"Time [s]";"Pressure [mmHg]";
6.23;185.28;
6.24;185.30;
6.25;185.33;
6.26;185.11;
6.27;185.14;
6.28;185.17;
6.29;185.20;
6.30;185.06;
6.31;185.20;
6.32;185.06;
6.33;185.00;
6.34;185.11;
6.35;184.91;
6.36;184.86;
6.37;184.81;
6.38;184.80;
6.39;184.73;
6.40;184.64;
6.41;184.53;
6.42;184.58;
6.43;184.41;
6.44;184.22;
6.45;184.42;
6.46;184.30;
6.47;184.36;
6.48;184.22;
6.49;184.20;
6.50;184.25;
6.51;184.16;
6.52;183.94;
6.53;183.97;
6.54;183.89;
6.55;183.97;
6.56;183.98;
6.57;183.88;
6.58;183.67;
6.59;183.77;
6.60;183.77;
6.61;183.70;
6.62;183.61;
6.63;183.62;
6.64;183.69;
6.65;183.59;
6.66;183.64;
6.67;183.52;
6.68;183.34;
6.69;183.34;
6.70;183.20;
6.71;183.27;
6.72;183.23;
6.73;183.12;
6.74;183.08;
6.75;183.05;
6.76;183.06;
6.77;182.94;
6.78;182.94;
6.79;183.02;
6.80;182.94;
6.81;182.88;
6.82;182.84;
6.83;182.91;
6.84;182.73;
6.85;182.72;
6.86;182.77;
6.87;182.62;
6.88;182.67;
6.89;182.66;
6.90;182.59;
6.91;182.75;
6.92;182.61;
6.93;182.58;
6.94;182.56;
6.95;182.48;
6.96;182.55;
6.97;182.34;
6.98;182.41;
6.99;182.41;
7.00;182.50;
7.01;182.22;
7.02;182.14;
7.03;182.20;
7.04;182.12;
7.05;182.06;
7.06;182.06;
7.07;182.08;
7.08;182.09;
7.09;182.06;
7.10;181.97;
7.11;182.06;
7.12;181.95;
7.13;182.03;
7.14;182.08;
7.15;181.81;
7.16;181.81;
7.17;181.80;
7.18;181.73;
7.19;181.80;
7.20;181.67;
7.21;181.67;
7.22;181.64;
7.23;181.62;
7.24;181.61;
7.25;181.64;
7.26;181.69;
7.27;181.62;
7.28;181.69;
7.29;181.62;
7.30;181.69;
7.31;181.58;
7.32;181.62;
7.33;181.56;
7.34;181.50;
7.35;181.47;
7.36;181.45;
7.37;181.44;
7.38;181.48;
7.39;181.44;
7.40;181.50;
7.41;181.44;
7.42;181.27;
7.43;181.25;
7.44;181.20;
7.45;181.17;
7.46;181.12;
7.47;181.08;
7.48;181.11;
7.49;181.02;
7.50;181.00;
7.51;180.94;
7.52;181.03;
7.53;180.97;
7.54;180.84;
7.55;180.88;
7.56;180.84;
7.57;180.78;
7.58;180.78;
7.59;180.64;
7.60;180.67;
7.61;180.73;
7.62;180.77;
7.63;180.66;
7.64;180.67;
7.65;180.55;
7.66;180.67;
7.67;180.50;
7.68;180.69;
7.69;180.44;
7.70;180.50;
7.71;180.45;
7.72;180.41;
7.73;180.38;
7.74;180.34;
7.75;180.56;
7.76;180.47;
7.77;180.30;
7.78;180.45;
7.79;180.39;
7.80;180.39;
7.81;180.22;
7.82;180.25;
7.83;180.28;
7.84;179.91;
7.85;179.83;
7.86;179.81;
7.87;179.91;
7.88;179.98;
7.89;179.88;
7.90;179.89;
7.91;179.94;
7.92;179.86;
7.93;179.78;
7.94;179.66;
7.95;179.70;
7.96;179.59;
7.97;179.47;
7.98;179.64;
7.99;179.64;
8.00;179.47;
8.01;179.45;
8.02;179.45;
8.03;179.39;
8.04;179.44;
8.05;179.42;
8.06;179.38;
8.07;179.31;
8.08;179.28;
8.09;179.31;
8.10;179.33;
8.11;179.33;
8.12;179.30;
8.13;179.17;
8.14;179.14;
8.15;179.44;
8.16;179.47;
8.17;179.33;
8.18;179.53;
8.19;179.34;
8.20;179.14;
8.21;179.22;
8.22;179.08;
8.23;179.23;
8.24;179.22;
8.25;179.11;
8.26;178.77;
8.27;178.05;
8.28;177.48;
8.29;177.70;
8.30;178.16;
8.31;178.61;
8.32;178.81;
8.33;178.69;
8.34;179.05;
8.35;178.64;
8.36;178.31;
8.37;179.64;
8.38;176.55;
8.39;179.70;
8.40;177.33;
8.41;175.77;
8.42;181.25;
8.43;172.59;
8.44;177.02;
8.45;181.56;
8.46;170.44;
8.47;178.78;
8.48;180.39;
8.49;169.56;
8.50;179.94;
8.51;179.22;
8.52;171.61;
8.53;181.78;
8.54;175.83;
8.55;173.44;
8.56;182.81;
8.57;173.84;
8.58;175.64;
8.59;182.91;
8.60;172.00;
8.61;178.12;
8.62;181.91;
8.63;170.41;
8.64;179.39;
8.65;181.78;
8.66;170.34;
8.67;179.25;
8.68;182.09;
8.69;170.89;
8.70;180.31;
8.71;181.09;
8.72;171.06;
8.73;180.28;
8.74;181.97;
8.75;170.81;
8.76;180.56;
8.77;181.25;
8.78;171.56;
8.79;181.52;
8.80;180.72;
8.81;170.97;
8.82;181.20;
8.83;181.61;
8.84;169.72;
8.85;179.08;
8.86;183.03;
8.87;171.91;
8.88;180.00;
8.89;182.94;
8.90;171.69;
8.91;179.34;
8.92;181.78;
8.93;157.52;
8.94;150.48;
8.95;155.16;
8.96;135.94;
8.97;131.81;
8.98;137.06;
8.99;128.20;
9.00;132.03;
9.01;138.31;
9.02;125.98;
9.03;132.62;
9.04;139.12;
9.05;124.81;
9.06;131.47;
9.07;138.91;
9.08;125.72;
9.09;129.23;
9.10;139.03;
9.11;127.52;
9.12;129.88;
9.13;139.39;
9.14;127.31;
9.15;127.73;
9.16;139.41;
9.17;129.52;
9.18;125.88;
9.19;138.44;
9.20;131.70;
9.21;125.09;
9.22;137.50;
9.23;133.02;
9.24;126.22;
9.25;137.52;
9.26;133.34;
9.27;124.14;
9.28;136.05;
9.29;136.30;
9.30;124.12;
9.31;134.34;
9.32;139.84;
9.33;126.75;
9.34;129.55;
9.35;139.75;
9.36;127.55;
9.37;128.30;
9.38;138.64;
9.39;129.22;
9.40;128.81;
9.41;138.69;
9.42;128.55;
9.43;128.77;
9.44;138.27;
9.45;129.47;
9.46;127.98;
9.47;138.45;
9.48;129.42;
9.49;128.62;
9.50;138.45;
9.51;129.98;
9.52;127.41;
9.53;138.23;
9.54;130.12;
9.55;128.23;
9.56;138.27;
9.57;130.62;
9.58;127.08;
9.59;138.20;
9.60;132.19;
9.61;125.48;
9.62;136.88;
9.63;133.70;
9.64;125.27;
9.65;134.38;
9.66;136.66;
9.67;126.33;
9.68;133.27;
9.69;136.84;
9.70;126.12;
9.71;133.11;
9.72;137.11;
9.73;125.91;
9.74;131.59;
9.75;139.77;
9.76;130.75;
9.77;130.09;
9.78;137.77;
9.79;130.56;
9.80;127.92;
9.81;137.34;
9.82;130.83;
9.83;127.42;
9.84;137.00;
9.85;132.25;
9.86;127.06;
9.87;136.70;
9.88;132.36;
9.89;126.67;
9.90;136.64;
9.91;133.38;
9.92;125.52;
9.93;134.16;
9.94;136.34;
9.95;126.23;
9.96;132.31;
9.97;137.08;
9.98;127.09;
9.99;129.34;
10.00;138.41;
10.01;132.97;
10.02;126.22;
10.03;135.61;
10.04;134.06;
10.05;126.22;
10.06;134.83;
10.07;135.27;
10.08;126.41;
10.09;133.83;
10.10;137.22;
10.11;127.19;
10.12;130.95;
10.13;136.77;
10.14;128.36;
10.15;130.80;
10.16;136.98;
10.17;128.59;
10.18;130.12;
10.19;137.25;
10.20;129.02;
10.21;129.61;
10.22;137.77;
10.23;133.70;
10.24;127.53;
10.25;135.69;
10.26;133.30;
10.27;126.80;
10.28;135.05;
10.29;133.41;
10.30;130.75;
10.31;135.30;
10.32;134.69;
10.33;126.69;
10.34;131.28;
10.35;136.08;
10.36;127.92;
10.37;129.83;
10.38;137.06;
10.39;131.30;
10.40;127.61;
10.41;135.53;
10.42;130.98;
10.43;128.73;
10.44;135.61;
10.45;132.38;
10.46;128.30;
10.47;135.44;
10.48;132.69;
10.49;127.98;
10.50;135.11;
10.51;137.16;
10.52;127.91;
10.53;131.02;
10.54;136.84;
10.55;128.98;
10.56;129.73;
10.57;136.86;
10.58;129.83;
10.59;129.08;
10.60;136.34;
10.61;130.89;
10.62;129.12;
10.63;136.08;
10.64;132.66;
10.65;127.94;
10.66;135.06;
10.67;135.03;
10.68;127.39;
10.69;132.97;
10.70;134.28;
10.71;127.75;
10.72;131.58;
10.73;137.67;
10.74;131.72;
10.75;127.50;
10.76;135.62;
10.77;133.45;
10.78;128.70;
10.79;134.33;
10.80;133.11;
10.81;128.92;
10.82;133.75;
10.83;132.53;
10.84;129.59;
10.85;132.39;
10.86;134.22;
10.87;130.91;
10.88;131.53;
10.89;133.86;
10.90;134.86;
10.91;129.81;
10.92;130.89;
10.93;134.77;
10.94;130.92;
10.95;130.58;
10.96;133.84;
10.97;133.53;
10.98;130.86;
10.99;130.89;
11.00;133.05;
11.01;132.86;
11.02;134.11;
11.03;132.94;
11.04;131.80;
11.05;132.53;
11.06;131.16;
11.07;130.53;
11.08;131.95;
11.09;132.28;
11.10;130.84;
11.11;130.66;
11.12;132.02;
11.13;131.97;
11.14;131.59;
11.15;131.39;
11.16;131.53;
11.17;131.67;
11.18;131.59;
11.19;131.64;
11.20;131.66;
11.21;131.80;
11.22;131.72;
11.23;131.69;
11.24;131.84;
11.25;131.75;
11.26;131.62;
11.27;131.64;
11.28;131.81;
11.29;131.80;
11.30;131.70;
11.31;131.70;
11.32;131.64;
11.33;131.86;
11.34;131.66;
11.35;131.80;
11.36;131.73;
11.37;131.78;
11.38;131.72;
11.39;131.75;
11.40;131.73;
11.41;131.73;
11.42;131.61;
11.43;131.83;
11.44;131.75;
11.45;131.66;
11.46;131.75;
11.47;131.73;
11.48;131.86;
11.49;131.84;
11.50;131.66;
11.51;131.83;
11.52;131.78;
11.53;131.92;
11.54;131.86;
11.55;131.97;
11.56;131.80;
11.57;131.73;
11.58;131.66;
11.59;132.00;
11.60;131.67;
11.61;131.81;
11.62;131.62;
11.63;131.83;
11.64;131.84;
11.65;131.77;
11.66;131.73;
11.67;131.64;
11.68;131.69;
11.69;131.70;
11.70;131.73;
11.71;131.88;
11.72;131.67;
11.73;131.78;
11.74;131.77;
11.75;131.77;
11.76;131.81;
11.77;131.62;
11.78;131.88;
11.79;131.72;
11.80;131.86;
11.81;131.73;
11.82;131.88;
11.83;131.78;
11.84;131.67;
11.85;131.91;
11.86;131.81;
11.87;131.73;
11.88;131.84;
11.89;131.67;
11.90;131.88;
11.91;131.75;
11.92;132.23;
11.93;137.62;
11.94;143.02;
11.95;145.61;
11.96;148.64;
11.97;152.67;
11.98;155.75;
11.99;153.59;
12.00;151.94;
12.01;154.02;
12.02;154.72;
12.03;153.80;
12.04;153.50;
12.05;153.91;
12.06;154.28;
12.07;153.97;
12.08;153.94;
12.09;153.95;
12.10;154.22;
12.11;153.97;
12.12;154.05;
12.13;154.11;
12.14;154.20;
12.15;153.95;
12.16;154.14;
12.17;154.11;
12.18;154.05;
12.19;154.09;
12.20;154.30;
12.21;154.22;
12.22;154.08;
12.23;154.16;
12.24;154.28;
12.25;153.95;
12.26;154.00;
12.27;154.16;
12.28;154.19;
12.29;154.09;
12.30;154.19;
12.31;154.16;
12.32;154.14;
12.33;154.11;
12.34;154.12;
12.35;154.14;
12.36;154.17;
12.37;154.02;
12.38;154.12;
12.39;154.16;
12.40;154.22;
12.41;154.11;
12.42;154.17;
12.43;154.17;
12.44;154.25;
12.45;154.16;
12.46;154.11;
12.47;154.05;
12.48;154.20;
12.49;154.27;
12.50;154.12;
12.51;154.12;
12.52;154.16;
12.53;154.14;
12.54;154.28;
12.55;154.25;
12.56;154.23;
12.57;154.02;
12.58;154.20;
12.59;154.19;
12.60;154.27;
12.61;154.12;
12.62;154.02;
12.63;154.12;
12.64;154.30;
12.65;153.98;
12.66;154.03;
12.67;154.03;
12.68;154.25;
12.69;154.28;
12.70;154.16;
12.71;153.98;
12.72;154.08;
12.73;154.19;
12.74;154.30;
12.75;154.05;
12.76;154.23;
12.77;154.20;
12.78;154.33;
12.79;154.30;
12.80;154.20;
12.81;154.16;
12.82;154.30;
12.83;154.23;
12.84;154.30;
12.85;154.11;
12.86;154.11;
12.87;154.09;
12.88;154.12;
12.89;154.16;
12.90;154.27;
12.91;153.98;
12.92;154.08;
12.93;154.05;
12.94;154.31;
12.95;154.25;
12.96;154.03;
12.97;154.14;
12.98;154.12;
12.99;154.14;
13.00;154.27;
13.01;154.25;
13.02;154.11;
13.03;154.06;
13.04;154.22;
13.05;154.16;
13.06;154.25;
13.07;154.27;
13.08;154.25;
13.09;154.06;
13.10;154.30;
13.11;154.23;
13.12;154.17;
13.13;154.14;
13.14;154.28;
13.15;154.02;
13.16;154.14;
13.17;154.20;
13.18;154.42;
13.19;156.50;
13.20;158.75;
13.21;160.19;
13.22;161.67;
13.23;163.20;
13.24;164.55;
13.25;164.30;
13.26;163.78;
13.27;163.83;
13.28;164.08;
13.29;164.17;
13.30;164.20;
13.31;163.95;
13.32;164.19;
13.33;164.09;
13.34;164.06;
13.35;164.22;
13.36;164.25;
13.37;164.25;
13.38;164.28;
13.39;164.20;
13.40;164.12;
13.41;164.27;
13.42;164.33;
13.43;164.16;
13.44;164.30;
13.45;164.17;
13.46;164.11;
13.47;164.06;
13.48;164.27;
13.49;164.34;
13.50;164.16;
13.51;164.11;
13.52;164.22;
13.53;164.23;
13.54;164.23;
13.55;164.14;
13.56;164.36;
13.57;164.31;
13.58;164.30;
13.59;164.34;
13.60;164.30;
13.61;164.17;
13.62;164.36;
13.63;164.28;
13.64;164.44;
13.65;164.31;
13.66;164.41;
13.67;164.48;
13.68;164.33;
13.69;164.22;
13.70;164.39;
13.71;164.30;
13.72;164.45;
13.73;164.34;
13.74;164.33;
13.75;164.28;
13.76;164.33;
13.77;164.44;
13.78;164.45;
13.79;164.34;
13.80;164.44;
13.81;164.27;
13.82;164.47;
13.83;164.38;
13.84;164.52;
13.85;164.41;
13.86;164.47;
13.87;164.42;
13.88;164.38;
13.89;164.36;
13.90;164.48;
13.91;164.53;
13.92;164.52;
13.93;164.39;
13.94;164.56;
13.95;164.48;
13.96;164.58;
13.97;164.64;
13.98;164.52;
13.99;164.41;
14.00;164.61;
14.01;164.52;
14.02;164.62;
14.03;164.56;
14.04;164.59;
14.05;164.62;
14.06;164.44;
14.07;164.44;
14.08;164.47;
14.09;164.38;
14.10;164.44;
14.11;164.52;
14.12;164.44;
14.13;164.44;
14.14;164.55;
14.15;164.53;
14.16;164.53;
14.17;164.34;
14.18;164.52;
14.19;164.50;
14.20;164.48;
14.21;164.50;
14.22;164.45;
14.23;164.58;
14.24;164.55;
14.25;164.42;
14.26;164.55;
14.27;164.45;
14.28;164.45;
14.29;164.59;
14.30;164.62;
14.31;164.39;
14.32;164.47;
14.33;164.45;
14.34;164.59;
14.35;164.59;
14.36;164.61;
14.37;164.47;
14.38;164.58;
14.39;165.50;
14.40;166.34;
14.41;166.83;
14.42;167.41;
14.43;168.05;
14.44;168.69;
14.45;168.44;
14.46;168.25;
14.47;168.23;
14.48;168.41;
14.49;168.11;
14.50;168.25;
14.51;168.50;
14.52;168.52;
14.53;168.44;
14.54;168.34;
14.55;168.39;
14.56;168.33;
14.57;168.33;
14.58;168.48;
14.59;168.55;
14.60;168.50;
14.61;168.56;
14.62;168.55;
14.63;168.53;
14.64;168.56;
14.65;168.38;
14.66;168.55;
14.67;168.50;
14.68;168.47;
14.69;168.38;
14.70;168.36;
14.71;168.44;
14.72;168.33;
14.73;168.33;
14.74;168.50;
14.75;168.42;
14.76;168.41;
14.77;168.45;
14.78;168.47;
14.79;168.23;
14.80;168.30;
14.81;168.47;
14.82;168.50;
14.83;168.48;
14.84;168.39;
14.85;168.36;
14.86;168.39;
14.87;168.38;
14.88;168.55;
14.89;168.48;
14.90;168.33;
14.91;168.34;
14.92;168.41;
14.93;168.30;
14.94;168.36;
14.95;168.53;
14.96;168.50;
14.97;168.52;
14.98;168.41;
14.99;168.28;
15.00;168.25;
15.01;168.48;
15.02;168.66;
15.03;168.50;
15.04;168.27;
15.05;168.45;
15.06;168.47;
15.07;168.38;
15.08;168.48;
15.09;168.69;
15.10;168.42;
15.11;168.27;
15.12;168.38;
15.13;168.28;
15.14;168.53;
15.15;168.31;
15.16;168.30;
15.17;168.34;
15.18;168.45;
15.19;168.31;
15.20;168.33;
15.21;168.34;
15.22;168.58;
15.23;168.45;
15.24;168.56;
15.25;168.27;
15.26;168.33;
15.27;168.30;
15.28;168.31;
15.29;168.28;
15.30;168.31;
15.31;168.23;
15.32;168.31;
15.33;168.28;
15.34;168.20;
15.35;168.25;
15.36;168.38;
15.37;168.28;
15.38;168.28;
15.39;168.28;
15.40;168.28;
15.41;168.33;
15.42;168.28;
15.43;168.34;
15.44;168.36;
15.45;168.34;
15.46;168.22;
15.47;168.27;
15.48;168.34;
15.49;168.36;
15.50;168.31;
