"Time [s]";"Pressure [mmHg]";
3.29;0.19;
3.30;0.16;
3.31;0.11;
3.32;0.02;
3.33;0.05;
3.34;0.00;
3.35;0.08;
3.36;0.00;
3.37;0.00;
3.38;0.00;
3.39;0.02;
3.40;0.06;
3.41;0.03;
3.42;0.00;
3.43;0.16;
3.44;0.14;
3.45;0.08;
3.46;0.06;
3.47;0.08;
3.48;0.09;
3.49;0.03;
3.50;0.02;
3.51;0.05;
3.52;0.00;
3.53;0.00;
3.54;0.00;
3.55;0.02;
3.56;0.00;
3.57;0.00;
3.58;0.05;
3.59;0.00;
3.60;0.03;
3.61;0.09;
3.62;0.03;
3.63;0.11;
3.64;0.00;
3.65;0.12;
3.66;0.11;
3.67;0.00;
3.68;0.00;
3.69;0.05;
3.70;0.00;
3.71;0.09;
3.72;0.00;
3.73;0.00;
3.74;0.00;
3.75;0.11;
3.76;0.00;
3.77;0.00;
3.78;0.02;
3.79;0.00;
3.80;0.00;
3.81;0.00;
3.82;0.00;
3.83;0.03;
3.84;0.00;
3.85;0.06;
3.86;0.00;
3.87;0.11;
3.88;0.06;
3.89;0.11;
3.90;0.00;
3.91;0.05;
3.92;0.00;
3.93;0.05;
3.94;0.00;
3.95;0.00;
3.96;0.00;
3.97;0.00;
3.98;0.00;
3.99;0.09;
4.00;0.00;
4.01;0.16;
4.02;0.02;
4.03;0.11;
4.04;0.03;
4.05;0.00;
4.06;0.00;
4.07;0.06;
4.08;0.03;
4.09;0.11;
4.10;0.19;
4.11;0.19;
4.12;0.11;
4.13;0.12;
4.14;0.06;
4.15;0.09;
4.16;0.02;
4.17;0.00;
4.18;0.00;
4.19;0.05;
4.20;0.00;
4.21;0.00;
4.22;0.00;
4.23;0.03;
4.24;0.02;
4.25;0.00;
4.26;0.00;
4.27;0.00;
4.28;0.00;
4.29;0.03;
4.30;0.02;
4.31;0.03;
4.32;0.06;
4.33;0.03;
4.34;0.08;
4.35;0.06;
4.36;0.00;
4.37;0.06;
4.38;0.00;
4.39;0.14;
4.40;0.09;
4.41;0.08;
4.42;0.00;
4.43;0.11;
4.44;0.08;
4.45;0.03;
4.46;0.09;
4.47;0.08;
4.48;0.00;
4.49;0.00;
4.50;0.08;
4.51;0.14;
4.52;0.02;
4.53;0.09;
4.54;0.00;
4.55;0.00;
4.56;0.03;
4.57;0.02;
4.58;0.03;
4.59;0.08;
4.60;0.00;
4.61;0.09;
4.62;0.03;
4.63;0.19;
4.64;0.00;
4.65;0.02;
4.66;0.02;
4.67;0.00;
4.68;0.00;
4.69;0.03;
4.70;0.05;
4.71;0.08;
4.72;0.00;
4.73;0.05;
4.74;0.00;
4.75;0.02;
4.76;0.00;
4.77;0.09;
4.78;0.00;
4.79;0.05;
4.80;0.00;
4.81;0.00;
4.82;0.08;
4.83;0.08;
4.84;0.11;
4.85;0.05;
4.86;0.06;
4.87;0.09;
4.88;0.02;
4.89;0.08;
4.90;0.00;
4.91;0.12;
4.92;0.00;
4.93;0.08;
4.94;0.02;
4.95;0.05;
4.96;0.08;
4.97;0.05;
4.98;0.08;
4.99;0.00;
5.00;0.00;
5.01;0.00;
5.02;0.00;
5.03;0.03;
5.04;0.06;
5.05;0.03;
5.06;0.00;
5.07;0.06;
5.08;0.00;
5.09;0.06;
5.10;0.00;
5.11;0.02;
5.12;0.00;
5.13;0.05;
5.14;0.00;
5.15;0.12;
5.16;0.06;
5.17;0.00;
5.18;0.00;
5.19;0.00;
5.20;0.00;
5.21;0.09;
5.22;0.00;
5.23;0.05;
5.24;0.08;
5.25;0.09;
5.26;0.02;
5.27;0.08;
5.28;0.00;
5.29;0.05;
5.30;0.00;
5.31;0.03;
5.32;0.00;
5.33;0.00;
5.34;0.00;
5.35;0.00;
5.36;0.00;
5.37;0.00;
5.38;0.02;
5.39;0.00;
5.40;0.00;
5.41;0.00;
5.42;0.00;
5.43;0.00;
5.44;0.00;
5.45;0.00;
5.46;0.00;
5.47;0.00;
5.48;0.00;
5.49;0.00;
5.50;0.00;
5.51;0.00;
5.52;0.00;
5.53;0.00;
5.54;0.00;
5.55;0.00;
5.56;0.00;
5.57;0.00;
5.58;0.00;
5.59;0.00;
5.60;0.00;
5.61;0.00;
5.62;0.00;
5.63;0.00;
5.64;0.00;
5.65;0.00;
5.66;0.00;
5.67;0.09;
5.68;0.00;
5.69;0.08;
5.70;0.00;
5.71;0.05;
5.72;0.00;
5.73;0.09;
5.74;0.02;
5.75;0.00;
5.76;0.06;
5.77;0.11;
5.78;0.09;
5.79;0.11;
5.80;0.02;
5.81;0.11;
5.82;0.05;
5.83;0.09;
5.84;0.00;
5.85;0.09;
5.86;0.06;
5.87;0.03;
5.88;0.00;
5.89;0.08;
5.90;0.08;
5.91;0.05;
5.92;0.00;
5.93;0.00;
5.94;0.00;
5.95;0.00;
5.96;0.00;
5.97;0.06;
5.98;0.00;
5.99;0.00;
6.00;0.00;
6.01;0.00;
6.02;0.00;
6.03;0.00;
6.04;0.11;
6.05;0.08;
6.06;0.06;
6.07;0.08;
6.08;0.02;
6.09;0.06;
6.10;0.12;
6.11;0.00;
6.12;0.00;
6.13;0.00;
6.14;0.00;
6.15;0.00;
6.16;0.00;
6.17;0.00;
6.18;0.02;
6.19;0.03;
6.20;0.00;
6.21;0.05;
6.22;0.05;
6.23;0.00;
6.24;0.08;
6.25;0.05;
6.26;0.08;
6.27;0.03;
6.28;0.12;
6.29;0.12;
6.30;0.05;
6.31;0.14;
6.32;0.00;
6.33;0.00;
6.34;0.00;
6.35;0.00;
6.36;0.00;
6.37;0.03;
6.38;0.00;
6.39;0.02;
6.40;0.03;
6.41;0.00;
6.42;0.00;
6.43;0.00;
6.44;0.05;
6.45;0.08;
6.46;0.00;
6.47;0.00;
6.48;0.02;
6.49;0.00;
6.50;0.00;
6.51;0.03;
6.52;0.05;
6.53;0.11;
6.54;0.06;
6.55;0.12;
6.56;0.09;
6.57;0.06;
6.58;0.00;
6.59;0.00;
6.60;0.03;
6.61;0.00;
6.62;0.02;
6.63;0.00;
6.64;0.00;
6.65;0.03;
6.66;0.00;
6.67;0.00;
6.68;0.00;
6.69;0.08;
6.70;0.03;
6.71;0.00;
6.72;0.00;
6.73;0.12;
6.74;0.05;
6.75;0.03;
6.76;0.06;
6.77;0.06;
6.78;0.05;
6.79;0.02;
6.80;0.05;
6.81;0.00;
6.82;0.00;
6.83;0.00;
6.84;0.00;
6.85;0.03;
6.86;0.00;
6.87;0.00;
6.88;0.00;
6.89;0.00;
6.90;0.00;
6.91;0.06;
6.92;0.05;
6.93;0.08;
6.94;0.00;
6.95;0.08;
6.96;0.02;
6.97;0.00;
6.98;0.00;
6.99;0.00;
7.00;0.00;
7.01;0.00;
7.02;0.00;
7.03;0.00;
7.04;0.00;
7.05;0.00;
7.06;0.00;
7.07;0.00;
7.08;0.00;
7.09;0.03;
7.10;0.00;
7.11;0.14;
7.12;0.09;
7.13;0.08;
7.14;0.02;
7.15;0.08;
7.16;0.02;
7.17;0.11;
7.18;0.00;
7.19;0.00;
7.20;0.00;
7.21;0.00;
7.22;0.00;
7.23;0.00;
7.24;0.00;
7.25;0.00;
7.26;0.00;
7.27;0.08;
7.28;0.00;
7.29;0.06;
7.30;0.09;
7.31;0.14;
7.32;0.12;
7.33;0.12;
7.34;0.05;
7.35;0.09;
7.36;0.06;
7.37;0.11;
7.38;0.02;
7.39;0.05;
7.40;0.00;
7.41;0.02;
7.42;0.00;
7.43;0.03;
7.44;0.00;
7.45;0.00;
7.46;0.00;
7.47;0.02;
7.48;0.00;
7.49;0.00;
7.50;0.00;
7.51;0.00;
7.52;0.00;
7.53;0.00;
7.54;0.00;
7.55;0.03;
7.56;0.00;
7.57;0.00;
7.58;0.00;
7.59;0.02;
7.60;0.00;
7.61;0.02;
7.62;0.00;
7.63;0.00;
7.64;0.00;
7.65;0.00;
7.66;0.00;
7.67;0.00;
7.68;0.00;
7.69;0.00;
7.70;0.00;
7.71;0.00;
7.72;0.00;
7.73;0.05;
7.74;0.00;
7.75;0.00;
7.76;0.00;
7.77;0.00;
7.78;0.00;
7.79;0.00;
7.80;0.00;
7.81;0.00;
7.82;0.00;
7.83;0.05;
7.84;0.03;
7.85;0.00;
7.86;0.00;
7.87;0.08;
7.88;0.00;
7.89;0.05;
7.90;0.00;
7.91;0.02;
7.92;0.06;
7.93;0.02;
7.94;0.00;
7.95;0.00;
7.96;0.00;
7.97;0.06;
7.98;0.00;
7.99;0.09;
8.00;0.00;
8.01;0.08;
8.02;0.00;
8.03;0.00;
8.04;0.00;
8.05;0.03;
8.06;0.00;
8.07;0.12;
8.08;0.00;
8.09;0.03;
8.10;0.00;
8.11;0.08;
8.12;0.05;
8.13;0.12;
8.14;0.03;
8.15;0.00;
8.16;0.00;
8.17;0.05;
8.18;0.06;
8.19;0.08;
8.20;0.09;
8.21;0.09;
8.22;0.12;
8.23;0.16;
8.24;0.06;
8.25;0.03;
8.26;0.03;
8.27;0.06;
8.28;0.00;
8.29;0.06;
8.30;0.00;
8.31;0.08;
8.32;0.00;
8.33;0.03;
8.34;0.00;
8.35;0.00;
8.36;0.00;
8.37;0.00;
8.38;0.00;
8.39;0.00;
8.40;0.02;
8.41;0.00;
8.42;0.00;
8.43;0.00;
8.44;0.00;
8.45;0.00;
8.46;0.00;
8.47;0.00;
8.48;0.00;
8.49;0.00;
8.50;0.03;
8.51;0.05;
8.52;0.00;
8.53;0.00;
8.54;0.00;
8.55;0.00;
8.56;0.03;
8.57;0.09;
8.58;0.05;
8.59;0.02;
8.60;0.00;
8.61;0.11;
8.62;0.00;
8.63;0.00;
8.64;0.00;
8.65;0.00;
8.66;0.00;
8.67;0.00;
8.68;0.00;
8.69;0.00;
8.70;0.03;
8.71;0.08;
8.72;0.00;
8.73;0.03;
8.74;0.05;
8.75;0.00;
8.76;0.00;
8.77;0.08;
8.78;0.00;
8.79;0.00;
8.80;0.00;
8.81;0.02;
8.82;0.00;
8.83;0.05;
8.84;0.00;
8.85;0.06;
8.86;0.00;
8.87;0.03;
8.88;0.03;
8.89;0.08;
8.90;0.02;
8.91;0.08;
8.92;0.08;
8.93;0.06;
8.94;0.00;
8.95;0.00;
8.96;0.03;
8.97;0.00;
8.98;0.02;
8.99;0.00;
9.00;0.00;
9.01;0.00;
9.02;0.00;
9.03;0.00;
9.04;0.00;
9.05;0.00;
9.06;0.00;
9.07;0.05;
9.08;0.00;
9.09;0.02;
9.10;0.00;
9.11;0.02;
9.12;0.00;
9.13;0.00;
9.14;0.00;
9.15;0.02;
9.16;0.00;
9.17;0.03;
9.18;0.00;
9.19;0.08;
9.20;0.00;
9.21;0.00;
9.22;0.00;
9.23;0.00;
9.24;0.00;
9.25;0.06;
9.26;0.00;
9.27;0.00;
9.28;0.00;
9.29;0.08;
9.30;0.00;
9.31;0.00;
9.32;0.00;
9.33;0.00;
9.34;0.00;
9.35;0.00;
9.36;0.00;
9.37;0.02;
9.38;0.05;
9.39;0.00;
9.40;0.03;
9.41;0.05;
9.42;0.00;
9.43;0.06;
9.44;0.02;
9.45;0.06;
9.46;0.02;
9.47;0.08;
9.48;0.00;
9.49;0.03;
9.50;0.02;
9.51;0.00;
9.52;0.00;
9.53;0.00;
9.54;0.00;
9.55;0.00;
9.56;0.00;
9.57;0.00;
9.58;0.09;
9.59;0.02;
9.60;0.00;
9.61;0.02;
9.62;0.00;
9.63;0.06;
9.64;0.00;
9.65;0.11;
9.66;0.00;
9.67;0.03;
9.68;0.00;
9.69;0.00;
9.70;0.00;
9.71;0.00;
9.72;0.00;
9.73;0.05;
9.74;0.06;
9.75;0.09;
9.76;0.11;
9.77;0.08;
9.78;0.11;
9.79;0.09;
9.80;0.00;
9.81;0.03;
9.82;0.00;
9.83;0.11;
9.84;0.03;
9.85;0.00;
9.86;0.00;
9.87;0.00;
9.88;0.00;
9.89;0.03;
9.90;0.00;
9.91;0.09;
9.92;0.05;
9.93;0.03;
9.94;0.03;
9.95;0.11;
9.96;0.00;
9.97;0.00;
9.98;0.00;
9.99;0.00;
10.00;0.00;
10.01;0.00;
10.02;0.03;
10.03;0.00;
10.04;0.08;
10.05;0.00;
10.06;0.06;
10.07;0.00;
10.08;0.06;
10.09;0.02;
10.10;0.00;
10.11;0.00;
10.12;0.00;
10.13;0.05;
10.14;0.00;
10.15;0.06;
10.16;0.00;
10.17;0.12;
10.18;0.09;
10.19;0.14;
10.20;0.05;
10.21;0.08;
10.22;0.00;
10.23;0.17;
10.24;0.11;
10.25;0.12;
10.26;0.05;
10.27;0.09;
10.28;0.19;
10.29;0.17;
10.30;0.11;
10.31;0.08;
10.32;0.17;
10.33;0.16;
10.34;0.17;
10.35;0.08;
10.36;0.02;
10.37;0.00;
10.38;0.00;
10.39;0.00;
10.40;0.06;
10.41;0.00;
10.42;0.00;
10.43;0.00;
10.44;0.00;
10.45;0.00;
10.46;0.08;
10.47;0.00;
10.48;0.00;
10.49;0.00;
10.50;0.00;
10.51;0.00;
10.52;0.00;
10.53;0.00;
10.54;0.00;
10.55;0.00;
10.56;0.00;
10.57;0.00;
10.58;0.00;
10.59;0.00;
10.60;0.00;
10.61;0.00;
10.62;0.00;
10.63;0.00;
10.64;0.00;
10.65;0.00;
10.66;0.00;
10.67;0.00;
10.68;0.00;
10.69;0.00;
10.70;0.00;
10.71;0.00;
10.72;0.00;
10.73;0.00;
10.74;0.00;
10.75;0.00;
10.76;0.00;
10.77;0.02;
10.78;0.02;
10.79;0.06;
10.80;0.02;
10.81;0.09;
10.82;0.00;
10.83;0.05;
10.84;0.00;
10.85;0.05;
10.86;0.09;
10.87;0.05;
10.88;0.11;
10.89;0.00;
10.90;0.02;
10.91;0.00;
10.92;0.02;
10.93;0.02;
10.94;0.02;
10.95;0.02;
10.96;0.00;
10.97;0.00;
10.98;0.00;
10.99;0.00;
11.00;0.00;
11.01;0.00;
11.02;0.00;
11.03;0.00;
11.04;0.00;
11.05;0.00;
11.06;0.00;
11.07;0.00;
11.08;0.02;
11.09;0.02;
11.10;0.00;
11.11;0.00;
11.12;0.03;
11.13;0.00;
11.14;0.00;
11.15;0.00;
11.16;0.02;
11.17;0.05;
11.18;0.00;
11.19;0.00;
11.20;0.00;
11.21;0.00;
11.22;0.00;
11.23;0.00;
11.24;0.00;
11.25;0.02;
11.26;0.00;
11.27;0.00;
11.28;0.00;
11.29;0.06;
11.30;0.00;
11.31;0.03;
11.32;0.00;
11.33;0.11;
11.34;0.03;
11.35;0.06;
11.36;0.05;
11.37;0.16;
11.38;0.11;
11.39;0.02;
11.40;0.06;
11.41;0.02;
11.42;0.05;
11.43;0.00;
11.44;0.00;
11.45;0.00;
11.46;0.00;
11.47;0.00;
11.48;0.00;
11.49;0.00;
11.50;0.08;
11.51;0.02;
11.52;0.03;
11.53;0.03;
11.54;0.00;
11.55;0.00;
11.56;0.00;
11.57;0.03;
11.58;0.00;
11.59;0.03;
11.60;0.09;
11.61;0.02;
11.62;0.06;
11.63;0.02;
11.64;0.09;
11.65;0.00;
11.66;0.03;
11.67;0.00;
11.68;0.00;
11.69;0.00;
11.70;0.00;
11.71;0.06;
11.72;0.00;
11.73;0.02;
11.74;0.02;
11.75;0.08;
11.76;0.09;
11.77;0.03;
11.78;0.11;
11.79;0.00;
11.80;0.00;
11.81;0.00;
11.82;0.00;
11.83;0.00;
11.84;0.00;
11.85;0.00;
11.86;0.00;
11.87;0.00;
11.88;0.11;
11.89;0.08;
11.90;0.00;
11.91;0.00;
11.92;0.00;
11.93;0.02;
11.94;0.06;
11.95;0.03;
11.96;0.02;
11.97;0.08;
11.98;0.03;
11.99;0.06;
12.00;0.00;
12.01;0.00;
12.02;0.03;
12.03;0.00;
12.04;0.03;
12.05;0.03;
12.06;0.03;
12.07;0.06;
12.08;0.03;
12.09;0.00;
12.10;0.11;
12.11;0.02;
12.12;0.03;
12.13;0.02;
12.14;0.00;
12.15;0.03;
12.16;0.03;
12.17;0.05;
12.18;0.09;
12.19;0.08;
12.20;0.06;
12.21;0.09;
12.22;0.12;
12.23;0.05;
12.24;0.12;
12.25;0.09;
12.26;0.17;
12.27;0.12;
12.28;0.06;
12.29;0.14;
12.30;0.06;
12.31;0.06;
12.32;0.06;
12.33;0.14;
12.34;0.08;
12.35;0.00;
12.36;0.05;
12.37;0.02;
12.38;0.00;
12.39;0.08;
12.40;0.06;
12.41;0.02;
12.42;0.08;
12.43;0.00;
12.44;0.00;
12.45;0.00;
12.46;0.00;
12.47;0.00;
12.48;0.00;
12.49;0.00;
12.50;0.02;
12.51;0.00;
12.52;0.00;
12.53;0.05;
12.54;0.03;
12.55;0.08;
12.56;0.05;
12.57;0.06;
12.58;0.11;
12.59;0.03;
12.60;0.16;
12.61;0.08;
12.62;0.05;
12.63;0.06;
12.64;0.06;
12.65;0.08;
12.66;0.09;
12.67;0.12;
12.68;0.03;
12.69;0.06;
12.70;0.05;
12.71;0.00;
12.72;0.00;
12.73;0.00;
12.74;0.06;
12.75;0.16;
12.76;0.12;
12.77;0.08;
12.78;0.05;
12.79;0.00;
12.80;0.09;
12.81;0.08;
12.82;0.08;
12.83;0.09;
12.84;0.08;
12.85;0.06;
12.86;0.12;
12.87;0.06;
12.88;0.05;
12.89;0.00;
12.90;0.06;
12.91;0.00;
12.92;0.08;
12.93;0.00;
12.94;0.17;
12.95;0.11;
12.96;0.03;
12.97;0.00;
12.98;0.09;
12.99;0.00;
13.00;0.00;
13.01;0.00;
13.02;0.08;
13.03;0.11;
13.04;0.11;
13.05;0.00;
13.06;0.14;
13.07;0.08;
13.08;0.02;
13.09;0.05;
13.10;0.09;
13.11;0.05;
13.12;0.00;
13.13;0.02;
13.14;0.00;
13.15;0.00;
13.16;0.05;
13.17;0.00;
13.18;0.00;
13.19;0.02;
13.20;0.06;
13.21;0.05;
13.22;0.00;
13.23;0.00;
13.24;0.00;
13.25;0.00;
13.26;0.03;
13.27;0.11;
13.28;0.00;
13.29;0.00;
13.30;0.00;
13.31;0.00;
13.32;0.00;
13.33;0.00;
13.34;0.00;
13.35;0.00;
13.36;0.02;
13.37;0.00;
13.38;0.00;
13.39;0.03;
13.40;0.00;
13.41;0.00;
13.42;0.00;
13.43;0.00;
13.44;0.00;
13.45;0.00;
13.46;0.00;
13.47;0.06;
13.48;0.00;
13.49;0.06;
13.50;0.05;
13.51;0.02;
13.52;0.03;
13.53;0.02;
13.54;0.02;
13.55;0.08;
13.56;0.00;
13.57;0.05;
13.58;0.03;
13.59;0.00;
13.60;0.03;
13.61;0.02;
13.62;0.00;
13.63;0.00;
13.64;0.00;
13.65;0.00;
13.66;0.00;
13.67;0.00;
13.68;0.00;
13.69;0.00;
13.70;0.00;
13.71;0.08;
13.72;0.00;
13.73;0.00;
13.74;0.00;
13.75;0.00;
13.76;0.02;
13.77;0.00;
13.78;0.05;
13.79;0.00;
13.80;0.06;
13.81;0.08;
13.82;0.03;
13.83;0.09;
13.84;0.09;
13.85;0.00;
13.86;0.00;
13.87;0.00;
13.88;0.00;
13.89;0.02;
13.90;0.00;
13.91;0.00;
13.92;0.05;
13.93;0.11;
13.94;0.11;
13.95;0.08;
13.96;0.11;
13.97;0.00;
13.98;0.08;
13.99;0.06;
14.00;0.03;
14.01;0.00;
14.02;0.00;
14.03;0.02;
14.04;0.03;
14.05;0.06;
14.06;0.00;
14.07;0.02;
14.08;0.00;
14.09;0.06;
14.10;0.00;
14.11;0.00;
14.12;0.03;
14.13;0.00;
14.14;0.00;
14.15;0.00;
14.16;0.00;
14.17;0.06;
14.18;0.00;
14.19;0.05;
14.20;0.03;
14.21;0.02;
14.22;0.00;
14.23;0.00;
14.24;0.00;
14.25;0.00;
14.26;0.00;
14.27;0.00;
14.28;0.00;
14.29;0.00;
14.30;0.00;
14.31;0.00;
14.32;0.02;
14.33;0.00;
14.34;0.00;
14.35;0.00;
14.36;0.00;
14.37;0.00;
14.38;0.00;
14.39;0.02;
14.40;0.00;
14.41;0.00;
14.42;0.06;
14.43;0.06;
14.44;0.02;
14.45;0.03;
14.46;0.06;
14.47;0.05;
14.48;0.02;
14.49;0.00;
14.50;0.00;
14.51;0.00;
14.52;0.00;
14.53;0.06;
14.54;0.00;
14.55;0.05;
14.56;0.03;
14.57;0.00;
14.58;0.00;
14.59;0.00;
14.60;0.00;
14.61;0.12;
14.62;0.02;
14.63;0.02;
14.64;0.00;
14.65;0.00;
14.66;0.00;
14.67;0.00;
14.68;0.03;
14.69;0.12;
14.70;0.00;
14.71;0.02;
14.72;0.00;
14.73;0.00;
14.74;0.00;
14.75;0.00;
14.76;0.00;
14.77;0.00;
14.78;0.00;
14.79;0.00;
14.80;0.00;
14.81;0.00;
14.82;0.03;
14.83;0.00;
14.84;0.00;
14.85;0.00;
14.86;0.00;
14.87;0.00;
14.88;0.00;
14.89;0.00;
14.90;0.00;
14.91;0.00;
14.92;0.00;
14.93;0.00;
14.94;0.00;
14.95;0.00;
14.96;0.00;
14.97;0.00;
14.98;0.05;
14.99;0.08;
15.00;0.00;
15.01;0.00;
15.02;0.06;
15.03;0.02;
15.04;0.00;
15.05;0.00;
15.06;0.02;
15.07;0.03;
15.08;0.06;
15.09;0.00;
15.10;0.03;
15.11;0.03;
15.12;0.06;
15.13;0.06;
15.14;0.00;
15.15;0.00;
15.16;0.05;
15.17;0.00;
15.18;0.00;
15.19;0.02;
15.20;0.00;
15.21;0.00;
15.22;0.05;
15.23;0.00;
15.24;0.00;
15.25;0.00;
15.26;0.00;
15.27;0.00;
15.28;0.03;
15.29;0.00;
15.30;0.00;
15.31;0.05;
15.32;0.00;
15.33;0.09;
15.34;0.00;
15.35;0.03;
15.36;0.08;
15.37;0.05;
15.38;0.05;
15.39;0.00;
15.40;0.03;
15.41;0.00;
15.42;0.17;
15.43;0.03;
15.44;0.05;
15.45;0.00;
15.46;0.02;
15.47;0.00;
15.48;0.00;
15.49;0.00;
15.50;0.00;
