"Time [s]";"Pressure [mmHg]";
2.77;67.88;
2.78;89.92;
2.79;106.94;
2.80;118.52;
2.81;134.64;
2.82;149.48;
2.83;161.17;
2.84;169.38;
2.85;175.02;
2.86;178.59;
2.87;180.50;
2.88;181.52;
2.89;181.88;
2.90;181.91;
2.91;182.22;
2.92;182.36;
2.93;182.56;
2.94;182.61;
2.95;182.61;
2.96;182.69;
2.97;182.52;
2.98;182.55;
2.99;182.39;
3.00;182.36;
3.01;182.20;
3.02;182.23;
3.03;182.23;
3.04;182.36;
3.05;182.22;
3.06;182.14;
3.07;182.20;
3.08;182.11;
3.09;182.14;
3.10;181.98;
3.11;182.09;
3.12;182.11;
3.13;182.14;
3.14;182.00;
3.15;182.06;
3.16;182.03;
3.17;182.09;
3.18;182.11;
3.19;182.17;
3.20;181.94;
3.21;182.11;
3.22;181.80;
3.23;181.80;
3.24;181.67;
3.25;181.69;
3.26;181.67;
3.27;181.59;
3.28;181.55;
3.29;181.44;
3.30;181.55;
3.31;181.41;
3.32;181.39;
3.33;181.50;
3.34;181.38;
3.35;181.39;
3.36;181.28;
3.37;181.33;
3.38;181.31;
3.39;181.27;
3.40;181.19;
3.41;181.20;
3.42;181.16;
3.43;181.22;
3.44;181.09;
3.45;181.08;
3.46;181.11;
3.47;181.06;
3.48;180.97;
3.49;180.97;
3.50;181.02;
3.51;180.91;
3.52;180.92;
3.53;180.80;
3.54;180.73;
3.55;180.81;
3.56;180.66;
3.57;180.73;
3.58;180.75;
3.59;180.83;
3.60;180.83;
3.61;180.83;
3.62;180.80;
3.63;180.80;
3.64;180.77;
3.65;180.67;
3.66;180.67;
3.67;180.77;
3.68;180.64;
3.69;180.58;
3.70;180.53;
3.71;180.64;
3.72;180.47;
3.73;180.55;
3.74;180.44;
3.75;180.47;
3.76;180.45;
3.77;180.44;
3.78;180.33;
3.79;180.39;
3.80;180.30;
3.81;180.34;
3.82;180.20;
3.83;180.27;
3.84;180.20;
3.85;180.17;
3.86;180.14;
3.87;180.06;
3.88;180.08;
3.89;180.14;
3.90;180.09;
3.91;180.08;
3.92;180.05;
3.93;180.09;
3.94;180.09;
3.95;180.06;
3.96;179.92;
3.97;179.97;
3.98;179.91;
3.99;179.89;
4.00;179.80;
4.01;179.78;
4.02;179.78;
4.03;179.80;
4.04;179.70;
4.05;179.72;
4.06;179.70;
4.07;179.62;
4.08;179.70;
4.09;179.61;
4.10;179.62;
4.11;179.62;
4.12;179.56;
4.13;179.56;
4.14;179.59;
4.15;179.61;
4.16;179.56;
4.17;179.62;
4.18;179.47;
4.19;179.56;
4.20;179.52;
4.21;179.42;
4.22;179.44;
4.23;179.48;
4.24;179.45;
4.25;179.42;
4.26;179.36;
4.27;179.30;
4.28;179.33;
4.29;179.39;
4.30;179.28;
4.31;179.31;
4.32;179.22;
4.33;179.19;
4.34;179.23;
4.35;179.23;
4.36;179.17;
4.37;179.23;
4.38;179.11;
4.39;179.23;
4.40;179.23;
4.41;179.11;
4.42;179.22;
4.43;179.11;
4.44;179.19;
4.45;179.08;
4.46;179.06;
4.47;179.12;
4.48;179.08;
4.49;179.00;
4.50;179.09;
4.51;178.95;
4.52;178.91;
4.53;178.86;
4.54;178.94;
4.55;178.80;
4.56;178.95;
4.57;178.81;
4.58;178.75;
4.59;178.83;
4.60;178.69;
4.61;178.64;
4.62;178.66;
4.63;178.70;
4.64;178.69;
4.65;178.69;
4.66;178.69;
4.67;178.55;
4.68;178.59;
4.69;178.61;
4.70;178.48;
4.71;178.50;
4.72;178.50;
4.73;178.56;
4.74;178.56;
4.75;178.56;
4.76;178.58;
4.77;178.55;
4.78;178.45;
4.79;178.53;
4.80;178.58;
4.81;178.50;
4.82;178.44;
4.83;178.44;
4.84;178.50;
4.85;178.44;
4.86;178.36;
4.87;178.47;
4.88;178.47;
4.89;178.44;
4.90;178.44;
4.91;178.41;
4.92;178.30;
4.93;178.31;
4.94;178.31;
4.95;178.28;
4.96;178.27;
4.97;178.28;
4.98;178.31;
4.99;178.33;
5.00;178.31;
5.01;178.23;
5.02;178.23;
5.03;178.25;
5.04;178.17;
5.05;178.20;
5.06;178.06;
5.07;178.09;
5.08;178.11;
5.09;178.03;
5.10;177.94;
5.11;178.05;
5.12;177.94;
5.13;177.92;
5.14;178.00;
5.15;177.98;
5.16;178.06;
5.17;178.03;
5.18;177.86;
5.19;177.53;
5.20;177.55;
5.21;178.03;
5.22;178.67;
5.23;177.14;
5.24;176.84;
5.25;178.61;
5.26;177.41;
5.27;178.36;
5.28;179.11;
5.29;174.27;
5.30;180.16;
5.31;175.47;
5.32;176.28;
5.33;181.61;
5.34;172.12;
5.35;178.70;
5.36;180.02;
5.37;172.03;
5.38;182.72;
5.39;175.62;
5.40;173.59;
5.41;184.11;
5.42;172.16;
5.43;176.64;
5.44;183.98;
5.45;169.84;
5.46;179.48;
5.47;183.14;
5.48;168.91;
5.49;181.88;
5.50;179.78;
5.51;169.48;
5.52;183.98;
5.53;176.72;
5.54;171.61;
5.55;184.80;
5.56;173.56;
5.57;174.06;
5.58;184.64;
5.59;171.08;
5.60;177.31;
5.61;183.41;
5.62;170.06;
5.63;179.97;
5.64;180.77;
5.65;170.06;
5.66;182.67;
5.67;177.97;
5.68;171.70;
5.69;184.06;
5.70;175.08;
5.71;173.80;
5.72;184.78;
5.73;174.52;
5.74;171.83;
5.75;184.89;
5.76;174.19;
5.77;173.80;
5.78;184.64;
5.79;173.80;
5.80;172.73;
5.81;184.70;
5.82;174.12;
5.83;173.66;
5.84;184.88;
5.85;175.14;
5.86;171.72;
5.87;184.00;
5.88;176.16;
5.89;173.02;
5.90;184.00;
5.91;176.55;
5.92;171.97;
5.93;183.58;
5.94;177.95;
5.95;170.84;
5.96;182.23;
5.97;179.83;
5.98;172.47;
5.99;181.23;
6.00;179.73;
6.01;171.48;
6.02;181.20;
6.03;181.94;
6.04;171.08;
6.05;179.14;
6.06;183.48;
6.07;171.61;
6.08;176.89;
6.09;184.42;
6.10;173.66;
6.11;174.47;
6.12;184.27;
6.13;176.64;
6.14;172.44;
6.15;182.88;
6.16;179.47;
6.17;171.41;
6.18;181.00;
6.19;182.14;
6.20;171.86;
6.21;178.88;
6.22;183.47;
6.23;172.72;
6.24;176.86;
6.25;184.12;
6.26;174.33;
6.27;174.91;
6.28;183.97;
6.29;176.92;
6.30;173.34;
6.31;182.62;
6.32;179.39;
6.33;171.95;
6.34;180.62;
6.35;182.06;
6.36;172.56;
6.37;178.83;
6.38;183.12;
6.39;173.50;
6.40;176.98;
6.41;183.91;
6.42;174.88;
6.43;175.11;
6.44;183.59;
6.45;177.25;
6.46;173.56;
6.47;182.50;
6.48;179.56;
6.49;172.41;
6.50;180.80;
6.51;182.12;
6.52;172.73;
6.53;178.75;
6.54;183.36;
6.55;173.58;
6.56;176.91;
6.57;183.77;
6.58;175.31;
6.59;175.12;
6.60;183.42;
6.61;177.64;
6.62;173.92;
6.63;182.41;
6.64;179.62;
6.65;172.73;
6.66;180.73;
6.67;181.95;
6.68;173.11;
6.69;178.98;
6.70;183.08;
6.71;173.89;
6.72;177.05;
6.73;183.73;
6.74;175.48;
6.75;175.16;
6.76;183.30;
6.77;177.67;
6.78;173.91;
6.79;182.22;
6.80;179.58;
6.81;173.22;
6.82;180.83;
6.83;181.72;
6.84;173.53;
6.85;179.28;
6.86;182.39;
6.87;174.05;
6.88;177.66;
6.89;182.98;
6.90;175.23;
6.91;176.22;
6.92;183.61;
6.93;180.45;
6.94;172.61;
6.95;179.69;
6.96;184.72;
6.97;175.58;
6.98;174.11;
6.99;182.92;
7.00;182.75;
7.01;172.41;
7.02;177.11;
7.03;183.33;
7.04;175.56;
7.05;175.47;
7.06;182.66;
7.07;177.77;
7.08;174.52;
7.09;181.70;
7.10;179.20;
7.11;173.94;
7.12;180.75;
7.13;180.20;
7.14;174.17;
7.15;179.67;
7.16;181.77;
7.17;174.31;
7.18;177.86;
7.19;181.61;
7.20;177.09;
7.21;180.20;
7.22;178.94;
7.23;175.75;
7.24;180.48;
7.25;182.53;
7.26;174.75;
7.27;176.00;
7.28;183.19;
7.29;180.50;
7.30;172.53;
7.31;178.89;
7.32;181.78;
7.33;174.22;
7.34;177.36;
7.35;182.02;
7.36;175.83;
7.37;176.22;
7.38;181.28;
7.39;176.47;
7.40;175.41;
7.41;180.81;
7.42;178.30;
7.43;175.59;
7.44;180.34;
7.45;182.34;
7.46;175.03;
7.47;175.70;
7.48;181.81;
7.49;177.55;
7.50;174.97;
7.51;180.69;
7.52;179.11;
7.53;174.70;
7.54;179.55;
7.55;180.56;
7.56;174.97;
7.57;178.44;
7.58;180.98;
7.59;175.83;
7.60;177.14;
7.61;181.31;
7.62;176.83;
7.63;176.09;
7.64;180.94;
7.65;178.39;
7.66;175.47;
7.67;180.14;
7.68;179.30;
7.69;175.25;
7.70;179.22;
7.71;180.44;
7.72;175.41;
7.73;178.50;
7.74;180.69;
7.75;175.98;
7.76;177.36;
7.77;181.00;
7.78;176.72;
7.79;177.05;
7.80;180.38;
7.81;177.16;
7.82;176.33;
7.83;180.00;
7.84;177.72;
7.85;176.59;
7.86;179.73;
7.87;181.62;
7.88;175.89;
7.89;176.20;
7.90;180.83;
7.91;177.66;
7.92;176.06;
7.93;180.02;
7.94;177.95;
7.95;176.00;
7.96;179.17;
7.97;179.61;
7.98;176.33;
7.99;178.36;
8.00;180.17;
8.01;176.61;
8.02;177.30;
8.03;180.64;
8.04;177.34;
8.05;176.66;
8.06;180.08;
8.07;178.52;
8.08;176.05;
8.09;179.42;
8.10;179.52;
8.11;175.80;
8.12;177.59;
8.13;180.78;
8.14;176.58;
8.15;176.88;
8.16;180.23;
8.17;177.83;
8.18;174.42;
8.19;164.52;
8.20;155.52;
8.21;148.62;
8.22;142.25;
8.23;134.70;
8.24;127.20;
8.25;121.73;
8.26;124.42;
8.27;126.09;
8.28;122.66;
8.29;123.42;
8.30;125.14;
8.31;123.47;
8.32;122.89;
8.33;123.95;
8.34;124.23;
8.35;122.75;
8.36;123.89;
8.37;125.28;
8.38;122.62;
8.39;122.81;
8.40;125.45;
8.41;124.14;
8.42;121.61;
8.43;123.48;
8.44;124.19;
8.45;122.91;
8.46;124.50;
8.47;124.62;
8.48;121.92;
8.49;123.62;
8.50;125.61;
8.51;122.89;
8.52;122.64;
8.53;124.73;
8.54;123.31;
8.55;123.33;
8.56;125.44;
8.57;123.06;
8.58;122.16;
8.59;123.97;
8.60;123.66;
8.61;122.69;
8.62;124.52;
8.63;124.45;
8.64;121.86;
8.65;123.20;
8.66;124.11;
8.67;122.81;
8.68;123.84;
8.69;124.30;
8.70;122.23;
8.71;122.72;
8.72;124.39;
8.73;123.89;
8.74;122.59;
8.75;124.11;
8.76;123.62;
8.77;122.77;
8.78;125.05;
8.79;124.11;
8.80;122.19;
8.81;124.66;
8.82;124.75;
8.83;121.95;
8.84;124.25;
8.85;125.16;
8.86;121.72;
8.87;122.02;
8.88;124.22;
8.89;123.78;
8.90;122.73;
8.91;124.06;
8.92;122.97;
8.93;123.36;
8.94;125.02;
8.95;122.56;
8.96;122.81;
8.97;124.00;
8.98;122.78;
8.99;123.39;
9.00;125.00;
9.01;122.42;
9.02;121.77;
9.03;123.56;
9.04;124.38;
9.05;122.33;
9.06;122.41;
9.07;123.30;
9.08;123.66;
9.09;123.08;
9.10;123.33;
9.11;123.84;
9.12;122.73;
9.13;123.42;
9.14;124.20;
9.15;122.52;
9.16;122.56;
9.17;123.16;
9.18;124.33;
9.19;122.59;
9.20;121.48;
9.21;115.47;
9.22;109.39;
9.23;105.08;
9.24;101.16;
9.25;96.55;
9.26;92.78;
9.27;94.42;
9.28;95.41;
9.29;93.75;
9.30;93.91;
9.31;95.14;
9.32;94.17;
9.33;93.83;
9.34;94.67;
9.35;94.36;
9.36;94.05;
9.37;94.27;
9.38;94.42;
9.39;94.08;
9.40;94.30;
9.41;94.38;
9.42;94.22;
9.43;94.34;
9.44;94.39;
9.45;94.17;
9.46;94.42;
9.47;94.33;
9.48;94.25;
9.49;94.39;
9.50;94.38;
9.51;94.22;
9.52;94.30;
9.53;94.36;
9.54;94.27;
9.55;94.28;
9.56;94.36;
9.57;94.31;
9.58;94.34;
9.59;94.31;
9.60;94.50;
9.61;94.23;
9.62;94.27;
9.63;94.47;
9.64;94.22;
9.65;94.39;
9.66;94.41;
9.67;94.27;
9.68;94.33;
9.69;94.38;
9.70;94.39;
9.71;94.30;
9.72;94.44;
9.73;94.42;
9.74;94.38;
9.75;94.50;
9.76;94.30;
9.77;94.55;
9.78;94.30;
9.79;94.33;
9.80;94.66;
9.81;94.41;
9.82;94.48;
9.83;94.38;
9.84;94.55;
9.85;94.55;
9.86;94.34;
9.87;94.11;
9.88;94.33;
9.89;94.62;
9.90;94.27;
9.91;94.52;
9.92;94.53;
9.93;94.33;
9.94;94.36;
9.95;94.48;
9.96;94.44;
9.97;94.27;
9.98;94.38;
9.99;94.45;
10.00;94.14;
10.01;94.45;
10.02;94.44;
10.03;94.33;
10.04;94.41;
10.05;94.39;
10.06;94.48;
10.07;94.36;
10.08;94.28;
10.09;94.41;
10.10;94.38;
10.11;94.44;
10.12;94.38;
10.13;94.34;
10.14;94.50;
10.15;94.45;
10.16;94.33;
10.17;95.52;
10.18;101.33;
10.19;107.78;
10.20;111.00;
10.21;115.09;
10.22;121.34;
10.23;124.70;
10.24;122.12;
10.25;122.23;
10.26;123.52;
10.27;123.48;
10.28;122.50;
10.29;123.38;
10.30;123.80;
10.31;122.38;
10.32;122.38;
10.33;122.34;
10.34;122.28;
10.35;122.30;
10.36;122.36;
10.37;122.39;
10.38;122.42;
10.39;122.34;
10.40;122.62;
10.41;122.88;
10.42;123.56;
10.43;123.77;
10.44;122.48;
10.45;122.48;
10.46;122.66;
10.47;122.66;
10.48;122.62;
10.49;122.53;
10.50;122.45;
10.51;122.58;
10.52;122.58;
10.53;122.50;
10.54;122.44;
10.55;122.80;
10.56;122.89;
10.57;123.59;
10.58;123.77;
10.59;122.78;
10.60;123.06;
10.61;123.84;
10.62;123.48;
10.63;122.36;
10.64;122.81;
10.65;123.41;
10.66;124.14;
10.67;122.81;
10.68;123.53;
10.69;124.52;
10.70;122.59;
10.71;122.30;
10.72;123.19;
10.73;123.50;
10.74;123.39;
10.75;123.02;
10.76;123.39;
10.77;123.47;
10.78;122.91;
10.79;123.34;
10.80;123.67;
10.81;122.69;
10.82;123.45;
10.83;124.02;
10.84;122.33;
10.85;123.12;
10.86;123.67;
10.87;122.95;
10.88;122.56;
10.89;122.67;
10.90;123.39;
10.91;123.66;
10.92;122.61;
10.93;123.30;
10.94;123.47;
10.95;122.75;
10.96;123.41;
10.97;123.67;
10.98;122.39;
10.99;122.58;
11.00;122.56;
11.01;123.33;
11.02;123.64;
11.03;122.52;
11.04;122.77;
11.05;123.41;
11.06;123.69;
11.07;121.41;
11.08;121.30;
11.09;121.77;
11.10;121.72;
11.11;120.30;
11.12;120.05;
11.13;120.28;
11.14;120.56;
11.15;121.47;
11.16;121.05;
11.17;120.19;
11.18;120.22;
11.19;120.20;
11.20;120.14;
11.21;120.22;
11.22;120.17;
11.23;120.14;
11.24;120.25;
11.25;120.19;
11.26;120.30;
11.27;120.23;
11.28;120.31;
11.29;120.41;
11.30;120.41;
11.31;120.52;
11.32;120.34;
11.33;120.52;
11.34;120.31;
11.35;120.28;
11.36;120.42;
11.37;120.41;
11.38;120.41;
11.39;120.36;
11.40;120.45;
11.41;120.52;
11.42;120.55;
11.43;120.75;
11.44;121.20;
11.45;121.77;
11.46;120.95;
11.47;121.17;
11.48;122.00;
11.49;121.00;
11.50;120.78;
11.51;121.86;
11.52;121.23;
11.53;120.33;
11.54;120.38;
11.55;120.41;
11.56;120.39;
11.57;120.34;
11.58;120.34;
11.59;120.47;
11.60;120.44;
11.61;120.70;
11.62;121.14;
11.63;122.09;
11.64;121.02;
11.65;120.86;
11.66;121.80;
11.67;121.34;
11.68;120.81;
11.69;121.83;
11.70;121.53;
11.71;120.05;
11.72;120.33;
11.73;120.80;
11.74;121.56;
11.75;121.31;
11.76;120.39;
11.77;120.88;
11.78;121.61;
11.79;120.77;
11.80;120.81;
11.81;121.64;
11.82;120.83;
11.83;120.59;
11.84;121.17;
11.85;121.53;
11.86;120.59;
11.87;120.91;
11.88;121.94;
11.89;120.56;
11.90;120.70;
11.91;121.58;
11.92;121.11;
11.93;120.50;
11.94;121.47;
11.95;121.34;
11.96;120.19;
11.97;120.27;
11.98;120.56;
11.99;121.36;
12.00;121.36;
12.01;120.66;
12.02;122.89;
12.03;124.44;
12.04;123.67;
12.05;123.45;
12.06;124.59;
12.07;123.44;
12.08;122.92;
12.09;123.05;
12.10;123.03;
12.11;123.06;
12.12;122.98;
12.13;123.14;
12.14;123.47;
12.15;124.33;
12.16;123.72;
12.17;122.91;
12.18;123.00;
12.19;123.22;
12.20;124.05;
12.21;124.06;
12.22;122.84;
12.23;122.89;
12.24;122.94;
12.25;122.92;
12.26;122.77;
12.27;122.92;
12.28;123.42;
12.29;124.02;
12.30;124.11;
12.31;123.16;
12.32;124.06;
12.33;124.25;
12.34;123.02;
12.35;123.95;
12.36;124.39;
12.37;122.95;
12.38;122.98;
12.39;123.20;
12.40;123.95;
12.41;124.14;
12.42;123.05;
12.43;124.05;
12.44;124.17;
12.45;123.03;
12.46;123.81;
12.47;124.22;
12.48;122.94;
12.49;123.44;
12.50;124.14;
12.51;123.61;
12.52;123.19;
12.53;124.23;
12.54;123.83;
12.55;122.58;
12.56;122.89;
12.57;123.59;
12.58;124.39;
12.59;123.09;
12.60;123.80;
12.61;124.45;
12.62;122.88;
12.63;123.75;
12.64;124.14;
12.65;123.00;
12.66;123.67;
12.67;124.47;
12.68;122.83;
12.69;122.97;
12.70;123.48;
12.71;124.00;
12.72;122.89;
12.73;122.95;
12.74;123.56;
12.75;124.25;
12.76;122.81;
12.77;122.83;
12.78;122.91;
12.79;122.83;
12.80;122.72;
12.81;122.58;
12.82;122.67;
12.83;122.84;
12.84;122.66;
12.85;122.97;
12.86;123.22;
12.87;123.86;
12.88;124.28;
12.89;123.00;
12.90;122.75;
12.91;122.95;
12.92;122.95;
12.93;123.11;
12.94;123.14;
12.95;123.48;
12.96;124.05;
12.97;123.69;
12.98;123.55;
12.99;130.72;
13.00;138.47;
13.01;140.28;
13.02;132.20;
13.03;122.52;
13.04;119.03;
13.05;122.98;
13.06;129.39;
13.07;132.80;
13.08;127.98;
13.09;120.52;
13.10;117.00;
13.11;119.62;
13.12;124.69;
13.13;127.69;
13.14;124.62;
13.15;118.45;
13.16;115.58;
13.17;117.34;
13.18;121.83;
13.19;124.80;
13.20;123.48;
13.21;118.30;
13.22;115.42;
13.23;117.00;
13.24;120.11;
13.25;122.84;
13.26;122.67;
13.27;119.23;
13.28;116.80;
13.29;117.33;
13.30;119.08;
13.31;121.08;
13.32;121.53;
13.33;120.22;
13.34;117.30;
13.35;116.86;
13.36;117.73;
13.37;119.23;
13.38;120.14;
13.39;118.91;
13.40;116.84;
13.41;116.98;
13.42;117.69;
13.43;117.78;
13.44;118.19;
13.45;119.34;
13.46;121.64;
13.47;125.78;
13.48;131.95;
13.49;138.16;
13.50;142.98;
13.51;145.33;
13.52;144.53;
13.53;140.64;
13.54;139.53;
13.55;140.78;
13.56;142.70;
13.57;144.00;
13.58;142.06;
13.59;135.42;
13.60;130.80;
13.61;131.88;
13.62;134.80;
13.63;136.64;
13.64;134.30;
13.65;127.69;
13.66;123.69;
13.67;125.19;
13.68;128.08;
13.69;129.56;
13.70;126.12;
13.71;120.81;
13.72;118.77;
13.73;120.86;
13.74;124.14;
13.75;126.56;
13.76;126.55;
13.77;124.22;
13.78;122.92;
13.79;124.22;
13.80;127.20;
13.81;130.06;
13.82;130.97;
13.83;129.53;
13.84;127.27;
13.85;127.55;
13.86;128.19;
13.87;128.59;
13.88;129.25;
13.89;128.27;
13.90;126.30;
13.91;125.48;
13.92;126.30;
13.93;127.08;
13.94;125.95;
13.95;123.73;
13.96;123.05;
13.97;124.19;
13.98;124.94;
13.99;123.80;
14.00;121.81;
14.01;121.02;
14.02;122.05;
14.03;123.09;
14.04;122.78;
14.05;120.47;
14.06;119.83;
14.07;120.36;
14.08;121.11;
14.09;120.91;
14.10;120.02;
14.11;119.66;
14.12;119.70;
14.13;120.00;
14.14;120.20;
14.15;120.55;
14.16;120.20;
14.17;119.95;
14.18;120.11;
14.19;120.31;
14.20;120.05;
14.21;119.95;
14.22;119.94;
14.23;120.03;
14.24;119.98;
14.25;119.92;
14.26;119.56;
14.27;119.25;
14.28;119.19;
14.29;119.14;
14.30;119.11;
14.31;118.56;
14.32;118.28;
14.33;118.44;
14.34;118.64;
14.35;119.11;
14.36;119.84;
14.37;121.16;
14.38;123.78;
14.39;127.86;
14.40;132.55;
14.41;136.83;
14.42;139.91;
14.43;141.39;
14.44;142.14;
14.45;142.33;
14.46;140.44;
14.47;138.81;
14.48;139.03;
14.49;138.92;
14.50;137.36;
14.51;135.55;
14.52;134.58;
14.53;133.77;
14.54;132.44;
14.55;131.58;
14.56;130.86;
14.57;129.91;
14.58;128.83;
14.59;127.81;
14.60;126.78;
14.61;125.98;
14.62;125.48;
14.63;124.92;
14.64;124.67;
14.65;124.69;
14.66;125.34;
14.67;126.22;
14.68;126.66;
14.69;126.81;
14.70;127.08;
14.71;127.69;
14.72;90.27;
14.73;90.80;
14.74;89.81;
14.75;89.16;
14.76;89.55;
14.77;90.20;
14.78;90.73;
14.79;89.94;
14.80;88.69;
14.81;88.14;
14.82;88.28;
14.83;87.98;
14.84;87.59;
14.85;86.73;
14.86;85.95;
14.87;85.30;
14.88;85.23;
14.89;85.56;
14.90;85.23;
14.91;84.08;
14.92;83.20;
14.93;83.09;
14.94;83.47;
14.95;83.58;
14.96;83.22;
14.97;82.44;
14.98;82.03;
14.99;82.41;
15.00;82.53;
15.01;82.38;
15.02;81.77;
15.03;81.59;
15.04;81.70;
15.05;81.86;
15.06;82.06;
15.07;82.25;
15.08;81.88;
15.09;81.50;
15.10;81.55;
15.11;81.95;
15.12;82.05;
15.13;81.84;
15.14;81.62;
15.15;81.33;
15.16;81.48;
15.17;81.67;
15.18;81.53;
15.19;81.17;
15.20;81.08;
15.21;80.69;
15.22;80.52;
15.23;80.14;
15.24;80.03;
15.25;80.00;
15.26;79.56;
15.27;79.14;
15.28;78.91;
15.29;78.92;
15.30;79.28;
15.31;79.50;
15.32;80.83;
15.33;81.95;
15.34;84.16;
15.35;87.39;
15.36;91.47;
15.37;95.66;
15.38;99.05;
15.39;101.36;
15.40;102.28;
15.41;102.94;
15.42;102.50;
15.43;100.75;
15.44;98.95;
15.45;98.33;
15.46;98.62;
15.47;98.11;
15.48;96.03;
15.49;93.53;
15.50;92.17;
