"Time [s]";"Pressure [mmHg]";
1.84;0.02;
1.85;0.08;
1.86;0.00;
1.87;0.00;
1.88;0.00;
1.89;0.00;
1.90;0.00;
1.91;0.00;
1.92;0.00;
1.93;0.00;
1.94;0.00;
1.95;0.00;
1.96;0.00;
1.97;0.02;
1.98;0.06;
1.99;0.00;
2.00;0.00;
2.01;0.00;
2.02;0.00;
2.03;0.00;
2.04;0.00;
2.05;0.00;
2.06;0.00;
2.07;0.00;
2.08;0.00;
2.09;0.00;
2.10;0.00;
2.11;0.00;
2.12;0.00;
2.13;0.00;
2.14;0.00;
2.15;0.03;
2.16;0.00;
2.17;0.00;
2.18;0.00;
2.19;0.00;
2.20;0.00;
2.21;0.06;
2.22;0.00;
2.23;0.00;
2.24;0.00;
2.25;0.00;
2.26;0.02;
2.27;0.08;
2.28;0.05;
2.29;0.00;
2.30;0.00;
2.31;0.00;
2.32;0.00;
2.33;0.08;
2.34;0.03;
2.35;0.00;
2.36;0.00;
2.37;0.00;
2.38;0.00;
2.39;0.00;
2.40;0.00;
2.41;0.00;
2.42;0.00;
2.43;0.00;
2.44;0.00;
2.45;0.09;
2.46;0.06;
2.47;0.08;
2.48;0.00;
2.49;0.09;
2.50;0.03;
2.51;0.00;
2.52;0.00;
2.53;0.00;
2.54;0.00;
2.55;0.00;
2.56;0.00;
2.57;0.00;
2.58;0.00;
2.59;0.00;
2.60;0.00;
2.61;0.00;
2.62;0.00;
2.63;0.00;
2.64;0.00;
2.65;0.00;
2.66;0.00;
2.67;0.00;
2.68;0.00;
2.69;0.00;
2.70;11.98;
2.71;60.53;
2.72;92.17;
2.73;117.47;
2.74;135.67;
2.75;150.28;
2.76;163.05;
2.77;172.27;
2.78;178.03;
2.79;181.27;
2.80;182.61;
2.81;183.16;
2.82;183.45;
2.83;183.42;
2.84;183.48;
2.85;183.47;
2.86;183.48;
2.87;183.45;
2.88;183.39;
2.89;183.44;
2.90;183.39;
2.91;183.25;
2.92;183.31;
2.93;183.30;
2.94;183.19;
2.95;183.28;
2.96;183.22;
2.97;183.23;
2.98;183.23;
2.99;183.14;
3.00;183.14;
3.01;183.11;
3.02;183.00;
3.03;182.91;
3.04;182.88;
3.05;182.73;
3.06;182.81;
3.07;182.80;
3.08;182.70;
3.09;182.70;
3.10;182.62;
3.11;182.53;
3.12;182.38;
3.13;182.39;
3.14;182.39;
3.15;182.41;
3.16;182.39;
3.17;182.38;
3.18;182.56;
3.19;182.31;
3.20;182.16;
3.21;181.97;
3.22;182.05;
3.23;182.03;
3.24;181.98;
3.25;181.97;
3.26;181.97;
3.27;181.88;
3.28;181.92;
3.29;181.80;
3.30;181.73;
3.31;181.70;
3.32;181.78;
3.33;181.67;
3.34;181.55;
3.35;181.55;
3.36;181.58;
3.37;181.50;
3.38;181.50;
3.39;181.48;
3.40;181.38;
3.41;181.39;
3.42;181.34;
3.43;181.25;
3.44;181.16;
3.45;181.19;
3.46;181.17;
3.47;181.06;
3.48;181.17;
3.49;181.00;
3.50;181.08;
3.51;180.95;
3.52;180.98;
3.53;180.97;
3.54;180.98;
3.55;180.86;
3.56;180.86;
3.57;180.77;
3.58;180.81;
3.59;180.64;
3.60;180.80;
3.61;180.73;
3.62;180.64;
3.63;180.55;
3.64;180.50;
3.65;180.66;
3.66;180.58;
3.67;180.47;
3.68;180.41;
3.69;180.44;
3.70;180.47;
3.71;180.48;
3.72;180.33;
3.73;180.31;
3.74;180.31;
3.75;180.23;
3.76;180.25;
3.77;180.16;
3.78;180.30;
3.79;180.27;
3.80;180.45;
3.81;180.41;
3.82;180.28;
3.83;180.14;
3.84;180.03;
3.85;179.95;
3.86;179.98;
3.87;179.89;
3.88;180.00;
3.89;179.94;
3.90;179.88;
3.91;179.81;
3.92;179.89;
3.93;179.84;
3.94;179.75;
3.95;179.69;
3.96;179.86;
3.97;179.64;
3.98;179.62;
3.99;179.70;
4.00;179.66;
4.01;179.59;
4.02;179.45;
4.03;179.44;
4.04;179.36;
4.05;179.48;
4.06;179.45;
4.07;179.39;
4.08;179.41;
4.09;179.42;
4.10;179.27;
4.11;179.30;
4.12;179.33;
4.13;179.20;
4.14;179.16;
4.15;179.16;
4.16;179.22;
4.17;179.16;
4.18;179.00;
4.19;179.12;
4.20;179.06;
4.21;179.08;
4.22;178.97;
4.23;179.00;
4.24;178.88;
4.25;178.91;
4.26;178.95;
4.27;178.84;
4.28;178.83;
4.29;178.70;
4.30;178.80;
4.31;178.88;
4.32;178.80;
4.33;178.64;
4.34;178.80;
4.35;178.58;
4.36;178.59;
4.37;178.64;
4.38;178.56;
4.39;178.59;
4.40;178.59;
4.41;178.56;
4.42;178.61;
4.43;178.58;
4.44;178.61;
4.45;178.81;
4.46;178.89;
4.47;178.81;
4.48;178.58;
4.49;178.52;
4.50;178.38;
4.51;178.33;
4.52;178.33;
4.53;178.31;
4.54;178.31;
4.55;178.23;
4.56;178.27;
4.57;178.22;
4.58;178.25;
4.59;178.12;
4.60;178.11;
4.61;178.12;
4.62;178.06;
4.63;178.17;
4.64;178.11;
4.65;178.00;
4.66;178.11;
4.67;178.12;
4.68;178.08;
4.69;177.95;
4.70;177.89;
4.71;177.89;
4.72;177.81;
4.73;177.91;
4.74;177.88;
4.75;177.91;
4.76;178.06;
4.77;178.00;
4.78;178.03;
4.79;177.97;
4.80;177.83;
4.81;177.84;
4.82;177.70;
4.83;177.72;
4.84;177.75;
4.85;177.88;
4.86;177.58;
4.87;177.67;
4.88;177.55;
4.89;177.70;
4.90;177.66;
4.91;177.59;
4.92;177.50;
4.93;177.47;
4.94;177.56;
4.95;177.42;
4.96;177.47;
4.97;177.48;
4.98;177.39;
4.99;176.77;
5.00;175.98;
5.01;176.00;
5.02;176.42;
5.03;177.03;
5.04;177.41;
5.05;177.77;
5.06;177.59;
5.07;177.44;
5.08;177.66;
5.09;175.31;
5.10;179.73;
5.11;171.30;
5.12;178.78;
5.13;175.98;
5.14;171.16;
5.15;180.88;
5.16;171.88;
5.17;176.33;
5.18;179.97;
5.19;167.98;
5.20;179.94;
5.21;176.03;
5.22;168.59;
5.23;182.25;
5.24;172.41;
5.25;171.50;
5.26;183.03;
5.27;169.11;
5.28;174.72;
5.29;182.19;
5.30;167.19;
5.31;177.50;
5.32;180.88;
5.33;167.09;
5.34;180.00;
5.35;178.53;
5.36;167.27;
5.37;181.75;
5.38;178.98;
5.39;169.33;
5.40;182.55;
5.41;176.08;
5.42;170.45;
5.43;183.58;
5.44;173.47;
5.45;170.28;
5.46;184.16;
5.47;174.88;
5.48;171.58;
5.49;184.02;
5.50;174.16;
5.51;176.78;
5.52;183.28;
5.53;169.89;
5.54;177.58;
5.55;182.66;
5.56;171.78;
5.57;181.28;
5.58;179.16;
5.59;169.94;
5.60;181.84;
5.61;176.97;
5.62;169.84;
5.63;182.56;
5.64;181.78;
5.65;167.36;
5.66;178.34;
5.67;182.67;
5.68;169.08;
5.69;178.34;
5.70;181.69;
5.71;169.19;
5.72;178.84;
5.73;182.41;
5.74;169.47;
5.75;178.95;
5.76;181.53;
5.77;169.30;
5.78;179.42;
5.79;182.67;
5.80;169.92;
5.81;178.83;
5.82;181.73;
5.83;169.91;
5.84;178.67;
5.85;182.72;
5.86;169.89;
5.87;178.31;
5.88;185.14;
5.89;171.88;
5.90;172.30;
5.91;184.25;
5.92;174.34;
5.93;170.22;
5.94;181.78;
5.95;178.27;
5.96;172.66;
5.97;181.50;
5.98;178.83;
5.99;171.64;
6.00;181.02;
6.01;183.09;
6.02;170.73;
6.03;175.92;
6.04;183.25;
6.05;172.70;
6.06;176.44;
6.07;182.92;
6.08;173.16;
6.09;175.66;
6.10;183.03;
6.11;174.22;
6.12;175.56;
6.13;183.00;
6.14;174.41;
6.15;175.30;
6.16;182.11;
6.17;175.31;
6.18;176.27;
6.19;182.38;
6.20;175.02;
6.21;175.88;
6.22;181.80;
6.23;175.27;
6.24;176.72;
6.25;182.05;
6.26;175.31;
6.27;175.86;
6.28;181.95;
6.29;176.02;
6.30;174.55;
6.31;181.50;
6.32;177.58;
6.33;174.67;
6.34;181.06;
6.35;179.19;
6.36;174.47;
6.37;179.64;
6.38;179.58;
6.39;176.19;
6.40;179.19;
6.41;179.42;
6.42;176.41;
6.43;178.97;
6.44;179.70;
6.45;176.56;
6.46;178.89;
6.47;179.73;
6.48;177.03;
6.49;178.67;
6.50;179.70;
6.51;176.19;
6.52;177.86;
6.53;180.03;
6.54;176.02;
6.55;177.20;
6.56;180.19;
6.57;176.59;
6.58;176.33;
6.59;180.11;
6.60;177.52;
6.61;176.12;
6.62;179.80;
6.63;178.19;
6.64;176.19;
6.65;179.28;
6.66;178.61;
6.67;176.50;
6.68;178.97;
6.69;178.62;
6.70;176.50;
6.71;178.78;
6.72;178.84;
6.73;176.64;
6.74;178.84;
6.75;178.59;
6.76;176.69;
6.77;178.84;
6.78;178.70;
6.79;176.75;
6.80;178.72;
6.81;178.59;
6.82;176.94;
6.83;178.62;
6.84;178.64;
6.85;176.89;
6.86;178.69;
6.87;178.42;
6.88;176.86;
6.89;178.53;
6.90;178.66;
6.91;176.56;
6.92;178.69;
6.93;178.53;
6.94;176.45;
6.95;178.69;
6.96;178.56;
6.97;176.12;
6.98;178.69;
6.99;178.52;
7.00;175.16;
7.01;178.34;
7.02;179.52;
7.03;176.03;
7.04;176.69;
7.05;179.94;
7.06;180.03;
7.07;177.02;
7.08;176.72;
7.09;179.56;
7.10;176.80;
7.11;175.83;
7.12;179.98;
7.13;178.42;
7.14;176.84;
7.15;178.16;
7.16;178.47;
7.17;176.86;
7.18;178.33;
7.19;178.70;
7.20;176.77;
7.21;178.50;
7.22;179.44;
7.23;180.14;
7.24;176.86;
7.25;174.77;
7.26;180.16;
7.27;177.14;
7.28;174.06;
7.29;180.25;
7.30;177.47;
7.31;176.05;
7.32;179.62;
7.33;178.86;
7.34;175.89;
7.35;177.14;
7.36;180.22;
7.37;178.69;
7.38;174.22;
7.39;178.83;
7.40;179.48;
7.41;175.88;
7.42;178.42;
7.43;179.75;
7.44;178.72;
7.45;175.59;
7.46;178.14;
7.47;179.77;
7.48;178.28;
7.49;177.75;
7.50;176.73;
7.51;178.64;
7.52;177.81;
7.53;175.97;
7.54;178.98;
7.55;177.19;
7.56;174.89;
7.57;178.88;
7.58;174.66;
7.59;157.53;
7.60;151.98;
7.61;151.75;
7.62;138.56;
7.63;129.98;
7.64;130.77;
7.65;133.95;
7.66;127.91;
7.67;130.94;
7.68;134.89;
7.69;127.33;
7.70;131.64;
7.71;133.11;
7.72;126.66;
7.73;131.72;
7.74;134.59;
7.75;126.00;
7.76;131.78;
7.77;133.62;
7.78;127.22;
7.79;133.02;
7.80;132.58;
7.81;126.64;
7.82;133.62;
7.83;132.38;
7.84;125.59;
7.85;134.27;
7.86;133.31;
7.87;125.16;
7.88;133.41;
7.89;133.56;
7.90;125.31;
7.91;133.31;
7.92;133.98;
7.93;125.45;
7.94;132.91;
7.95;133.95;
7.96;124.97;
7.97;131.11;
7.98;135.62;
7.99;125.72;
8.00;128.80;
8.01;136.34;
8.02;127.33;
8.03;126.73;
8.04;135.77;
8.05;129.86;
8.06;129.75;
8.07;135.27;
8.08;128.09;
8.09;127.36;
8.10;135.52;
8.11;129.67;
8.12;125.73;
8.13;134.69;
8.14;131.80;
8.15;125.34;
8.16;133.23;
8.17;133.62;
8.18;125.55;
8.19;132.56;
8.20;134.67;
8.21;125.73;
8.22;132.00;
8.23;133.80;
8.24;128.28;
8.25;133.77;
8.26;132.75;
8.27;126.31;
8.28;133.39;
8.29;132.77;
8.30;125.75;
8.31;133.52;
8.32;133.27;
8.33;125.72;
8.34;132.92;
8.35;133.83;
8.36;125.05;
8.37;130.64;
8.38;135.89;
8.39;126.77;
8.40;129.23;
8.41;135.88;
8.42;127.33;
8.43;129.02;
8.44;135.50;
8.45;127.88;
8.46;128.48;
8.47;136.17;
8.48;131.72;
8.49;125.84;
8.50;133.58;
8.51;132.55;
8.52;125.70;
8.53;133.17;
8.54;133.58;
8.55;125.83;
8.56;132.39;
8.57;135.17;
8.58;125.78;
8.59;130.28;
8.60;134.55;
8.61;127.22;
8.62;128.97;
8.63;135.66;
8.64;129.70;
8.65;126.95;
8.66;135.23;
8.67;133.92;
8.68;124.80;
8.69;130.45;
8.70;136.16;
8.71;127.39;
8.72;127.72;
8.73;135.38;
8.74;129.25;
8.75;127.17;
8.76;135.09;
8.77;133.94;
8.78;125.06;
8.79;131.66;
8.80;134.75;
8.81;126.38;
8.82;130.94;
8.83;134.81;
8.84;126.44;
8.85;130.06;
8.86;134.88;
8.87;127.95;
8.88;129.89;
8.89;135.00;
8.90;128.06;
8.91;129.11;
8.92;135.00;
8.93;128.39;
8.94;128.44;
8.95;134.86;
8.96;129.28;
8.97;129.03;
8.98;134.50;
8.99;129.14;
9.00;128.19;
9.01;134.98;
9.02;129.48;
9.03;128.00;
9.04;136.28;
9.05;139.38;
9.06;139.94;
9.07;145.59;
9.08;150.52;
9.09;151.47;
9.10;154.19;
9.11;153.75;
9.12;151.47;
9.13;153.53;
9.14;154.31;
9.15;151.75;
9.16;152.91;
9.17;154.52;
9.18;152.30;
9.19;152.27;
9.20;154.39;
9.21;153.27;
9.22;152.38;
9.23;153.53;
9.24;153.86;
9.25;152.89;
9.26;152.80;
9.27;153.84;
9.28;153.27;
9.29;152.86;
9.30;153.23;
9.31;153.48;
9.32;153.12;
9.33;152.97;
9.34;153.45;
9.35;153.47;
9.36;152.97;
9.37;153.31;
9.38;153.69;
9.39;153.53;
9.40;153.39;
9.41;153.25;
9.42;153.08;
9.43;153.12;
9.44;153.17;
9.45;153.19;
9.46;153.20;
9.47;153.17;
9.48;153.16;
9.49;153.09;
9.50;153.17;
9.51;153.16;
9.52;153.30;
9.53;153.36;
9.54;153.11;
9.55;152.88;
9.56;153.19;
9.57;153.09;
9.58;153.34;
9.59;152.94;
9.60;153.16;
9.61;152.98;
9.62;153.25;
9.63;153.16;
9.64;152.89;
9.65;153.23;
9.66;153.23;
9.67;153.09;
9.68;153.11;
9.69;153.17;
9.70;153.14;
9.71;153.03;
9.72;153.22;
9.73;153.25;
9.74;153.09;
9.75;153.08;
9.76;153.17;
9.77;154.23;
9.78;163.02;
9.79;170.86;
9.80;176.56;
9.81;181.64;
9.82;187.66;
9.83;192.44;
9.84;190.41;
9.85;188.98;
9.86;191.16;
9.87;191.06;
9.88;190.17;
9.89;190.78;
9.90;191.09;
9.91;190.53;
9.92;190.86;
9.93;191.00;
9.94;190.91;
9.95;190.78;
9.96;190.95;
9.97;190.94;
9.98;190.97;
9.99;191.02;
10.00;191.00;
10.01;190.94;
10.02;190.91;
10.03;191.06;
10.04;191.02;
10.05;191.05;
10.06;190.86;
10.07;191.05;
10.08;191.11;
10.09;190.97;
10.10;191.05;
10.11;191.30;
10.12;191.50;
10.13;191.36;
10.14;191.33;
10.15;191.12;
10.16;191.25;
10.17;191.17;
10.18;190.98;
10.19;191.08;
10.20;191.06;
10.21;191.12;
10.22;191.00;
10.23;191.11;
10.24;191.02;
10.25;191.17;
10.26;191.19;
10.27;191.12;
10.28;191.05;
10.29;191.17;
10.30;191.36;
10.31;191.16;
10.32;191.06;
10.33;191.22;
10.34;191.14;
10.35;191.20;
10.36;191.25;
10.37;191.31;
10.38;191.14;
10.39;191.23;
10.40;191.36;
10.41;191.25;
10.42;191.23;
10.43;191.31;
10.44;191.20;
10.45;191.28;
10.46;191.34;
10.47;191.23;
10.48;191.14;
10.49;191.25;
10.50;191.27;
10.51;191.75;
10.52;195.73;
10.53;198.80;
10.54;200.64;
10.55;206.41;
10.56;211.30;
10.57;208.09;
10.58;206.55;
10.59;211.06;
10.60;210.23;
10.61;204.03;
10.62;210.25;
10.63;211.34;
10.64;202.50;
10.65;209.67;
10.66;212.39;
10.67;200.97;
10.68;208.61;
10.69;213.92;
10.70;200.98;
10.71;205.80;
10.72;214.78;
10.73;203.23;
10.74;203.28;
10.75;213.94;
10.76;206.72;
10.77;201.30;
10.78;212.62;
10.79;210.08;
10.80;200.00;
10.81;210.62;
10.82;213.38;
10.83;200.08;
10.84;208.66;
10.85;214.66;
10.86;201.06;
10.87;206.28;
10.88;214.56;
10.89;202.95;
10.90;203.30;
10.91;213.95;
10.92;206.31;
10.93;201.02;
10.94;212.14;
10.95;209.86;
10.96;199.30;
10.97;210.23;
10.98;212.94;
10.99;200.06;
11.00;208.39;
11.01;214.14;
11.02;200.69;
11.03;205.86;
11.04;214.64;
11.05;202.69;
11.06;202.97;
11.07;213.59;
11.08;206.72;
11.09;201.34;
11.10;212.56;
11.11;210.06;
11.12;199.19;
11.13;210.17;
11.14;213.11;
11.15;200.33;
11.16;208.31;
11.17;214.06;
11.18;200.73;
11.19;205.52;
11.20;214.38;
11.21;203.33;
11.22;203.00;
11.23;213.47;
11.24;206.86;
11.25;201.56;
11.26;212.16;
11.27;210.27;
11.28;199.78;
11.29;209.80;
11.30;212.97;
11.31;200.77;
11.32;207.81;
11.33;213.55;
11.34;201.45;
11.35;205.64;
11.36;213.72;
11.37;203.58;
11.38;203.62;
11.39;213.05;
11.40;206.94;
11.41;201.75;
11.42;211.56;
11.43;210.05;
11.44;201.05;
11.45;209.80;
11.46;212.28;
11.47;201.20;
11.48;207.97;
11.49;212.98;
11.50;202.08;
11.51;205.67;
11.52;213.27;
11.53;204.09;
11.54;203.78;
11.55;212.33;
11.56;207.38;
11.57;202.44;
11.58;211.30;
11.59;210.16;
11.60;201.64;
11.61;210.08;
11.62;211.98;
11.63;201.61;
11.64;207.97;
11.65;212.67;
11.66;202.50;
11.67;205.56;
11.68;212.30;
11.69;204.83;
11.70;204.20;
11.71;211.52;
11.72;207.56;
11.73;203.47;
11.74;210.47;
11.75;209.94;
11.76;202.64;
11.77;208.98;
11.78;211.62;
11.79;203.20;
11.80;207.20;
11.81;211.64;
11.82;205.62;
11.83;205.61;
11.84;210.41;
11.85;209.08;
11.86;203.47;
11.87;208.94;
11.88;211.23;
11.89;203.92;
11.90;207.03;
11.91;211.05;
11.92;206.77;
11.93;204.19;
11.94;210.06;
11.95;209.64;
11.96;203.34;
11.97;208.12;
11.98;210.56;
11.99;205.91;
12.00;197.38;
12.01;156.03;
12.02;120.59;
12.03;93.73;
12.04;73.48;
12.05;58.30;
12.06;47.22;
12.07;40.03;
12.08;37.58;
12.09;40.59;
12.10;40.03;
12.11;39.02;
12.12;40.66;
12.13;40.75;
12.14;39.84;
12.15;41.41;
12.16;41.56;
12.17;40.52;
12.18;42.12;
12.19;42.48;
12.20;41.28;
12.21;42.83;
12.22;43.62;
12.23;42.31;
12.24;42.89;
12.25;43.94;
12.26;43.17;
12.27;43.28;
12.28;44.39;
12.29;43.75;
12.30;43.86;
12.31;44.78;
12.32;44.33;
12.33;44.33;
12.34;45.23;
12.35;44.91;
12.36;44.73;
12.37;45.66;
12.38;45.34;
12.39;45.14;
12.40;46.05;
12.41;45.92;
12.42;45.48;
12.43;46.47;
12.44;46.12;
12.45;45.86;
12.46;46.84;
12.47;46.39;
12.48;46.12;
12.49;47.22;
12.50;46.80;
12.51;46.34;
12.52;47.47;
12.53;47.03;
12.54;46.64;
12.55;48.00;
12.56;47.38;
12.57;47.00;
12.58;47.98;
12.59;47.39;
12.60;47.23;
12.61;48.61;
12.62;47.59;
12.63;47.27;
12.64;48.77;
12.65;48.19;
12.66;47.25;
12.67;48.62;
12.68;48.84;
12.69;47.45;
12.70;48.36;
12.71;49.08;
12.72;47.78;
12.73;48.27;
12.74;49.38;
12.75;48.22;
12.76;48.12;
12.77;49.42;
12.78;48.64;
12.79;47.94;
12.80;49.31;
12.81;48.98;
12.82;48.11;
12.83;49.16;
12.84;49.17;
12.85;48.36;
12.86;48.97;
12.87;49.31;
12.88;48.56;
12.89;48.92;
12.90;49.48;
12.91;48.64;
12.92;48.80;
12.93;49.64;
12.94;48.91;
12.95;48.81;
12.96;49.58;
12.97;49.12;
12.98;48.83;
12.99;49.52;
13.00;49.28;
13.01;49.00;
13.02;49.48;
13.03;49.31;
13.04;49.19;
13.05;49.44;
13.06;49.31;
13.07;49.23;
13.08;49.62;
13.09;49.31;
13.10;49.17;
13.11;49.81;
13.12;49.53;
13.13;49.05;
13.14;49.70;
13.15;49.84;
13.16;49.06;
13.17;49.66;
13.18;49.88;
13.19;49.19;
13.20;49.48;
13.21;50.00;
13.22;49.33;
13.23;49.48;
13.24;49.98;
13.25;49.55;
13.26;49.27;
13.27;50.00;
13.28;49.67;
13.29;49.28;
13.30;50.08;
13.31;49.75;
13.32;49.25;
13.33;49.98;
13.34;49.91;
13.35;49.27;
13.36;50.00;
13.37;49.91;
13.38;49.39;
13.39;50.14;
13.40;49.89;
13.41;49.39;
13.42;50.08;
13.43;49.88;
13.44;49.50;
13.45;49.95;
13.46;49.81;
13.47;49.69;
13.48;49.94;
13.49;49.78;
13.50;49.75;
13.51;49.86;
13.52;49.73;
13.53;49.89;
13.54;49.88;
13.55;49.62;
13.56;49.88;
13.57;50.03;
13.58;49.72;
13.59;49.83;
13.60;50.12;
13.61;49.78;
13.62;49.95;
13.63;50.08;
13.64;49.62;
13.65;49.94;
13.66;50.11;
13.67;49.58;
13.68;49.92;
13.69;50.05;
13.70;49.70;
13.71;50.00;
13.72;50.08;
13.73;49.64;
13.74;49.91;
13.75;50.14;
13.76;49.64;
13.77;49.91;
13.78;50.47;
13.79;49.64;
13.80;49.69;
13.81;50.61;
13.82;49.66;
13.83;49.69;
13.84;50.72;
13.85;49.77;
13.86;49.55;
13.87;50.52;
13.88;50.03;
13.89;49.50;
13.90;50.33;
13.91;50.23;
13.92;49.36;
13.93;50.28;
13.94;50.39;
13.95;49.50;
13.96;50.03;
13.97;50.34;
13.98;49.52;
13.99;50.03;
14.00;50.48;
14.01;49.45;
14.02;50.03;
14.03;50.52;
14.04;49.61;
14.05;49.80;
14.06;50.53;
14.07;49.67;
14.08;49.84;
14.09;50.36;
14.10;49.69;
14.11;49.91;
14.12;50.36;
14.13;49.70;
14.14;49.72;
14.15;50.55;
14.16;49.80;
14.17;49.62;
14.18;50.53;
14.19;49.77;
14.20;49.70;
14.21;50.28;
14.22;49.91;
14.23;49.58;
14.24;50.39;
14.25;49.95;
14.26;49.72;
14.27;50.36;
14.28;50.14;
14.29;49.61;
14.30;50.30;
14.31;50.11;
14.32;49.72;
14.33;50.05;
14.34;50.17;
14.35;49.72;
14.36;50.06;
14.37;50.12;
14.38;49.67;
14.39;50.03;
14.40;50.19;
14.41;49.64;
14.42;49.98;
14.43;50.34;
14.44;49.72;
14.45;49.95;
14.46;50.45;
14.47;49.67;
14.48;49.86;
14.49;50.42;
14.50;49.94;
14.51;49.84;
14.52;50.38;
14.53;49.88;
14.54;49.84;
14.55;50.33;
14.56;49.72;
14.57;50.03;
14.58;50.31;
14.59;49.77;
14.60;49.84;
14.61;50.27;
14.62;49.94;
14.63;49.83;
14.64;50.22;
14.65;49.88;
14.66;49.95;
14.67;50.17;
14.68;49.80;
14.69;50.03;
14.70;50.16;
14.71;49.81;
14.72;49.94;
14.73;50.11;
14.74;50.06;
14.75;49.83;
14.76;50.03;
14.77;50.08;
14.78;49.80;
14.79;50.16;
14.80;50.08;
14.81;49.70;
14.82;50.06;
14.83;50.08;
14.84;49.83;
14.85;50.05;
14.86;49.95;
14.87;50.08;
14.88;49.98;
14.89;49.94;
14.90;49.86;
14.91;49.98;
14.92;50.09;
14.93;49.92;
14.94;49.84;
14.95;50.05;
14.96;49.95;
14.97;49.81;
14.98;50.17;
14.99;50.11;
15.00;49.66;
15.01;50.27;
15.02;50.02;
15.03;49.67;
15.04;50.09;
15.05;50.06;
15.06;49.83;
15.07;49.97;
15.08;50.09;
15.09;50.00;
15.10;49.86;
15.11;50.08;
15.12;49.94;
15.13;49.84;
15.14;50.12;
15.15;49.86;
15.16;49.89;
15.17;50.16;
15.18;50.02;
15.19;49.72;
15.20;50.20;
15.21;50.12;
15.22;49.66;
15.23;50.14;
15.24;50.23;
15.25;49.64;
15.26;49.91;
15.27;50.36;
15.28;49.70;
15.29;49.86;
15.30;50.33;
15.31;49.75;
15.32;49.78;
15.33;50.25;
15.34;50.16;
15.35;49.59;
15.36;50.06;
15.37;50.33;
15.38;49.66;
15.39;49.97;
15.40;50.47;
15.41;49.66;
15.42;49.83;
15.43;50.44;
15.44;49.73;
15.45;49.77;
15.46;50.42;
15.47;49.83;
15.48;49.83;
15.49;50.31;
15.50;49.95;
