method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,96,0.46201963003818136,0.48756580863678534,0.08679712669168735,-0.11606463735503038,-0.11606463735503038,-0.14686928650466263,-0.0034450877142371437,0.03163491758917625,0.4883720930232558,0.0001089850659273756
RTBP,M1,HR,dynamic,96,-1.413313595335218,-1.41637854856745,0.11593595405639638,0.009600246628752971,0.009600246628753008,0.08858962994671625,0.00037849231034556605,0.04225513553258988,0.5056179775280899,0.0
RTBP,M1,P2V_relTTP,dynamic,96,12.222057612386903,11.37264358793045,3.263659398348185,-0.03056265890766829,-0.03056265890766833,0.9502950889669425,-0.04379701699695717,1.1895047686615798,0.4888888888888889,0.05209676057103282
RTBP,M1,V2P_relTTP,dynamic,96,-8.992204765586061,-9.099779958542545,1.3679560748101354,-0.1774113647272214,-0.1774113647272214,0.6862387123919689,-0.08934729723244582,0.49857845923805416,0.45555555555555555,0.0445466377912373
RTBP,M1,intercept,baseline,96,29.274858157485728,29.27485815748574,1.4210854715202004e-14,-1.0250945537605272e-15,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,87,0.2655982639770799,0.2705526695661507,0.027840345197544154,-0.14749606714919133,-0.14749606714919136,-0.2706026085011904,-0.0016963322602815073,0.011257811872336114,0.5,1.909698945922391e-05
SinBP_D,M2,E,dynamic,87,-23.228588783825504,-24.027178009425516,3.9447945198226537,-0.10064855303079659,-0.10064855303079662,0.10046018711680149,-0.1546305185206581,1.59515818730234,0.46835443037974683,0.24666013762503386
SinBP_D,M2,HR,dynamic,87,-2.123379805435783,-2.147239339465375,0.15040845455351326,0.12856145810562258,0.12856145810562256,0.07528821948930006,0.00799190391125741,0.06082072881487243,0.5316455696202531,0.0
SinBP_D,M2,P2V_relTTP,dynamic,87,12.511594515560272,11.527422370130502,3.422928208842082,-0.05783609109055487,-0.057836091090554854,0.9089519239480608,-0.07279606909865391,1.3841308918488489,0.5189873417721519,0.10075928804461026
SinBP_D,M2,Stiffness,dynamic,87,19.69369754684856,20.499343400931377,3.569530471523309,0.03820293556985554,0.03820293556985552,-0.19686127460330577,0.04920571180950524,1.4434125092861803,0.5443037974683544,0.0
SinBP_D,M2,V2P_relTTP,dynamic,87,-8.694920739494796,-8.894685373504547,1.3146193516066083,-0.0759008796373727,-0.07590087963737269,0.6926353909952787,-0.038867496406492404,0.5315931695209439,0.45569620253164556,0.020661695606071194
SinBP_D,M2,intercept,baseline,87,33.03905629465872,33.03905629465872,5.684341886080802e-14,,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,72,-2.0734122348035524,-2.162947442137611,0.33026466227808865,-0.06571794308500332,-0.06571794308500337,0.21759252687025213,-0.008285590492779195,0.11786837573271068,0.5223880597014925,0.0009766090933702736
SinBP_M,M3,HR,dynamic,72,-6.419367820288376,-6.403282356639682,0.5299201067385665,-0.027983203798865708,-0.027983203798865684,0.1493120449200309,-0.005193432682539449,0.18912354055241423,0.5223880597014925,0.0009822003765424829
SinBP_M,M3,Mean,dynamic,72,9.460905309593464,9.162822251045963,1.6370077197524135,-0.13752371916565703,-0.137523719165657,0.07567889782956505,-0.08212637383805436,0.5842327776099063,0.5373134328358209,0.04798091950243605
SinBP_M,M3,cosPhi,dynamic,72,-2.7408484381993117,-3.261023886283261,3.937909275756715,-0.10379925043121883,-0.10379925043121885,0.8996162205838989,-0.14898526615620217,1.4054030695097268,0.6119402985074627,0.20938435036765016
SinBP_M,M3,intercept,baseline,72,31.876001152054577,31.87600115205457,7.105427357601002e-15,-5.635246025955069e-16,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,72,0.9883222429378689,1.0204832608326952,0.11945759803363988,0.16266988246003578,0.16266988246003575,-0.17471181961462623,0.007127756801639439,0.04263330188592913,0.5909090909090909,0.0
