method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,101,0.45032926743686685,0.4937693680727313,0.10522754804193159,0.001274598797294263,0.0012745987972942467,-0.49747865686898496,-0.0010793826564859021,0.019745768239998667,0.46808510638297873,2.1313239777244718e-05
RTBP,M1,HR,dynamic,101,-1.438877147596288,-1.4243009553232493,0.11676986053799658,0.23259502515112393,0.23259502515112399,0.02662149858860195,0.004630793125430162,0.021911663309701505,0.4631578947368421,0.0
RTBP,M1,P2V_relTTP,dynamic,101,13.211313138407913,12.634892276309966,2.818398282972895,-0.19718110701163538,-0.1971811070116353,0.9326038001590125,-0.0876827286081265,0.5288675859045647,0.4787234042553192,0.04637255300450498
RTBP,M1,V2P_relTTP,dynamic,101,-8.185352935806229,-8.307723992385606,1.4875443834847053,-0.020532109308754376,-0.02053210930875437,0.755203468888485,-0.0025138866273308183,0.2791351427412916,0.5319148936170213,0.0007017141025554121
RTBP,M1,intercept,baseline,101,29.27485815748572,29.27485815748574,2.1316282072803006e-14,-3.089080826883396e-16,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,93,0.2644849736567645,0.2705526695661507,0.023672337494024236,0.011387197184245149,0.011387197184245162,-0.4742949316791566,-0.0001607110158366997,0.004324804635752366,0.6153846153846154,6.950437463070308e-07
SinBP_D,M2,E,dynamic,93,-23.86723439034261,-24.75499043750697,4.347345369051531,0.0010268026700731982,0.0010268026700731845,0.43137698377053113,0.031240687175230313,0.794235863274457,0.4942528735632184,0.0
SinBP_D,M2,HR,dynamic,93,-2.1354796868409003,-2.115107726406161,0.16250172335235163,0.27323679547818863,0.27323679547818863,-0.22646040641696868,0.007116136266369672,0.029688162677192657,0.45977011494252873,0.0
SinBP_D,M2,P2V_relTTP,dynamic,93,13.075656625991888,12.51362638242577,2.4111635323082155,-0.3999251202645365,-0.3999251202645366,0.9040200508576283,-0.15044102483197028,0.44050619102215716,0.37209302325581395,0.06627020282220099
SinBP_D,M2,Stiffness,dynamic,93,20.323370744465556,21.245431416325218,3.9866453730652953,0.026683956319233825,0.02668395631923382,-0.4701694695540786,-0.012908218348940069,0.7283379765469246,0.5287356321839081,0.009401545633092893
SinBP_D,M2,V2P_relTTP,dynamic,93,-8.232710686983117,-8.307568067281514,1.4402527413619173,-0.08831439985664083,-0.08831439985664083,0.7351247414873895,-0.019819314733970948,0.26312617983202763,0.47126436781609193,0.005214980572838394
SinBP_D,M2,intercept,baseline,93,33.03905629465872,33.03905629465872,5.684341886080802e-14,,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,80,-2.1490724941775703,-2.223968666647325,0.29330494228857734,-0.014510506232759762,-0.01451050623275977,0.0006003561873384953,0.0018935130199590924,0.054790441757382576,0.4864864864864865,0.0
SinBP_M,M3,HR,dynamic,80,-6.452074472065999,-6.3728559898845845,0.5007870330367215,0.327222286803064,0.327222286803064,-0.2538022105648151,0.026650578155123835,0.09354885926011716,0.43243243243243246,0.0
SinBP_M,M3,Mean,dynamic,80,9.974410523001822,9.888395241244476,1.5819345255527084,-0.33554233819141777,-0.33554233819141777,0.31578392249231174,-0.09238272160021024,0.29551118644639285,0.4864864864864865,0.027300127667224932
SinBP_M,M3,cosPhi,dynamic,80,-1.4731375468003676,-2.139220824175841,3.569638245335314,-0.16407113257743655,-0.1640711325774366,0.9137559236583819,-0.08165611993834317,0.6668215504651817,0.5,0.05445006050225682
SinBP_M,M3,intercept,baseline,80,31.876001152054577,31.87600115205457,7.105427357601002e-15,6.636599792016391e-17,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,80,1.018254579464834,1.0375143781512757,0.06497302798381528,0.12967950059594766,0.12967950059594766,-0.1234559681707029,0.0008311928472962883,0.0121372005455179,0.5616438356164384,0.0
