method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,4.630332735410229,5.71476582825785,-0.15002702414020072,-3.358507672468392,3.62443239355109,4.624149544337618,-0.15002702414020072,-0.0799979941789245,0.6987300141945209,0.5408163265306123,0,6.9544962983098575,-5.057695548923476
RTBP,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,2.3249943762073424,2.867539157831097,-0.15275450324981427,1.6991878764550836,1.8144257496979677,2.3112114787135436,-0.1527545032498142,-0.08487660684051325,0.6866373005288059,0.5204081632653061,0,6.9544962983098575,-5.057695548923476
RTBP,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,0.03670910310438614,0.04544300578688654,0.1496429675736431,0.013289360147257807,0.03379875877700574,0.04352780421484816,0.14964296757364307,0.04189103971061949,0.28174915982210497,0.5408163265306123,0,6.9544962983098575,-5.057695548923476
RTBP,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,6.9544962983098575,8.58177559554736,-0.15097011145909547,-5.057695548923476,5.437767993763647,6.934101915612489,-0.15097011145909547,-0.08110463435133156,0.6947879715334183,0.5263157894736842,1,6.9544962983098575,-5.057695548923476
RTBP,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,4.445804592691084,5.5101074776111165,-0.3424046249544361,-3.34530669076507,3.364151222228993,4.38001773635763,-0.34240462495443613,-0.13793869190783747,0.4574109451050849,0.45918367346938777,0,6.685150976757752,-5.038920428694209
RTBP,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,2.2393463840666707,2.7686689775697326,-0.342674400559976,1.6936137379291403,1.6869392967459194,2.190272593425894,-0.34267440055997583,-0.1393889369079749,0.4504445038338089,0.4387755102040816,0,6.685150976757752,-5.038920428694209
RTBP,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,0.0370196427357377,0.04550222812619984,0.11677984170064336,0.013973595031070027,0.03355439188756645,0.04333502266174729,0.11677984170064336,0.019306253129043154,0.15807508654938116,0.5816326530612245,0,6.685150976757752,-5.038920428694209
RTBP,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,6.685150976757752,8.278236122923166,-0.34255507687946346,-5.038920428694209,5.050056343868553,6.569647844748503,-0.3425550768794635,-0.1380560296523541,0.455148253893614,0.4421052631578947,1,6.685150976757752,-5.038920428694209
RTBP,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,4.445804592691084,5.5101074776111165,-0.3424046249544361,-3.34530669076507,3.364151222228993,4.38001773635763,-0.34240462495443613,-0.13793869190783747,0.4574109451050849,0.45918367346938777,0,6.685150976757752,-5.038920428694209
RTBP,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,2.2393463840666707,2.7686689775697326,-0.342674400559976,1.6936137379291403,1.6869392967459194,2.190272593425894,-0.34267440055997583,-0.1393889369079749,0.4504445038338089,0.4387755102040816,0,6.685150976757752,-5.038920428694209
RTBP,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,0.0370196427357377,0.04550222812619984,0.11677984170064336,0.013973595031070027,0.03355439188756645,0.04333502266174729,0.11677984170064336,0.019306253129043154,0.15807508654938116,0.5816326530612245,0,6.685150976757752,-5.038920428694209
RTBP,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,6.685150976757752,8.278236122923166,-0.34255507687946346,-5.038920428694209,5.050056343868553,6.569647844748503,-0.3425550768794635,-0.1380560296523541,0.455148253893614,0.4421052631578947,1,6.685150976757752,-5.038920428694209
RTBP,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,4.418053972433965,5.502387122732521,-0.2318376286133664,-3.263062352109203,3.48856459364242,4.431150928940675,-0.2318376286133664,-0.1080391660318671,0.5508656499661688,0.5204081632653061,0,6.645270207521975,-4.913945757690058
RTBP,tracking_aligned,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,2.227992248723841,2.76984770466799,-0.23030154448368215,1.650883405580857,1.7532870458682952,2.2241240607960666,-0.23030154448368217,-0.11125690928877144,0.551836290946777,0.5510204081632653,0,6.645270207521975,-4.913945757690058
RTBP,tracking_aligned,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,0.03588110788083474,0.045506023478558914,0.0293822888799929,0.01290148635083715,0.034106168372682696,0.04375653039614654,0.029382288879992904,0.0017428583101610589,0.09491939058477139,0.5816326530612245,0,6.645270207521975,-4.913945757690058
RTBP,tracking_aligned,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",101,6.645270207521975,8.271713631527922,-0.23135947288272818,-4.913945757690058,5.24201769747111,6.654474905744213,-0.23135947288272815,-0.10868586750569736,0.5512715550261894,0.5368421052631579,1,6.645270207521975,-4.913945757690058
SinBP_D,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,5.198017123721963,6.292120876568532,-0.2928338106654447,-4.144542030312623,3.6337390994590573,4.746558642306827,-0.29283381066544467,-0.14465383039838148,0.5868862078545428,0.4157303370786517,0,7.810134072727094,-6.234124795436699
SinBP_D,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,2.6121169490051317,3.1558766680217096,-0.29402363437320644,2.0895827651240766,1.8200544374776495,2.368526820030912,-0.29402363437320633,-0.14644282260553254,0.5752110225927626,0.42696629213483145,0,7.810134072727094,-6.234124795436699
SinBP_D,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,0.03513150019090892,0.043710115364274216,0.10968594563290376,0.011541166645176976,0.03301266671402394,0.042241694931207996,0.10968594563290383,0.02916591203753467,0.27520580517737164,0.5617977528089888,0,7.810134072727094,-6.234124795436699
SinBP_D,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,7.810134072727094,9.447552737904273,-0.2932752634758515,-6.234124795436699,5.453420886801129,7.11541643221597,-0.29327526347585153,-0.14484639320457926,0.5830553588462052,0.41379310344827586,1,7.810134072727094,-6.234124795436699
SinBP_D,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,4.922661417379831,6.062822477810379,-0.39505116324791817,-4.109533750739602,3.382567711755352,4.479507905763619,-0.3950511632479182,-0.1416122158084299,0.41279177986637156,0.4157303370786517,0,7.3978740347837455,-6.182588005514286
SinBP_D,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,2.475212617403913,3.0447204282532816,-0.3937854719740048,2.073054254774684,1.6941240814164382,2.2366310301661234,-0.39378547197400476,-0.14132148413242918,0.40561234865321294,0.42696629213483145,0,7.3978740347837455,-6.182588005514286
SinBP_D,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,0.034890532616028674,0.04385557243455657,0.040867386383851054,0.012191586269922035,0.032649990298087996,0.042169980433485174,0.04086738638385108,0.006282326353499892,0.16534221070834793,0.5842696629213483,0,7.3978740347837455,-6.182588005514286
SinBP_D,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,7.3978740347837455,9.107087193734431,-0.3946826789901027,-6.182588005514286,5.077593505752437,6.716744951577199,-0.3946826789901027,-0.14116373547893393,0.41044261256096426,0.41379310344827586,1,7.3978740347837455,-6.182588005514286
SinBP_D,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,4.922661417379831,6.062822477810379,-0.39505116324791817,-4.109533750739602,3.382567711755352,4.479507905763619,-0.3950511632479182,-0.1416122158084299,0.41279177986637156,0.4157303370786517,0,7.3978740347837455,-6.182588005514286
SinBP_D,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,2.475212617403913,3.0447204282532816,-0.3937854719740048,2.073054254774684,1.6941240814164382,2.2366310301661234,-0.39378547197400476,-0.14132148413242918,0.40561234865321294,0.42696629213483145,0,7.3978740347837455,-6.182588005514286
SinBP_D,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,0.034890532616028674,0.04385557243455657,0.040867386383851054,0.012191586269922035,0.032649990298087996,0.042169980433485174,0.04086738638385108,0.006282326353499892,0.16534221070834793,0.5842696629213483,0,7.3978740347837455,-6.182588005514286
SinBP_D,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,7.3978740347837455,9.107087193734431,-0.3946826789901027,-6.182588005514286,5.077593505752437,6.716744951577199,-0.3946826789901027,-0.14116373547893393,0.41044261256096426,0.41379310344827586,1,7.3978740347837455,-6.182588005514286
SinBP_D,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",93,4.834752206177099,6.013233315893743,-0.19178784405606258,-4.045172343721235,3.4937789924695317,4.462896130447814,-0.19178784405606264,-0.07844501390254378,0.5346791711331711,0.5842696629213483,0,7.265450872161137,-6.086090696429177
