session_id,elapsed_s,sample_index,effective_rate_hz,waveform_label,wave_bpm,peak_like,trough_like
cnap_20260402_173858,0.499612000,323,0.000000000,ch2,136.363636364,199.000000000,196.000000000
cnap_20260402_173858,1.000152083,613,0.000000000,ch2,136.363636364,199.071428571,196.000000000
cnap_20260402_173858,1.500932000,863,0.000000000,ch2,136.363636364,199.052631579,196.000000000
cnap_20260402_173858,2.003416875,1048,0.000000000,ch2,137.755102041,199.105263158,196.000000000
cnap_20260402_173858,2.506331666,1288,0.000000000,ch2,142.105263158,199.052631579,196.000000000
