経過時間_秒, Green, SinWave
11.786, 1.49, 0.83
11.827, 1.27, 2.12
11.847, 0.64, 3.05
11.876, 0.49, 4.59
11.916, 0.97, 6.76
11.949, 2.15, 8.16
11.986, 3.82, 8.84
12.017, 5.65, 9.20
12.055, 7.79, 9.35
12.079, 8.84, 9.27
12.118, 9.04, 8.87
12.151, 8.43, 8.28
12.187, 7.25, 7.42
12.221, 5.98, 6.75
12.251, 4.77, 5.03
12.284, 3.82, 4.03
12.321, 3.01, 2.95
12.352, 2.28, 2.15
12.388, 1.60, 1.09
12.421, 1.28, 0.50
12.458, 1.22, 0.84
12.484, 1.06, 1.67
12.520, 0.53, 3.43
12.558, 0.35, 5.62
12.587, 0.63, 7.17
12.626, 1.42, 8.29
12.654, 2.54, 8.70
12.689, 3.73, 9.00
12.727, 5.05, 9.03
12.755, 6.35, 8.85
12.788, 7.49, 8.43
12.823, 8.13, 7.76
12.856, 7.61, 6.97
12.888, 6.57, 6.08
12.921, 5.72, 3.23
12.951, 5.02, 4.11
12.987, 4.40, 3.10
13.021, 3.69, 2.21
13.055, 2.83, 1.44
13.092, 1.80, 0.49
13.124, 1.49, 0.28
13.158, 0.78, 0.73
13.188, 0.66, 1.63
13.224, 1.40, 3.17
13.264, 2.93, 5.10
13.291, 4.99, 6.31
13.323, 6.97, 7.26
13.348, 8.19, 7.66
13.378, 9.17, 7.98
13.424, 9.37, 8.13
13.456, 8.90, 7.97
13.486, 8.10, 7.65
13.521, 7.29, 6.45
13.559, 6.65, 8.54
13.586, 6.14, 7.98
13.614, 5.69, 7.28
13.661, 5.16, 5.93
13.694, 4.48, 4.91
13.724, 3.63, 3.98
13.758, 2.73, 2.99
13.784, 1.95, 2.31
13.821, 0.88, 1.30
13.858, 1.87, 0.70
13.886, 3.86, 0.74
13.922, 5.91, 1.42
13.958, 6.84, 2.70
13.987, 7.93, 4.02
14.023, 9.09, 5.79
14.058, 9.53, 7.39
14.088, 9.26, 8.34
14.118, 8.52, 8.87
14.156, 7.58, 3.98
14.180, 6.64, 2.47
14.216, 5.76, 1.33
14.246, 4.97, 0.84
14.279, 4.25, 0.97
14.316, 3.58, 1.90
14.349, 2.92, 3.29
14.386, 2.27, 5.20
14.417, 1.60, 6.82
14.452, 0.77, 8.34
14.487, 1.64, 9.15
14.522, 3.32, 9.54
14.551, 5.50, 9.51
14.581, 6.88, 9.14
14.623, 7.93, 8.10
14.648, 9.01, 7.25
14.687, 9.44, 5.72
14.725, 9.16, 4.16
14.760, 8.42, 2.84
14.796, 7.47, 10.54
14.818, 6.47, 5.90
14.864, 5.50, 4.31
14.889, 4.57, 3.48
14.921, 3.70, 2.51
14.959, 2.88, 1.36
14.986, 2.08, 0.79
15.022, 1.31, 0.79
15.061, 0.79, 1.78
15.089, 0.47, 2.99
15.125, 0.61, 4.90
15.157, 1.27, 6.64
15.190, 2.38, 8.16
15.241, 3.73, 9.12
15.264, 5.04, 9.35
15.286, 6.20, 9.43
15.335, 7.24, 9.15
15.365, 8.01, 8.67
15.385, 8.38, 8.23
15.423, 7.51, 7.17
15.450, 6.49, 6.34
15.494, 5.51, 1.94
15.520, 4.61, 1.75
15.550, 3.70, 0.92
15.593, 2.75, 0.43
15.623, 1.70, 0.70
15.658, 1.61, 1.59
15.703, 1.49, 3.42
15.727, 1.34, 4.54
15.756, 0.78, 5.87
15.793, 0.45, 7.29
15.835, 0.62, 8.09
15.868, 1.31, 8.38
15.903, 2.36, 8.34
15.931, 3.55, 8.05
15.969, 4.85, 7.33
15.991, 5.94, 6.76
16.031, 6.65, 5.53
16.063, 6.70, 4.45
16.095, 6.11, 3.36
16.126, 5.27, 2.38
16.171, 4.02, 2.23
16.200, 2.80, 2.73
16.233, 1.72, 1.92
16.269, 1.54, 1.17
16.298, 1.42, 0.71
16.333, 1.41, 0.46
16.368, 1.30, 0.57
16.398, 1.27, 0.94
16.429, 1.06, 1.56
16.463, 0.54, 2.45
16.502, 0.38, 3.61
16.526, 0.73, 4.33
16.567, 1.55, 5.45
16.606, 2.67, 6.21
16.630, 4.04, 6.50
16.669, 5.51, 6.71
16.686, 6.86, 6.70
16.735, 7.75, 6.28
16.763, 7.76, 5.83
16.794, 6.75, 5.15
16.831, 5.15, 4.25
16.867, 3.65, 1.57
16.899, 2.26, 2.86
16.935, 1.64, 1.95
16.971, 1.59, 1.07
16.993, 1.55, 0.62
17.029, 1.42, 0.39
17.070, 1.36, 0.94
17.099, 1.08, 1.79
17.124, 0.54, 2.74
17.160, 0.40, 4.30
17.201, 0.76, 6.01
17.231, 1.56, 6.89
17.262, 2.62, 7.37
17.290, 3.71, 7.65
17.332, 4.79, 7.75
17.368, 5.79, 7.54
17.402, 6.53, 7.09
17.427, 6.90, 6.62
17.468, 7.03, 5.66
17.502, 6.70, 4.72
17.535, 5.72, 3.81
17.572, 4.73, 3.17
17.604, 3.67, 3.58
17.636, 2.49, 2.83
17.668, 2.04, 2.12
17.701, 1.77, 1.47
17.727, 1.02, 0.88
17.773, 0.59, 0.34
17.802, 0.94, 0.53
17.830, 2.09, 1.09
17.870, 3.95, 2.38
17.897, 6.18, 3.44
17.938, 7.34, 5.07
17.961, 8.59, 5.86
18.002, 9.40, 6.56
18.031, 9.53, 6.85
18.071, 9.12, 7.03
18.101, 8.44, 6.99
18.127, 7.66, 7.51
18.169, 6.90, 8.78
18.193, 6.16, 8.25
18.235, 5.43, 7.05
18.264, 4.67, 6.09
18.302, 3.85, 4.75
18.325, 3.08, 3.95
18.364, 2.59, 2.69
18.393, 2.06, 1.89
18.431, 1.67, 0.95
18.464, 3.36, 0.61
18.499, 5.56, 0.75
18.531, 6.94, 1.34
18.566, 8.27, 2.41
18.602, 9.23, 3.83
18.636, 9.44, 5.32
18.671, 8.91, 6.86
18.704, 8.05, 8.05
18.738, 7.04, 6.04
18.774, 6.10, 2.00
18.805, 5.28, 1.60
18.832, 4.49, 1.71
18.869, 3.72, 2.53
18.902, 2.86, 3.79
18.936, 1.92, 5.37
18.968, 1.34, 6.89
19.004, 0.83, 8.33
19.037, 0.49, 9.08
19.066, 0.71, 9.41
19.107, 1.53, 9.29
19.133, 2.84, 8.86
19.173, 4.37, 7.76
19.204, 5.77, 6.64
19.235, 7.08, 5.41
19.270, 8.21, 4.03
19.306, 9.02, 2.82
19.331, 8.15, 2.09
19.372, 6.90, 1.59
19.405, 5.64, 6.87
19.431, 4.39, 2.10
19.469, 3.24, 0.93
19.504, 2.06, 0.42
19.540, 1.84, 0.79
19.575, 1.78, 1.95
19.605, 1.64, 3.40
19.636, 1.48, 5.10
19.666, 1.38, 6.69
19.708, 1.22, 8.20
19.738, 1.08, 8.74
19.772, 0.83, 9.02
19.799, 0.39, 8.98
19.841, 0.23, 8.47
19.872, 0.40, 7.77
19.906, 0.93, 6.75
19.936, 1.76, 5.71
19.967, 2.79, 4.56
20.005, 3.82, 3.18
20.040, 4.60, 2.05
20.071, 5.05, 1.07
20.108, 4.93, 0.43
20.136, 4.64, 0.58
20.165, 4.14, 0.17
20.206, 3.38, 1.04
20.234, 2.43, 0.59
20.276, 2.23, 0.24
20.306, 2.05, 0.32
20.333, 1.97, 0.62
20.370, 1.81, 1.33
20.406, 1.65, 2.24
20.439, 1.48, 3.14
20.469, 1.35, 3.90
20.506, 1.18, 4.55
20.535, 1.05, 4.83
20.572, 0.94, 5.03
20.602, 0.86, 5.04
20.649, 0.70, 4.80
20.672, 0.42, 4.57
20.710, 0.20, 4.06
20.737, 0.07, 3.62
20.779, 0.06, 2.86
20.806, 0.11, 2.35
20.837, 0.16, 1.78
20.868, 0.29, 1.27
20.908, 0.66, 0.64
20.942, 0.87, 0.28
20.975, 1.02, 0.27
21.008, 1.09, 0.59
21.033, 1.14, 1.02
21.070, 1.16, 1.89
21.107, 1.17, 2.89
21.132, 1.18, 3.56
21.174, 1.25, 4.44
21.204, 1.32, 4.76
21.244, 1.34, 5.01
21.276, 1.31, 5.04
21.301, 1.19, 4.96
21.356, 1.11, -0.39
21.373, 1.03, 0.69
21.409, 0.92, 0.99
21.436, 0.81, 1.16
21.475, 0.71, 1.25
21.503, 0.62, 1.30
21.544, 0.52, 1.34
21.572, 0.31, 1.34
21.609, 0.21, 1.32
21.632, 0.10, 1.30
21.673, 0.07, 1.22
21.706, 0.08, 1.14
21.740, 0.12, 1.04
21.774, 0.13, 0.92
21.803, 0.20, 0.81
21.843, 0.34, 0.66
21.877, 0.40, 0.53
21.909, 0.59, 0.42
21.940, 0.57, 0.32
21.980, 0.87, 0.17
22.006, 1.07, 0.07
22.038, 1.33, 0.05
22.090, 1.55, 0.25
22.114, 1.76, 0.42
22.130, 1.93, 0.55
22.178, 1.97, 0.95
22.220, 1.69, 1.19
22.242, 1.53, 1.24
22.280, 1.36, 1.32
22.320, 1.12, 1.34
22.343, 0.97, 1.33
22.371, 0.92, 1.30
22.407, 0.87, 1.22
22.440, 0.59, 1.12
22.477, 0.33, 0.98
22.508, 0.18, 0.85
22.550, 0.10, 0.66
22.588, 0.12, 0.49
22.601, 0.21, 0.44
22.643, 0.29, 0.28
22.682, 0.44, 0.13
22.719, 0.68, 0.06
22.739, 0.81, 0.05
22.777, 0.94, 0.10
22.808, 1.04, 0.20
22.849, 1.03, 0.40
22.874, 1.03, 0.54
22.903, 1.10, 0.72
22.935, 1.27, 0.91
22.983, 1.32, 1.16
23.011, 1.37, 1.24
23.051, 1.47, 1.32
23.085, 1.35, 1.34
23.110, 1.20, 1.34
23.138, 1.06, -0.73
23.170, 1.00, 0.86
23.220, 0.82, 0.60
23.242, 0.86, 0.49
23.284, 0.81, 0.31
