method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
SinBP_D_E2,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.288545256643798,6.786110910295837,-0.18405208706662904,6.080889761488264,2.2316899664957384,3.014164456935023,-0.18405208706662898,-0.10837239556992445,0.6388897891820025,0.2972972972972973,0,9.455224915793462,9.140851661231949
SinBP_D_E2,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.1666796591496627,3.408351236929497,-0.18265077866224208,-3.0599618997436844,1.103629031794804,1.5027866830787049,-0.18265077866224202,-0.1030493830355572,0.6225397281058688,0.35135135135135137,0,9.455224915793462,9.140851661231949
SinBP_D_E2,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03373650330296466,0.04286051221659476,-0.024340485897060327,-0.013011345999700177,0.032445869676749714,0.04088002611083232,-0.024340485897060327,-0.00405680484809148,0.2691701188817658,0.5405405405405406,0,9.455224915793462,9.140851661231949
SinBP_D_E2,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.455224915793462,10.194079643955465,-0.18363041928565207,9.140851661231949,3.3335730246326465,4.514893965789228,-0.18363041928565207,-0.10751265725913861,0.6335915619073531,0.2777777777777778,1,9.455224915793462,9.140851661231949
SinBP_D_E2,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.192634006576305,6.563424584205822,-0.1569306134123835,5.998110220545969,2.0323223261012164,2.6802267864647256,-0.15693061341238349,-0.06300006485058157,0.4004654629170715,0.2972972972972973,0,9.312977714919223,9.01813407922816
SinBP_D_E2,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.1203437083429164,3.3015774222726337,-0.1538201731998703,-3.0200238586821904,1.0103381473823763,1.3440784205631853,-0.15382017319987026,-0.060707575830468055,0.39317953201795625,0.35135135135135137,0,9.312977714919223,9.01813407922816
SinBP_D_E2,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03302668578800755,0.04214686134961169,-0.0795919167843358,-0.01397916560613616,0.03148562419434411,0.03987678046827924,-0.07959191678433575,-0.008486231318059319,0.10855493902402871,0.4864864864864865,0,9.312977714919223,9.01813407922816
SinBP_D_E2,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.312977714919223,9.86463685210814,-0.15592762233056146,9.01813407922816,3.0372782269458125,4.019749225212688,-0.15592762233056146,-0.06230675063494619,0.3981363911714022,0.2777777777777778,1,9.312977714919223,9.01813407922816
SinBP_D_E2,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.192634006576305,6.563424584205822,-0.1569306134123835,5.998110220545969,2.0323223261012164,2.6802267864647256,-0.15693061341238349,-0.06300006485058157,0.4004654629170715,0.2972972972972973,0,9.312977714919223,9.01813407922816
SinBP_D_E2,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.1203437083429164,3.3015774222726337,-0.1538201731998703,-3.0200238586821904,1.0103381473823763,1.3440784205631853,-0.15382017319987026,-0.060707575830468055,0.39317953201795625,0.35135135135135137,0,9.312977714919223,9.01813407922816
SinBP_D_E2,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03302668578800755,0.04214686134961169,-0.0795919167843358,-0.01397916560613616,0.03148562419434411,0.03987678046827924,-0.07959191678433575,-0.008486231318059319,0.10855493902402871,0.4864864864864865,0,9.312977714919223,9.01813407922816
SinBP_D_E2,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.312977714919223,9.86463685210814,-0.15592762233056146,9.01813407922816,3.0372782269458125,4.019749225212688,-0.15592762233056146,-0.06230675063494619,0.3981363911714022,0.2777777777777778,1,9.312977714919223,9.01813407922816
SinBP_D_LocalA,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.211394703558613,6.717090864412993,-0.18651519647318004,5.979227614302797,2.2061860847996426,3.061686884922657,-0.18651519647318007,-0.11401435238371656,0.6687056895306575,0.32432432432432434,0,9.340067672180567,8.989059982332895
SinBP_D_LocalA,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.1286729686219505,3.373980830310363,-0.18453682643916594,-3.0098323680300982,1.0916620831343304,1.5259367867981666,-0.184536826439166,-0.10872366476111035,0.6521378191299033,0.3783783783783784,0,9.340067672180567,8.989059982332895
SinBP_D_LocalA,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03365232790883142,0.0431044441982845,-0.0353559271046916,-0.013479040585800973,0.0324879685255873,0.04098024527790841,-0.035355927104691605,-0.006775538686241771,0.26860306176394055,0.5135135135135135,0,9.340067672180567,8.989059982332895
SinBP_D_LocalA,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.340067672180567,10.090681021719137,-0.18590113716568746,8.989059982332895,3.2960449980662263,4.585780551028425,-0.18590113716568746,-0.11322450680472199,0.6633432302670601,0.3611111111111111,1,9.340067672180567,8.989059982332895
SinBP_D_LocalA,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.09230885939092,6.456242832911731,-0.177917489704087,5.8783282793394,2.0003033474767,2.678047474858314,-0.17791748970408702,-0.06573962556340626,0.39008596914379884,0.32432432432432434,0,9.163244965775366,8.839293879446815
