method,top_inverse_term,top_inverse_strength,top_gain_to_ref_pp,top_centered_corr_to_ref_pp,top_amplitude_ratio_to_ref_pp
SinBP_D_EOnly,P2V_relTTP,0.045239800152160704,-0.05866133171099667,-0.08778941404020506,0.7712030878371627
SinBP_D_E2,P2V_relTTP,0.04083828418429216,-0.05573465569419234,-0.08778941404020521,0.7327269483526673
SinBP_D_LocalA,P2V_relTTP,0.04972540749705212,-0.0615007985009314,-0.08778941404020509,0.8085327135435331
