method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP_INITIAL_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,15.62829098382301,17.055651294247703,0.06389978266956313,-15.62829098382301,5.713198146336285,6.83468779567378,0.06389978266956313,0.0024748070246627565,0.038772849339167324,0.46078431372549017,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,7.722604439115046,8.440140252577875,0.060574985890634106,7.722604439115046,2.8559537908407084,3.40825871834182,0.060574985890634134,0.0023618916029080703,0.039140054323154747,0.5,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.06350469729203916,0.07643536532641804,-0.02911514256860188,-0.06102736853097779,0.03751375303834887,0.046028263786056185,-0.02911514256860183,-0.001707087578758682,0.056337721652422255,0.42857142857142855,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,23.350895422938052,25.495577526567022,0.06280083918717005,-23.350895422938052,8.56888865823009,10.241396461228163,0.06280083918717004,0.0024384150899491317,0.03889323204184832,0.4752475247524752,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,15.62829098382301,17.055651294247703,0.06389978266956313,-15.62829098382301,5.713198146336285,6.83468779567378,0.06389978266956313,0.0024748070246627565,0.038772849339167324,0.46078431372549017,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,7.722604439115046,8.440140252577875,0.060574985890634106,7.722604439115046,2.8559537908407084,3.40825871834182,0.060574985890634134,0.0023618916029080703,0.039140054323154747,0.5,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.06350469729203916,0.07643536532641804,-0.02911514256860188,-0.06102736853097779,0.03751375303834887,0.046028263786056185,-0.02911514256860183,-0.001707087578758682,0.056337721652422255,0.42857142857142855,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,23.350895422938052,25.495577526567022,0.06280083918717005,-23.350895422938052,8.56888865823009,10.241396461228163,0.06280083918717004,0.0024384150899491317,0.03889323204184832,0.4752475247524752,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,15.62829098382301,17.055651294247703,0.06389978266956313,-15.62829098382301,5.713198146336285,6.83468779567378,0.06389978266956313,0.0024748070246627565,0.038772849339167324,0.46078431372549017,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,7.722604439115046,8.440140252577875,0.060574985890634106,7.722604439115046,2.8559537908407084,3.40825871834182,0.060574985890634134,0.0023618916029080703,0.039140054323154747,0.5,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.06350469729203916,0.07643536532641804,-0.02911514256860188,-0.06102736853097779,0.03751375303834887,0.046028263786056185,-0.02911514256860183,-0.001707087578758682,0.056337721652422255,0.42857142857142855,0,23.350895422938052,-23.350895422938052
RTBP_INITIAL_BASELINE,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,23.350895422938052,25.495577526567022,0.06280083918717005,-23.350895422938052,8.56888865823009,10.241396461228163,0.06280083918717004,0.0024384150899491317,0.03889323204184832,0.4752475247524752,0,23.350895422938052,-23.350895422938052
RTBP_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,21.05652107231859,22.136730101837575,0.06225824425808239,-21.05652107231859,5.713375137486727,6.8351893904698215,0.0622582442580824,0.002401365768904217,0.03876427086453914,0.46078431372549017,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,10.415613288672569,10.958198380628337,0.060855929745203166,10.415613288672569,2.855776799690266,3.408104034482105,0.060855929745203194,0.0024059155847154217,0.039101925968588504,0.49,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.07578822902654343,0.08797321835839456,0.048822973581596506,-0.07509816499114437,0.03748425451327477,0.04584529880583524,0.0488229735815965,0.002543362645000845,0.05658671318616098,0.5161290322580645,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,31.47213436099115,33.094769040708705,0.061791697449781385,-31.47213436099115,8.569065649380534,10.24176076444755,0.06179169744978136,0.002402247800573745,0.038874747812264056,0.4752475247524752,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,21.05652107231859,22.136730101837575,0.06225824425808239,-21.05652107231859,5.713375137486727,6.8351893904698215,0.0622582442580824,0.002401365768904217,0.03876427086453914,0.46078431372549017,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,10.415613288672569,10.958198380628337,0.060855929745203166,10.415613288672569,2.855776799690266,3.408104034482105,0.060855929745203194,0.0024059155847154217,0.039101925968588504,0.49,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.07578822902654343,0.08797321835839456,0.048822973581596506,-0.07509816499114437,0.03748425451327477,0.04584529880583524,0.0488229735815965,0.002543362645000845,0.05658671318616098,0.5161290322580645,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,31.47213436099115,33.094769040708705,0.061791697449781385,-31.47213436099115,8.569065649380534,10.24176076444755,0.06179169744978136,0.002402247800573745,0.038874747812264056,0.4752475247524752,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,21.05652107231859,22.136730101837575,0.06225824425808239,-21.05652107231859,5.713375137486727,6.8351893904698215,0.0622582442580824,0.002401365768904217,0.03876427086453914,0.46078431372549017,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,10.415613288672569,10.958198380628337,0.060855929745203166,10.415613288672569,2.855776799690266,3.408104034482105,0.060855929745203194,0.0024059155847154217,0.039101925968588504,0.49,0,31.47213436099115,-31.47213436099115
RTBP_RICH_BASELINE,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.07578822902654343,0.08797321835839456,0.048822973581596506,-0.07509816499114437,0.03748425451327477,0.04584529880583524,0.0488229735815965,0.002543362645000845,0.05658671318616098,0.5161290322580645,0,31.47213436099115,-31.47213436099115
