method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
SinBP_M_INITIAL_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.138442198854352,3.855881826944464,0.21593236587849357,1.402002044969333,9.441902483789585,-4.23837312945183
SinBP_M_INITIAL_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.30346588046354,7.748339152543125,0.2215989185059277,-2.8363710844824985,9.441902483789585,-4.23837312945183
SinBP_M_INITIAL_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.138442198854352,3.855881826944464,0.21593236587849357,1.402002044969333,9.441902483789585,-4.23837312945183
RTBP_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.708091533984314,6.837817635028761,0.15286939412246758,0.6170490763702466,8.561080462058213,0.9247639923081086
RTBP_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8534193486146022,3.408908016705092,0.15395175417751603,-0.30771491593786193,8.561080462058213,0.9247639923081086
RTBP_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.704325449715151,6.841005142029026,0.1833629035733186,0.6166812873944122,8.556344851537217,0.924250790276557
RTBP_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8520469192163422,3.410632450356472,0.18208653458675678,-0.3075695028821448,8.556344851537217,0.924250790276557
RTBP_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.704325449715151,6.841005142029026,0.1833629035733186,0.6166812873944122,8.556344851537217,0.924250790276557
RTBP_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8520469192163422,3.410632450356472,0.18208653458675678,-0.3075695028821448,8.556344851537217,0.924250790276557
SinBP_D_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.63047231606323,7.9847541530475015,0.21616012282492336,3.4010415751177994,9.937696294375543,5.102862708534184
SinBP_D_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.307223978312312,3.980674544989467,0.2153688382409473,-1.7018211334163844,9.937696294375543,5.102862708534184
SinBP_D_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.623536358858315,7.988575418334722,0.24639502768929125,3.4000251293382724,9.927558127879777,5.101313625345013
SinBP_D_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.304021769021464,3.9829255903641303,0.2438710575801084,-1.7012884960067411,9.927558127879777,5.101313625345013
SinBP_D_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.623536358858315,7.988575418334722,0.24639502768929125,3.4000251293382724,9.927558127879777,5.101313625345013
SinBP_D_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.304021769021464,3.9829255903641303,0.2438710575801084,-1.7012884960067411,9.927558127879777,5.101313625345013
SinBP_M_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.241827905404534,7.40977263272751,0.19941926462368453,1.743585643076018,9.355248109964844,2.6074957590550807
SinBP_M_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.113420204560311,3.689985898315158,0.19617536837043087,-0.8639101159790629,9.355248109964844,2.6074957590550807
SinBP_M_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.233192926392916,7.41808994988626,0.22159891850591162,1.742498152268502,9.341851389840658,2.6057736209903295
SinBP_M_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.1091762716162723,3.6942468060701175,0.21593236587850723,-0.8632754687218277,9.341851389840658,2.6057736209903295
SinBP_M_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.233192926392916,7.41808994988626,0.22159891850591162,1.742498152268502,9.341851389840658,2.6057736209903295
SinBP_M_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.1091762716162723,3.6942468060701175,0.21593236587850723,-0.8632754687218277,9.341851389840658,2.6057736209903295
RTBP_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.744258262862986,6.834109271952539,0.14314200142324035,-0.4937530072410276,8.608257163316127,-0.7150933496480256
RTBP_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8639989004531388,3.405117443414072,0.14591691548519345,0.22134034240699807,8.608257163316127,-0.7150933496480256
RTBP_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.745846873510048,6.834722739466174,0.185425424971394,-0.4939415954687981,8.610810697113111,-0.7153262616110885
RTBP_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8649638236030635,3.4056087571092144,0.18524114492889848,0.22138466614229033,8.610810697113111,-0.7153262616110885
RTBP_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.745846873510048,6.834722739466174,0.185425424971394,-0.4939415954687981,8.610810697113111,-0.7153262616110885
RTBP_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8649638236030635,3.4056087571092144,0.18524114492889848,0.22138466614229033,8.610810697113111,-0.7153262616110885
SinBP_D_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.63047231606323,7.9847541530475015,0.21616012282492336,3.4010415751177994,9.937696294375543,5.102862708534184
SinBP_D_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.307223978312312,3.980674544989467,0.2153688382409473,-1.7018211334163844,9.937696294375543,5.102862708534184
SinBP_D_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.623536358858315,7.988575418334722,0.24639502768929125,3.4000251293382724,9.927558127879777,5.101313625345013
SinBP_D_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.304021769021464,3.9829255903641303,0.2438710575801084,-1.7012884960067411,9.927558127879777,5.101313625345013
SinBP_D_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.623536358858315,7.988575418334722,0.24639502768929125,3.4000251293382724,9.927558127879777,5.101313625345013
SinBP_D_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.304021769021464,3.9829255903641303,0.2438710575801084,-1.7012884960067411,9.927558127879777,5.101313625345013
SinBP_M_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.1318596809707655,7.387581735143857,0.1923865998594862,-1.6372495768423396,9.182684977046856,-2.4241692071586125
SinBP_M_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.051841315784404,3.6739617372630398,0.18902256686862773,0.7869196303162729,9.182684977046856,-2.4241692071586125
SinBP_M_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.150266249238572,7.3960944728285885,0.215093581072427,-1.6385505513757117,9.212663814239782,-2.426181545312718
SinBP_M_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.0623975650012083,3.6782648849671307,0.21016630274410136,0.7876309939370059,9.212663814239782,-2.426181545312718
SinBP_M_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.150266249238572,7.3960944728285885,0.215093581072427,-1.6385505513757117,9.212663814239782,-2.426181545312718
SinBP_M_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.0623975650012083,3.6782648849671307,0.21016630274410136,0.7876309939370059,9.212663814239782,-2.426181545312718
RTBP_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.752833160974021,6.884080074124602,0.014820049092301814,0.5826731095112232,8.627372350612251,0.8735329750319207
RTBP_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.8746072381676977,3.4322190482285446,0.012967601278188471,-0.29085986552069754,8.627372350612251,0.8735329750319207
RTBP_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.686313820135855,6.837418309815169,0.10881605588977422,0.62932278001898,8.524836530927345,0.943139990021185
RTBP_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.840668532082578,3.409158177739922,0.10701928649023901,-0.313817210002205,8.524836530927345,0.943139990021185
RTBP_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.686313820135855,6.837418309815169,0.10881605588977422,0.62932278001898,8.524836530927345,0.943139990021185
RTBP_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.840668532082578,3.409158177739922,0.10701928649023901,-0.313817210002205,8.524836530927345,0.943139990021185
SinBP_D_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.615564549610797,8.005358388474475,0.147900691270822,3.455905376854999,9.917186568555632,5.1853081243601284
SinBP_D_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.3016460877524514,3.9907253478006317,0.15146505490453785,-1.729402747505131,9.917186568555632,5.1853081243601284
SinBP_D_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.609256547306947,8.012028055504867,0.19457143853316639,3.4924944682215298,9.907757505297173,5.239586903600317
SinBP_D_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.298500957990225,3.994401518669145,0.19682499989964145,-1.7470924353787882,9.907757505297173,5.239586903600317
SinBP_D_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.609256547306947,8.012028055504867,0.19457143853316639,3.4924944682215298,9.907757505297173,5.239586903600317
SinBP_D_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.298500957990225,3.994401518669145,0.19682499989964145,-1.7470924353787882,9.907757505297173,5.239586903600317
SinBP_M_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.163760359064005,7.399229585117073,0.0869157342386014,1.4624217233382817,9.236121551149253,2.1877012749735973
SinBP_M_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.072628816317503,3.684371578967834,0.08760005367733958,-0.7252795516353154,9.236121551149253,2.1877012749735973
SinBP_M_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.12723276540721,7.367598801043622,0.14945064265227911,1.4980178415663423,9.184534764698752,2.2408635037542313
SinBP_M_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.0573019992915413,3.669208420807986,0.149556292860074,-0.7428456621878889,9.184534764698752,2.2408635037542313
SinBP_M_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,6.12723276540721,7.367598801043622,0.14945064265227911,1.4980178415663423,9.184534764698752,2.2408635037542313
SinBP_M_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",94,3.0573019992915413,3.669208420807986,0.149556292860074,-0.7428456621878889,9.184534764698752,2.2408635037542313
