method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.752833160974022,6.884080074124602,0.014820049092299519,0.5826731095112176,5.746962123625488,6.8642295616936835,0.014820049092299467,0.0012406139726141802,0.08760182366879674,0.4766355140186916,0,8.627372350612251,0.8735329750319067
RTBP,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.874607238167696,3.432219048228542,0.012967601278195195,-0.29085986552068893,2.869610082456215,3.4228418166568377,0.012967601278195198,0.0010533979180958922,0.08643077775965437,0.4485981308411215,0,8.627372350612251,0.8735329750319067
RTBP,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.037111043325849295,0.04562326558529936,0.10984015055702252,0.0003177928232808384,0.03708818049181323,0.045625394525538605,0.10984015055702256,0.008387573501876088,0.07657345651618305,0.5566037735849056,0,8.627372350612251,0.8735329750319067
RTBP,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,8.627372350612251,10.315854487868448,0.014202663522235044,0.8735329750319067,8.616835485028606,10.28549109118782,0.014202663522235077,0.0011826847549545629,0.08721564825509037,0.44339622641509435,0,8.627372350612251,0.8735329750319067
RTBP,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.686313820135855,6.837418309815167,0.10881605588977648,0.6293227800189691,5.6822469605928445,6.8142702866426115,0.10881605588977646,0.006737571570240469,0.06371990649831447,0.4485981308411215,0,8.524836530927345,0.9431399900211707
RTBP,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.840668532082578,3.409158177739922,0.10701928649023765,-0.31381721000220114,2.8377459488372643,3.398223221466766,0.10701928649023765,0.006529805454924774,0.06310428089709445,0.45794392523364486,0,8.524836530927345,0.9431399900211707
RTBP,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.03741801890212208,0.04583345556293823,0.043906090339736595,0.0005627866715231114,0.03740934381365797,0.04583190182453158,0.043906090339736595,0.001874348495863063,0.04261495110908111,0.5754716981132075,0,8.524836530927345,0.9431399900211707
RTBP,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,8.524836530927345,10.24612409558984,0.108226629723976,0.9431399900211707,8.520421760234987,10.210787741089137,0.108226629723976,0.006685650989128658,0.06351773682865938,0.44339622641509435,0,8.524836530927345,0.9431399900211707
RTBP,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.686313820135855,6.837418309815167,0.10881605588977648,0.6293227800189691,5.6822469605928445,6.8142702866426115,0.10881605588977646,0.006737571570240469,0.06371990649831447,0.4485981308411215,0,8.524836530927345,0.9431399900211707
RTBP,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.840668532082578,3.409158177739922,0.10701928649023765,-0.31381721000220114,2.8377459488372643,3.398223221466766,0.10701928649023765,0.006529805454924774,0.06310428089709445,0.45794392523364486,0,8.524836530927345,0.9431399900211707
RTBP,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.03741801890212208,0.04583345556293823,0.043906090339736595,0.0005627866715231114,0.03740934381365797,0.04583190182453158,0.043906090339736595,0.001874348495863063,0.04261495110908111,0.5754716981132075,0,8.524836530927345,0.9431399900211707
RTBP,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,8.524836530927345,10.24612409558984,0.108226629723976,0.9431399900211707,8.520421760234987,10.210787741089137,0.108226629723976,0.006685650989128658,0.06351773682865938,0.44339622641509435,0,8.524836530927345,0.9431399900211707
RTBP,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,5.817974463324056,6.969420934126108,-0.19538515596235717,0.5697767134663947,5.821523228492092,6.9508186649872234,-0.19538515596235717,-0.013112760884646111,0.0669607266418134,0.48598130841121495,0,8.724927620553421,0.8538210177657197
RTBP,tracking_aligned,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,2.908764175810576,3.475468054606664,-0.19794662631760374,-0.28404430429932065,2.9082102760295343,3.4667503743094894,-0.19794662631760368,-0.013385597725180677,0.06743213596053131,0.4766355140186916,0,8.724927620553421,0.8538210177657197
RTBP,tracking_aligned,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.03751220957508244,0.04592566397316923,-0.026180431366882452,0.0005627016225849303,0.03749135406344869,0.04592389350890458,-0.02618043136688242,-0.0006862527543086327,0.026544398620795166,0.5849056603773585,0,8.724927620553421,0.8538210177657197
RTBP,tracking_aligned,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,8.724927620553421,10.444442808574133,-0.19624784019348882,0.8538210177657197,8.729979445802812,10.41600728121738,-0.19624784019348882,-0.013203220726991522,0.06712016503995533,0.49056603773584906,1,8.724927620553421,0.8538210177657197
SinBP_D,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,6.618543600208636,7.999247535434048,0.16114779091915232,3.444932616507542,6.07416714777052,7.219448075469675,0.1611477909191523,0.011433949241443947,0.0709538666383866,0.5568181818181818,0,9.920008787030618,5.168819041194912
SinBP_D,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,3.3016933570423745,3.987739714081051,0.1645897041122093,-1.7238864246873702,3.024969103812242,3.5959772735623545,0.16458970411220927,0.011722945064339123,0.0710651331013306,0.5454545454545454,0,9.920008787030618,5.168819041194912
SinBP_D,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",95,0.0372529116648436,0.045282998475943886,0.02197111938022102,-0.0009467442890667144,0.03725219055111136,0.045357503250042175,0.021971119380221074,0.0049506082415018676,0.12986159223709476,0.5113636363636364,0,9.920008787030618,5.168819041194912
