経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.020, 9.31, 899.00, 848.52, 33.31, 70.71
0.064, 9.66, 899.00, 848.52, 33.31, 70.71
0.084, 9.88, 899.00, 848.52, 33.31, 70.71
0.114, 9.93, 899.00, 848.52, 33.31, 70.71
0.152, 9.84, 905.00, 876.76, 33.30, 68.43
0.184, 9.64, 905.00, 876.76, 33.30, 68.43
0.221, 9.38, 905.00, 876.76, 33.30, 68.43
0.253, 9.06, 905.00, 876.76, 33.30, 68.43
0.279, 8.71, 905.00, 876.76, 33.30, 68.43
0.317, 8.31, 905.00, 876.76, 33.30, 68.43
0.355, 7.80, 905.00, 876.76, 33.30, 68.43
0.381, 7.02, 905.00, 876.76, 33.30, 68.43
0.421, 5.93, 905.00, 876.76, 33.30, 68.43
0.453, 3.88, 905.00, 876.76, 33.30, 68.43
0.487, 1.51, 905.00, 876.76, 33.30, 68.43
0.514, 1.13, 905.00, 876.76, 33.30, 68.43
0.552, 0.55, 905.00, 876.76, 33.30, 68.43
0.587, 0.60, 905.00, 876.76, 33.30, 68.43
0.614, 1.35, 905.00, 876.76, 33.30, 68.43
0.654, 2.98, 905.00, 876.76, 33.30, 68.43
0.687, 5.33, 905.00, 876.76, 33.30, 68.43
0.720, 5.94, 905.00, 876.76, 33.30, 68.43
0.753, 6.72, 905.00, 876.76, 33.30, 68.43
0.787, 7.54, 905.00, 876.76, 33.30, 68.43
0.822, 8.15, 905.00, 876.76, 33.30, 68.43
0.845, 8.61, 905.00, 876.76, 33.30, 68.43
0.892, 8.99, 905.00, 876.76, 33.30, 68.43
0.920, 9.36, 905.00, 876.76, 33.30, 68.43
0.947, 9.66, 905.00, 876.76, 33.30, 68.43
0.988, 9.88, 905.00, 876.76, 33.30, 68.43
1.020, 9.93, 905.00, 876.76, 33.30, 68.43
1.054, 9.88, 902.00, 889.38, 33.31, 67.46
1.093, 9.70, 902.00, 889.38, 33.31, 67.46
1.123, 9.43, 902.00, 889.38, 33.31, 67.46
1.155, 9.08, 902.00, 889.38, 33.31, 67.46
1.180, 8.68, 902.00, 889.38, 33.31, 67.46
1.221, 8.18, 902.00, 889.38, 33.31, 67.46
1.254, 7.55, 902.00, 889.38, 33.31, 67.46
1.287, 6.67, 902.00, 889.38, 33.31, 67.46
1.320, 5.26, 902.00, 889.38, 33.31, 67.46
1.357, 2.84, 902.00, 889.38, 33.31, 67.46
1.386, 0.96, 902.00, 889.38, 33.31, 67.46
1.420, 0.58, 902.00, 889.38, 33.31, 67.46
1.453, 0.87, 902.00, 889.38, 33.31, 67.46
1.491, 2.00, 902.00, 889.38, 33.31, 67.46
1.520, 3.99, 902.00, 889.38, 33.31, 67.46
1.554, 5.72, 902.00, 889.38, 33.31, 67.46
1.587, 6.57, 902.00, 889.38, 33.31, 67.46
1.614, 7.41, 902.00, 889.38, 33.31, 67.46
1.657, 8.08, 902.00, 889.38, 33.31, 67.46
1.687, 8.71, 902.00, 889.38, 33.31, 67.46
1.720, 9.23, 902.00, 889.38, 33.31, 67.46
1.753, 9.69, 902.00, 889.38, 33.31, 67.46
1.787, 9.87, 902.00, 889.38, 33.31, 67.46
1.816, 9.84, 762.00, 825.69, 33.19, 72.67
