経過時間_秒, Green, SinWave
7.585, 5.70, 1.79
7.622, 4.62, 0.92
7.654, 3.22, 0.51
7.689, 1.47, 0.45
7.718, 1.30, 0.73
7.752, 1.28, 1.39
7.788, 1.23, 2.44
7.821, 1.06, 3.63
7.856, 0.80, 5.03
7.888, 0.40, 6.31
7.914, 0.25, 7.30
7.955, 0.47, 8.58
7.986, 1.15, 9.15
8.020, 2.28, 9.59
8.050, 3.73, 9.81
8.085, 5.62, 9.86
8.123, 7.83, 9.66
8.158, 8.72, 9.25
8.185, 9.34, 8.80
8.221, 9.77, 8.03
8.255, 9.85, 7.17
8.290, 9.71, 6.16
8.324, 9.42, 5.19
8.349, 9.04, 6.33
8.390, 8.62, 5.40
8.421, 8.12, 4.53
8.458, 7.59, 3.51
8.482, 6.93, 2.89
8.517, 6.19, 2.06
8.549, 5.05, 1.30
8.586, 3.27, 0.54
8.615, 1.67, 0.27
8.650, 1.54, 0.35
8.685, 1.38, 0.86
8.723, 1.25, 1.86
8.750, 0.86, 2.78
8.786, 0.42, 4.20
8.819, 0.32, 5.58
8.848, 0.65, 6.80
8.885, 1.48, 8.09
8.924, 2.77, 8.95
8.956, 4.46, 9.40
8.991, 6.31, 9.73
9.023, 8.08, 9.85
9.059, 8.72, 9.78
9.089, 9.29, 9.57
9.121, 9.73, 9.18
9.148, 9.86, 8.74
9.191, 9.76, 7.84
9.224, 9.51, 7.06
9.260, 9.14, 6.98
9.293, 8.73, 6.96
9.314, 8.25, 6.44
9.352, 7.75, 5.45
9.391, 7.21, 4.42
9.420, 6.59, 3.68
9.455, 5.80, 2.82
9.483, 4.67, 2.20
9.522, 2.71, 1.31
9.560, 1.35, 0.55
9.581, 1.39, 0.35
9.618, 1.29, 0.40
9.658, 1.39, 1.02
9.688, 1.01, 1.83
9.724, 0.65, 3.10
9.759, 0.83, 4.53
9.791, 1.85, 5.89
9.821, 3.60, 7.10
9.854, 6.06, 8.27
9.888, 6.77, 8.94
9.930, 7.59, 9.48
9.960, 8.48, 9.73
9.986, 9.11, 9.84
10.020, 9.42, 9.83
10.061, 9.74, 9.61
10.086, 9.87, 9.35
10.119, 9.78, 8.89
10.160, 9.51, 8.15
10.197, 9.10, 7.73
10.225, 8.59, 5.84
10.259, 8.03, 4.97
10.287, 7.43, 4.25
10.320, 6.82, 3.45
10.351, 6.03, 2.74
10.388, 4.98, 2.00
10.421, 3.35, 1.17
10.455, 1.24, 0.70
10.489, 1.31, 0.68
10.522, 1.24, 1.11
10.555, 1.06, 1.92
10.586, 1.13, 2.98
10.620, 0.74, 4.35
10.652, 0.44, 5.72
10.696, 0.50, 7.52
10.720, 1.10, 8.36
10.760, 2.26, 9.08
10.790, 3.93, 9.46
10.825, 6.23, 9.75
10.856, 7.25, 9.86
10.890, 7.91, 9.83
10.928, 8.41, 9.59
10.963, 8.83, 9.21
10.995, 9.27, 8.72
11.019, 9.65, 8.29
11.056, 9.57, 7.51
11.088, 9.09, 6.76
11.123, 8.21, 7.29
11.155, 7.02, 6.09
11.186, 5.70, 5.25
11.224, 4.29, 4.23
11.264, 2.95, 3.19
11.293, 1.67, 2.51
11.328, 1.42, 1.77
11.352, 1.27, 1.23
11.388, 1.09, 0.66
11.430, 0.98, 0.44
11.461, 0.89, 0.58
11.490, 0.81, 0.95
11.525, 0.58, 1.67
11.562, 0.28, 2.70
11.598, 0.18, 3.88
11.628, 0.32, 4.94
11.662, 0.65, 6.14
11.686, 1.19, 6.95
11.724, 1.87, 8.09
11.755, 2.68, 8.71
11.791, 3.59, 9.21
11.820, 4.49, 9.49
11.856, 5.38, 9.65
11.889, 5.96, 9.61
11.934, 6.63, 9.29
11.965, 7.22, 8.89
11.989, 6.85, 8.49
12.025, 5.65, 7.77
12.059, 4.43, 6.23
12.097, 3.21, 5.10
12.129, 2.01, 4.35
12.166, 1.68, 3.48
12.190, 1.52, 2.93
12.223, 1.42, 2.22
12.258, 1.36, 1.54
12.299, 1.30, 0.78
12.333, 1.20, 0.35
12.359, 1.09, 0.20
12.397, 1.00, 0.26
12.432, 0.82, 0.62
12.471, 0.44, 1.32
12.500, 0.40, 2.01
12.520, 0.82, 2.55
12.556, 1.84, 3.62
12.592, 3.44, 4.73
12.632, 5.61, 5.91
12.658, 7.15, 6.60
12.700, 7.97, 7.40
12.723, 8.68, 7.70
12.768, 9.27, 8.09
12.800, 9.72, 8.21
12.831, 9.86, 8.18
12.861, 9.73, 8.03
12.895, 9.42, 7.72
12.944, 8.98, 2.60
12.967, 8.49, 7.95
12.997, 8.00, 7.25
13.030, 7.50, 6.41
13.056, 7.04, 5.71
13.101, 6.49, 4.48
13.126, 5.67, 3.80
13.169, 4.45, 2.72
13.195, 2.46, 2.14
13.226, 1.33, 1.44
13.256, 1.22, 0.85
13.304, 1.18, 0.40
13.330, 1.12, 0.44
13.362, 0.61, 0.76
13.389, 0.34, 1.25
13.428, 0.53, 2.26
13.469, 1.25, 3.61
13.502, 2.51, 4.82
13.533, 4.40, 5.97
13.566, 6.78, 7.15
13.594, 7.90, 8.04
13.635, 8.93, 8.93
13.666, 9.52, 9.37
13.699, 9.80, 9.69
13.734, 9.73, 9.85
13.755, 9.44, 9.85
13.798, 9.01, 7.81
13.834, 8.47, 5.33
13.868, 7.96, 4.28
13.894, 7.45, 3.51
13.937, 6.87, 2.33
13.966, 6.24, 1.63
13.991, 5.55, 1.04
14.035, 4.50, 0.41
14.072, 2.64, 0.35
14.091, 1.67, 0.50
14.130, 1.46, 1.13
14.176, 1.35, 2.39
14.201, 1.07, 3.25
14.231, 0.65, 4.38
14.271, 0.64, 5.94
14.296, 1.13, 6.88
14.334, 2.16, 8.15
14.366, 3.73, 8.88
14.407, 5.71, 9.50
14.437, 7.75, 9.75
14.467, 8.80, 9.83
14.496, 9.50, 9.73
14.534, 9.79, 9.35
14.568, 9.74, 8.80
14.603, 9.40, 8.03
14.636, 8.79, 12.90
14.677, 8.05, 7.42
14.704, 7.26, 6.73
14.733, 6.43, 5.99
14.769, 5.56, 5.01
14.803, 4.61, 4.10
14.831, 3.59, 3.38
14.867, 2.04, 2.53
14.902, 1.60, 1.74
14.934, 1.28, 1.03
14.976, 1.19, 0.63
15.006, 1.04, 0.75
15.038, 0.89, 1.23
15.064, 0.46, 1.87
15.104, 0.33, 3.23
15.138, 0.57, 4.54
15.172, 1.32, 5.94
15.201, 2.64, 7.09
15.240, 4.59, 8.42
15.264, 6.58, 8.86
15.301, 7.41, 9.38
15.331, 8.01, 9.65
15.374, 8.56, 9.79
15.406, 8.94, 9.71
15.431, 9.36, 9.53
15.468, 9.71, 9.09
15.502, 9.86, 8.52
15.535, 9.80, 7.84
15.563, 9.58, 7.18
15.603, 9.17, 3.73
15.633, 8.53, 2.61
15.667, 7.67, 1.79
15.702, 6.66, 0.89
15.742, 5.39, 0.34
15.764, 4.01, 0.31
15.807, 2.24, 0.80
15.833, 0.65, 1.43
15.869, 0.38, 2.63
15.909, 0.24, 4.28
15.941, 0.13, 5.68
15.967, 0.14, 6.79
16.001, 0.26, 8.09
16.036, 0.50, 8.93
16.069, 0.83, 9.43
16.111, 1.20, 9.80
16.141, 1.46, 9.86
16.167, 1.38, 9.78
16.200, 1.45, 9.49
16.237, 1.76, 8.94
16.268, 2.09, 8.31
16.306, 2.47, 7.38
16.336, 2.34, 6.52
16.370, 1.96, 5.54
16.405, 1.47, 9.95
16.443, 1.07, 9.34
16.465, 0.69, 9.03
16.504, 0.28, 8.31
16.543, 0.20, 7.41
16.576, 0.10, 6.56
