経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.037, 3.72, 861.00, 827.05, 17.41, 72.55
0.058, 2.55, 861.00, 827.05, 17.41, 72.55
0.083, 0.96, 861.00, 827.05, 17.41, 72.55
0.105, 0.49, 861.00, 827.05, 17.41, 72.55
0.136, 0.92, 861.00, 827.05, 17.41, 72.55
0.170, 1.49, 861.00, 827.05, 17.41, 72.55
0.205, 1.93, 861.00, 827.05, 17.41, 72.55
0.237, 2.04, 861.00, 827.05, 17.41, 72.55
0.261, 1.83, 861.00, 827.05, 17.41, 72.55
0.301, 1.36, 861.00, 827.05, 17.41, 72.55
0.335, 1.32, 861.00, 827.05, 17.41, 72.55
0.373, 1.60, 861.00, 827.05, 17.41, 72.55
0.404, 1.74, 861.00, 827.05, 17.41, 72.55
0.442, 1.78, 861.00, 827.05, 17.41, 72.55
0.472, 1.83, 861.00, 827.05, 17.41, 72.55
0.497, 1.67, 1177.00, 1002.02, 18.03, 59.88
0.532, 1.83, 1177.00, 1002.02, 18.03, 59.88
0.565, 1.62, 1177.00, 1002.02, 18.03, 59.88
0.598, 1.42, 1177.00, 1002.02, 18.03, 59.88
0.634, 1.25, 1177.00, 1002.02, 18.03, 59.88
0.667, 1.11, 1177.00, 1002.02, 18.03, 59.88
0.700, 0.67, 1177.00, 1002.02, 18.03, 59.88
0.734, 0.36, 1177.00, 1002.02, 18.03, 59.88
0.763, 0.43, 1177.00, 1002.02, 18.03, 59.88
0.805, 0.92, 1177.00, 1002.02, 18.03, 59.88
0.830, 1.75, 1177.00, 1002.02, 18.03, 59.88
0.865, 2.97, 1177.00, 1002.02, 18.03, 59.88
0.906, 4.35, 1177.00, 1002.02, 18.03, 59.88
0.929, 5.88, 1177.00, 1002.02, 18.03, 59.88
0.967, 7.23, 1177.00, 1002.02, 18.03, 59.88
0.999, 8.64, 1177.00, 1002.02, 18.03, 59.88
1.033, 9.76, 1177.00, 1002.02, 18.03, 59.88
1.071, 9.82, 1177.00, 1002.02, 18.03, 59.88
1.097, 9.65, 600.00, 801.01, 18.67, 74.91
1.130, 9.28, 600.00, 801.01, 18.67, 74.91
1.173, 8.77, 600.00, 801.01, 18.67, 74.91
1.204, 8.13, 600.00, 801.01, 18.67, 74.91
1.232, 7.37, 600.00, 801.01, 18.67, 74.91
1.261, 6.53, 600.00, 801.01, 18.67, 74.91
1.301, 5.60, 600.00, 801.01, 18.67, 74.91
1.341, 4.67, 600.00, 801.01, 18.67, 74.91
1.373, 3.31, 600.00, 801.01, 18.67, 74.91
1.404, 1.76, 600.00, 801.01, 18.67, 74.91
1.431, 1.58, 600.00, 801.01, 18.67, 74.91
1.473, 1.53, 600.00, 801.01, 18.67, 74.91
1.507, 1.44, 600.00, 801.01, 18.67, 74.91
1.540, 1.33, 600.00, 801.01, 18.67, 74.91
1.575, 0.89, 600.00, 801.01, 18.67, 74.91
1.601, 0.45, 600.00, 801.01, 18.67, 74.91
1.640, 0.39, 600.00, 801.01, 18.67, 74.91
1.672, 0.81, 600.00, 801.01, 18.67, 74.91
1.699, 1.73, 600.00, 801.01, 18.67, 74.91
1.743, 3.11, 600.00, 801.01, 18.67, 74.91
1.774, 4.86, 600.00, 801.01, 18.67, 74.91
1.805, 6.82, 600.00, 801.01, 18.67, 74.91
1.842, 8.30, 600.00, 801.01, 18.67, 74.91
1.869, 8.90, 600.00, 801.01, 18.67, 74.91
1.903, 9.40, 600.00, 801.01, 18.67, 74.91
1.936, 9.75, 600.00, 801.01, 18.67, 74.91
1.977, 9.82, 600.00, 801.01, 18.67, 74.91
2.003, 9.58, 905.00, 853.01, 18.73, 70.34
2.039, 9.19, 905.00, 853.01, 18.73, 70.34
2.078, 8.62, 905.00, 853.01, 18.73, 70.34
2.107, 7.99, 905.00, 853.01, 18.73, 70.34
2.143, 7.30, 905.00, 853.01, 18.73, 70.34
2.174, 6.53, 905.00, 853.01, 18.73, 70.34
2.205, 5.78, 905.00, 853.01, 18.73, 70.34
2.239, 4.84, 905.00, 853.01, 18.73, 70.34
2.264, 3.60, 905.00, 853.01, 18.73, 70.34
2.301, 1.67, 905.00, 853.01, 18.73, 70.34
2.345, 1.33, 905.00, 853.01, 18.73, 70.34
2.371, 1.27, 905.00, 853.01, 18.73, 70.34
2.407, 1.22, 905.00, 853.01, 18.73, 70.34
2.442, 1.13, 905.00, 853.01, 18.73, 70.34
2.473, 0.75, 905.00, 853.01, 18.73, 70.34
2.498, 0.42, 905.00, 853.01, 18.73, 70.34
2.554, 0.54, 905.00, 853.01, 18.73, 70.34
2.570, 1.23, 905.00, 853.01, 18.73, 70.34
2.616, 2.56, 905.00, 853.01, 18.73, 70.34
2.649, 4.59, 905.00, 853.01, 18.73, 70.34
2.668, 6.59, 905.00, 853.01, 18.73, 70.34
2.703, 7.43, 905.00, 853.01, 18.73, 70.34
2.737, 8.35, 905.00, 853.01, 18.73, 70.34
2.771, 9.04, 905.00, 853.01, 18.73, 70.34
2.800, 9.43, 905.00, 853.01, 18.73, 70.34
2.846, 9.75, 905.00, 853.01, 18.73, 70.34
2.870, 9.90, 905.00, 853.01, 18.73, 70.34
2.904, 9.87, 922.00, 887.50, 18.71, 67.61
2.938, 9.70, 922.00, 887.50, 18.71, 67.61
2.971, 9.43, 922.00, 887.50, 18.71, 67.61
3.004, 9.05, 922.00, 887.50, 18.71, 67.61
3.036, 8.54, 922.00, 887.50, 18.71, 67.61
3.076, 7.92, 922.00, 887.50, 18.71, 67.61
3.115, 7.19, 922.00, 887.50, 18.71, 67.61
3.139, 6.30, 922.00, 887.50, 18.71, 67.61
3.181, 5.10, 922.00, 887.50, 18.71, 67.61
3.208, 3.34, 922.00, 887.50, 18.71, 67.61
3.237, 1.34, 922.00, 887.50, 18.71, 67.61
3.284, 1.15, 922.00, 887.50, 18.71, 67.61
3.310, 0.99, 922.00, 887.50, 18.71, 67.61
3.343, 0.69, 922.00, 887.50, 18.71, 67.61
3.373, 0.34, 922.00, 887.50, 18.71, 67.61
3.407, 0.36, 922.00, 887.50, 18.71, 67.61
3.444, 0.80, 922.00, 887.50, 18.71, 67.61
3.474, 1.73, 922.00, 887.50, 18.71, 67.61
3.514, 3.11, 922.00, 887.50, 18.71, 67.61
3.543, 4.89, 922.00, 887.50, 18.71, 67.61
3.569, 6.97, 922.00, 887.50, 18.71, 67.61
3.613, 8.12, 922.00, 887.50, 18.71, 67.61
3.638, 8.88, 922.00, 887.50, 18.71, 67.61
3.673, 9.55, 922.00, 887.50, 18.71, 67.61
3.701, 9.83, 922.00, 887.50, 18.71, 67.61
3.732, 9.84, 922.00, 887.50, 18.71, 67.61
3.783, 9.57, 850.00, 868.75, 18.49, 69.06
3.817, 9.15, 850.00, 868.75, 18.49, 69.06
3.852, 8.66, 850.00, 868.75, 18.49, 69.06
3.876, 8.12, 850.00, 868.75, 18.49, 69.06
3.906, 7.60, 850.00, 868.75, 18.49, 69.06
3.945, 7.07, 850.00, 868.75, 18.49, 69.06
3.967, 6.52, 850.00, 868.75, 18.49, 69.06
4.005, 5.89, 850.00, 868.75, 18.49, 69.06
4.043, 4.96, 850.00, 868.75, 18.49, 69.06
4.074, 3.64, 850.00, 868.75, 18.49, 69.06
4.109, 1.26, 850.00, 868.75, 18.49, 69.06
4.140, 1.34, 850.00, 868.75, 18.49, 69.06
4.169, 1.10, 850.00, 868.75, 18.49, 69.06
4.206, 1.09, 850.00, 868.75, 18.49, 69.06
4.249, 0.97, 850.00, 868.75, 18.49, 69.06
4.282, 0.52, 850.00, 868.75, 18.49, 69.06
4.312, 0.37, 850.00, 868.75, 18.49, 69.06
4.336, 0.74, 850.00, 868.75, 18.49, 69.06
4.373, 1.67, 850.00, 868.75, 18.49, 69.06
4.408, 3.33, 850.00, 868.75, 18.49, 69.06
4.445, 5.67, 850.00, 868.75, 18.49, 69.06
4.475, 6.90, 850.00, 868.75, 18.49, 69.06
4.503, 7.78, 850.00, 868.75, 18.49, 69.06
4.539, 8.52, 850.00, 868.75, 18.49, 69.06
4.574, 9.00, 850.00, 868.75, 18.49, 69.06
4.599, 9.39, 850.00, 868.75, 18.49, 69.06
4.635, 9.72, 850.00, 868.75, 18.49, 69.06
4.682, 9.78, 850.00, 868.75, 18.49, 69.06
4.704, 9.64, 933.00, 900.88, 18.64, 66.60
4.732, 9.33, 933.00, 900.88, 18.64, 66.60
4.774, 8.90, 933.00, 900.88, 18.64, 66.60
4.812, 8.39, 933.00, 900.88, 18.64, 66.60
4.854, 7.78, 933.00, 900.88, 18.64, 66.60
4.874, 7.18, 933.00, 900.88, 18.64, 66.60
4.903, 6.57, 933.00, 900.88, 18.64, 66.60
4.939, 5.77, 933.00, 900.88, 18.64, 66.60
4.973, 4.60, 933.00, 900.88, 18.64, 66.60
5.010, 2.97, 933.00, 900.88, 18.64, 66.60
5.049, 1.32, 933.00, 900.88, 18.64, 66.60
5.082, 1.42, 933.00, 900.88, 18.64, 66.60
5.112, 1.41, 933.00, 900.88, 18.64, 66.60
5.139, 1.21, 933.00, 900.88, 18.64, 66.60
5.183, 0.71, 933.00, 900.88, 18.64, 66.60
5.207, 0.39, 933.00, 900.88, 18.64, 66.60
5.246, 0.54, 933.00, 900.88, 18.64, 66.60
5.279, 1.22, 933.00, 900.88, 18.64, 66.60
5.307, 2.51, 933.00, 900.88, 18.64, 66.60
5.352, 4.33, 933.00, 900.88, 18.64, 66.60
5.386, 6.52, 933.00, 900.88, 18.64, 66.60
5.409, 7.41, 933.00, 900.88, 18.64, 66.60
5.449, 8.29, 933.00, 900.88, 18.64, 66.60
5.474, 8.87, 933.00, 900.88, 18.64, 66.60
5.507, 9.30, 933.00, 900.88, 18.64, 66.60
5.546, 9.69, 933.00, 900.88, 18.64, 66.60
5.572, 9.81, 933.00, 900.88, 18.64, 66.60
5.607, 9.64, 906.00, 903.44, 18.62, 66.41
5.644, 9.25, 906.00, 903.44, 18.62, 66.41
5.678, 8.71, 906.00, 903.44, 18.62, 66.41
5.717, 8.08, 906.00, 903.44, 18.62, 66.41
5.739, 7.41, 906.00, 903.44, 18.62, 66.41
5.772, 6.73, 906.00, 903.44, 18.62, 66.41
5.817, 6.10, 906.00, 903.44, 18.62, 66.41
5.849, 5.34, 906.00, 903.44, 18.62, 66.41
5.877, 4.30, 906.00, 903.44, 18.62, 66.41
5.904, 2.84, 906.00, 903.44, 18.62, 66.41
5.947, 0.95, 906.00, 903.44, 18.62, 66.41
5.983, 1.01, 906.00, 903.44, 18.62, 66.41
6.017, 0.97, 906.00, 903.44, 18.62, 66.41
6.041, 0.59, 906.00, 903.44, 18.62, 66.41
6.072, 0.31, 906.00, 903.44, 18.62, 66.41
6.117, 0.42, 906.00, 903.44, 18.62, 66.41
6.151, 0.98, 906.00, 903.44, 18.62, 66.41
6.188, 1.98, 906.00, 903.44, 18.62, 66.41
6.212, 3.51, 906.00, 903.44, 18.62, 66.41
6.241, 5.59, 906.00, 903.44, 18.62, 66.41
