経過時間_秒, Green, SinWave
11.462, 9.14, 9.63
11.491, 8.47, 9.34
11.532, 7.71, 7.00
11.563, 6.94, 4.14
11.598, 6.26, 3.13
11.630, 5.56, 2.29
11.662, 4.81, 1.47
11.694, 3.89, 0.68
11.722, 2.78, 0.42
11.754, 1.87, 0.63
11.797, 1.73, 1.72
11.826, 1.46, 2.87
11.858, 1.28, 4.38
11.891, 1.16, 6.00
11.927, 0.95, 7.60
11.955, 0.45, 8.41
11.995, 0.35, 9.05
12.027, 0.78, 9.35
12.065, 1.79, 9.45
12.098, 3.42, 9.29
12.127, 5.40, 8.98
12.159, 7.49, 8.46
12.189, 8.90, 7.83
12.224, 9.55, 6.94
12.254, 9.52, 6.03
12.293, 9.01, 4.93
12.334, 8.33, 5.00
12.365, 7.62, 6.95
12.400, 6.92, 6.06
12.434, 6.27, 5.15
12.469, 5.56, 4.20
12.500, 4.79, 3.39
12.531, 3.90, 2.63
12.561, 2.93, 1.95
12.597, 1.92, 0.99
12.632, 1.29, 0.39
12.664, 1.14, 0.45
12.697, 1.11, 1.15
12.732, 0.89, 2.40
12.766, 0.51, 4.02
12.797, 0.30, 5.62
12.829, 0.50, 7.18
12.862, 1.18, 8.36
12.896, 2.42, 8.91
12.928, 4.13, 9.28
12.967, 5.93, 9.52
12.999, 7.66, 9.54
13.030, 9.15, 9.41
13.061, 9.51, 9.13
13.088, 9.14, 8.75
13.132, 8.47, 7.98
13.167, 7.75, 4.71
13.199, 7.00, 6.03
13.230, 6.27, 5.20
13.262, 5.55, 4.34
13.295, 4.76, 3.46
13.330, 3.88, 2.60
13.363, 2.85, 1.87
13.396, 1.87, 0.94
13.431, 1.67, 0.33
13.463, 1.59, 0.42
13.497, 1.55, 1.16
13.531, 1.31, 2.47
13.560, 0.76, 3.89
13.603, 0.41, 6.14
13.635, 0.58, 7.66
13.666, 1.32, 8.49
13.691, 2.60, 8.88
13.724, 4.28, 9.25
13.757, 6.12, 9.46
13.799, 7.71, 9.48
13.835, 8.99, 9.27
13.867, 9.59, 8.92
13.900, 9.34, 8.41
13.927, 8.91, 7.90
13.976, 8.47, 8.68
14.006, 8.10, 7.01
14.038, 7.71, 6.22
14.071, 7.26, 5.36
14.098, 6.71, 4.64
14.136, 5.98, 3.65
14.164, 5.14, 2.96
14.197, 4.21, 2.21
14.232, 2.83, 1.35
14.266, 1.39, 0.57
14.298, 1.34, 0.42
14.330, 1.10, 0.85
14.369, 0.52, 2.08
14.402, 0.38, 3.57
14.434, 0.86, 5.19
14.468, 2.15, 6.89
14.507, 4.25, 8.37
14.539, 6.18, 8.89
14.569, 7.14, 9.25
14.605, 8.24, 9.52
14.636, 9.29, 9.59
14.669, 9.76, 9.51
14.701, 9.75, 9.26
14.740, 9.46, 8.79
14.775, 9.08, 7.91
14.802, 8.76, 7.38
14.832, 8.50, 6.64
14.864, 8.31, 5.80
14.900, 8.10, 4.82
14.940, 7.82, 3.75
14.972, 7.42, 2.94
15.004, 6.91, 2.21
15.037, 6.08, 1.37
15.063, 4.70, 0.68
15.100, 2.23, 0.39
15.131, 1.26, 0.79
15.171, 0.66, 2.09
15.203, 0.58, 3.60
15.236, 1.23, 5.36
15.269, 2.66, 7.08
15.299, 4.95, 8.39
15.331, 6.62, 8.95
15.369, 7.63, 9.43
15.404, 8.87, 9.69
15.436, 9.55, 9.76
15.471, 9.60, 9.65
15.505, 9.15, 9.37
15.536, 8.47, 8.96
15.568, 7.72, 9.55
15.610, 6.99, 6.73
15.642, 6.26, 5.86
15.673, 5.47, 4.99
15.708, 4.56, 4.02
15.736, 3.56, 3.27
15.770, 2.57, 2.44
15.801, 1.53, 1.72
15.830, 0.87, 0.98
15.868, 0.57, 0.57
15.899, 0.36, 0.74
15.936, 0.17, 1.51
15.966, 0.28, 2.52
16.001, 0.85, 3.99
16.034, 2.00, 5.51
16.076, 3.87, 7.39
16.109, 6.26, 8.43
16.143, 7.10, 9.00
16.175, 8.07, 9.38
16.208, 9.04, 9.57
16.237, 9.62, 9.60
16.270, 9.69, 9.45
16.308, 9.46, 9.05
16.340, 9.09, 8.54
16.377, 8.72, 7.51
16.408, 8.35, 5.06
16.449, 7.96, 3.82
16.481, 7.49, 2.95
16.510, 6.90, 2.21
16.541, 6.24, 1.45
16.577, 5.49, 0.43
16.612, 4.44, 0.19
16.640, 2.74, 0.56
16.672, 1.06, 1.55
16.705, 0.84, 3.06
16.740, 0.66, 4.95
16.773, 0.46, 6.74
16.807, 0.69, 8.30
16.839, 1.51, 8.90
16.873, 3.01, 9.37
16.905, 5.10, 9.62
16.937, 7.00, 9.69
16.968, 8.07, 9.58
17.004, 9.15, 9.23
17.041, 9.65, 8.65
17.073, 9.57, 7.96
17.106, 9.26, 7.17
17.141, 8.95, 4.85
17.172, 8.73, 6.29
17.204, 8.60, 5.31
17.235, 8.43, 4.35
17.271, 8.15, 3.27
17.303, 7.61, 2.39
17.340, 6.78, 1.46
17.371, 5.76, 0.77
17.403, 4.28, 0.44
17.436, 2.02, 0.52
17.463, 1.67, 0.90
17.503, 1.11, 1.93
17.536, 0.56, 3.11
17.569, 0.61, 4.47
17.603, 1.36, 5.92
17.637, 2.77, 7.29
17.670, 4.81, 8.38
17.709, 7.02, 9.10
17.741, 8.20, 9.49
17.773, 9.23, 9.66
17.805, 9.49, 9.63
17.840, 9.13, 9.33
17.869, 8.43, 8.93
17.904, 7.71, 9.62
17.931, 7.11, 7.46
17.976, 6.66, 6.32
18.007, 6.29, 5.47
18.038, 5.81, 4.61
18.070, 5.18, 3.73
18.106, 4.32, 2.80
18.143, 3.29, 1.97
18.174, 1.84, 1.12
18.210, 1.51, 0.57
18.242, 1.01, 0.65
18.279, 0.54, 1.39
18.306, 0.68, 2.31
18.343, 1.53, 3.92
18.375, 3.03, 5.47
18.406, 5.08, 6.92
18.437, 6.97, 8.15
18.476, 8.12, 8.85
18.499, 9.22, 9.14
18.540, 9.70, 9.45
18.573, 9.60, 9.49
18.606, 9.21, 9.35
18.635, 8.75, 7.36
18.671, 8.33, 6.39
18.704, 7.98, 5.38
18.745, 7.63, 4.11
18.776, 7.24, 3.20
18.805, 6.71, 2.42
18.841, 6.06, 1.45
18.871, 5.34, 0.73
18.911, 4.35, 0.55
18.939, 2.72, 0.93
18.971, 0.58, 1.85
19.010, 0.62, 3.49
19.042, 1.46, 5.07
19.069, 3.21, 6.41
19.105, 5.66, 8.01
19.138, 6.69, 8.85
19.171, 7.67, 9.35
19.207, 8.75, 9.66
19.238, 9.47, 9.71
19.270, 9.60, 9.55
19.308, 9.33, 9.08
19.342, 8.91, 8.47
19.379, 8.52, 6.34
19.407, 8.22, 6.84
19.442, 7.99, 5.84
19.469, 7.71, 5.03
19.506, 7.32, 3.93
19.543, 6.76, 2.91
19.576, 6.02, 2.10
19.610, 5.14, 1.13
19.635, 3.59, 0.68
19.672, 1.29, 0.68
19.707, 0.66, 1.40
19.737, 1.21, 2.50
19.775, 2.75, 4.30
19.804, 5.12, 5.80
19.841, 6.38, 7.58
19.875, 7.37, 8.63
19.904, 8.57, 9.10
19.937, 9.40, 9.47
19.975, 9.59, 9.63
20.003, 9.30, 9.56
20.036, 8.79, 9.29
20.075, 8.24, 7.96
20.109, 7.78, 5.76
20.140, 7.38, 4.77
20.175, 7.02, 3.68
20.210, 6.63, 2.68
20.239, 6.13, 1.95
20.279, 5.53, 0.89
20.311, 4.84, 0.67
20.335, 3.68, 0.88
20.377, 1.73, 2.01
20.412, 0.53, 3.50
20.448, 1.04, 5.29
20.480, 2.49, 6.88
