session,method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
jin_20260409_182834,SinBP_D,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,6.806941351042653,7.749186264994391,0.04352843268981055,-6.097376404156619,10.223650947779692,-9.1526331794733
jin_20260409_182834,SinBP_D,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,3.4168615120581247,3.8893366172962844,0.03835765217392662,3.055256775316683,10.223650947779692,-9.1526331794733
jin_20260409_182834,SinBP_M,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,8.642772798123776,9.562309174140617,0.08367190906927598,-7.862909542168716,12.977911442970496,-11.803049385014424
jin_20260409_182834,SinBP_M,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,4.33513864484672,4.796041175259624,0.07495294086626707,3.9401398428457073,12.977911442970496,-11.803049385014424
yu_20260409_182115,RTBP,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,3.9482883369295516,4.2232193880957105,0.34745516944808347,-3.877737248932601,5.8964110575585496,-5.786920495016702
yu_20260409_182115,RTBP,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,1.948122720628998,2.0851099192714897,0.36296411959462577,1.9091832460841016,5.8964110575585496,-5.786920495016702
yu_20260409_182115,SinBP_D,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,3.9829534137755944,4.325896708115242,0.07560480531173659,-3.909703599462749,5.946954959671448,-5.8328863731301945
yu_20260409_182115,SinBP_D,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,1.9640015458958546,2.135713331177478,0.0831371361320837,1.9231827736674458,5.946954959671448,-5.8328863731301945
yu_20260409_182115,SinBP_M,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,3.900532954312086,4.250390696490262,0.10668630956881138,-3.8675423589688247,5.83423562488078,-5.780195371893602
yu_20260409_182115,SinBP_M,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,1.9337026705686955,2.108062697122205,0.1390423911163667,1.9126530129247787,5.83423562488078,-5.780195371893602
zawa_20260409_181339,RTBP,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,11.63240653623581,11.781965626161066,-0.24748990587190606,11.63240653623581,17.44903182093039,17.44903182093039
zawa_20260409_181339,RTBP,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,5.816625284694581,5.8912775336729615,-0.2552357441821166,-5.816625284694581,17.44903182093039,17.44903182093039
zawa_20260409_181339,SinBP_D,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,11.530566535563011,11.669737526589135,-0.16404831427549052,11.530566535563011,17.305018304643575,17.305018304643575
zawa_20260409_181339,SinBP_D,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,5.774451769080563,5.843366138585043,-0.1701385098307984,-5.774451769080563,17.305018304643575,17.305018304643575
zawa_20260409_181339,SinBP_M,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,12.013195758397716,12.16312355208455,-0.2617595693721207,12.013195758397716,18.028336042541458,18.028336042541458
zawa_20260409_181339,SinBP_M,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,6.015140284143742,6.089822892601492,-0.27726218187544094,-6.015140284143742,18.028336042541458,18.028336042541458
ALL,RTBP,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",193,7.048062061486199,8.075576231558516,-0.5273186006981457,-1.8550111434789094,10.562644973254155,-2.7713316341764123
ALL,RTBP,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",193,3.5145829117679557,4.034300590602596,-0.5240065806255605,0.9163204906975043,10.562644973254155,-2.7713316341764123
ALL,SinBP_D,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",177,7.018093946852861,8.042441941943162,-0.5567570823962644,-1.5705472488281054,10.527521770017335,-2.3476883104879915
ALL,SinBP_D,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",177,3.5095016351283905,4.026574914967398,-0.5569419373876032,0.7771410616598865,10.527521770017335,-2.3476883104879915
ALL,SinBP_M,leave_one_session_out,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",158,8.256780823004414,9.305708332833557,-0.5703256116290789,-1.643126383829355,12.389512862101137,-2.4609818465279325
ALL,SinBP_M,leave_one_session_out,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",158,4.132732039096726,4.660851954685445,-0.5729004709976674,0.8178554626985778,12.389512862101137,-2.4609818465279325
