method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,150,0.4739376481317471,0.49401347734052725,0.05844661804522882,-0.0076121611385417415,-0.007612161138541728,-0.4236074112932106,1.57813645915418e-06,0.014401331234445987,0.5725190839694656,0.0
RTBP,M1,HR,dynamic,150,-1.4892615994176654,-1.4621317199173216,0.09473586830187407,-0.20580689568965174,-0.2058068956896517,0.04839486724898593,-0.004651532904731813,0.023343054993230954,0.4714285714285714,0.00010858098839797803
RTBP,M1,P2V_relTTP,dynamic,150,13.391042301394583,13.120253258450983,1.7404780577439876,0.011214410211981008,0.011214410211981048,0.8940218726089072,0.0033077422095974273,0.4288563111805668,0.4357142857142857,0.0
RTBP,M1,V2P_relTTP,dynamic,150,-8.045879886354971,-8.069469019575639,1.06925128823284,0.03805041834732907,0.038050418347329064,0.7179338152651109,0.009889293059102475,0.2634650641852878,0.4928571428571429,0.0
RTBP,M1,intercept,baseline,150,29.27485815748573,29.27485815748574,2.842170943040401e-14,-1.2138793884739646e-15,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,148,0.2687572043082752,0.2705526695661507,0.01344405953863811,0.04295534938187454,0.042955349381874515,-0.41860823610563913,0.00015584912333527234,0.0033701735571166195,0.7777777777777778,0.0
SinBP_D,M2,E,dynamic,148,-24.008865843637356,-24.968289921380343,3.4885197923175646,0.15777218218151123,0.15777218218151123,0.4024522746519337,0.13191821109839524,0.8745064780290017,0.572463768115942,0.0
SinBP_D,M2,HR,dynamic,148,-2.2088527967219744,-2.168976253936263,0.1413411184594363,-0.2084869872589126,-0.20848698725891254,-0.2985862339674888,-0.007134355405295837,0.03543156727298562,0.47101449275362317,0.00025278139349212803
SinBP_D,M2,P2V_relTTP,dynamic,148,13.400715466577303,13.093563961983048,1.8640035008875842,0.02834774070703785,0.028347740707037782,0.8973922249677536,0.011326808053286544,0.4672707146981673,0.5072463768115942,0.0
SinBP_D,M2,Stiffness,dynamic,148,20.548960830041793,21.42811890027078,3.1135689908369173,-0.14702571667841893,-0.14702571667841893,-0.43945271012233633,-0.10921467632761649,0.7805133450219629,0.42028985507246375,0.08524351234595894
SinBP_D,M2,V2P_relTTP,dynamic,148,-8.016855311805916,-8.069317566205497,1.1034845668274127,0.00025778721426313104,0.00025778721426312015,0.7308913866116568,-0.0002551541035236819,0.27662288292608705,0.45652173913043476,7.058146370714216e-05
SinBP_D,M2,intercept,baseline,148,33.03905629465873,33.03905629465872,7.815970093361102e-14,3.8512375407149947e-16,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,139,-2.1180885333898827,-2.2105249662455453,0.2723625464299333,0.22352861159018145,0.22352861159018148,0.16850557749864548,0.013772385436710208,0.06787668635288653,0.5426356589147286,0.0
SinBP_M,M3,HR,dynamic,139,-6.7097772115919865,-6.585320739673545,0.4334904363049219,-0.22378906287913672,-0.22378906287913672,-0.337211714858337,-0.022278567630213852,0.10803208725915839,0.46511627906976744,0.0024068001622363244
SinBP_M,M3,Mean,dynamic,139,9.949919962850164,10.025776869328142,1.6075281465510252,-0.06470519785396914,-0.0647051978539691,0.2692004176704288,-0.02472698128158166,0.4006192673593285,0.5116279069767442,0.009906105125035074
SinBP_M,M3,cosPhi,dynamic,139,-0.36009661291599604,-1.1265478484728288,3.076407930720112,0.18333153824128917,0.18333153824128917,0.8603807867811143,0.12889863650377292,0.7666853572348314,0.5193798449612403,0.0
SinBP_M,M3,intercept,baseline,139,31.876001152054577,31.87600115205457,7.105427357601002e-14,-5.732725723517835e-16,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,139,1.034887726514462,1.050074827173729,0.05359716814537363,-0.12561654757800478,-0.12561654757800478,-0.3957783224824506,-0.0014506672209162214,0.013357189596339532,0.4883720930232558,1.9376837110972932e-05
