経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.010, 4.48, 402.00, 465.00, 39.32, 129.03
0.044, 6.25, 402.00, 465.00, 39.32, 129.03
0.074, 8.06, 402.00, 465.00, 39.32, 129.03
0.108, 9.54, 402.00, 465.00, 39.32, 129.03
0.139, 9.09, 338.00, 401.50, 39.21, 149.44
0.165, 8.21, 338.00, 401.50, 39.21, 149.44
0.211, 7.07, 338.00, 401.50, 39.21, 149.44
0.243, 5.76, 338.00, 401.50, 39.21, 149.44
0.275, 4.39, 338.00, 401.50, 39.21, 149.44
0.307, 2.96, 338.00, 401.50, 39.21, 149.44
0.337, 2.04, 338.00, 401.50, 39.21, 149.44
0.374, 1.68, 338.00, 401.50, 39.21, 149.44
0.405, 1.22, 338.00, 401.50, 39.21, 149.44
0.435, 0.55, 338.00, 401.50, 39.21, 149.44
0.469, 0.39, 338.00, 401.50, 39.21, 149.44
0.502, 0.85, 338.00, 401.50, 39.21, 149.44
0.538, 1.91, 338.00, 401.50, 39.21, 149.44
0.566, 3.48, 338.00, 401.50, 39.21, 149.44
0.606, 5.31, 338.00, 401.50, 39.21, 149.44
0.638, 7.11, 338.00, 401.50, 39.21, 149.44
0.670, 8.42, 338.00, 401.50, 39.21, 149.44
0.704, 9.37, 338.00, 401.50, 39.21, 149.44
0.740, 9.82, 338.00, 401.50, 39.21, 149.44
0.772, 9.77, 633.00, 517.25, 39.72, 116.00
0.809, 9.46, 633.00, 517.25, 39.72, 116.00
0.844, 8.92, 633.00, 517.25, 39.72, 116.00
0.877, 8.24, 633.00, 517.25, 39.72, 116.00
0.910, 7.51, 633.00, 517.25, 39.72, 116.00
0.941, 6.68, 633.00, 517.25, 39.72, 116.00
0.976, 5.83, 633.00, 517.25, 39.72, 116.00
1.006, 4.90, 633.00, 517.25, 39.72, 116.00
1.038, 3.95, 633.00, 517.25, 39.72, 116.00
1.073, 3.09, 633.00, 517.25, 39.72, 116.00
1.098, 1.74, 633.00, 517.25, 39.72, 116.00
1.137, 0.31, 633.00, 517.25, 39.72, 116.00
1.167, 0.46, 633.00, 517.25, 39.72, 116.00
1.205, 1.03, 633.00, 517.25, 39.72, 116.00
1.240, 1.87, 633.00, 517.25, 39.72, 116.00
1.272, 2.66, 633.00, 517.25, 39.72, 116.00
1.306, 3.18, 633.00, 517.25, 39.72, 116.00
1.345, 3.34, 633.00, 517.25, 39.72, 116.00
1.375, 3.12, 603.00, 560.12, 36.57, 107.12
1.406, 2.76, 603.00, 560.12, 36.57, 107.12
