method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
SinBP_D_EOnly,SinBP_D_EOnly,P2V_relTTP,dynamic,48,11.120004056586259,10.87759503079522,1.0202494498897439,-0.18483580645961312,-0.18483580645961317,0.42823751161714135,-0.07168982120333202,0.36356870048127876,0.43478260869565216,0.026064175132630645
SinBP_D_EOnly,SinBP_D_EOnly,V2P_relTTP,dynamic,48,4.871173046064216,4.878599521329556,0.3134354071602875,0.027224856079632806,0.027224856079632806,0.3476825686320599,0.0031754756440139273,0.11169357031106572,0.5217391304347826,0.0
SinBP_D_EOnly,SinBP_D_EOnly,intercept,baseline,48,32.93944627909187,32.93944627909187,1.4210854715202004e-14,,,,0.0,0.0,,0.0
SinBP_D_E2,SinBP_D_E2,A,dynamic,48,1.2664467289387904,1.2664467289387904,1.3322676295501878e-15,,,,0.0,0.0,,0.0
SinBP_D_E2,SinBP_D_E2,E,dynamic,48,-32.95883958946655,-33.406382554350195,2.064622415886038,-0.002397924169349502,-0.0023979241693495093,-0.5907364272630581,-0.010413776440902906,0.735733882345464,0.43478260869565216,0.007661768170743224
SinBP_D_E2,SinBP_D_E2,E2,dynamic,48,21.705997763175514,22.21234996337632,2.672021571044705,0.0024306736671380574,0.0024306736671380214,0.5909189189614108,0.012099636545288454,0.9521822436146885,0.5652173913043478,0.0
SinBP_D_E2,SinBP_D_E2,HR,dynamic,48,-25.037720566203735,-24.971948861687594,0.6512652954941603,-0.2478308740831399,-0.24783087408313995,0.6048829309348925,-0.05607483022235798,0.23208018115271334,0.5217391304347826,0.013013856756112484
SinBP_D_E2,SinBP_D_E2,P2V_relTTP,dynamic,48,10.258712374899295,10.03507896073728,0.9412267840737841,-0.18483580645961314,-0.18483580645961317,0.17419395774074248,-0.06613713917643262,0.33540875594773384,0.43478260869565216,0.022182975573109394
SinBP_D_E2,SinBP_D_E2,V2P_relTTP,dynamic,48,4.977748066701935,4.985337023724171,0.3202929719954537,0.027224856079632816,0.02722485607963281,0.4147776384770518,0.0032449509796456215,0.11413728242074331,0.5217391304347826,0.0
SinBP_D_E2,SinBP_D_E2,intercept,baseline,48,47.51302270936906,47.513022709369054,3.552713678800501e-14,1.7935273430673833e-15,,,0.0,0.0,,0.0
SinBP_D_LocalA,SinBP_D_LocalA,A_local,dynamic,48,-18.304699984742697,-18.304699984742697,1.0658141036401503e-14,,,,0.0,0.0,,0.0
SinBP_D_LocalA,SinBP_D_LocalA,E,dynamic,48,-42.73489213515069,-43.31518259951099,2.6770182852827826,-0.0023979241693493415,-0.0023979241693493176,-0.3724337955748217,-0.01350264810487398,0.9539628364906864,0.43478260869565216,0.012881024486261173
SinBP_D_LocalA,SinBP_D_LocalA,HR,dynamic,48,-25.612423296663973,-25.5451419028743,0.6662140981451374,-0.2478308740831398,-0.2478308740831398,0.5275932527991691,-0.05736194251972828,0.23740722813534507,0.5217391304347826,0.013618139774067683
SinBP_D_LocalA,SinBP_D_LocalA,P2V_relTTP,dynamic,48,10.981445650329604,10.742057109792428,1.0075368522106791,-0.18483580645961323,-0.18483580645961323,0.3385112426989738,-0.0707965456865057,0.359038531297244,0.43478260869565216,0.02541868778420124
SinBP_D_LocalA,SinBP_D_LocalA,Stiffness,dynamic,48,48.47203975430846,49.13036783587641,3.036368836412512,0.002389567532194975,0.002389567532194944,0.37246310309607156,0.015308913966265051,1.0820183947716402,0.5652173913043478,0.0
SinBP_D_LocalA,SinBP_D_LocalA,V2P_relTTP,dynamic,48,5.655044250506332,5.6636657972782585,0.3638735640071386,0.027224856079632893,0.027224856079632834,0.41287356416747784,0.003686474513118153,0.12966734637285363,0.5217391304347826,0.0
SinBP_D_LocalA,SinBP_D_LocalA,intercept,baseline,48,49.378512680534406,49.3785126805344,2.1316282072803006e-14,1.7935273430673833e-15,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,42,10.941748437866591,11.013834872154463,0.4945585022559745,0.05737900533258624,0.05737900533258626,0.7794933236504227,0.013299416403152442,0.18638215561557006,0.5897435897435898,0.0
SinBP_M,M3,HR,dynamic,42,-31.449643412443525,-31.439870800623343,0.8043721756305845,-0.2070574569924464,-0.20705745699244643,0.6710405337344466,-0.06176750209457222,0.3031403146995501,0.48717948717948717,0.018724220023153743
SinBP_M,M3,Mean,dynamic,42,7.864400170362439,7.925661175514101,0.8613923064086093,0.09627226843845017,0.09627226843845027,0.6331161291084043,0.033243345126447325,0.3246292484443174,0.5128205128205128,0.0
SinBP_M,M3,cosPhi,dynamic,42,-2.40649586609406,-2.570345621077828,0.8867826343060452,-0.2097968706705241,-0.20979687067052413,-0.28234640628095564,-0.07557338375800016,0.3341979931402905,0.3333333333333333,0.025256473186744677
SinBP_M,M3,intercept,baseline,42,51.794837955204294,51.79483795520429,2.1316282072803006e-14,-1.0201112894014032e-15,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,42,-8.04304949101118,-8.051407785427415,0.42533448403232715,0.21876577432866806,0.21876577432866806,0.2083277202223806,0.03439910713385631,0.16029399480539158,0.6666666666666666,0.0
