method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,213,0.45863469973264814,0.47370995432775653,0.06317236383710423,-0.14670721861281022,-0.14670721861281025,-0.5364086242045383,-0.004621031668359347,0.02243171038711406,0.518918918918919,0.00010365764407431939
RTBP,M1,HR,dynamic,213,-1.5332261965072895,-1.5469484072336885,0.15417982751540324,0.31192327944196485,0.31192327944196485,-0.18646873450806523,0.01666454272671112,0.05474731398810453,0.5228426395939086,0.0
RTBP,M1,P2V_relTTP,dynamic,213,11.035907070689293,10.75857665844852,2.0010686206403774,0.2484099659256717,0.2484099659256717,0.9359612929690979,0.18761080180437426,0.7105542524685798,0.5255102040816326,0.0
RTBP,M1,V2P_relTTP,dynamic,213,-9.055007279002512,-9.177071006269589,0.9482293453309842,0.08802454644172918,0.08802454644172915,0.7043305319400389,0.04006342469197303,0.3367042922420175,0.5255102040816326,0.0
RTBP,M1,intercept,baseline,213,29.27485815748572,29.27485815748574,7.460698725481052e-14,5.685741344989026e-16,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,208,0.2693873080459671,0.2705526695661507,0.012603860869368787,-0.09546661332806307,-0.09546661332806307,-0.4708857898073572,-0.0005326834304579504,0.004700669685112835,0.5714285714285714,2.503968853315598e-06
SinBP_D,M2,E,dynamic,208,-22.90193731354232,-23.115610958412617,2.770434784577325,-0.1288097438869526,-0.12880974388695265,0.3641507169562603,-0.09840392250832769,1.0332467917108106,0.4973821989528796,0.10167553722348881
SinBP_D,M2,HR,dynamic,208,-2.2775012873530383,-2.308530016012545,0.21949174575300054,0.3808576422378025,0.38085764223780244,-0.17286946789698698,0.03168868213545789,0.08186048751943213,0.5445026178010471,0.0
SinBP_D,M2,P2V_relTTP,dynamic,208,10.952539265055691,10.781566819951223,1.5780180067884026,0.06984976175966953,0.06984976175966952,0.931336416608358,0.05563769084654408,0.5885292993910928,0.4708994708994709,0.0
SinBP_D,M2,Stiffness,dynamic,208,19.64040172508468,19.83843650623778,2.4463201887338695,0.11766561108277747,0.11766561108277751,-0.3735545463682849,0.07663823312313803,0.9123667160756824,0.5026178010471204,0.0
SinBP_D,M2,V2P_relTTP,dynamic,208,-9.088632081197094,-9.189662184360568,0.877829521221302,-0.0747500089927249,-0.07475000899272487,0.6842641124272136,-0.01151716469174059,0.3273906830509736,0.4712041884816754,0.0037706124152395073
SinBP_D,M2,intercept,baseline,208,33.03905629465873,33.03905629465872,8.526512829121202e-14,0.0,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,188,-1.9461950919500242,-1.9858370588045378,0.21644794140361248,-0.15942814056503657,-0.15942814056503654,0.3176656776954023,-0.0072498098072938544,0.08001435044515318,0.47953216374269003,0.0005800888225815189
SinBP_M,M3,HR,dynamic,188,-6.947347608071927,-7.045861998576356,0.711753717017307,0.31235379467326124,0.3123537946732613,-0.09371244446727806,0.08505737916642231,0.26311412792726474,0.5321637426900585,0.0
SinBP_M,M3,Mean,dynamic,188,9.10805598910787,8.966042447937676,1.2922098188085007,0.1172025530400276,0.1172025530400276,0.32245213390737376,0.0660601466825624,0.4776914422023034,0.4647058823529412,0.0
SinBP_M,M3,cosPhi,dynamic,188,-3.605684302555989,-3.9205491910751156,2.3436713809276513,0.010165979477941588,0.010165979477941576,0.7451000135766019,0.04209059684952561,0.8663854319230379,0.5263157894736842,0.0
SinBP_M,M3,intercept,baseline,188,31.876001152054577,31.87600115205457,9.237055564881302e-14,-4.47091854063695e-16,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,188,1.0084346512402953,1.0185140378927344,0.04551235738246223,-0.10211107881142112,-0.10211107881142115,0.4028913891910394,-0.0026470870538917997,0.016824561553093195,0.5087719298245614,4.4536079074598705e-05
