method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,56,0.47875001469926165,0.48836977720354824,0.06154697023472368,0.15200028558171383,0.15200028558171383,-0.0032240723720174196,0.0006514079472065214,0.005273195015046935,0.5686274509803921,0.0
RTBP,M1,HR,dynamic,56,-1.2839803981718574,-1.295163651768695,0.05706616861448422,-0.014716540555026181,-0.014716540555026181,0.36313111992946523,8.07024940801956e-05,0.004889290808598599,0.5272727272727272,0.0
RTBP,M1,P2V_relTTP,dynamic,56,11.392248538601137,10.7291138512259,2.6216648056044187,-0.20970538448604376,-0.20970538448604378,0.9434581114613373,-0.03696237032744501,0.22461787690464827,0.41818181818181815,0.008302409148314066
RTBP,M1,V2P_relTTP,dynamic,56,-9.14384497264643,-9.342998576619387,1.3683160794251326,0.0760069672490871,0.0760069672490871,0.7921767498176042,0.011369992415436264,0.117234000333657,0.509090909090909,0.0
RTBP,M1,intercept,baseline,56,29.27485815748574,29.27485815748574,2.1316282072803006e-14,,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,46,0.27055266956615065,0.2705526695661507,1.6653345369377348e-16,-2.1194141963099497e-16,,,0.0,0.0,,0.0
SinBP_D,M2,E,dynamic,46,-26.061308788029656,-26.22178469231864,1.9006275867984754,0.19982521162336755,0.1998252116233675,0.18807496081648328,0.03395415393448559,0.1629898322655891,0.6444444444444445,0.0
SinBP_D,M2,HR,dynamic,46,-1.9111724430717678,-1.9057595885115637,0.07718151231176479,0.02656623475956209,0.02656623475956213,-0.2944808505406296,7.050465171974863e-05,0.0066187620515859025,0.4888888888888889,0.0
SinBP_D,M2,P2V_relTTP,dynamic,46,11.124729140335615,10.79862380758526,1.7645202861870575,0.17667233520409703,0.17667233520409698,0.9233937662569245,0.03136235074751854,0.15131784231297282,0.6222222222222222,0.0
SinBP_D,M2,Stiffness,dynamic,46,22.36634375222806,22.504249521593255,1.6311597789460266,-0.19980386465035163,-0.19980386465035158,-0.18805521015648735,-0.029140609283808783,0.13988140581323563,0.35555555555555557,0.0040762293928733985
SinBP_D,M2,V2P_relTTP,dynamic,46,-9.411141428632058,-9.449185051604083,1.2118676571067444,-0.04513979336124643,-0.04513979336124639,0.8100134347691457,-0.003791879756292869,0.10392467600275027,0.37777777777777777,0.00039406987511412405
SinBP_D,M2,intercept,baseline,46,33.039056294658714,33.03905629465872,2.842170943040401e-14,-2.1194141963099497e-16,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,50,-2.2442645064698605,-2.2377295505431585,0.0925656774573182,0.058002407743571266,0.058002407743571294,-0.17003453668183147,0.000417898921561197,0.007995045287956266,0.6041666666666666,0.0
SinBP_M,M3,HR,dynamic,50,-5.785028639662101,-5.752743541884282,0.2183820368800051,0.10466065327248411,0.1046606532724841,0.11442675024465371,0.0017495376988078026,0.018862005042169547,0.5625,0.0
SinBP_M,M3,Mean,dynamic,50,9.977174966367748,10.07564892194315,1.1183276795771864,0.08246987296181257,0.08246987296181262,0.3154424364432827,0.007269521928406679,0.09659174642909471,0.4375,0.0
SinBP_M,M3,cosPhi,dynamic,50,-4.682968577333983,-4.702083288120345,2.9027714448258135,-0.14345194318717933,-0.14345194318717933,0.93953242722076,-0.0356286791747534,0.25071700223519316,0.3333333333333333,0.00893271563629363
SinBP_M,M3,intercept,baseline,50,31.876001152054577,31.87600115205457,1.7763568394002505e-14,2.9457940822005893e-16,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,50,0.9688044642191277,0.9945640291634805,0.08534330011596611,-0.14387191760961665,-0.14387191760961662,0.5910553803054265,-0.0012242283491198406,0.007371237030760241,0.375,9.024077341138646e-06
