fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_rich_dynamic_blend,eitaro_20260410_155023,RTBP,206,1.7609161851180544,1.9459722928529837,1.0002828946295619,0.8782457984913005,0.9690502023988473,-0.4897220856158045,0.03532356807521146,0.045585039347711194,0.006946241132650975,2.6391032533974204,2.91342344158543,1.4900049802453659,0.30189355617907354,0.30063850461409314,-0.024544292724962034,0.30168697591568344
smartphone_rich_dynamic_blend,eitaro_20260410_155023,SinBP_D,203,1.3039649527052197,1.6657477198023352,-0.3998487415501504,0.6524209183490262,0.8333393916406582,0.2016692785915731,0.0349188081441908,0.04523942527144644,0.00116327187766498,1.9552988285486554,2.497243900548177,-0.6015180201417236,0.2632820834100887,0.2632409997488759,0.02366817292636612,0.2634592236432973
smartphone_rich_dynamic_blend,eitaro_20260410_155023,SinBP_M,183,1.6764137581639904,1.8668485431104973,1.0053085092022929,0.8391992573035381,0.9313676846461717,-0.4962065051983836,0.03637271715278235,0.046837446384767625,0.0042984996018422894,2.5156130154675287,2.7964532282255115,1.501515014400678,0.4034476469088975,0.4149274046509369,-0.01793733936867052,0.40760116355506126
smartphone_rich_dynamic_blend,jin_20260409_182834,RTBP,97,2.864392019715681,3.794739518329089,-1.449028597839787,1.4389603034674956,1.9040765320712278,0.7257845239276247,0.034368184865921754,0.04393867068218254,0.0008468166718204108,4.301073329862606,5.6980616535265725,-2.1748131217674116,-0.2787823507684514,-0.28220990480111785,0.07922567047296288,-0.27997474368735276
smartphone_rich_dynamic_blend,jin_20260409_182834,SinBP_D,86,2.5811866054938424,3.5023923802575894,-1.0844349410146168,1.301827883561131,1.761225988304431,0.5446072630145985,0.03314546740979882,0.0430199532788609,0.001593195004859869,3.881669714957951,5.262846311631746,-1.6290422040292152,-0.3244603191615753,-0.3230201794550477,0.04037345197441522,-0.3240500008784318
smartphone_rich_dynamic_blend,jin_20260409_182834,SinBP_M,75,2.875279116703814,3.8170043055303826,-1.807853450753227,1.4396179619371754,1.9071936984949387,0.9063853812630361,0.03328186579224545,0.04301360130128002,0.0016391039242811681,4.313931808469932,5.7234710140662495,-2.7142388320162625,-0.2829868981019577,-0.27320326063820594,-0.03926452115746084,-0.27981345960002935
smartphone_rich_dynamic_blend,yamaguchi_20260410_180602,RTBP,96,1.9699298214628123,2.4911969643673633,-1.4850691438594452,0.9858454253508331,1.238156124294267,0.7134970446647598,0.039102766003782374,0.048795164652980026,-0.019358351509975485,2.955095643825613,3.727931179739126,-2.1985661885242056,-0.1458994760763941,-0.15199420094268198,0.14497308889786886,-0.14804537331413622
smartphone_rich_dynamic_blend,yamaguchi_20260410_180602,SinBP_D,87,1.5362479563195535,1.9293543453182609,0.4542141249756185,0.7672658194032826,0.9715344170269807,-0.24438599570146494,0.03588528537789292,0.04416513782242785,-0.011519288809103405,2.3022511547444275,2.8993916840962712,0.6986001206770842,-0.2003686468407488,-0.20801279282688118,0.1978862678400385,-0.20309883923059519
smartphone_rich_dynamic_blend,yamaguchi_20260410_180602,SinBP_M,72,2.978907778144884,3.4615661508737547,-2.7226745634691083,1.4835089085358706,1.7180352170435118,1.3331091690721477,0.03833142966161832,0.04795811952541406,-0.01881874177493871,4.462416686680754,5.178633548610077,-4.055783732541256,-0.2579185001703961,-0.2765981705821907,0.2923307672105044,-0.264373265956075
smartphone_rich_dynamic_blend,yu_20260409_182115,RTBP,56,1.488180383546626,1.8592325245995043,-0.48760334399620525,0.7507122645984244,0.9368278188654013,0.25451296044536853,0.037556028394341724,0.04868691229365014,0.0071408589648448585,2.2371767088179495,2.7941708229748903,-0.7421163044415741,-0.01878655121039977,-0.0041089471840628266,-0.11043523468361587,-0.013894691679223761
smartphone_rich_dynamic_blend,yu_20260409_182115,SinBP_D,52,1.4579165488718229,1.8661939389398772,0.15924012160890683,0.7334030389546022,0.9377320048620292,-0.06752640064252063,0.0370859889622832,0.04827934278842024,0.008062440107954453,2.188946305129404,2.8020625685735876,0.22676652225142718,-0.24006140867973882,-0.25014007759507967,0.04736851358528882,-0.24358820240436743
