method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,169,0.47205011178907685,0.4830604006289855,0.03743953461778283,-0.09315662014473897,-0.09315662014473894,-0.49477655011707516,-0.0012570316751297117,0.01021301635442114,0.5838926174496645,1.2838085056125147e-05
RTBP,M1,HR,dynamic,169,-1.4715266447633562,-1.472082323120715,0.07133071594426922,-0.14208086686382923,-0.1420808668638292,0.13445709016373403,-0.0027176515397419835,0.019458088246785275,0.484472049689441,5.2880303484311393e-05
RTBP,M1,P2V_relTTP,dynamic,169,11.294008814371484,10.801995532250274,1.958713793402009,0.16489750951541726,0.1648975095154173,0.9391797030543027,0.10125251565659371,0.534311556216391,0.625,0.0
RTBP,M1,V2P_relTTP,dynamic,169,-9.019056736827082,-9.121761816152988,0.85681001775635,0.05629898777889151,0.0562989877788915,0.6639709814080846,0.015961393741751997,0.23372658910725747,0.54375,0.0
RTBP,M1,intercept,baseline,169,29.274858157485735,29.27485815748574,1.0658141036401503e-14,7.3401858942714e-16,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,123,0.2702120038223337,0.2705526695661507,0.0037627761266484623,-0.06469130199069807,-0.06469130199069807,-0.42847820545696275,-8.322076663865374e-05,0.0010966290945525136,1.0,9.126231396691288e-08
SinBP_D,M2,E,dynamic,123,-23.223420700838396,-23.641653604451683,2.569978453705997,0.1464259911849256,0.14642599118492552,0.2661415710661403,0.12431214342475569,0.7489983591496244,0.4830508474576271,0.0
SinBP_D,M2,HR,dynamic,123,-2.1802320939643196,-2.1789398811410954,0.10287419038603782,-0.03892477275093147,-0.03892477275093147,-0.38925694303328734,-0.0011963171799806765,0.029981807702269214,0.4915254237288136,3.5867751641101635e-05
SinBP_D,M2,P2V_relTTP,dynamic,123,11.2596541385363,10.773813643753932,1.8455374296544467,0.12857521179599235,0.12857521179599235,0.9473063883865728,0.08728370473226528,0.5378661850518884,0.46153846153846156,0.0
SinBP_D,M2,Stiffness,dynamic,123,19.920157206537844,20.289540383386704,2.226495343651748,-0.1484801546457106,-0.1484801546457106,-0.2862928992224164,-0.10928711460173957,0.6488931285181173,0.5169491525423728,0.0709156577006408
SinBP_D,M2,V2P_relTTP,dynamic,123,-8.993241571878425,-9.128681401347063,0.8663135456705571,0.0495749068953077,0.04957490689530767,0.6719078157824631,0.017700351462544676,0.2524797137036893,0.4358974358974359,0.0
SinBP_D,M2,intercept,baseline,123,33.03905629465873,33.03905629465872,7.105427357601002e-14,-2.744252577273292e-15,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,97,-2.0467767865243447,-2.0845787203762347,0.202145868086923,0.14854005466811152,0.14854005466811152,0.3621887026613752,0.010241095473732727,0.058745562537480964,0.5869565217391305,0.0
SinBP_M,M3,HR,dynamic,97,-6.630905580266542,-6.61598997198039,0.33148715917139115,-0.07696869089520443,-0.07696869089520442,-0.26506607244451413,-0.00791022034352723,0.0963334043073355,0.5217391304347826,0.0007620184545131189
SinBP_M,M3,Mean,dynamic,97,9.620432369408965,9.690868291280536,1.3421939553865871,0.04088401738350264,0.040884017383502634,0.2514498962218407,0.012295123607178103,0.3900546654245091,0.5108695652173914,0.0
SinBP_M,M3,cosPhi,dynamic,97,-4.060223402962886,-4.5224592328584325,3.0045101936665564,0.08020990594771933,0.08020990594771935,0.9100232771316497,0.08950371828303176,0.8731399911703455,0.43478260869565216,0.0
SinBP_M,M3,intercept,baseline,97,31.876001152054577,31.87600115205457,3.552713678800501e-14,-1.6817280154454415e-15,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,97,0.9844556440358965,0.9981299193520582,0.08110831145728352,-0.08490650593826148,-0.08490650593826146,-0.0548055753516498,-0.0025790912039995225,0.02357086705811114,0.44565217391304346,6.079141590021654e-05
