method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,149,0.48548478959428176,0.49363139326919436,0.03205517772916712,-0.07224480433164447,-0.07224480433164447,-0.10226273947699102,-0.0005011566012985139,0.00800894139403418,0.47794117647058826,4.013733849033152e-06
RTBP,M1,HR,dynamic,149,-1.4694253407381939,-1.4683105563069265,0.08053898376196619,-0.2241427407288157,-0.22414274072881576,0.23232888137102173,-0.004493437058077115,0.020122552628923377,0.5416666666666666,9.041942368591136e-05
RTBP,M1,P2V_relTTP,dynamic,149,11.952866275417337,11.837845807234938,1.2973842639026016,0.13600201999091635,0.1360020199909164,0.8521156393089788,0.042940560126682,0.3241496466788765,0.5734265734265734,0.0
RTBP,M1,V2P_relTTP,dynamic,149,-8.57164905394871,-8.68779740139198,1.150249385679381,-0.03221863259724284,-0.03221863259724286,0.8277797295909459,-0.010338599717464479,0.28738820281279237,0.528169014084507,0.0029711915924029593
RTBP,M1,intercept,baseline,149,29.274858157485728,29.27485815748574,2.842170943040401e-14,2.3829276554814736e-17,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,147,0.270192101188933,0.2705526695661507,0.004356764278546319,-0.023836923995552452,-0.023836923995552452,0.09659686816830894,-2.192363614790979e-05,0.0010876375481609216,0.0,2.3844969866684756e-08
SinBP_D,M2,E,dynamic,147,-24.535484915148032,-24.81912440394187,2.2385739992838207,0.18502725659597882,0.18502725659597877,0.2950773114101545,0.10009288655495688,0.5588452760566214,0.5071428571428571,0.0
SinBP_D,M2,HR,dynamic,147,-2.183425171459987,-2.185436742706601,0.12092513849908339,-0.2173325661775845,-0.2173325661775845,-0.3702719474942792,-0.00657024781586542,0.03018816551444159,0.5571428571428572,0.00019834372853624364
SinBP_D,M2,P2V_relTTP,dynamic,147,11.908646571178195,11.831346877064265,1.2698962112236587,0.11466934853044047,0.11466934853044045,0.871981412536821,0.03543511335183426,0.3170212371588284,0.5251798561151079,0.0
SinBP_D,M2,Stiffness,dynamic,147,21.046114636882372,21.30021027208101,1.9573969016752746,-0.18319021667857188,-0.18319021667857183,-0.2831904752411846,-0.0865580621687549,0.4886512629106993,0.4928571428571429,0.04229670639386491
SinBP_D,M2,V2P_relTTP,dynamic,147,-8.60850692906339,-8.724506444164536,1.1129971985144034,-0.006338092903317318,-0.006338092903317295,0.7925913535322944,-0.003029133335054674,0.2778524305441858,0.5072463768115942,0.0008416520595873567
SinBP_D,M2,intercept,baseline,147,33.03905629465873,33.03905629465872,7.815970093361102e-14,-7.481431218175737e-16,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,142,-2.1539161318372817,-2.1844671222725847,0.1397640461903457,0.2352149995783813,0.2352149995783813,0.11218202423700102,0.007916720830779454,0.03477425914670551,0.5474452554744526,0.0
SinBP_M,M3,HR,dynamic,142,-6.6474295087651845,-6.6373024893461645,0.37248334744460365,-0.22570893260590258,-0.2257089326059026,-0.3008693228985474,-0.020810529044311146,0.09267642719952769,0.5328467153284672,0.0019286454799587586
SinBP_M,M3,Mean,dynamic,142,9.902776502816451,9.740646950538586,1.282921915464302,0.09887635425256723,0.09887635425256723,0.26656737944627623,0.030180369715955557,0.319199825487201,0.5328467153284672,0.0
SinBP_M,M3,cosPhi,dynamic,142,-2.5712827890436802,-3.049541979710744,2.9274836814666574,-0.012184982959243446,-0.012184982959243426,0.9057858438551314,-0.01283524075875941,0.7283781413170408,0.5328467153284672,0.009348908807221903
SinBP_M,M3,intercept,baseline,142,31.876001152054567,31.87600115205457,7.460698725481052e-14,2.2907732529056182e-15,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,142,1.0183866043564598,1.0335227100297335,0.04782148231944053,-0.06560034531265146,-0.06560034531265149,0.47673806149647663,-0.000654024569050584,0.011898314797576966,0.5441176470588235,7.781790207913463e-06
