method,top_inverse_term,top_inverse_strength,top_gain_to_ref_pp,top_centered_corr_to_ref_pp,top_amplitude_ratio_to_ref_pp
SinBP_D_EOnly,HR,6.912227184419729e-05,-0.00332918328502544,-0.15928450144923142,0.020762531205508288
SinBP_D_E2,E2,0.04602386321737151,-0.043177624505376315,-0.04180348815795608,1.0659192983541925
SinBP_D_LocalA,A_local,0.011545000369348564,-0.023155570006217197,-0.04546989152674509,0.49858415777494436
