method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
SinBP_D_EOnly,SinBP_D_EOnly,A,dynamic,107,-0.8166043553775324,-0.8355195534866411,0.06292106914878647,-0.07272926436833822,-0.07272926436833825,0.5030389629924552,-0.0011077743294133026,0.014898884447934716,0.5294117647058824,1.6504601728317164e-05
SinBP_D_EOnly,SinBP_D_EOnly,E,dynamic,107,-3.919510641566827,-4.205643689637537,0.9051791958543872,0.01891859912092466,0.018918599120924678,0.14194365345988796,0.003688394766306339,0.21433456910623871,0.54,0.0
SinBP_D_EOnly,SinBP_D_EOnly,HR,dynamic,107,-0.5541384378905511,-0.5714210526311874,0.08768446162871717,-0.15928450144923145,-0.15928450144923142,0.8064905766010146,-0.00332918328502544,0.020762531205508288,0.5684210526315789,6.912227184419729e-05
SinBP_D_EOnly,SinBP_D_EOnly,P2V_relTTP,dynamic,107,16.326868194787746,16.30640225610451,3.401188944092272,0.20730070609689402,0.207300706096894,0.0727872469162879,0.16691997730284333,0.8053569614940536,0.5,0.0
SinBP_D_EOnly,SinBP_D_EOnly,V2P_relTTP,dynamic,107,-16.70697644527495,-17.33560865489844,3.487370543030358,0.036539780718807216,0.03653978071880722,0.5612087664819558,0.029367369407078913,0.8257636345129205,0.36363636363636365,0.0
SinBP_D_EOnly,SinBP_D_EOnly,intercept,baseline,107,42.268829598445166,42.268829598445166,7.105427357601002e-14,,,,0.0,0.0,,0.0
SinBP_D_E2,SinBP_D_E2,A,dynamic,107,-0.4228711085538911,-0.4326661711692715,0.03258310109066497,-0.07272926436833829,-0.07272926436833829,0.6299450079956754,-0.0005736508207698392,0.00771525126118356,0.5294117647058824,4.4258602184234866e-06
SinBP_D_E2,SinBP_D_E2,E,dynamic,107,-25.79793718210091,-27.681244328041053,5.957824373672633,0.018918599120924643,0.018918599120924653,0.34806854048181624,0.024276749111190866,1.4107347205836478,0.54,0.0
SinBP_D_E2,SinBP_D_E2,E2,dynamic,107,11.585261582735779,12.663126118433741,4.501597560082232,-0.04180348815795609,-0.04180348815795608,-0.2751911838178559,-0.043177624505376315,1.0659192983541925,0.46,0.04602386321737151
SinBP_D_E2,SinBP_D_E2,HR,dynamic,107,1.9783574685863863,2.0400589994872114,0.3130467003922432,0.15928450144923142,0.15928450144923145,-0.8028116709143136,0.011885684453320512,0.07412535545005482,0.43157894736842106,0.0
SinBP_D_E2,SinBP_D_E2,P2V_relTTP,dynamic,107,15.512303434979282,15.492858563669703,3.2315000226007515,0.20730070609689402,0.20730070609689397,0.06249859579996361,0.15859216270932988,0.7651768490516128,0.5,0.0
SinBP_D_E2,SinBP_D_E2,V2P_relTTP,dynamic,107,-17.028611482482077,-17.669345830681873,3.554507799016604,0.036539780718807174,0.036539780718807154,0.5309896481557593,0.0299327365148174,0.8416608567410615,0.36363636363636365,0.0
SinBP_D_E2,SinBP_D_E2,intercept,baseline,107,50.88573191401804,50.88573191401804,8.526512829121202e-14,,,,0.0,0.0,,0.0
SinBP_D_LocalA,SinBP_D_LocalA,A_local,dynamic,106,-21.05696941574274,-21.688228656527116,2.1150228523320846,-0.045469891526745077,-0.04546989152674509,0.4474924298581662,-0.023155570006217197,0.49858415777494436,0.3333333333333333,0.011545000369348564
SinBP_D_LocalA,SinBP_D_LocalA,E,dynamic,106,-11.989646232683072,-12.860347874396899,2.7642864391956374,0.021044303177788326,0.021044303177788364,0.16226776064534035,0.013043822669364958,0.6516380778653913,0.5353535353535354,0.0
SinBP_D_LocalA,SinBP_D_LocalA,HR,dynamic,106,3.784400222122348,3.8702734838558905,0.47052628963349624,0.18474050458723998,0.18474050458724006,-0.7821407882215058,0.02055708829038364,0.11091934707429421,0.425531914893617,0.0
SinBP_D_LocalA,SinBP_D_LocalA,P2V_relTTP,dynamic,106,17.27864316271215,17.095703936087432,3.1693588189800703,0.22281174241672802,0.22281174241672802,0.3075013866859573,0.1663264242673962,0.7471276708454502,0.48484848484848486,0.0
SinBP_D_LocalA,SinBP_D_LocalA,Stiffness,dynamic,106,12.035394698504374,13.000735711880662,3.002703237248167,-0.0117586591071717,-0.011758659107171698,-0.18795222939937437,-0.007581125345532053,0.7078411767233299,0.46464646464646464,0.00536623268546847
SinBP_D_LocalA,SinBP_D_LocalA,V2P_relTTP,dynamic,106,-15.146944133333735,-15.57971471460173,2.7854852348408987,0.05283618880758431,0.05283618880758428,0.4594946017965821,0.034361074408450265,0.6566353683963099,0.3673469387755102,0.0
SinBP_D_LocalA,SinBP_D_LocalA,intercept,baseline,106,51.913281295776656,51.91328129577667,1.1368683772161603e-13,-1.8014101299672423e-15,,,0.0,0.0,,0.0
