method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
RTBP_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,1.1347687901361005,1.4375936170392023,-0.14772907490182227,0.08604793944377036,3.4071361026809375,-0.24680748249787168
SinBP_D_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8523341052627473,3.4576562500036343,-0.026192956141627123,-1.74326630025067,4.279965243228772,-2.6165003209618236
SinBP_D_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.429089941888742,1.73091345653496,-0.03187602237448961,0.8732340207111535,4.279965243228772,-2.6165003209618236
SinBP_D_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8431899783564543,3.46047889202709,-0.0884588281137169,-1.7331964972627052,4.265521691361889,-2.6012779271713287
SinBP_D_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.4238275550774098,1.7327894355927767,-0.09740933263696752,0.8680814299086229,4.265521691361889,-2.6012779271713287
SinBP_D_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8431899783564543,3.46047889202709,-0.0884588281137169,-1.7331964972627052,4.265521691361889,-2.6012779271713287
SinBP_D_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.4238275550774098,1.7327894355927767,-0.09740933263696752,0.8680814299086229,4.265521691361889,-2.6012779271713287
SinBP_M_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.1970551502836915,2.782203479048891,-0.025836421255882976,-0.16232091655231495,3.2957262562188867,-0.24362984953690145
SinBP_M_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.0986711059351946,1.3913939508244935,-0.026546868627537162,0.08130893298458651,3.2957262562188867,-0.24362984953690145
SinBP_M_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.1943704891519213,2.7822379347059845,-0.09284225679180723,-0.1542945665328281,3.2907699920570623,-0.23122273075026653
SinBP_M_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.0979886466095001,1.3924228787189892,-0.09759411931334933,0.07692816421743842,3.2907699920570623,-0.23122273075026653
SinBP_M_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.1943704891519213,2.7822379347059845,-0.09284225679180723,-0.1542945665328281,3.2907699920570623,-0.23122273075026653
SinBP_M_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.0979886466095001,1.3924228787189892,-0.09759411931334933,0.07692816421743842,3.2907699920570623,-0.23122273075026653
RTBP_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,8.322128934127406,8.797176865600207,-0.07216995614267967,-8.322128934127406,12.44401498670156,-12.44401498670156
RTBP_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,4.121886052574154,4.361296202742766,-0.06919334032550148,4.121886052574154,12.44401498670156,-12.44401498670156
