経過時間_秒, Green, SinWave
11.108, 0.43, 5.64
11.144, 0.35, 7.24
11.173, 0.79, 8.21
11.211, 2.02, 8.85
11.246, 4.15, 9.23
11.281, 6.38, 9.41
11.308, 7.35, 9.40
11.353, 8.74, 9.10
11.372, 9.43, 8.87
11.413, 9.36, 8.19
11.442, 8.68, 7.57
11.481, 7.76, 3.46
11.503, 6.81, 6.46
11.542, 6.04, 5.44
11.572, 5.34, 4.63
11.611, 4.68, 3.59
11.638, 4.02, 2.91
11.668, 3.17, 2.21
11.709, 2.24, 1.19
11.737, 1.36, 0.55
11.786, 1.11, 0.48
11.814, 0.78, 1.04
11.843, 0.63, 2.03
11.879, 0.47, 3.66
11.906, 0.33, 5.04
11.941, 0.23, 6.78
11.977, 0.56, 8.18
12.010, 1.44, 8.73
12.044, 3.11, 9.14
12.081, 5.60, 9.39
12.107, 6.92, 9.43
12.141, 7.86, 9.32
12.177, 8.99, 9.01
12.218, 9.53, 8.43
12.240, 9.42, 8.03
12.285, 8.85, 7.05
12.311, 8.08, 8.94
12.343, 7.36, 6.60
12.379, 6.73, 5.66
12.408, 6.24, 4.88
12.443, 5.82, 3.94
12.484, 5.40, 2.88
12.505, 4.95, 2.38
12.548, 4.43, 1.40
12.578, 3.63, 0.58
12.616, 2.01, 0.22
12.641, 0.67, 0.42
12.685, 0.55, 1.56
12.719, 0.63, 2.99
12.753, 0.65, 4.68
12.787, 0.51, 6.40
12.819, 0.32, 7.82
12.844, 0.52, 8.46
12.887, 1.35, 9.08
12.919, 3.03, 9.38
12.953, 5.51, 9.52
12.974, 7.09, 9.52
13.012, 8.24, 9.34
13.047, 9.21, 8.98
13.079, 9.51, 8.50
13.120, 9.20, 7.71
13.152, 8.56, 6.97
13.188, 7.83, 6.03
13.213, 7.17, 5.43
13.248, 6.59, 4.41
13.286, 6.03, 3.33
13.319, 5.42, 2.46
13.349, 4.72, 1.77
13.376, 3.90, 1.08
13.411, 3.01, 0.47
13.444, 1.68, 0.30
13.477, 1.27, 0.54
13.525, 1.13, 1.56
13.541, 1.02, 2.06
13.576, 1.06, 3.33
13.612, 0.99, 4.80
13.644, 0.75, 6.12
13.682, 0.38, 7.55
13.710, 0.43, 8.34
13.755, 1.03, 9.07
13.786, 2.30, 9.38
13.818, 4.14, 9.52
13.853, 6.21, 9.45
13.886, 8.06, 9.18
13.922, 9.14, 8.68
13.953, 9.53, 8.09
13.986, 9.30, 7.32
14.018, 8.70, 6.48
14.056, 7.98, 7.94
14.078, 7.26, 6.69
14.119, 6.59, 5.72
14.152, 5.88, 4.90
14.186, 5.11, 4.06
14.221, 4.28, 3.23
14.251, 3.35, 2.57
14.286, 2.37, 1.87
14.319, 1.40, 0.95
14.353, 1.15, 0.41
14.385, 0.98, 0.54
14.430, 0.95, 1.72
14.451, 0.84, 2.60
14.487, 0.59, 4.39
14.522, 0.31, 6.23
14.551, 0.46, 7.61
14.587, 1.14, 8.55
14.619, 2.46, 8.98
14.654, 4.31, 9.32
14.695, 6.40, 9.52
14.725, 8.37, 9.52
14.749, 9.24, 9.43
14.792, 9.38, 9.09
14.827, 8.85, 8.64
14.854, 7.99, 8.21
14.888, 7.13, 8.35
14.920, 6.39, 7.99
14.952, 5.80, 7.41
14.991, 5.19, 6.60
15.016, 4.41, 6.04
15.053, 3.38, 5.18
15.086, 2.16, 4.40
15.121, 1.71, 3.58
15.154, 1.30, 2.86
15.186, 0.92, 2.21
15.216, 0.65, 1.66
15.254, 0.46, 0.61
15.286, 0.23, 0.31
15.322, 0.24, 0.68
15.354, 0.60, 1.60
15.386, 1.48, 2.95
15.426, 3.04, 4.97
15.455, 5.32, 6.44
15.487, 7.15, 7.85
