method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,7.5914063913259975,8.014940263165377,0.03430401815690589,7.484199788359391,2.0550349932005423,2.869340949413646,0.03430401815690589,0.030837057829198815,0.7312440665718342,0.475,0,11.395095986821701,11.230576846058792
RTBP,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,3.8036895954957033,4.0107131451926845,0.03451505192458149,-3.746377057699403,1.0115695398251145,1.4320571848360635,0.034515051924581486,0.031981219521281606,0.7149678076081639,0.5,0,11.395095986821701,11.230576846058792
RTBP,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,0.03256745740950173,0.04152746690828793,-0.011603677705298833,-0.0028514423464740483,0.03270804283985636,0.04142984966707878,-0.011603677705298805,-0.0019446470820762684,0.23122382943938471,0.425,0,11.395095986821701,11.230576846058792
RTBP,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,11.395095986821701,12.025331618917757,0.03438515402398154,11.230576846058792,3.0737280216841945,4.302141055935592,0.03438515402398155,0.0297330382828111,0.726004174409996,0.4473684210526316,0,11.395095986821701,11.230576846058792
RTBP,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,7.498749166020624,7.7963821802567335,0.02349097284807175,7.373757279481037,1.8225660697949506,2.534897869327406,0.02349097284807173,0.016608369398683712,0.42047239441985756,0.55,0,11.257484541669106,11.066525182275488
RTBP,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,3.758735375648481,3.90511086824313,0.025245368381137397,-3.6927679027944493,0.9070709136703781,1.2707225637198358,0.025245368381137386,0.01914127053365474,0.41361248064412276,0.525,0,11.257484541669106,11.066525182275488
RTBP,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,0.032067464653031945,0.04076045860241647,-0.041792425052573245,-0.003926175369288006,0.032254172477699856,0.04059005607006598,-0.04179242505257322,-0.0038724452641631505,0.08915905494845276,0.475,0,11.257484541669106,11.066525182275488
RTBP,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,11.257484541669106,11.701177674205034,0.02408603477028987,11.066525182275488,2.7339110766604513,3.807373833574828,0.02408603477028988,0.015672672297602743,0.4182955719505685,0.5263157894736842,0,11.257484541669106,11.066525182275488
RTBP,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,7.498749166020624,7.7963821802567335,0.02349097284807175,7.373757279481037,1.8225660697949506,2.534897869327406,0.02349097284807173,0.016608369398683712,0.42047239441985756,0.55,0,11.257484541669106,11.066525182275488
RTBP,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,3.758735375648481,3.90511086824313,0.025245368381137397,-3.6927679027944493,0.9070709136703781,1.2707225637198358,0.025245368381137386,0.01914127053365474,0.41361248064412276,0.525,0,11.257484541669106,11.066525182275488
RTBP,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,0.032067464653031945,0.04076045860241647,-0.041792425052573245,-0.003926175369288006,0.032254172477699856,0.04059005607006598,-0.04179242505257322,-0.0038724452641631505,0.08915905494845276,0.475,0,11.257484541669106,11.066525182275488
RTBP,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,11.257484541669106,11.701177674205034,0.02408603477028987,11.066525182275488,2.7339110766604513,3.807373833574828,0.02408603477028988,0.015672672297602743,0.4182955719505685,0.5263157894736842,0,11.257484541669106,11.066525182275488
RTBP,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,7.29813949776038,7.587200234865293,0.5564875679215107,7.29813949776038,1.5784712206802791,2.0744650510536844,0.5564875679215107,0.14878693655819153,0.26289239616111837,0.55,0,10.955131166021356,10.952591675997152
RTBP,tracking_aligned,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,3.657879862310509,3.7998460616744536,0.5666366011644314,-3.654452178236768,0.7873999753509505,1.0416643089395814,0.5666366011644314,0.1505796312196878,0.2604586012880254,0.625,0,10.955131166021356,10.952591675997152
RTBP,tracking_aligned,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,0.032304847243530506,0.04046400448368821,0.007489548635259168,-0.003588286237718823,0.03237038382764428,0.040313984826898956,0.007489548635259145,0.0004892138647726058,0.05407055102776732,0.525,0,10.955131166021356,10.952591675997152
