method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,56,0.4752076821916989,0.4850318483025988,0.04064175967813487,-0.26991239966507663,-0.2699123996650766,-0.3243187425007794,-0.003259628132671383,0.01521007952874177,0.4489795918367347,4.9579203132055766e-05
RTBP,M1,HR,dynamic,56,-1.367429392540549,-1.3667678455911827,0.03756297853738309,-0.19800937390728962,-0.19800937390728962,-0.3941792145763665,-0.0026338995028536644,0.014057853188807517,0.49056603773584906,3.702697252518992e-05
RTBP,M1,P2V_relTTP,dynamic,56,10.140965331105225,9.99099299659611,1.002294833173894,0.013446582321077519,0.013446582321077543,0.899285126268661,-0.005735648932575132,0.3751063990475698,0.4117647058823529,0.0021514786172992955
RTBP,M1,V2P_relTTP,dynamic,56,-9.471040364728143,-9.423125993070357,0.610662107368641,0.1617113834545299,0.16171138345452993,0.7215447998811861,0.0389746682928265,0.22853880569701573,0.5849056603773585,0.0
RTBP,M1,intercept,baseline,56,29.27485815748574,29.27485815748574,2.1316282072803006e-14,,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,52,0.27055266956615065,0.2705526695661507,1.6653345369377348e-16,1.1049909057891676e-15,,,0.0,0.0,,0.0
SinBP_D,M2,E,dynamic,52,-24.774280515570357,-25.109889071992225,1.5391844981337255,-0.011580268522730162,-0.011580268522730237,0.5997884925447583,-0.013330373169488258,0.5657699065349046,0.46938775510204084,0.007541923982176771
SinBP_D,M2,HR,dynamic,52,-2.035752480137671,-2.0314770788436434,0.052859752288045445,-0.19349144092595746,-0.19349144092595746,-0.5997894143455375,-0.0036614896168423194,0.019430066472036017,0.5102040816326531,7.114298664191596e-05
SinBP_D,M2,P2V_relTTP,dynamic,52,10.233894381338049,9.990742847827661,0.8904432202054543,-0.19740770183988188,-0.19740770183988188,0.8934231828153297,-0.06934172117051175,0.32730707597505315,0.40816326530612246,0.02269603599939764
SinBP_D,M2,Stiffness,dynamic,52,21.261812401075268,21.549727960048628,1.320927829491257,0.01157952740174511,0.011579527401745157,-0.5997759866929605,0.011437665422677112,0.4855436210128029,0.5306122448979592,0.0
SinBP_D,M2,V2P_relTTP,dynamic,52,-9.47313009967468,-9.500238730406087,0.6012031435703498,-0.01736833910214728,-0.0173683391021473,0.7398053262796934,-0.004375667798251344,0.22098887219739638,0.4897959183673469,0.0009669738918460291
SinBP_D,M2,intercept,baseline,52,33.03905629465872,33.03905629465872,3.552713678800501e-14,,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,42,-2.1312174742893157,-2.145258362661584,0.09632936893509814,-0.05737900533258634,-0.05737900533258635,0.33675730414842137,-0.002590440531255245,0.036303238846995746,0.41025641025641024,9.404138132509771e-05
SinBP_M,M3,HR,dynamic,42,-6.142257076003161,-6.140348440877595,0.1570975105413172,-0.20705745699244543,-0.20705745699244538,-0.1422454105682139,-0.012063471494157372,0.05920466946370595,0.48717948717948717,0.0007142138423964262
SinBP_M,M3,Mean,dynamic,42,9.150196358645927,9.221473279214923,1.0022263077569749,0.0962722684384502,0.0962722684384502,0.004995949868857206,0.038678491548734255,0.37770475849123303,0.5128205128205128,0.0
SinBP_M,M3,cosPhi,dynamic,42,-4.915114512689731,-5.249767200013272,1.811197042508658,-0.20979687067052422,-0.2097968706705242,0.8587700827487412,-0.1543538223005193,0.6825781125740031,0.3333333333333333,0.10535854069447154
SinBP_M,M3,intercept,baseline,42,31.876001152054577,31.87600115205457,7.105427357601002e-15,-1.0201112894014036e-15,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,42,0.9803993097150361,0.9814181354832011,0.05184571287411903,-0.2187657743286685,-0.2187657743286685,0.868240090597562,-0.0041930440595369925,0.01953887291559041,0.3333333333333333,8.19273550087646e-05
