経過時間_秒, Green, SinWave
6.635, 7.91, 8.12
6.671, 7.67, 7.54
6.703, 7.50, 6.98
6.736, 7.29, 6.35
6.769, 6.96, 5.69
6.805, 6.48, 4.95
6.837, 5.85, 4.29
6.869, 4.77, 3.65
6.902, 2.91, 3.01
6.941, 1.46, 2.32
6.973, 1.23, 1.80
7.005, 0.96, 0.88
7.037, 0.77, 0.32
7.070, 0.62, 0.51
7.105, 0.59, 1.51
7.136, 0.55, 2.95
7.176, 0.39, 5.21
7.207, 0.33, 6.94
7.236, 0.83, 8.25
7.266, 2.14, 8.65
7.306, 4.29, 9.08
7.337, 6.04, 9.33
7.366, 6.96, 9.48
7.401, 7.93, 9.57
7.434, 9.03, 9.55
7.474, 9.60, 9.40
7.507, 9.62, 9.16
7.539, 9.29, 8.84
7.572, 8.83, 8.45
7.612, 8.42, 5.93
7.644, 8.08, 6.33
7.676, 7.82, 5.63
7.705, 7.55, 4.97
7.739, 7.22, 4.21
7.771, 6.80, 3.51
7.803, 6.28, 2.84
7.841, 5.51, 2.11
7.873, 4.13, 1.48
7.900, 1.64, 0.76
7.933, 1.27, 0.33
7.959, 1.12, 0.37
7.998, 1.02, 1.03
8.035, 0.91, 2.24
8.067, 0.83, 3.61
8.103, 0.78, 5.32
8.138, 0.81, 6.93
8.171, 0.72, 8.23
8.209, 0.40, 8.80
8.238, 0.44, 9.13
8.274, 1.04, 9.43
8.305, 2.28, 9.58
8.338, 4.18, 9.63
8.369, 6.59, 9.56
8.406, 7.73, 9.34
8.437, 8.99, 9.05
8.473, 9.56, 8.60
8.500, 9.49, 8.19
8.530, 8.95, 7.67
8.578, 8.26, 8.59
8.609, 7.63, 7.21
8.642, 7.13, 6.53
8.671, 6.74, 5.91
8.710, 6.40, 5.03
8.743, 6.01, 4.29
8.771, 5.54, 3.68
8.808, 4.92, 2.90
8.839, 4.13, 2.31
8.874, 2.61, 1.70
8.903, 1.20, 0.96
8.934, 1.03, 0.49
8.973, 0.90, 0.40
9.007, 0.68, 0.79
9.033, 0.61, 1.36
9.072, 0.61, 2.59
9.097, 0.65, 3.54
9.134, 0.67, 5.07
9.167, 0.38, 6.43
9.206, 0.33, 7.86
9.243, 0.82, 8.60
9.275, 2.05, 9.00
9.307, 3.99, 9.29
9.336, 6.27, 9.47
9.375, 7.27, 9.57
9.408, 8.34, 9.52
9.442, 9.27, 9.35
9.477, 9.52, 9.04
9.510, 9.24, 8.63
9.542, 8.65, 8.16
9.581, 8.02, 8.27
9.613, 7.46, 7.67
9.647, 7.00, 7.07
9.679, 6.62, 6.47
9.711, 6.24, 5.83
9.742, 5.79, 5.20
9.773, 5.25, 4.56
9.811, 4.63, 3.78
9.846, 3.52, 3.10
9.872, 1.47, 2.62
9.905, 1.22, 2.05
9.946, 0.98, 1.18
9.972, 0.74, 0.57
10.007, 0.63, 0.29
10.034, 0.59, 0.52
10.078, 0.54, 1.67
10.104, 0.48, 2.70
10.139, 0.40, 4.36
10.173, 0.33, 6.04
10.204, 0.85, 7.45
10.244, 2.27, 8.46
10.274, 4.73, 8.83
10.310, 6.04, 9.17
10.345, 6.93, 9.39
10.375, 7.84, 9.50
10.413, 8.94, 9.51
10.444, 9.56, 9.43
10.477, 9.63, 9.24
10.505, 9.32, 9.00
10.542, 8.88, 8.60
10.579, 8.47, 6.36
10.611, 8.14, 7.23
10.645, 7.87, 6.56
10.680, 7.60, 5.82
10.707, 7.26, 5.23
10.749, 6.82, 4.32
10.784, 6.27, 3.57
10.817, 5.49, 2.90
10.849, 4.08, 2.30
10.881, 1.62, 1.76
10.913, 1.18, 0.94
10.943, 0.93, 0.45
10.976, 0.79, 0.35
11.008, 0.69, 0.71
11.043, 0.61, 1.58
11.081, 0.57, 2.96
11.113, 0.61, 4.35
11.146, 0.60, 5.84
11.188, 0.39, 7.59
11.219, 0.54, 8.44
11.252, 1.31, 8.88
11.284, 2.81, 9.22
11.317, 5.07, 9.46
11.349, 6.73, 9.60
11.381, 7.75, 9.63
11.409, 8.95, 9.57
11.443, 9.55, 9.39
11.478, 9.51, 9.09
11.516, 9.01, 8.64
11.549, 8.37, 9.08
11.578, 7.77, 7.54
11.610, 7.29, 6.94
11.646, 6.95, 6.21
11.681, 6.64, 5.46
11.715, 6.29, 4.72
11.746, 5.84, 4.05
11.778, 5.28, 3.38
11.806, 4.50, 2.83
11.837, 3.03, 2.26
11.873, 1.20, 1.61
11.917, 0.95, 0.62
11.950, 0.79, 0.38
11.982, 0.65, 0.57
12.014, 0.54, 1.17
12.045, 0.34, 2.10
12.078, 0.45, 3.35
12.116, 0.40, 4.98
12.145, 0.39, 6.24
12.174, 0.78, 7.40
12.216, 1.91, 8.48
12.249, 3.84, 8.89
12.281, 6.09, 9.20
12.316, 7.06, 9.43
12.347, 8.13, 9.53
12.376, 9.21, 9.54
12.411, 9.62, 9.43
12.447, 9.45, 9.18
12.485, 8.94, 8.80
12.522, 8.38, 9.38
12.553, 7.93, 8.30
12.583, 7.63, 7.84
12.612, 7.43, 7.35
12.644, 7.23, 6.76
12.682, 6.93, 6.02
12.716, 6.49, 5.33
12.745, 5.91, 4.74
12.780, 4.95, 4.02
12.815, 3.32, 3.33
12.849, 1.43, 2.70
12.879, 1.24, 2.18
12.908, 1.05, 1.73
12.946, 0.95, 0.68
12.971, 0.90, 0.36
13.011, 0.84, 0.57
13.048, 0.49, 1.54
13.080, 0.42, 2.85
13.114, 1.03, 4.53
13.146, 2.62, 6.17
13.178, 5.16, 7.67
13.213, 6.09, 8.54
13.253, 6.98, 9.02
13.286, 7.90, 9.30
13.318, 8.78, 9.49
13.355, 9.51, 9.61
13.386, 9.85, 9.61
13.418, 9.94, 9.52
13.459, 9.92, 9.27
13.491, 9.88, 8.97
13.528, 9.84, 5.91
13.557, 9.76, 5.95
13.587, 9.58, 5.20
13.619, 9.29, 4.41
13.650, 8.87, 3.66
13.682, 8.34, 2.93
13.714, 7.63, 2.26
13.749, 6.59, 1.50
13.783, 4.90, 0.77
13.824, 1.85, 0.41
13.853, 1.48, 0.53
13.885, 1.32, 1.00
13.916, 1.18, 1.77
13.952, 1.04, 2.96
13.984, 0.72, 4.22
14.018, 0.47, 5.63
14.050, 0.81, 6.93
14.082, 1.91, 8.08
14.111, 3.76, 8.79
14.152, 6.08, 9.37
14.188, 6.95, 9.73
14.225, 7.88, 9.92
14.251, 8.88, 9.95
14.283, 9.58, 9.87
14.318, 9.79, 9.63
14.351, 9.70, 9.26
14.384, 9.49, 8.78
14.429, 9.26, 10.96
14.459, 9.08, 9.01
14.488, 8.88, 8.53
14.524, 8.65, 7.84
14.557, 8.35, 7.13
14.593, 7.93, 6.29
14.624, 7.43, 5.53
14.656, 6.70, 4.74
14.686, 5.49, 4.01
14.716, 3.42, 3.31
14.752, 1.53, 2.53
14.784, 1.36, 1.92
14.815, 1.15, 1.23
14.853, 1.06, 0.65
14.880, 0.96, 0.48
14.917, 0.92, 0.58
14.951, 0.84, 1.00
14.985, 0.44, 1.71
15.018, 0.38, 2.66
15.046, 0.87, 3.54
15.083, 2.01, 4.86
15.121, 3.77, 6.24
15.151, 6.03, 7.28
15.179, 7.47, 8.14
15.220, 8.51, 8.98
15.255, 9.41, 9.44
15.289, 9.75, 9.76
15.321, 9.69, 9.92
15.358, 9.46, 9.95
15.391, 9.23, 7.62
15.423, 9.05, 4.89
15.455, 8.93, 4.05
15.486, 8.78, 3.27
15.518, 8.52, 2.53
15.546, 8.12, 1.94
15.590, 7.56, 0.88
15.617, 6.86, 0.47
15.657, 5.77, 0.41
15.688, 3.92, 0.80
15.715, 1.68, 1.43
15.752, 1.40, 2.65
15.783, 1.18, 3.90
15.820, 1.03, 5.51
15.854, 0.91, 6.94
15.889, 0.58, 8.22
15.921, 0.39, 8.84
15.951, 0.71, 9.25
15.987, 1.75, 9.59
16.023, 3.49, 9.74
16.053, 5.80, 9.72
16.089, 6.92, 9.52
16.123, 7.90, 9.17
16.156, 8.93, 8.69
16.194, 9.59, 7.97
16.226, 9.75, 7.27
16.258, 9.59, 6.47
16.287, 9.30, 5.75
16.328, 9.02, 7.29
16.359, 8.78, 8.18
16.390, 8.55, 7.60
16.424, 8.27, 6.90
16.459, 7.89, 6.12
16.490, 7.38, 5.41
16.516, 6.75, 4.80
16.553, 5.88, 3.95
16.583, 4.48, 3.28
16.620, 2.07, 2.52
16.658, 1.44, 1.82
16.689, 1.27, 1.05
16.726, 1.13, 0.46
16.756, 1.07, 0.37
16.794, 1.00, 0.76
16.823, 0.89, 1.41
16.860, 0.46, 2.60
16.892, 0.46, 3.87
16.920, 1.12, 5.07
16.963, 2.65, 6.88
16.994, 4.98, 8.02
17.020, 6.32, 8.62
17.053, 7.22, 9.07
17.090, 8.17, 9.45
17.122, 9.06, 9.67
17.159, 9.67, 9.76
17.190, 9.89, 9.72
17.226, 9.89, 9.54
17.260, 9.83, 9.23
17.291, 9.76, 8.85
17.330, 9.71, 6.74
17.362, 9.63, 5.38
17.393, 9.47, 4.62
17.425, 9.20, 3.84
17.459, 8.81, 3.06
17.487, 8.30, 2.47
17.519, 7.56, 1.86
17.554, 6.40, 0.95
17.584, 4.42, 0.52
17.617, 1.81, 0.50
17.650, 1.54, 0.96
17.689, 1.31, 2.04
17.722, 1.13, 3.30
17.757, 1.01, 4.85
17.790, 0.93, 6.34
17.823, 0.81, 7.72
17.857, 0.45, 8.72
17.894, 0.34, 9.25
17.925, 0.76, 9.59
17.961, 1.81, 9.83
17.985, 3.52, 9.90
18.028, 5.86, 9.84
18.061, 7.19, 9.63
18.090, 8.23, 9.34
18.127, 9.27, 8.84
18.156, 9.72, 8.34
18.194, 9.65, 7.57
