method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,2.8490026919332387,3.6755081457805883,0.17111974535897245,-0.8093598139264897,2.9148421626922505,3.6852384106916505,0.1711197453589725,0.43013093532621854,2.0734964349851794,0.463768115942029,0,4.2449838527820525,-1.1920696921861154
RTBP,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.3959811608488149,1.8032380717691219,0.1815674597188958,0.3827098782596257,1.4226823427996864,1.8079163969289094,0.18156745971889585,0.4473172938456232,2.0266908537730575,0.43478260869565216,0,4.2449838527820525,-1.1920696921861154
RTBP,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.034938830860377315,0.044202564739001485,-0.14115977197115967,-0.01464668580241174,0.03138991945069181,0.04243914267534278,-0.14115977197115964,-0.08521060340246088,0.52303703664784,0.4782608695652174,0,4.2449838527820525,-1.1920696921861154
RTBP,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,4.2449838527820525,5.478161226606906,0.1746848050415474,-1.1920696921861154,4.314121004968013,5.469606183703055,0.1746848050415475,0.45653091904725757,2.0587008296199456,0.46875,0,4.2449838527820525,-1.1920696921861154
RTBP,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.93035107709576,2.413513326504877,0.3166707757891993,-0.8148005981700018,1.9008631011520762,2.273704107477132,0.31667077578919933,0.42456818805575386,1.287814083044857,0.5362318840579711,0,2.8809838074759107,-1.2000971139819163
RTBP,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.9506327303801518,1.190287482702239,0.3216487650562675,0.38529651581191476,0.9349285476295889,1.126633034417843,0.32164876505626744,0.4236353678090395,1.2645268465841426,0.42028985507246375,0,2.8809838074759107,-1.2000971139819163
RTBP,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.031611853184976224,0.039500787231603655,-0.08341898140196068,-0.014735855515389529,0.02887103301374799,0.036958662885035166,-0.08341898140196072,-0.021826962322795292,0.23980272057758328,0.5507246376811594,0,2.8809838074759107,-1.2000971139819163
RTBP,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,2.8809838074759107,3.602901793748232,0.3184710783108007,-1.2000971139819163,2.818712888945211,3.397210366957325,0.3184710783108008,0.4267494560877982,1.2805616793743722,0.484375,0,2.8809838074759107,-1.2000971139819163
RTBP,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.93035107709576,2.413513326504877,0.3166707757891993,-0.8148005981700018,1.9008631011520762,2.273704107477132,0.31667077578919933,0.42456818805575386,1.287814083044857,0.5362318840579711,0,2.8809838074759107,-1.2000971139819163
RTBP,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.9506327303801518,1.190287482702239,0.3216487650562675,0.38529651581191476,0.9349285476295889,1.126633034417843,0.32164876505626744,0.4236353678090395,1.2645268465841426,0.42028985507246375,0,2.8809838074759107,-1.2000971139819163
RTBP,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.031611853184976224,0.039500787231603655,-0.08341898140196068,-0.014735855515389529,0.02887103301374799,0.036958662885035166,-0.08341898140196072,-0.021826962322795292,0.23980272057758328,0.5507246376811594,0,2.8809838074759107,-1.2000971139819163
RTBP,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,2.8809838074759107,3.602901793748232,0.3184710783108007,-1.2000971139819163,2.818712888945211,3.397210366957325,0.3184710783108008,0.4267494560877982,1.2805616793743722,0.484375,0,2.8809838074759107,-1.2000971139819163
RTBP,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,2.0681928930042615,2.5870309841765167,-0.09688299995344064,-1.3617880130024642,1.859810522261944,2.291077853963366,-0.09688299995344064,-0.10481966201638901,0.7615669736553974,0.4927536231884058,0,3.0852236064184337,-2.018734184411977
RTBP,tracking_aligned,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.0188026844317644,1.2781238535413442,-0.0790814834215023,0.6569461714095159,0.922307106761374,1.144628950363092,-0.07908148342150227,-0.09321486878795313,0.7566610380609222,0.5217391304347826,0,3.0852236064184337,-2.018734184411977
RTBP,tracking_aligned,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.031995618451626455,0.03867997987843708,0.0834189814020817,-0.01596522339447544,0.028816413347019326,0.0354091190960803,0.08341898140208165,0.020844749018302616,0.2290115981515651,0.4492753623188406,0,3.0852236064184337,-2.018734184411977
RTBP,tracking_aligned,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,3.0852236064184337,3.864345105035626,-0.09098228180716479,-2.018734184411977,2.8014460594081156,3.4658509702401323,-0.09098228180716487,-0.10993049912568688,0.7602201073028051,0.484375,1,3.0852236064184337,-2.018734184411977
SinBP_D,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,2.815430450854216,3.4784834610973534,-0.07933546964931615,-1.292149479603327,2.662138748591307,3.2811206317773496,-0.07933546964931612,-0.1335638758089522,1.9486197474119815,0.48148148148148145,0,4.211048393674869,-1.9156711509877216
SinBP_D,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.3956179428206517,1.7169799875491276,-0.09226422254902572,0.6235216713843944,1.316063015717679,1.6210078964352272,-0.09226422254902573,-0.1422129189930173,1.9278788318801432,0.37037037037037035,0,4.211048393674869,-1.9156711509877216
SinBP_D,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.035378739377389834,0.04480594552207841,0.09719063022368626,-0.015035378944846484,0.03243558687521029,0.04239005420398571,0.09719063022368624,0.03742459486617111,0.3861456072555212,0.6481481481481481,0,4.211048393674869,-1.9156711509877216
SinBP_D,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,4.211048393674869,5.194689359262089,-0.08368134686044686,-1.9156711509877216,3.9736376630325347,4.89889075491549,-0.08368134686044686,-0.13370647138763458,1.9433084684062236,0.40384615384615385,1,4.211048393674869,-1.9156711509877216
SinBP_D,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,2.063272850034232,2.560643652493589,0.05119775480738273,-1.3004405058264352,1.759971090583335,2.2132247336295574,0.051197754807382694,0.05904777981571362,1.2279496900992364,0.4642857142857143,0,3.087001510492406,-1.9278710487861799
SinBP_D,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.0237286604581746,1.2652101298589058,0.04007632367079413,0.6274305429597443,0.8806881900052598,1.1040833322149777,0.04007632367079412,0.04276328548431655,1.2207867475437328,0.375,0,3.087001510492406,-1.9278710487861799
SinBP_D,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.03376950871513982,0.043593279227052174,0.07062271938257651,-0.015193139968981827,0.030914675330226394,0.04086028589936497,0.07062271938257644,0.012576852635315253,0.17801319360700837,0.6428571428571429,0,3.087001510492406,-1.9278710487861799
SinBP_D,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,3.087001510492406,3.824795707969822,0.047557419169520866,-1.9278710487861799,2.6398152360257807,3.317298447622473,0.047557419169520866,0.05314552157023208,1.2265651611515715,0.42592592592592593,0,3.087001510492406,-1.9278710487861799
SinBP_D,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,2.063272850034232,2.560643652493589,0.05119775480738273,-1.3004405058264352,1.759971090583335,2.2132247336295574,0.051197754807382694,0.05904777981571362,1.2279496900992364,0.4642857142857143,0,3.087001510492406,-1.9278710487861799
SinBP_D,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.0237286604581746,1.2652101298589058,0.04007632367079413,0.6274305429597443,0.8806881900052598,1.1040833322149777,0.04007632367079412,0.04276328548431655,1.2207867475437328,0.375,0,3.087001510492406,-1.9278710487861799
SinBP_D,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.03376950871513982,0.043593279227052174,0.07062271938257651,-0.015193139968981827,0.030914675330226394,0.04086028589936497,0.07062271938257644,0.012576852635315253,0.17801319360700837,0.6428571428571429,0,3.087001510492406,-1.9278710487861799
SinBP_D,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,3.087001510492406,3.824795707969822,0.047557419169520866,-1.9278710487861799,2.6398152360257807,3.317298447622473,0.047557419169520866,0.05314552157023208,1.2265651611515715,0.42592592592592593,0,3.087001510492406,-1.9278710487861799
SinBP_D,tracking_aligned,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,2.2789091067026717,2.7599486594258664,0.22603781511886467,-1.3447692550990566,1.961938416238908,2.420793456724508,0.2260378151188647,0.3563236592887617,1.6026134404044183,0.5818181818181818,0,3.409320225396247,-1.9943226963889766
SinBP_D,tracking_aligned,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.1304111186935755,1.364375538263124,0.2260048070884907,0.6495534412899224,0.9863744176909841,1.2068158825177628,0.22600480708849066,0.352669905595408,1.6060030434557122,0.6,0,3.409320225396247,-1.9943226963889766
SinBP_D,tracking_aligned,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.03342098620115224,0.04353446860121915,0.052307275326245836,-0.015220790839736582,0.03134938581794087,0.040787334209544335,0.05230727532624586,0.006685787042776044,0.1277060236081995,0.4074074074074074,0,3.409320225396247,-1.9943226963889766
SinBP_D,tracking_aligned,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,3.409320225396247,4.123349137221897,0.226205650313462,-1.9943226963889766,2.949571913790426,3.627881824659803,0.22620565031346207,0.3547212844235839,1.6050358672238836,0.6037735849056604,0,3.409320225396247,-1.9943226963889766
SinBP_M,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.894833809900612,3.5518489879811734,-0.2943697402412137,-1.0865837743471507,2.8294090142174593,3.4199061237127584,-0.29436974024121376,-0.45504954235935197,1.514790649037514,0.4927536231884058,0,4.329970530261069,-1.6072580722212189
SinBP_M,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.4351367203604568,1.7597904697797624,-0.303898256566262,0.5206742978740683,1.4052589241073898,1.6926796828366582,-0.303898256566262,-0.44044829372651945,1.474107434038389,0.4927536231884058,0,4.329970530261069,-1.6072580722212189
