fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_shared_sinbpd_baseline,eitaro_20260410_155023,RTBP,206,2.548400402434763,3.028154588779554,-2.548400402434763,1.2452083352570904,1.4896535412872638,1.2452083352570904,0.037884600218408025,0.04899330057322624,-0.019327910640193402,3.7936087376918537,4.516744601344457,-3.7936087376918537,0.36025969852948736,0.36681186052363846,-0.018125869396351836,0.3626931946754659
smartphone_shared_sinbpd_baseline,eitaro_20260410_155023,SinBP_D,203,1.266891116399357,1.6546368131799358,-0.32731337304683106,0.6337027016250953,0.8262197889115819,0.16503120899990495,0.03493722163938362,0.04524476769776434,0.000916348317659439,1.9002496323698421,2.4789997970037363,-0.49234458204673565,0.2533084736443555,0.25847066688731585,0.01495714979728221,0.25521767421488356
smartphone_shared_sinbpd_baseline,eitaro_20260410_155023,SinBP_M,183,3.344150963917697,3.6550404895695903,3.262844614677907,1.6557461270259521,1.8128009889306727,-1.6141166676732488,0.03730615565813742,0.047826983996011076,0.011537093110469748,4.999465289208495,5.466939761438939,4.8769612823511554,0.2000165085786791,0.2071983097603166,0.07067279229879737,0.20257212482711665
smartphone_shared_sinbpd_baseline,jin_20260409_182834,RTBP,97,7.251640027125321,7.915708893134258,-7.2384292116063005,3.561245935818776,3.899534218801684,3.552119499316276,0.05107032757623262,0.06275196747839265,-0.04473007099124956,10.812885962944097,11.814781087674968,-10.790548710922577,0.2916308776341915,0.2931171185837644,0.053568644578266586,0.292177893443956
smartphone_shared_sinbpd_baseline,jin_20260409_182834,SinBP_D,86,2.123876335127426,2.971324305860419,-0.34732285129854007,1.068009879050747,1.4973116497442074,0.1750110844638882,0.03295988479297885,0.04291854370428394,0.0008997725430786598,3.1917614853262752,4.467738770228501,-0.5223339357624283,0.4745440118557659,0.47281005491570854,0.05995466273735546,0.47406464262055004
smartphone_shared_sinbpd_baseline,jin_20260409_182834,SinBP_M,75,7.073860053330549,7.658486539532665,-7.073860053330549,3.50244744700495,3.7980212365270063,3.50244744700495,0.03620220117642134,0.04848108955902542,-0.02298838644021733,10.576307500335501,11.456131248437805,-10.576307500335501,0.5115786859000342,0.5097910709510207,0.0029926787067196415,0.5110939800056045
smartphone_shared_sinbpd_baseline,yamaguchi_20260410_180602,RTBP,96,4.2695613870520175,4.623931941305359,-4.241705393006047,2.063894664977204,2.2441065861566654,2.0402682053700905,0.05806135227945323,0.07004544700080029,-0.05372299408862243,6.333456052029221,6.867101598631416,-6.281973598376138,0.021061712939849778,0.006044043733763396,0.1142035042169535,0.015990759848177175
smartphone_shared_sinbpd_baseline,yamaguchi_20260410_180602,SinBP_D,87,1.3133384189358919,1.6522543714087718,0.23612950453629333,0.6564844692836431,0.8321323942473199,-0.13558478914637295,0.03591052603548637,0.04426119622105052,-0.011680024585484129,1.9669242542453775,2.4826264289492466,0.3717142936826659,0.14357447541702884,0.14218050861427317,0.21546668062566707,0.14312376075376881
smartphone_shared_sinbpd_baseline,yamaguchi_20260410_180602,SinBP_M,72,5.09974439962692,5.428984177541119,-5.0996949701756265,2.5000647121360964,2.668879745789943,2.496709269070637,0.046647806562428604,0.0572552105615361,-0.035425477344784184,7.599809111763016,8.097209974820778,-7.596404239246264,0.10359316528252294,0.1091927477049541,0.12528928564243075,0.10551236586472217
smartphone_shared_sinbpd_baseline,yu_20260409_182115,RTBP,56,1.3846935502269115,1.7692600842758177,0.0017606808996542306,0.6958436386823682,0.891127266188797,0.002382221365072062,0.0370015944544423,0.04814878574736332,0.0021750412099338845,2.077159289472069,2.658441819429685,-0.0006215404654175773,0.1198539913778971,0.11349276742138988,-0.0990718177122327,0.11782869109465512
