fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_rich_baseline_loso,eitaro_20260410_155023,RTBP,206,13.722052486848373,13.818846525776578,13.722052486848373,6.794642530948873,6.84324080552452,-6.794642530948873,0.05337301060856993,0.06368963095041762,0.044255808316876255,20.516695017797247,20.661857599468906,20.516695017797247,0.3423239084999954,0.3505378895501862,-0.09936368498088417,0.34529957543353806
smartphone_rich_baseline_loso,eitaro_20260410_155023,SinBP_D,203,13.599712412825827,13.699743123219527,13.599712412825827,6.719214709772912,6.769403457838372,-6.719214709772912,0.060454905162650306,0.07066449486111735,0.053760997760002545,20.31892712259874,20.46891402516339,20.31892712259874,0.2674564045034493,0.27247729822373223,-0.061012759300411,0.2693351942721832
smartphone_rich_baseline_loso,eitaro_20260410_155023,SinBP_M,183,14.037351181971399,14.140397298558337,14.037351181971399,6.947487107909465,6.999673626697292,-6.947487107909465,0.056331034125400185,0.0668954852087303,0.04745898871748958,20.984838289880862,21.139829913121883,20.984838289880862,0.17857103874882965,0.18059146757006558,-0.10433213362531905,0.17941293748478584
smartphone_rich_baseline_loso,jin_20260409_182834,RTBP,97,6.711236587695076,7.413704142354294,-6.658723229048497,3.378440712412054,3.7319856766007735,3.353763149376314,0.03743257953289267,0.0470556467334697,0.016267689901376427,10.089677300107128,11.145299497281313,-10.012486378424809,0.13681650244788995,0.1378352842640714,-0.0526258149688568,0.13718579687595406
smartphone_rich_baseline_loso,jin_20260409_182834,SinBP_D,86,11.448729755968541,11.842249856504631,-11.448729755968541,5.7168303164765035,5.9167063705085265,5.7168303164765035,0.03291545384664069,0.043191136303066494,-0.0050230410051777235,17.165560072445036,17.758720975513025,-17.165560072445036,0.40516800949842974,0.40770839734852327,0.06302690043556847,0.4061392240165562
smartphone_rich_baseline_loso,jin_20260409_182834,SinBP_M,75,17.005189757721844,17.277626087360037,-17.005189757721844,8.494012964499568,8.630505308128953,8.494012964499568,0.03265623558632778,0.04314200732099833,-0.005721276240902284,25.49920272222141,25.90797241961018,-25.49920272222141,0.3489963653686757,0.35055991967107053,-0.022354604205749983,0.3496140102224669
smartphone_rich_baseline_loso,yamaguchi_20260410_180602,RTBP,96,6.821661055472369,7.072304853863248,-6.821661055472369,3.3518742671165698,3.483473814381182,3.3518742671165698,0.04891976002845958,0.06006885839863686,-0.03930417374640897,10.173535322588938,10.555272434216596,-10.173535322588938,-0.03535045900800323,-0.0543895989074379,-0.20298814143346164,-0.04177733364900088
smartphone_rich_baseline_loso,yamaguchi_20260410_180602,SinBP_D,87,7.916202903758687,8.097807010331474,-7.916202903758687,3.891299087800631,3.9839213562879707,3.891299087800631,0.05197174050854412,0.06254906154583244,-0.044534909385807474,11.807501991559315,12.081349260375323,-11.807501991559315,0.010293427356219974,0.016044164537805564,-0.13204730430458775,0.012279750719338144
smartphone_rich_baseline_loso,yamaguchi_20260410_180602,SinBP_M,72,7.451027582200516,7.686738007494313,-7.451027582200516,3.6730992345338964,3.7962355987266907,3.6730992345338964,0.04660727165364046,0.05785870422471572,-0.03494303771090854,11.124126816734414,11.482511120110457,-11.124126816734414,0.061186903553670874,0.05659073370680728,-0.17738930309574155,0.059734284134008026
smartphone_rich_baseline_loso,yu_20260409_182115,RTBP,56,13.306246665831932,13.423446478398592,-13.306246665831932,6.621370457726529,6.681115370333656,6.621370457726529,0.043309678227842596,0.05256998890557657,-0.021168583459623642,19.92761712355846,20.1042991570453,-19.92761712355846,0.10965948821897716,0.10324289171606182,-0.11314479632795012,0.10761410028958328
smartphone_rich_baseline_loso,yu_20260409_182115,SinBP_D,52,9.667677751737248,9.836216245923143,-9.667677751737248,4.803688525422092,4.889412107311005,4.803688525422092,0.04287980151216185,0.05173456298624202,-0.02010023363102156,14.471366277159339,14.725275319248485,-14.471366277159339,0.02392638809687281,0.026299659549839115,-0.014453398835850468,0.02475619904441981
smartphone_rich_baseline_loso,yu_20260409_182115,SinBP_M,42,15.241573433964861,15.346248845642116,-15.241573433964861,7.58118070915012,7.635171197630022,7.58118070915012,0.04401486877555866,0.05345852117159329,-0.026404005221540808,22.822754143114977,22.981202926288013,-22.822754143114977,-0.16899823302802355,-0.1752478319934459,-0.13310491425367682,-0.1711913588400163
smartphone_rich_baseline_loso,yusuke_20260410_181941,RTBP,71,1.2522577208234718,1.7380269924457745,-0.25623643024750875,0.6307198778374833,0.8757663771225503,0.11177582623903919,0.029946152523658322,0.03716918889976766,-0.010894925923142656,1.8806455309320274,2.612621291516362,-0.36801225648654884,-0.1568807745150107,-0.17684386661540022,-0.0922112595402273,-0.16375741001751498
smartphone_rich_baseline_loso,yusuke_20260410_181941,SinBP_D,58,4.555172647789576,4.787238932900593,4.544002936565853,2.2999098461713525,2.4157849726556675,-2.296904500620771,0.03411419954196612,0.044052166389448345,-0.01660202155856281,6.8550824939609285,7.202485913433599,6.840907437186624,-0.04828493864840957,-0.04056164997245212,0.012843616575545442,-0.04574174291764609
smartphone_rich_baseline_loso,yusuke_20260410_181941,SinBP_M,74,12.191856058646895,12.3080075909274,12.191856058646895,6.059837060937273,6.1190239688382135,-6.059837060937273,0.0397210767425324,0.04890660263644529,0.024060645590784465,18.25169311958417,18.426805906888013,18.25169311958417,-0.0152887755386514,-0.004335279659505576,0.134559386189839,-0.011659367731678642
smartphone_rich_baseline_loso,zawa_20260409_181339,RTBP,40,12.566843285649238,12.703270095542688,12.566843285649238,6.2577682611548955,6.326175257372737,-6.2577682611548955,0.03510561902882969,0.04336204365300873,0.01710225444648259,18.824611546804135,19.029257096395405,18.824611546804135,-0.21846478101227942,-0.22639841539374927,0.010001208136714493,-0.221223298515589
smartphone_rich_baseline_loso,zawa_20260409_181339,SinBP_D,39,15.183827220493978,15.293737723955424,15.183827220493978,7.553545790296918,7.608402041987833,-7.553545790296918,0.038767429531366686,0.046580182809862807,0.02557854663337932,22.737373010790897,22.90199121344784,22.737373010790897,-0.24473883549778747,-0.25037922227087794,-0.07574874432777248,-0.24672925707987847
smartphone_rich_baseline_loso,zawa_20260409_181339,SinBP_M,41,14.584300003911743,14.699162137154703,14.584300003911743,7.273016075872217,7.330297605152256,-7.273016075872217,0.034473395188429345,0.04218137498708813,0.012755950722436182,21.857316079783956,22.029294894164572,21.857316079783956,-0.09309396999167868,-0.09334196756550667,0.12748816031768828,-0.09324921852204164
