fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
leave_one_session_out,eitaro_20260410_155023,RTBP,206,11.40807348505092,11.543074967828376,11.40807348505092,5.627804488122102,5.697314713448042,-5.627804488122102,0.05858147886767484,0.06909136146628564,0.05082150293557302,17.035877973173026,17.240086227410295,17.035877973173026,0.038951010845808764,0.01399260487794846,-0.10015119709218917,0.03058256910754186
leave_one_session_out,eitaro_20260410_155023,SinBP_D,203,11.508902021381537,11.63887901806432,11.508902021381537,5.673757830665298,5.740384981801142,-5.673757830665298,0.06060914620346685,0.07095976211902226,0.05379545335031499,17.182659852046836,17.37897170773608,17.182659852046836,-0.12183333943216154,-0.1457649990287557,-0.06274546612132673,-0.13006395767733545
leave_one_session_out,eitaro_20260410_155023,SinBP_D_EOnly,199,11.690552492725137,11.832155213438206,11.690552492725137,5.759681591213793,5.831799519755168,-5.759681591213793,0.06280980475024728,0.07278386038278185,0.057063103432516325,17.45023408393893,17.66368205391204,17.45023408393893,-0.24062675483136733,-0.24801041305505342,-0.0411277200064337,-0.2432574183106029
leave_one_session_out,eitaro_20260410_155023,SinBP_D_E2,199,11.698538855852286,11.840434347218139,11.698538855852286,5.763898812792593,5.836176806315999,-5.763898812792593,0.06269862197764474,0.07267410334985955,0.05691374342236626,17.46243766864488,17.6763384380385,17.46243766864488,-0.2475225887996337,-0.2553860013321039,-0.04607379952822576,-0.25031737783748476
leave_one_session_out,eitaro_20260410_155023,SinBP_D_LocalA,199,11.761627325003749,11.909577207562599,11.761627325003749,5.796747058122576,5.872413094356666,-5.796747058122576,0.06217881641906559,0.07228157986959842,0.05604440291953207,17.558374383126324,17.781710821124854,17.558374383126324,-0.2771062932160611,-0.2833794635904752,-0.054746318997115344,-0.2794151258590457
leave_one_session_out,eitaro_20260410_155023,SinBP_M,183,11.255684860023473,11.383767763606354,11.255684860023473,5.550795505939798,5.616755587078831,-5.550795505939798,0.05950885735253491,0.07019850446108991,0.051364616047958736,16.80648036596327,17.00020316006253,16.80648036596327,-0.058494013058593405,-0.09862606700482447,-0.10699535746718787,-0.0715030820665507
leave_one_session_out,jin_20260409_182834,RTBP,97,7.770675287661088,8.511386181085161,-7.754001834888425,3.877801860720749,4.249604595470757,3.8686984455088917,0.03492306121416906,0.045320101476419884,-0.005534981290213871,11.648477148381835,12.76063153361539,-11.622700280397316,0.19264025315520156,0.18904485915718855,0.032409024853791046,0.19147712337213058
leave_one_session_out,jin_20260409_182834,SinBP_D,86,7.827764334266973,8.501111496338599,-7.819307441572093,3.9065883842737743,4.245887623385123,3.901971268781948,0.033844867643121425,0.044658040799210756,-0.005121634669397547,11.734352718540748,12.746648799126744,-11.721278710354039,0.22430048595991867,0.22231059543755047,-0.030007497632544143,0.22367921023895282
leave_one_session_out,jin_20260409_182834,SinBP_D_EOnly,88,7.318857532678229,7.988459343278942,-7.198964506704694,3.658055610020288,3.9955195202720533,3.599227690173127,0.035990339193089096,0.04557483591269839,-0.0001697087861468302,10.976690974032481,11.983589025577766,-10.79819219687782,0.12374530364470145,0.12443268542320615,0.04937159051716392,0.12398852914603613
leave_one_session_out,jin_20260409_182834,SinBP_D_E2,88,7.306753202034932,7.981562988194871,-7.217467137430123,3.651761819019825,3.992217963445002,3.6082922517775176,0.03583627806002761,0.04546736931001984,-0.00029421129169597424,10.958515021054758,11.973392653597323,-10.82575938920764,0.15189276915709235,0.15197292426256578,0.06160452603370007,0.1519376563577614
leave_one_session_out,jin_20260409_182834,SinBP_D_LocalA,84,7.525540578011701,8.218291554038052,-7.414545515966056,3.7603000469044603,4.1098486032396435,3.7060408187832183,0.0346992010151845,0.04452061702584993,-0.0008212927998729112,11.285527197222237,12.327778443068347,-11.120586334749277,0.055305611015139866,0.05849788921650977,-0.03043553925095234,0.05637838953180796
leave_one_session_out,jin_20260409_182834,SinBP_M,75,7.299056238404557,7.950177692379726,-7.245588423354509,3.650342110334351,3.9738264037301594,3.6250439107439236,0.035271284903866065,0.04483458086139638,0.0014997993777789514,10.94939834873891,11.923624920433497,-10.870632334098433,0.21015122971639308,0.2173219021558674,-0.15179316881274493,0.21258217577142594
leave_one_session_out,yamaguchi_20260410_180602,RTBP,96,4.999199097796869,5.632430605265388,-4.809466074486503,2.4639152138855525,2.772514393494583,2.3487397097668534,0.048093363597483396,0.057437893299469946,-0.0373288849842656,7.463114311682422,8.40428902221712,-7.158205784253358,-0.04112110375111246,-0.0563149687051115,0.24935576685455707,-0.04626781056512102
leave_one_session_out,yamaguchi_20260410_180602,SinBP_D,87,5.514095695619161,6.054827608834335,-5.39726067559203,2.709947092609685,2.976110870293979,2.6413586611077724,0.04853164219666554,0.057470370825800726,-0.03818111779216207,8.224042788228845,9.030407022944585,-8.038619336699803,-0.027175131067247355,-0.03861908348670635,0.13289596653843083,-0.03101982235231278
leave_one_session_out,yamaguchi_20260410_180602,SinBP_D_EOnly,81,5.649523860914386,6.250466198161415,-5.535924373193623,2.7751033720297293,3.0724720631914697,2.7125458184205087,0.04832126215330881,0.05636947425378076,-0.03694424545086773,8.424627232944117,9.322469975789106,-8.24847019161413,-0.016899323797475878,-0.02225079638254369,0.14152556952468348,-0.018719424119413294
leave_one_session_out,yamaguchi_20260410_180602,SinBP_D_E2,81,5.725828405067641,6.264131041702275,-5.536613191427802,2.815203042634547,3.0797946606970146,2.7129062078296995,0.048180042467668056,0.05629940034433265,-0.03693359192280073,8.541031447702188,9.343454859763838,-8.249519399257501,-0.03684017090037782,-0.043918791470601,0.14968274314257746,-0.0392474631126753
leave_one_session_out,yamaguchi_20260410_180602,SinBP_D_LocalA,82,5.742926547626419,6.320005188528135,-5.444849584913847,2.8259295374419233,3.1083095115156447,2.663276063576528,0.04931703822003134,0.05757532197008755,-0.03943248592026289,8.568856085068342,9.427807025126251,-8.108125648490375,-0.06056999246531041,-0.07063867692601711,0.17619342218741252,-0.06399362562371505
leave_one_session_out,yamaguchi_20260410_180602,SinBP_M,72,5.786859414413879,6.380020773986093,-5.532088494015891,2.858765801236064,3.1488278203682385,2.714499746228949,0.046030975693337105,0.05485076908200618,-0.034363000519330576,8.645625215649943,9.52831615821002,-8.24658824024484,-0.1958558970446074,-0.21433164457144266,0.333365125773557,-0.2022014021138987
leave_one_session_out,yu_20260409_182115,RTBP,56,6.376533412750729,6.65155091854388,-6.376533412750729,3.1462534495803647,3.2867457436931615,3.1462534495803647,0.045971757937885674,0.05553002395956378,-0.02800883786333281,9.522786862331092,9.937751811048813,-9.522786862331092,-0.2336731517217531,-0.2281019353734083,0.07604584716878193,-0.23200788971942496
leave_one_session_out,yu_20260409_182115,SinBP_D,52,6.464330565977972,6.7547817274651205,-6.464330565977972,3.1851424357282636,3.3345690961538454,3.1851424357282636,0.04772048855551931,0.05673977176392932,-0.03134856484048143,9.649473001706234,10.088814605391885,-9.649473001706234,-0.34328442845422524,-0.3635492163225914,0.2554187498901586,-0.3503022535198856
leave_one_session_out,yu_20260409_182115,SinBP_D_EOnly,48,7.351195617977537,7.630376946173399,-7.351195617977537,3.6189844895061793,3.762489692928282,3.6189844895061793,0.05053132134552326,0.059353979495866384,-0.03774221298839405,10.970180107483719,11.39241464976795,-10.970180107483719,-0.3846401850155396,-0.40401887651666407,0.22937168925746892,-0.3913546965056122
leave_one_session_out,yu_20260409_182115,SinBP_D_E2,48,7.439170545759161,7.712958151534078,-7.439170545759161,3.662283012027664,3.8028295684203677,3.662283012027664,0.05074367215371348,0.059653273310780325,-0.038201507234611874,11.101453557786826,11.515342376228142,-11.101453557786826,-0.34401373942746977,-0.3573245953118081,0.24368976716291516,-0.34869402766839025
leave_one_session_out,yu_20260409_182115,SinBP_D_LocalA,48,7.359802138462764,7.637403464472498,-7.359802138462764,3.624078771484392,3.7666818801016473,3.624078771484392,0.0502366946886319,0.05902930463068675,-0.03721486516466103,10.983880909947155,11.40363514901015,-10.983880909947155,-0.37187112449752896,-0.388975545051542,0.2362524741168165,-0.37782696832660495
leave_one_session_out,yu_20260409_182115,SinBP_M,42,6.673448249228494,6.920946038013332,-6.673448249228494,3.297315362731992,3.4267306626048226,3.297315362731992,0.0433920641114085,0.05268925838306915,-0.026272507921504144,9.970763611960487,10.347183069945974,-9.970763611960487,-0.012618268301007223,-0.036526416177997845,0.4178583491173534,-0.020696261536360297
leave_one_session_out,yusuke_20260410_181941,RTBP,71,1.4658395727996756,1.8050293723038155,0.3136554850691012,0.7308272481386096,0.8981356546103761,-0.16196892424655118,0.029344961483447587,0.03664885837775223,-0.0034274544746658664,2.1952299055018036,2.7020539206083063,0.47562440931565214,0.43432935140642887,0.43756798209601655,-0.06973552307379519,0.4355965251337349
leave_one_session_out,yusuke_20260410_181941,SinBP_D,58,1.4778329991943548,1.8148963574607448,0.20684531044130655,0.730593964461342,0.8991314894139939,-0.11099582363384972,0.03176392698912388,0.041747650371843616,-0.005048778942132759,2.207071589983074,2.712608078925491,0.31784113407515613,0.11515193429389486,0.1160781178131642,-0.02200591107858558,0.11555974064952539
leave_one_session_out,yusuke_20260410_181941,SinBP_D_EOnly,39,1.753649317823141,2.2551279904460477,-0.2579081613811182,0.8685363509184177,1.113869541619941,0.11516980908119734,0.02984630330466368,0.038096823602910085,-0.009189514406240088,2.6221856687415586,3.3680837714235747,-0.37307797046231667,-0.15956244540643091,-0.15369602552980022,-0.0683255785417205,-0.15770265666657013
leave_one_session_out,yusuke_20260410_181941,SinBP_D_E2,39,2.0694002660343775,2.581991284376904,0.5174862243642888,1.0216858390959846,1.2745087777405113,-0.26543559833776026,0.030519092230907045,0.03812074914306256,-0.004461657437074926,3.0908337557308894,3.8557226301553054,0.7829218227020501,-0.2932634545004588,-0.27645256303342713,-0.19864030337284969,-0.28783734515171666
leave_one_session_out,yusuke_20260410_181941,SinBP_D_LocalA,38,1.769542190706708,2.3540940742527536,-0.4479343627859649,0.8740843468864902,1.1601197269509482,0.21271648879575808,0.02922976377997269,0.03718983818352469,-0.007500461731481404,2.6428437409317627,3.513409715638299,-0.6606508515817233,-0.22525371720256435,-0.2130761136931635,-0.05553250912887273,-0.2213498409717584
leave_one_session_out,yusuke_20260410_181941,SinBP_M,74,1.8252490034044675,2.279481466453288,0.031262546385368704,0.9208480432058078,1.1430042036965067,-0.041861137439342645,0.036131618459600376,0.04615989803226021,-0.017486576164439244,2.746097046610276,3.4210877144588294,0.07312368382471135,-0.2241383822471487,-0.2280996613847863,0.09059931585558967,-0.2256212075978017
leave_one_session_out,zawa_20260409_181339,RTBP,40,7.425029003035794,7.705996832411264,7.425029003035794,3.727702685034628,3.8672339731411114,-3.727702685034628,0.0320867941434468,0.04088742648300234,-0.010125455677820482,11.152731688070423,11.572923293764164,11.152731688070423,0.007442556355091712,0.0017193709329890747,0.10831695789163422,0.005534245988984798
leave_one_session_out,zawa_20260409_181339,SinBP_D,39,7.262094562222144,7.53304948958025,7.262094562222144,3.656267551865951,3.789318936017189,-3.656267551865951,0.033430280690103,0.04241150879507205,-0.016813513836586715,10.918362114088096,11.322056862731303,10.918362114088096,0.011142748927598027,0.008985339028049625,0.012338933518747697,0.010434784376708977
leave_one_session_out,zawa_20260409_181339,SinBP_D_EOnly,37,7.135324682977297,7.438852707711841,7.135324682977297,3.5928869226741895,3.742480505455559,-3.5928869226741895,0.03318549271629358,0.04212437968778276,-0.01681638745702685,10.728211605651486,11.181023670780506,10.728211605651486,0.040490125842175914,0.03544881468934214,0.07552899278289765,0.03883217469345175
leave_one_session_out,zawa_20260409_181339,SinBP_D_E2,37,7.268576619646852,7.582636100349604,7.268576619646852,3.6588133126007807,3.8138676859767795,-3.6588133126007807,0.03311974724052051,0.04186032756891721,-0.01635000185157073,10.927389932247632,11.396202447846054,10.927389932247632,-0.022748182555560565,-0.029609086981077094,0.09196056737503899,-0.025040480571127934
leave_one_session_out,zawa_20260409_181339,SinBP_D_LocalA,37,7.127238920433505,7.429646616942041,7.127238920433505,3.589039314982914,3.7382062135237746,-3.589039314982914,0.033144270456938255,0.04218555119521552,-0.016946569844107928,10.71627823541642,11.167543242367918,10.71627823541642,0.022682917257187536,0.016937891783859894,0.07088855358934623,0.020784672905739095
leave_one_session_out,zawa_20260409_181339,SinBP_M,41,7.489103632554716,7.776610876780143,7.489103632554716,3.765130183086081,3.9067335815224262,-3.765130183086081,0.03375698622538852,0.04256116891450076,-0.01371891120581693,11.254233815640795,11.68302466766722,11.254233815640795,-0.07373183742307239,-0.07478237500635386,0.05729682140286271,-0.07412834772867999
leave_one_session_out,ALL,RTBP,566,7.6712074118663685,8.676027878007366,1.9406378891040734,3.797168552600363,4.294122681723466,-0.9593686767624778,0.045960542341798714,0.05692695527347655,0.007300178526372908,11.468195715357211,12.969736904615763,2.9000065658665513,-0.5647803134232593,-0.5686125522527558,-0.0727260143708337,-0.5660854917258048
leave_one_session_out,ALL,SinBP_D,525,7.98914735222299,8.910186346231864,2.1968733677907637,3.9506688168553183,4.406770558541607,-1.0853521764363756,0.0477411853045568,0.058873066876533174,0.008723004972670548,11.939666432558287,13.316546631268068,3.2822255442271397,-0.6398268266900018,-0.6421766543384078,-0.20884842920660038,-0.640640925564259
leave_one_session_out,ALL,SinBP_D_EOnly,492,8.36046253656552,9.204182717953161,2.3284398385101226,4.132906286156095,4.549542284703159,-1.1472811518551427,0.04958881242414415,0.06024541159804515,0.011292511599945671,12.49332908523663,13.75333201321861,3.475720990365266,-0.7250580390242272,-0.7250110685512311,-0.34934344860479305,-0.7250806111985962
leave_one_session_out,ALL,SinBP_D_E2,492,8.417723061794456,9.231255571777565,2.39114952682074,4.161410112075547,4.563161870505357,-1.1782098355267736,0.0495621406321092,0.060182673410325675,0.011576618589063763,12.579113170563948,13.79402621146954,3.5693593623475115,-0.7001814661503954,-0.7005693603741611,-0.32084214006090434,-0.7003466874920674
leave_one_session_out,ALL,SinBP_D_LocalA,488,8.458709362875416,9.302217160078351,2.3866397131057826,4.182601498860471,4.599280730158673,-1.1774837000496012,0.049345788652278955,0.06011730907440686,0.010557437668860623,12.641195955589525,13.90110615870134,3.564123413155383,-0.7408937585121605,-0.7406931367107249,-0.35560767688446426,-0.7408669411227411
leave_one_session_out,ALL,SinBP_M,487,7.6925665847160305,8.62900941099703,2.3555291108074474,3.811915218664392,4.271854482661574,-1.1652035297638637,0.04667338892639554,0.05763504366160732,0.008374017093240033,11.50448180338042,12.900425543119109,3.5207326405713104,-0.5630306041173033,-0.5676983797699127,-0.05963621000205808,-0.5646120625305304
