fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_shared_sinbpd_baseline_loso,eitaro_20260410_155023,RTBP,206,12.252604538178236,12.36143033108163,12.252604538178236,6.077229829874312,6.131783490080339,-6.077229829874312,0.04601202984045023,0.056424449402904704,0.032714959476536805,18.329834368052545,18.492955937862824,18.329834368052545,0.3368294293254479,0.34475282621346803,-0.10132375280091034,0.339707972693298
smartphone_shared_sinbpd_baseline_loso,eitaro_20260410_155023,SinBP_D,203,13.599712412825827,13.699743123219527,13.599712412825827,6.719214709772912,6.769403457838372,-6.719214709772912,0.060454905162650306,0.07066449486111735,0.053760997760002545,20.31892712259874,20.46891402516339,20.31892712259874,0.2674564045034493,0.27247729822373223,-0.061012759300411,0.2693351942721832
smartphone_shared_sinbpd_baseline_loso,eitaro_20260410_155023,SinBP_M,183,13.1270495006763,13.236725864229069,13.1270495006763,6.495855641232881,6.551537952856203,-6.495855641232881,0.054780612296755855,0.0653321919356862,0.04511273940351195,19.622905141909182,19.78800416215359,19.622905141909182,0.14154085433286298,0.1411378506681113,-0.1085100666012604,0.1415642677973985
smartphone_shared_sinbpd_baseline_loso,jin_20260409_182834,RTBP,97,5.395923733819301,6.130547333499886,-5.188382289427645,2.5981203924005394,2.963934195690335,2.468746625261995,0.0851101307052174,0.09458582042901169,-0.0836296796345521,7.991944715799887,9.093397303161966,-7.657128914689639,0.12360822894361687,0.12447517800403124,-0.061316552231553786,0.12393031843943535
smartphone_shared_sinbpd_baseline_loso,jin_20260409_182834,SinBP_D,86,11.448729755968541,11.842249856504631,-11.448729755968541,5.7168303164765035,5.9167063705085265,5.7168303164765035,0.03291545384664069,0.043191136303066494,-0.0050230410051777235,17.165560072445036,17.758720975513025,-17.165560072445036,0.40516800949842974,0.40770839734852327,0.06302690043556847,0.4061392240165562
smartphone_shared_sinbpd_baseline_loso,jin_20260409_182834,SinBP_M,75,5.431774962403966,6.138290698737281,-5.320108878541565,2.662026770269519,3.0127079481467725,2.594349052846711,0.04971972408506,0.06123762266150072,-0.043803590949381715,8.092032675126514,9.150424656094142,-7.9144579313882755,0.3632438243564121,0.3637206877532624,-0.018850063868831732,0.36350259718830263
smartphone_shared_sinbpd_baseline_loso,yamaguchi_20260410_180602,RTBP,96,4.992730026143403,5.3173685059982665,-4.982079289651792,2.4119673157538877,2.581773224265723,2.4028537594541093,0.06176077098797794,0.07430955909286109,-0.05879059024785752,7.40412652221805,7.898317674663578,-7.384933049105901,-0.021954546143363177,-0.0406414761068351,-0.17459537408102296,-0.02826117348444204
smartphone_shared_sinbpd_baseline_loso,yamaguchi_20260410_180602,SinBP_D,87,7.916202903758687,8.097807010331474,-7.916202903758687,3.891299087800631,3.9839213562879707,3.891299087800631,0.05197174050854412,0.06254906154583244,-0.044534909385807474,11.807501991559315,12.081349260375323,-11.807501991559315,0.010293427356219974,0.016044164537805564,-0.13204730430458775,0.012279750719338144
smartphone_shared_sinbpd_baseline_loso,yamaguchi_20260410_180602,SinBP_M,72,8.417187026580443,8.626680944143711,-8.417187026580443,4.134999105388325,4.244764636380221,4.134999105388325,0.055018723304273424,0.06719196277447056,-0.04906293860126492,12.55218613196877,12.871021723371225,-12.55218613196877,0.04665494171156263,0.04276805471441571,-0.13652254090667282,0.04541952104775844
smartphone_shared_sinbpd_baseline_loso,yu_20260409_182115,RTBP,56,10.774472615710664,10.91942501743571,-10.774472615710664,5.345132990762534,5.419260472631718,5.345132990762534,0.04627544637348408,0.05571114385635827,-0.028068878061865834,16.119605606473197,16.338358224920057,-16.119605606473197,0.08023032759197898,0.07137061709245576,-0.10766817240399393,0.07734106265838689
