method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
RTBP_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.9551896787459795,1.1340679443011257,0.29733281055686656,-0.785224000124853,2.8698675353072898,2.3718745517996984
SinBP_D_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.2291859089509236,1.592558937439268,-0.05366796194863466,0.5765642865962024,1.8394159123981848,0.8439155728211603
SinBP_D_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.6118652477420361,0.788191661062198,-0.07966351442610503,-0.26735128622495785,1.8394159123981848,0.8439155728211603
SinBP_D_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.1912812588499406,1.556572490725436,-0.028048292231341386,0.57393402634104,1.7708069019980983,0.8400021912178118
SinBP_D_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.5822331908661357,0.7687856286837895,-0.05191549301978673,-0.2660681648767719,1.7708069019980983,0.8400021912178118
SinBP_D_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.1912812588499406,1.556572490725436,-0.028048292231341386,0.57393402634104,1.7708069019980983,0.8400021912178118
SinBP_D_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.5822331908661357,0.7687856286837895,-0.05191549301978673,-0.2660681648767719,1.7708069019980983,0.8400021912178118
SinBP_M_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.0432331813198177,2.4079067225508606,-0.04868483891276651,1.7052878278103805,3.0534095286141096,2.538308717144798
SinBP_M_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.011527196506036,1.194788512027837,-0.05451507050762983,-0.8330208893344174,3.0534095286141096,2.538308717144798
SinBP_M_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.045562532519325,2.397449246285778,-0.13809857307716186,1.701006375844594,3.052407342903315,2.532117659752018
SinBP_M_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.0092143887460512,1.1896366139674641,-0.13722858414330505,-0.831111283907424,3.052407342903315,2.532117659752018
SinBP_M_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.045562532519325,2.397449246285778,-0.13809857307716186,1.701006375844594,3.052407342903315,2.532117659752018
SinBP_M_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.0092143887460512,1.1896366139674641,-0.13722858414330505,-0.831111283907424,3.052407342903315,2.532117659752018
RTBP_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.3483778994592506,1.7922404634154645,0.2000230728264662,-0.723551909951765,1.9694331090199464,-0.9110358002045805
RTBP_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.626917441312624,0.8442498419313231,0.2154777806685963,0.18748389025281548,1.9694331090199464,-0.9110358002045805
