fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,PP_mae,PP_bias,SBP_corr,DBP_corr
smartphone_rich_dynamic_blend_loso,eitaro_20260410_155023,RTBP,206,13.723877892821053,13.819399409884022,13.723877892821053,6.794876219275161,6.842863692048638,-6.794876219275161,20.518754112096214,20.518754112096214,0.3559654930965462,0.36410196291546376
smartphone_rich_dynamic_blend_loso,eitaro_20260410_155023,SinBP_D,203,13.589889685139214,13.689038519296075,13.589889685139214,6.714646263081086,6.764375001256121,-6.714646263081086,20.304535948220295,20.304535948220295,0.2682513587112262,0.2728091172016984
smartphone_rich_dynamic_blend_loso,eitaro_20260410_155023,SinBP_M,183,14.034595154226725,14.13931172095912,14.034595154226725,6.946201676769564,6.999217950347839,-6.946201676769564,20.98079683099629,20.98079683099629,0.16858825528626095,0.16874706379581755
smartphone_rich_dynamic_blend_loso,jin_20260409_182834,RTBP,97,6.188903691008617,6.893719875615308,-6.089578818539369,3.1222080044916316,3.4763326027021413,3.0738913686577876,9.31111169550025,-9.163470187197158,0.18792043865600813,0.1854548858163408
smartphone_rich_dynamic_blend_loso,jin_20260409_182834,SinBP_D,86,10.905235698842837,11.309322804975338,-10.905235698842837,5.449498654053701,5.654700362977233,5.449498654053701,16.354734352896536,-16.354734352896536,0.30043806702889897,0.30143257771701903
smartphone_rich_dynamic_blend_loso,jin_20260409_182834,SinBP_M,75,16.567753148521252,16.842086803883912,-16.567753148521252,8.277989795545137,8.415153223353233,8.277989795545137,24.845742944066387,-24.845742944066387,0.29228392771175615,0.29902084215610586
smartphone_rich_dynamic_blend_loso,yamaguchi_20260410_180602,RTBP,96,6.769565918217958,7.070819868074029,-6.769565918217958,3.325975278236213,3.4841745700060085,3.325975278236213,10.095541196454171,-10.095541196454171,-0.04113209822640793,-0.05868697686786934
smartphone_rich_dynamic_blend_loso,yamaguchi_20260410_180602,SinBP_D,87,7.853811481961643,8.057452343503961,-7.853811481961643,3.860137515362248,3.9644929432166,3.860137515362248,11.713948997323891,-11.713948997323891,-0.013033135201798163,-0.01795936045125152
smartphone_rich_dynamic_blend_loso,yamaguchi_20260410_180602,SinBP_M,72,7.31853940910956,7.624690180768671,-7.31853940910956,3.6082201786416324,3.768060736005644,3.6082201786416324,10.926759587751192,-10.926759587751192,-0.09037056766005419,-0.10155459091047321
smartphone_rich_dynamic_blend_loso,yu_20260409_182115,RTBP,56,13.347693727558989,13.467916270595866,-13.347693727558989,6.6416286255484795,6.702845908444385,6.6416286255484795,19.989322353107468,-19.989322353107468,-0.052045405823997956,-0.05125837402251055
smartphone_rich_dynamic_blend_loso,yu_20260409_182115,SinBP_D,52,9.686357226092507,9.860704028386548,-9.686357226092507,4.812896813137345,4.90168395941571,4.812896813137345,14.499254039229848,-14.499254039229848,-0.15767942670123067,-0.16216326322607333
smartphone_rich_dynamic_blend_loso,yu_20260409_182115,SinBP_M,42,15.248772461400543,15.354059237399095,-15.248772461400543,7.5847527740581135,7.639217468119463,7.5847527740581135,22.83352523545866,-22.83352523545866,-0.13169827031971496,-0.15267917517642093
smartphone_rich_dynamic_blend_loso,yusuke_20260410_181941,RTBP,71,1.193102122618364,1.5990545598743173,-0.3246320383880697,0.5910831173347906,0.8041378550803553,0.14534209414984534,1.7821635671527716,-0.46997413253791503,0.3874164433439078,0.38203756056611893
smartphone_rich_dynamic_blend_loso,yusuke_20260410_181941,SinBP_D,58,4.440344956239297,4.645874121690155,4.418431831096916,2.2433713759278224,2.3458975345607973,-2.2350331401713164,6.683716332167119,6.653464971268232,0.06627747280537964,0.07577062941483766
smartphone_rich_dynamic_blend_loso,yusuke_20260410_181941,SinBP_M,74,12.25355100771814,12.380210831445373,12.25355100771814,6.089649210016426,6.154129141839034,-6.089649210016426,18.343200217734566,18.343200217734566,-0.19588534133966384,-0.18838679270520892
smartphone_rich_dynamic_blend_loso,zawa_20260409_181339,RTBP,40,12.639492222229624,12.778393867892529,12.639492222229624,6.293322685390737,6.363030755480428,-6.293322685390737,18.93281490762036,18.93281490762036,-0.08703503216082684,-0.09594034533829231
smartphone_rich_dynamic_blend_loso,zawa_20260409_181339,SinBP_D,39,15.283782810687194,15.394348813846204,15.283782810687194,7.602870825700218,7.65805527360159,-7.602870825700218,22.88665363638742,22.88665363638742,-0.16210372606522394,-0.17094717219546254
smartphone_rich_dynamic_blend_loso,zawa_20260409_181339,SinBP_M,41,14.677183810525786,14.796016606726333,14.677183810525786,7.31898299731397,7.378222272772495,-7.31898299731397,21.996166807839753,21.996166807839753,-0.09759437838939172,-0.09877735821059458
smartphone_rich_dynamic_blend_loso,ALL,RTBP,566,9.567282014905105,10.76746110433697,2.3350023635940342,4.7482744100603576,5.344152817189116,-1.1515297303895347,14.315302822900398,3.486532093983569,-0.7361387131047364,-0.7377231969945544
smartphone_rich_dynamic_blend_loso,ALL,SinBP_D,525,10.927957310380759,11.566645580734415,2.830974737363286,5.4180193824378255,5.734055022442992,-1.3989668445131986,16.34597669281858,4.229941581876486,-0.6912510820092791,-0.6928538823038639
smartphone_rich_dynamic_blend_loso,ALL,SinBP_M,487,13.319965073921962,13.764258932608703,3.422779172592169,6.614102577655938,6.839910872409497,-1.6892536904340756,19.9340676515779,5.1120328630262435,-0.4438940865689866,-0.45099015156822264
