fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,PP_mae,PP_bias,SBP_corr,DBP_corr
all_sessions_fit,eitaro_20260410_155023,RTBP,206,4.963977587406907,5.400516884304215,4.837863188773226,2.4432689807891705,2.6568205894610233,-2.380699431494765,7.4072465681960775,7.218562620267991,0.3644572108573816,0.37211834566312507
all_sessions_fit,eitaro_20260410_155023,SinBP_D,203,4.883867694092394,5.329422095947458,4.725386210406953,2.402504904461825,2.622034770464241,-2.324030804662534,7.286166753211036,7.049417015069487,0.32715793968253676,0.3318832298189746
all_sessions_fit,eitaro_20260410_155023,SinBP_M,183,4.339027486353998,4.747761467523518,4.112035125418742,2.1316811964315208,2.33345664637642,-2.0212866553200866,6.470708682785517,6.133321780738829,0.36113523932402225,0.37104189190959413
all_sessions_fit,jin_20260409_182834,RTBP,97,6.182594880737603,6.980823692735966,-6.0143585721970725,3.086787208480693,3.487874033028076,3.0011322582799016,9.269382089218295,-9.015490830476974,0.12082662138562549,0.11598871847154855
all_sessions_fit,jin_20260409_182834,SinBP_D,86,6.316401973742759,7.057359585982593,-6.2182982168206475,3.1539913281162155,3.527388222447958,3.1035728191870926,9.47039330185897,-9.321871036007739,0.15288716483690537,0.15053815917271843
all_sessions_fit,jin_20260409_182834,SinBP_M,75,5.964073845297318,6.734711869058896,-5.819435741051235,2.9796799863793684,3.362643016709715,2.908048251682944,8.943753831676686,-8.727483992734179,0.11668318843227027,0.12176802194806957
all_sessions_fit,yamaguchi_20260410_180602,RTBP,96,4.294485351484853,4.891725194645294,-4.013691808916515,2.119432200138323,2.4119973872317537,1.9604576303501178,6.413917551623176,-5.9741494392666326,-0.030697280585095472,-0.04560391745827672
all_sessions_fit,yamaguchi_20260410_180602,SinBP_D,87,4.669934084532522,5.20728057825436,-4.505793049822585,2.297880574662733,2.562406330055595,2.2065118094523815,6.96700870993709,-6.712304859274966,-0.01414444378890332,-0.02574299246183324
all_sessions_fit,yamaguchi_20260410_180602,SinBP_M,72,5.021294820315205,5.579736726214941,-4.715128258360095,2.482592303385514,2.757459522614215,2.313987657934785,7.50388712370072,-7.02911591629488,-0.1954419629037718,-0.21410919600822456
all_sessions_fit,yu_20260409_182115,RTBP,56,5.254610332422731,5.5889359303141894,-5.254610332422731,2.593493808858671,2.7644187071122768,2.593493808858671,7.848104141281403,-7.848104141281403,-0.20500407407897653,-0.20525494905711983
all_sessions_fit,yu_20260409_182115,SinBP_D,52,5.335411714563507,5.683877401113955,-5.335411714563507,2.6293542673876904,2.8084473218623893,2.6293542673876904,7.9647659819511984,-7.9647659819511984,-0.2692845049979097,-0.2863120274331489
all_sessions_fit,yu_20260409_182115,SinBP_M,42,5.62424406510755,5.919671232252154,-5.62424406510755,2.778433671824545,2.932409302794756,2.778433671824545,8.402677736932095,-8.402677736932095,-0.03218106304149217,-0.049986764493295165
all_sessions_fit,yusuke_20260410_181941,RTBP,71,1.3004555077582367,1.6093408162464136,-0.11115138725932038,0.6457317561075853,0.803441710390459,0.047868186519639824,1.9443585492984117,-0.1590195737789602,0.43894606138583137,0.4422491219518638
all_sessions_fit,yusuke_20260410_181941,SinBP_D,58,1.2849127930329889,1.6520241718665396,-0.227199102659928,0.6388223550331864,0.8159298642629728,0.10234719478205387,1.9234861265244736,-0.3295462974419819,0.13442147953525777,0.13887594110966278
all_sessions_fit,yusuke_20260410_181941,SinBP_M,74,1.6902790574454538,2.166398172316293,-0.2604546750442517,0.8482319200478831,1.083002681408512,0.11450108837244205,2.5365847266208092,-0.37495576341669373,-0.2370012173672025,-0.23854866790274648
all_sessions_fit,zawa_20260409_181339,RTBP,40,6.649822256560398,6.9513804422547265,6.649822256560398,3.3387318795941945,3.488478923074346,-3.3387318795941945,9.988554136154594,9.988554136154594,0.012052793314190981,0.006432342011016093
all_sessions_fit,zawa_20260409_181339,SinBP_D,39,6.422571376195607,6.714691143372275,6.422571376195607,3.233762319827927,3.3771303451521484,-3.233762319827927,9.65633369602353,9.65633369602353,0.016610315292200837,0.014984416823692673
all_sessions_fit,zawa_20260409_181339,SinBP_M,41,6.548404583183339,6.865382206420892,6.548404583183339,3.2923176563695122,3.4484062530424904,-3.2923176563695122,9.840722239552852,9.840722239552852,-0.07385470429590829,-0.07447566356650066
all_sessions_fit,ALL,RTBP,566,4.747606166270034,5.464027786263187,-0.01460144014220037,2.3512882396501187,2.708835197286814,0.007022434689138381,7.098665008863112,-0.021623874831338652,0.5289755229888818,0.5252107458831814
all_sessions_fit,ALL,SinBP_D,525,4.844507832041537,5.521351952969606,-0.014596028016150004,2.397642302454812,2.7361697981641213,0.006935933817490617,7.241909472706739,-0.021531961833640405,0.5134539335033236,0.5096353389408086
all_sessions_fit,ALL,SinBP_M,487,4.584526251250046,5.268936179713189,-0.021461593442329563,2.272625675524645,2.6139156107763335,0.01026189562421156,6.856859231570242,-0.031723489066541065,0.5753205372812736,0.5707158640824276
