fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_initial_baseline_loso,eitaro_20260410_155023,RTBP,206,16.251783272051302,16.333592818877054,16.251783272051302,8.04226893191175,8.083369790638649,-8.04226893191175,0.06180664537272338,0.07215042870486778,0.05574846940926613,24.29405220396305,24.416767957620976,24.29405220396305,0.3423239084999974,0.3505378895501811,-0.09936368498098319,0.3452995754335377
smartphone_initial_baseline_loso,eitaro_20260410_155023,SinBP_D,203,14.122541415241264,14.218894470240523,14.122541415241264,6.98908877256377,7.037353105375799,-6.98908877256377,0.056168904425289094,0.06647469073819412,0.04812129003790842,21.111630187805037,21.256024349409575,21.111630187805037,0.2674564045034492,0.2724772982237311,-0.0610127593006926,0.2693351942721832
smartphone_initial_baseline_loso,eitaro_20260410_155023,SinBP_M,183,15.011377740669847,15.107781744126443,15.011377740669847,7.421628475546672,7.470503530201871,-7.421628475546672,0.06268405164738047,0.07323360860883421,0.05604026319216782,22.433006216216523,22.578058787240362,22.433006216216523,0.17857103874882885,0.18059146757006675,-0.1043321336248682,0.17941293748478598
smartphone_initial_baseline_loso,jin_20260409_182834,RTBP,97,9.836300423791208,10.362298012331355,-9.836300423791208,4.902693066947828,5.168789910311417,4.902693066947828,0.034788101820072456,0.04534075761846314,-0.010304763298517995,14.738993490739038,15.530799931941832,-14.738993490739038,0.13681650244788238,0.13783528426408564,-0.052625814968858285,0.13718579687595353
smartphone_initial_baseline_loso,jin_20260409_182834,SinBP_D,86,10.093267521914761,10.537529022860332,-10.093267521914761,5.026645766064448,5.25284999451964,5.026645766064448,0.03366609241935385,0.0449200148254313,-0.013325329928620724,15.119913287979205,15.790107533560914,-15.119913287979205,0.4051680094984188,0.40770839734854486,0.06302690043557495,0.40613922401655606
smartphone_initial_baseline_loso,jin_20260409_182834,SinBP_M,75,8.079684816180098,8.638355818517057,-8.079684816180098,4.0418552742712,4.321337720047953,4.0418552742712,0.03296676460249406,0.04278201162196422,0.0013419107874337519,12.121540090451298,12.959376126602548,-12.121540090451298,0.3489963653686738,0.35055991967107064,-0.022354604206011798,0.34961401022246713
smartphone_initial_baseline_loso,yamaguchi_20260410_180602,RTBP,96,1.6529604726654907,2.1004673629551096,-0.9641196775350638,0.8307388346658281,1.0501362380033215,0.4508407761578683,0.039856705490542176,0.04996617362415629,-0.02081270840644252,2.4826422468851668,3.148820141907571,-1.414960453692932,-0.035350459008007956,-0.05438959890743533,-0.202988141433811,-0.04177733364900149
smartphone_initial_baseline_loso,yamaguchi_20260410_180602,SinBP_D,87,2.2343151452771086,2.7004961311091744,-2.0939124602140105,1.095685220894917,1.320663679498424,1.007338955851977,0.041971234281087934,0.051250318366437966,-0.026411516170019102,3.329210724550107,4.019907588010625,-3.101251416065987,0.010293427356223378,0.016044164537795853,-0.13204730430416395,0.012279750719337634
smartphone_initial_baseline_loso,yamaguchi_20260410_180602,SinBP_M,72,5.380037225416491,5.702011023490919,-5.380037225416491,2.639865345195992,2.80662490950008,2.6376877465537953,0.046577825027227765,0.05782502547511199,-0.0348872441029682,8.017724971970289,8.507983187267506,-8.017724971970289,0.06118690355367078,0.05659073370680905,-0.17738930309609835,0.05973428413400785
smartphone_initial_baseline_loso,yu_20260409_182115,RTBP,56,9.348579503933609,9.514654684634419,-9.348579503933609,4.640441405468299,4.725299174744344,4.640441405468299,0.04390593509585144,0.053147902136226735,-0.022565564332337473,13.989020909401907,14.239579571620633,-13.989020909401907,0.10965948821898759,0.10324289171606728,-0.11314479632275204,0.10761410028958328
