fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,MAP_mae,MAP_rmse,MAP_bias,PP_mae,PP_rmse,PP_bias,SBP_corr,DBP_corr,MAP_corr,PP_corr
smartphone_initial_baseline,eitaro_20260410_155023,RTBP,206,3.735205461484952,4.067759883748067,3.726772486100595,1.839151296691365,2.0078253592443147,-1.8350688927822476,0.03861844178082456,0.04880976821848892,0.018878233512034003,5.574356758176318,6.074814643821479,5.561841378882843,0.3634021624787107,0.37019110577967235,-0.010158668565018578,0.3659150615356244
smartphone_initial_baseline,eitaro_20260410_155023,SinBP_D,203,3.6515425424546883,3.9634638165603877,3.6164010405136873,1.8000809920418133,1.9595631926451387,-1.7845122768769284,0.03760758918668931,0.0479128552522098,0.01579216225327698,5.451623534496502,5.922237876684885,5.400913317390615,0.2533084736443575,0.2584706668873104,0.014957149797282191,0.25521767421488356
smartphone_initial_baseline,eitaro_20260410_155023,SinBP_M,183,4.0551112279784975,4.363315611488038,4.041032790687781,2.0025628933551154,2.1586739689109984,-1.9950875096240532,0.0388020220221831,0.04938315271428935,0.01695259047989187,6.057016837525366,6.521229214601394,6.036120300311834,0.2122316426585758,0.21948141177387212,0.08120034906100547,0.21481826430005402
smartphone_initial_baseline,jin_20260409_182834,RTBP,97,3.9378483443045282,4.68302260918883,-3.421392705581791,1.973387159213604,2.3443541530199843,1.7080086962873167,0.03426646282332908,0.044017440711616895,-0.0017917710023861273,5.9112355035181325,7.02675753201405,-5.129401401869108,0.2896971275779654,0.29143347567505085,0.08161248315825927,0.29032552438607323
smartphone_initial_baseline,jin_20260409_182834,SinBP_D,86,3.5332396031997773,4.268465686544892,-3.0840986283918355,1.7711801070986093,2.1393251519229293,1.5379853084069337,0.032862129878589094,0.04299456141293592,-0.0027093371926560864,5.3044197102983865,6.407145768387592,-4.622083936798768,0.4745440118557696,0.4728100549157029,0.05995466273750066,0.47406464262055037
smartphone_initial_baseline,jin_20260409_182834,SinBP_M,75,3.1798669071727477,3.9601195712405075,-2.659698086404481,1.5978217305384594,1.9828448283301303,1.3326723632215933,0.032845670649926245,0.042694353648737075,0.001882213346234683,4.777688637711207,5.942275551692223,-3.9923704496260743,0.5000901462671876,0.4991875054768659,0.010126296153627085,0.4998939402652726
smartphone_initial_baseline,yamaguchi_20260410_180602,RTBP,96,1.5496171677325499,1.9887589660414322,-0.732929876094132,0.7837362426275275,0.9989235720130463,0.3415995287666694,0.03825245740433362,0.047903862194222116,-0.016576939520263068,2.332044588192982,2.985960772620118,-1.0745294048608012,0.0023480884740580284,-0.01364443599237164,0.12463595231462289,-0.0030576166136058558
smartphone_initial_baseline,yamaguchi_20260410_180602,SinBP_D,87,1.631300178191084,2.060753244885553,-1.2540002278227396,0.8133891971814551,1.0167048422957463,0.5996896279240741,0.037900600618547775,0.04641255245543514,-0.01820699065819731,2.444652950966055,3.07594352205757,-1.8536898557468133,0.14357447541701776,0.1421805086142949,0.21546668062562352,0.14312376075376884
smartphone_initial_baseline,yamaguchi_20260410_180602,SinBP_M,72,3.2220137042453896,3.6534458180148612,-3.1389054251985207,1.5826735432511287,1.8041767511511946,1.5354251517139943,0.04035810638176231,0.050464103171574765,-0.02268504059017869,4.80468724749652,5.456665735616281,-4.674330576912515,0.08807065507160265,0.09111454031605454,0.09691156296111425,0.08912455464821549
smartphone_initial_baseline,yu_20260409_182115,RTBP,56,3.605732976700455,3.908792451022393,-3.4870701666557418,1.7991118951205838,1.9528815578956724,1.7385821298692625,0.03754204873756858,0.048209453718361994,-0.0033019689724059936,5.404844871821039,5.860782208360616,-5.225652296525005,0.14445493126000947,0.14034649248534875,-0.10512941558961943,0.1432026671814538
smartphone_initial_baseline,yu_20260409_182115,SinBP_D,52,2.683505634407566,3.02903464485435,-2.4269924504515954,1.338062611819058,1.517692041672914,1.2137390158788957,0.03674684558846108,0.04764986025604712,0.0001618604353995378,4.021568246226623,4.545605177349093,-3.6407314663304913,0.029164575926595025,0.032205722404154986,0.001492033090324094,0.030216381127243102
smartphone_initial_baseline,yu_20260409_182115,SinBP_M,42,2.7814521735897806,3.1385584574735597,-2.57938638216756,1.382941785871108,1.5707867002789786,1.2834065222414044,0.03638850298685135,0.0465342497885999,-0.004191112561582735,4.164393959460889,4.708310938752127,-3.8627929044089653,-0.1621234782360084,-0.16658628513138746,0.030643799621674857,-0.16377195096713795
smartphone_initial_baseline,yusuke_20260410_181941,RTBP,71,1.3368726010722034,1.7540843905683767,0.4166135294695565,0.6676632286539191,0.8826312004280698,-0.20527231749883268,0.02834358063785463,0.035161009708309265,0.0020229648239651126,2.0045358297261227,2.635672257137456,0.621885846968389,-0.11328572089789565,-0.11693175689891143,-0.0724106403827021,-0.1145465535935154
smartphone_initial_baseline,yusuke_20260410_181941,SinBP_D,58,1.1119187187262107,1.49704790161603,-0.27957525606442674,0.5579293148064969,0.7468037173104792,0.150719809923326,0.03146814740668104,0.04067458317470261,0.007288121260740781,1.6694012172080948,2.2421933699932604,-0.430295065987753,0.002598820044670197,0.0038351275006233156,0.24789233956390178,0.0028771965388825517
smartphone_initial_baseline,yusuke_20260410_181941,SinBP_M,74,1.4922561663778093,1.8652962910994948,0.9457787205035717,0.7413707208186084,0.9318170822681864,-0.4603600424645395,0.034468931145279706,0.04334696867590538,0.00835287852483114,2.2320017288300997,2.7956017753221634,1.4061387629681115,0.2325514818502529,0.23547063142824315,0.1400989964279667,0.2336422179534712
smartphone_initial_baseline,zawa_20260409_181339,RTBP,40,5.542700919852944,5.8441540470480415,5.542700919852944,2.7633122706291458,2.914261213429171,-2.7633122706291458,0.03205170279971199,0.04020551942840644,0.005358792864885231,8.306013190482089,8.758006957731235,8.306013190482089,-0.21021989938841645,-0.2182767843661543,0.009894094155209367,-0.2130150440513918
smartphone_initial_baseline,zawa_20260409_181339,SinBP_D,39,5.5384510561396105,5.8314351940693605,5.5384510561396105,2.7634436017215407,2.9091887294269836,-2.7634436017215407,0.03130465787599672,0.03910828275600472,0.003854617565508898,8.301894657861153,8.740235080603414,8.301894657861153,-0.2432771572114947,-0.24853832559576172,-0.0820837000813446,-0.24513717012697891
smartphone_initial_baseline,zawa_20260409_181339,SinBP_M,41,5.280967803301661,5.5895823601261005,5.280967803301661,2.63911639617492,2.792680805661029,-2.63911639617492,0.03215700148948031,0.04016905978590292,0.0009116703172720663,7.920084199476581,8.381830569615062,7.920084199476581,-0.08190602517757138,-0.08101579097151652,0.18151627636548873,-0.08169231188901609
smartphone_initial_baseline,ALL,RTBP,566,3.2133107786770916,3.8422543010920087,0.7446827555547474,1.5975428392945763,1.9114514578384338,-0.36625445177840515,0.03595105808853146,0.04569065075808972,0.004057950665979669,4.810631626932726,5.752905599639015,1.1109372073331523,0.8863009388379447,0.8839300026900024,0.5601342954039527,0.8855605517542262
smartphone_initial_baseline,ALL,SinBP_D,525,3.0611010044968863,3.6667389200562477,0.8254848157642425,1.520411899600501,1.8232472028486406,-0.40711310613240065,0.03564705943927923,0.045483010144744984,0.003752867833147098,4.581457505487498,5.489156891628791,1.2325979218966436,0.9193615933345142,0.9181906677610555,0.5557260446036505,0.91901931507858
smartphone_initial_baseline,ALL,SinBP_M,487,3.401084162221326,3.9435042394545894,1.010684868178294,1.686667135480056,1.9593614801020953,-0.4989061961962695,0.03668877634406162,0.04670884959416773,0.004290825261918135,5.087257366169521,5.902060066975027,1.5095910643745638,0.8765234826183043,0.875645803614565,0.544702426204638,0.8762738987196663
