method,top_inverse_term,top_inverse_strength,top_gain_to_ref_pp,top_centered_corr_to_ref_pp,top_amplitude_ratio_to_ref_pp
SinBP_D_EOnly,P2V_relTTP,0.028486074251344536,-0.03548848957808536,-0.04365929175623463,0.8026848871284475
SinBP_D_E2,E,0.11187393212279743,-0.08088573861473163,-0.0953852449685894,1.383110719377445
SinBP_D_LocalA,P2V_relTTP,0.03131051961713297,-0.03720628875929703,-0.04365929175623474,0.8415383705613252
