method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
SinBP_D_LocalA,SinBP_D_LocalA,HR,dynamic,205,-28.17612202815718,-28.851850694076486,4.375611583808081,0.3304655602776974,0.3304655602776975,0.8289718050414981,0.546658962913326,1.5940339826815528,0.5502645502645502,0.0
SinBP_D_LocalA,SinBP_D_LocalA,P2V_relTTP,dynamic,205,11.49081260379654,11.52399483825629,1.9694195740935148,-0.043659291756234675,-0.04365929175623467,-0.23004168962302993,-0.031720461117185655,0.717458957938664,0.48128342245989303,0.02275812897846993
SinBP_D_LocalA,SinBP_D_LocalA,Stiffness,dynamic,205,44.91061711594123,45.4306711051509,5.795181884738323,0.08662104980981154,0.08662104980981172,0.23751849281004236,0.10505433622450096,2.1111830159417075,0.5052631578947369,0.0
SinBP_D_LocalA,SinBP_D_LocalA,V2P_relTTP,dynamic,205,5.3828255715403115,5.506459769896942,0.8167273729281109,-0.04273498184259659,-0.04273498184259659,-0.15467668972634924,-0.025244142048925503,0.2975335360778541,0.5238095238095238,0.00751097884906845
SinBP_D_LocalA,SinBP_D_LocalA,intercept,baseline,205,49.3785126805344,49.3785126805344,1.7053025658242404e-13,,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,188,9.991836761862531,10.19536006914443,1.111251645270112,0.15942814056503649,0.1594281405650365,0.4189022223430925,0.03722078862939093,0.41079660079369,0.52046783625731,0.0
SinBP_M,M3,HR,dynamic,188,-35.57187565296919,-36.07628997721864,3.6443281876181794,0.3123537946732615,0.3123537946732615,0.945548937184771,0.4355116061214516,1.3471994736946213,0.5321637426900585,0.0
SinBP_M,M3,Mean,dynamic,188,7.828181414350597,7.70612378043793,1.1106269986850275,0.11720255304002751,0.11720255304002754,0.3109288442102949,0.05677729837279582,0.41056568757530026,0.4647058823529412,0.0
SinBP_M,M3,cosPhi,dynamic,188,-1.7653839694149518,-1.9195453934556692,1.1474881155106431,0.010165979477941563,0.010165979477941563,-0.3238324736680828,0.020608034066816695,0.424192143435117,0.5263157894736842,0.0
SinBP_M,M3,intercept,baseline,188,51.794837955204294,51.79483795520429,1.4210854715202004e-14,-7.265242628535043e-16,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,188,-8.27304724514118,-8.35573702764232,0.3733765816156383,0.10211107881142126,0.1021110788114213,0.33835843491754625,0.021716306784890397,0.13802618983424716,0.49122807017543857,0.0
