method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
SinBP_M_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,3.344150963917697,3.6550404895695903,0.2000165085786791,3.262844614677907,4.999465289208495,4.876961282351156
SinBP_M_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.6557461270259521,1.8128009889306727,0.2071983097603166,-1.6141166676732488,4.999465289208495,4.876961282351156
SinBP_M_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,3.344150963917697,3.6550404895695903,0.2000165085786791,3.262844614677907,4.999465289208495,4.876961282351156
SinBP_M_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.6557461270259521,1.8128009889306727,0.2071983097603166,-1.6141166676732488,4.999465289208495,4.876961282351156
RTBP_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,1.3866294517185729,1.68468641897761,0.39660651994367013,0.3641894758717115,2.0717018265492166,0.5391337729774707
RTBP_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,0.6861954335459781,0.8368579174512987,0.40278227699682995,-0.17494429710575912,2.0717018265492166,0.5391337729774707
RTBP_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,1.3976071194433455,1.6969618638677086,0.3667966727326686,0.3690425986301329,2.089282731733433,0.5435385595954557
RTBP_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,0.6943885578257427,0.842477252602054,0.374159188400596,-0.17449596096532277,2.089282731733433,0.5435385595954557
RTBP_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,1.3976071194433455,1.6969618638677086,0.3667966727326686,0.3690425986301329,2.089282731733433,0.5435385595954557
RTBP_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,0.6943885578257427,0.842477252602054,0.374159188400596,-0.17449596096532277,2.089282731733433,0.5435385595954557
SinBP_D_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,1.2567962451349763,1.7275679873711107,0.3421572366815911,-0.3600473202512681,1.8868366206455933,-0.5410567014484753
SinBP_D_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,0.6322266160679398,0.8594614991638191,0.3461265504251766,0.18100938119720691,1.8868366206455933,-0.5410567014484753
SinBP_D_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,1.2596852213730791,1.7333445766590034,0.2997374772479868,-0.3364897491243,1.8893032609492966,-0.5065489462521611
SinBP_D_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,0.6323952215903804,0.8627269492631672,0.3046824354216049,0.17005919712786116,1.8893032609492966,-0.5065489462521611
SinBP_D_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,1.2596852213730791,1.7333445766590034,0.2997374772479868,-0.3364897491243,1.8893032609492966,-0.5065489462521611
SinBP_D_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,0.6323952215903804,0.8627269492631672,0.3046824354216049,0.17005919712786116,1.8893032609492966,-0.5065489462521611
SinBP_M_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.4149122315928995,1.7674124915332179,0.3199756659218959,0.3779335161171574,2.1152574121614585,0.5635541671437609
SinBP_M_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,0.7023297422255372,0.8797958802538135,0.328547801850679,-0.1856206510266036,2.1152574121614585,0.5635541671437609
SinBP_M_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.4043114856477745,1.7497046556322373,0.29775724205275583,0.36970553820836666,2.1028265635763828,0.5512354942645863
SinBP_M_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,0.7004135659000387,0.8719971179411213,0.3055775309420033,-0.1815299560562196,2.1028265635763828,0.5512354942645863
SinBP_M_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.4043114856477745,1.7497046556322373,0.29775724205275583,0.36970553820836666,2.1028265635763828,0.5512354942645863
SinBP_M_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,0.7004135659000387,0.8719971179411213,0.3055775309420033,-0.1815299560562196,2.1028265635763828,0.5512354942645863
