経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.021, 7.58, 711.00, 714.69, 12.62, 83.95
0.035, 8.07, 711.00, 714.69, 12.62, 83.95
0.068, 8.76, 711.00, 714.69, 12.62, 83.95
0.109, 8.95, 711.00, 714.69, 12.62, 83.95
0.144, 8.26, 765.00, 739.85, 12.66, 81.10
0.177, 7.33, 765.00, 739.85, 12.66, 81.10
0.211, 6.16, 765.00, 739.85, 12.66, 81.10
0.241, 4.78, 765.00, 739.85, 12.66, 81.10
0.274, 3.26, 765.00, 739.85, 12.66, 81.10
0.316, 2.24, 765.00, 739.85, 12.66, 81.10
0.339, 1.77, 765.00, 739.85, 12.66, 81.10
0.374, 0.85, 765.00, 739.85, 12.66, 81.10
0.424, 0.48, 765.00, 739.85, 12.66, 81.10
0.448, 0.81, 765.00, 739.85, 12.66, 81.10
0.482, 1.87, 765.00, 739.85, 12.66, 81.10
0.515, 3.48, 765.00, 739.85, 12.66, 81.10
0.542, 5.47, 765.00, 739.85, 12.66, 81.10
0.576, 7.18, 765.00, 739.85, 12.66, 81.10
0.611, 8.21, 765.00, 739.85, 12.66, 81.10
0.643, 9.06, 765.00, 739.85, 12.66, 81.10
0.680, 9.56, 765.00, 739.85, 12.66, 81.10
0.713, 9.83, 765.00, 739.85, 12.66, 81.10
0.752, 9.84, 765.00, 739.85, 12.66, 81.10
0.777, 9.64, 625.00, 682.42, 10.09, 87.92
0.805, 9.24, 625.00, 682.42, 10.09, 87.92
0.851, 8.69, 625.00, 682.42, 10.09, 87.92
0.881, 7.98, 625.00, 682.42, 10.09, 87.92
0.911, 7.14, 625.00, 682.42, 10.09, 87.92
0.947, 6.20, 625.00, 682.42, 10.09, 87.92
0.978, 5.19, 625.00, 682.42, 10.09, 87.92
1.014, 4.16, 625.00, 682.42, 10.09, 87.92
1.042, 2.77, 625.00, 682.42, 10.09, 87.92
1.081, 0.97, 625.00, 682.42, 10.09, 87.92
1.110, 0.70, 625.00, 682.42, 10.09, 87.92
1.146, 1.36, 625.00, 682.42, 10.09, 87.92
1.185, 2.66, 625.00, 682.42, 10.09, 87.92
1.214, 4.37, 625.00, 682.42, 10.09, 87.92
1.239, 6.21, 625.00, 682.42, 10.09, 87.92
1.285, 7.89, 625.00, 682.42, 10.09, 87.92
1.323, 8.96, 625.00, 682.42, 10.09, 87.92
1.356, 9.65, 625.00, 682.42, 10.09, 87.92
1.390, 9.89, 625.00, 682.42, 10.09, 87.92
1.422, 9.83, 671.00, 676.71, 9.13, 88.66
1.441, 9.56, 671.00, 676.71, 9.13, 88.66
1.482, 9.08, 671.00, 676.71, 9.13, 88.66
1.513, 8.43, 671.00, 676.71, 9.13, 88.66
1.545, 7.57, 671.00, 676.71, 9.13, 88.66
1.591, 6.55, 671.00, 676.71, 9.13, 88.66
1.613, 5.40, 671.00, 676.71, 9.13, 88.66
1.648, 4.12, 671.00, 676.71, 9.13, 88.66
1.675, 2.85, 671.00, 676.71, 9.13, 88.66
1.722, 1.37, 671.00, 676.71, 9.13, 88.66
1.745, 0.72, 671.00, 676.71, 9.13, 88.66
1.784, 0.84, 671.00, 676.71, 9.13, 88.66
1.823, 1.73, 671.00, 676.71, 9.13, 88.66
1.845, 3.29, 671.00, 676.71, 9.13, 88.66
1.886, 5.28, 671.00, 676.71, 9.13, 88.66
1.913, 7.00, 671.00, 676.71, 9.13, 88.66
1.949, 8.14, 671.00, 676.71, 9.13, 88.66
1.983, 9.07, 671.00, 676.71, 9.13, 88.66
2.009, 9.62, 671.00, 676.71, 9.13, 88.66
2.046, 9.83, 671.00, 676.71, 9.13, 88.66
2.079, 9.77, 655.00, 665.86, 9.15, 90.11
2.112, 9.51, 655.00, 665.86, 9.15, 90.11
2.143, 9.07, 655.00, 665.86, 9.15, 90.11
2.177, 8.45, 655.00, 665.86, 9.15, 90.11
2.223, 7.69, 655.00, 665.86, 9.15, 90.11
2.255, 6.78, 655.00, 665.86, 9.15, 90.11
2.289, 5.73, 655.00, 665.86, 9.15, 90.11
2.318, 4.58, 655.00, 665.86, 9.15, 90.11
2.349, 3.38, 655.00, 665.86, 9.15, 90.11
2.379, 1.82, 655.00, 665.86, 9.15, 90.11
2.423, 0.73, 655.00, 665.86, 9.15, 90.11
2.454, 0.76, 655.00, 665.86, 9.15, 90.11
2.487, 1.64, 655.00, 665.86, 9.15, 90.11
2.521, 3.19, 655.00, 665.86, 9.15, 90.11
2.546, 5.29, 655.00, 665.86, 9.15, 90.11
2.584, 6.79, 655.00, 665.86, 9.15, 90.11
2.608, 7.83, 655.00, 665.86, 9.15, 90.11
2.655, 8.88, 655.00, 665.86, 9.15, 90.11
2.689, 9.53, 655.00, 665.86, 9.15, 90.11
2.716, 9.86, 655.00, 665.86, 9.15, 90.11
2.747, 9.88, 655.00, 665.86, 9.15, 90.11
2.782, 9.72, 683.00, 674.43, 9.02, 88.96
2.821, 9.37, 683.00, 674.43, 9.02, 88.96
2.854, 8.86, 683.00, 674.43, 9.02, 88.96
2.886, 8.21, 683.00, 674.43, 9.02, 88.96
2.914, 7.41, 683.00, 674.43, 9.02, 88.96
2.945, 6.48, 683.00, 674.43, 9.02, 88.96
2.981, 5.41, 683.00, 674.43, 9.02, 88.96
3.023, 4.35, 683.00, 674.43, 9.02, 88.96
3.045, 3.22, 683.00, 674.43, 9.02, 88.96
3.088, 1.81, 683.00, 674.43, 9.02, 88.96
3.122, 0.82, 683.00, 674.43, 9.02, 88.96
3.145, 1.82, 683.00, 674.43, 9.02, 88.96
3.188, 3.40, 683.00, 674.43, 9.02, 88.96
3.221, 5.33, 683.00, 674.43, 9.02, 88.96
3.249, 7.14, 683.00, 674.43, 9.02, 88.96
3.284, 8.53, 683.00, 674.43, 9.02, 88.96
3.315, 9.33, 683.00, 674.43, 9.02, 88.96
3.351, 9.55, 683.00, 674.43, 9.02, 88.96
3.392, 9.49, 632.00, 653.21, 8.09, 91.85
3.421, 8.90, 632.00, 653.21, 8.09, 91.85
3.455, 8.09, 632.00, 653.21, 8.09, 91.85
3.485, 7.07, 632.00, 653.21, 8.09, 91.85
3.516, 5.83, 632.00, 653.21, 8.09, 91.85
3.554, 4.40, 632.00, 653.21, 8.09, 91.85
3.591, 2.78, 632.00, 653.21, 8.09, 91.85
3.617, 2.33, 632.00, 653.21, 8.09, 91.85
3.648, 1.86, 632.00, 653.21, 8.09, 91.85
3.689, 1.08, 632.00, 653.21, 8.09, 91.85
3.716, 0.57, 632.00, 653.21, 8.09, 91.85
3.752, 0.72, 632.00, 653.21, 8.09, 91.85
3.787, 1.54, 632.00, 653.21, 8.09, 91.85
3.821, 2.92, 632.00, 653.21, 8.09, 91.85
3.855, 4.59, 632.00, 653.21, 8.09, 91.85
3.891, 6.25, 632.00, 653.21, 8.09, 91.85
