経過時間_秒, Green, SinWave
7.600, 7.33, 5.69
7.634, 6.68, 5.43
7.667, 6.08, 5.36
7.699, 5.62, 5.48
7.734, 5.40, 5.80
7.766, 5.69, 6.25
7.800, 5.96, 6.85
7.833, 6.95, 7.50
7.868, 8.04, 8.20
7.905, 8.99, 8.87
7.921, 9.64, 9.13
7.967, 9.86, 9.70
7.999, 9.83, 9.88
8.024, 9.60, 9.87
8.065, 9.23, 8.60
8.104, 8.77, 7.94
8.129, 8.13, 7.39
8.167, 7.33, 6.60
8.198, 6.38, 6.05
8.233, 5.30, 5.62
8.268, 4.24, 5.41
8.301, 3.02, 5.43
8.334, 1.75, 5.66
8.371, 1.15, 6.13
8.395, 2.55, 6.54
8.434, 4.71, 7.32
8.463, 6.24, 7.92
8.488, 7.23, 8.43
8.540, 8.26, 9.33
8.569, 9.09, 9.67
8.604, 9.62, 9.87
8.629, 9.85, 9.85
8.662, 9.80, 9.63
8.699, 9.55, 9.13
8.734, 9.13, 6.06
8.766, 8.54, 2.04
8.795, 7.84, 1.30
8.838, 6.99, 1.16
8.865, 6.04, 1.67
8.907, 5.05, 3.24
8.935, 4.24, 4.63
8.964, 3.30, 6.18
8.999, 2.40, 7.91
9.035, 2.10, 9.11
9.065, 3.97, 9.66
9.101, 6.15, 9.89
9.138, 7.20, 9.60
9.166, 8.31, 9.05
9.199, 9.21, 8.09
9.237, 9.71, 6.68
9.267, 9.78, 5.45
9.303, 9.55, 3.95
9.334, 9.12, 2.86
9.368, 8.52, 6.48
9.406, 7.72, 6.14
9.434, 6.80, 5.23
9.463, 5.68, 4.33
9.503, 4.43, 3.26
9.528, 3.25, 2.62
9.567, 2.36, 2.10
9.605, 1.47, 2.26
9.631, 0.99, 2.73
9.668, 2.22, 3.83
9.703, 4.11, 5.19
9.734, 6.24, 6.49
9.769, 7.59, 7.87
9.803, 8.66, 8.89
9.836, 9.43, 9.46
9.863, 9.76, 9.73
9.906, 9.63, 9.74
9.930, 9.18, 9.53
9.973, 8.42, 5.64
10.004, 7.41, 4.18
10.032, 6.24, 3.12
10.074, 4.89, 1.78
10.097, 3.47, 1.25
10.136, 2.18, 0.99
10.167, 1.33, 1.37
10.202, 1.02, 2.37
10.238, 1.08, 3.87
10.265, 2.18, 5.16
10.293, 3.69, 6.53
10.337, 5.29, 8.40
10.375, 6.59, 9.35
10.403, 7.46, 9.72
10.435, 7.70, 9.79
10.470, 7.48, 9.42
10.502, 7.13, 8.71
10.539, 6.84, 7.76
10.574, 6.27, 6.02
10.603, 4.66, 4.99
10.636, 3.01, 3.84
10.670, 2.51, 2.72
10.710, 1.82, 1.56
10.731, 0.81, 1.11
10.766, 0.42, 0.98
10.803, 0.69, 1.71
10.838, 1.57, 3.06
10.868, 2.85, 4.54
10.902, 4.23, 6.30
10.939, 5.42, 7.95
10.971, 6.18, 8.65
11.007, 6.43, 9.11
11.036, 6.30, 9.19
11.072, 6.07, 8.94
11.105, 5.72, 1.90
11.133, 5.47, 2.01
11.169, 5.03, 1.07
11.204, 3.61, 0.51
11.235, 2.45, 0.44
11.284, 1.92, 1.14
11.313, 0.95, 1.95
11.347, 0.59, 3.13
11.374, 1.10, 4.14
11.407, 2.39, 5.29
11.434, 4.31, 6.05
11.475, 6.42, 6.72
11.501, 7.55, 6.85
11.532, 8.62, 6.70
11.568, 9.45, 6.10
11.601, 9.83, 5.24
11.636, 9.86, 4.12
11.680, 9.64, 2.64
11.707, 9.26, 1.81
11.738, 8.72, -0.64
11.766, 8.03, 1.14
11.801, 7.24, 0.60
11.836, 6.36, 0.78
11.873, 5.59, 1.69
11.907, 5.24, 3.07
11.937, 5.45, 4.55
11.971, 6.06, 6.31
12.006, 6.54, 7.96
12.036, 6.30, 9.02
12.075, 7.03, 9.78
12.105, 8.10, 9.84
12.140, 9.00, 9.33
12.174, 9.55, 8.30
12.202, 9.81, 7.14
12.241, 9.83, 5.28
12.270, 9.70, 3.82
12.313, 9.45, 2.05
12.336, 9.11, 7.12
12.367, 8.67, 6.37
12.401, 8.12, 5.76
12.436, 7.51, 5.35
12.481, 7.08, 5.25
12.511, 7.13, 5.46
12.544, 7.64, 5.93
12.571, 7.13, 6.46
12.611, 6.82, 7.38
12.644, 6.76, 8.17
12.678, 7.25, 8.91
12.711, 8.16, 9.44
12.743, 8.97, 9.76
12.779, 9.52, 9.83
12.813, 9.84, 9.63
12.851, 9.90, 9.11
12.879, 9.81, 8.56
12.912, 9.60, 7.85
12.944, 9.34, 9.21
12.978, 9.02, 6.99
13.011, 8.67, 6.79
13.043, 8.34, 6.75
13.077, 8.07, 6.86
13.110, 8.02, 7.11
13.144, 8.26, 7.49
13.178, 7.83, 7.95
13.212, 7.33, 8.45
13.244, 7.09, 8.91
13.272, 7.08, 9.27
13.302, 7.72, 9.62
13.335, 8.49, 9.86
13.376, 9.10, 9.85
13.412, 9.47, 9.57
13.445, 9.75, 9.12
13.478, 9.89, 8.56
13.510, 9.91, 7.98
13.545, 9.82, 7.39
13.576, 9.64, 7.04
13.612, 9.40, 8.48
13.648, 9.08, 7.80
13.679, 8.71, 7.50
13.706, 8.30, 7.22
13.744, 7.90, 7.05
13.776, 7.63, 7.16
13.809, 7.62, 7.49
13.845, 7.38, 8.04
13.887, 6.76, 8.78
13.914, 6.42, 9.23
13.947, 7.24, 9.61
13.986, 8.22, 9.83
14.010, 9.02, 9.90
14.042, 9.55, 9.90
14.079, 9.84, 9.76
14.111, 9.90, 9.55
14.139, 9.76, 9.29
14.176, 9.48, 8.89
14.213, 9.04, 9.65
14.242, 8.47, 8.70
14.284, 7.78, 8.12
14.313, 7.00, 7.72
14.348, 6.21, 7.27
14.372, 5.52, 6.99
14.416, 4.78, 6.50
14.440, 4.13, 6.40
14.482, 3.62, 6.57
14.507, 4.42, 6.88
14.544, 6.18, 7.53
14.579, 7.19, 8.26
14.611, 8.34, 8.91
14.649, 9.33, 9.49
14.682, 9.79, 9.73
14.711, 9.76, 9.86
14.745, 9.44, 9.89
14.785, 8.92, 9.11
14.812, 8.26, 7.76
14.841, 7.48, 7.07
14.876, 6.60, 6.22
14.912, 5.60, 5.37
14.951, 4.50, 4.57
14.981, 3.37, 3.81
15.011, 2.27, 3.51
15.043, 0.82, 3.94
15.077, 0.49, 5.11
15.111, 0.84, 6.71
15.150, 1.96, 8.50
15.177, 3.66, 9.14
15.215, 5.73, 9.59
15.246, 7.31, 9.77
15.284, 8.39, 9.73
15.308, 9.39, 9.58
15.350, 9.78, 9.06
15.383, 9.75, 8.47
15.414, 9.40, 7.80
15.444, 8.87, 3.13
15.482, 8.19, 2.76
15.509, 7.38, 1.90
15.545, 6.45, 0.69
15.586, 5.39, 0.62
15.618, 4.24, 1.61
15.643, 3.01, 2.90
15.682, 1.84, 5.38
15.716, 1.45, 7.51
15.737, 0.69, 8.53
15.781, 0.39, 9.47
15.818, 0.67, 9.80
15.849, 1.53, 9.72
15.878, 2.79, 9.37
15.913, 4.27, 8.61
15.945, 5.66, 7.65
15.984, 6.89, 6.23
16.016, 7.81, 4.97
16.047, 8.37, 3.77
16.080, 8.57, 2.59
16.115, 8.11, 1.38
16.149, 6.79, 0.52
16.186, 5.28, -0.43
16.223, 3.64, 1.72
16.249, 2.35, 1.03
16.281, 1.99, 0.50
16.314, 1.65, 0.40
16.355, 1.29, 0.95
16.379, 0.68, 1.58
16.415, 0.33, 2.84
16.447, 0.45, 4.15
16.487, 1.04, 5.83
16.514, 2.00, 6.85
16.548, 3.15, 7.79
16.584, 4.21, 8.37
16.615, 4.98, 8.58
16.647, 5.44, 8.49
16.694, 5.72, 7.81
16.716, 5.85, 7.30
16.754, 6.03, 6.19
16.783, 6.18, 5.19
16.818, 5.72, 3.99
16.842, 4.41, 3.17
16.879, 2.97, 3.86
16.916, 2.30, 2.99
16.943, 2.05, 2.39
16.981, 1.71, 1.60
17.017, 1.08, 0.94
17.051, 0.57, 0.47
17.089, 0.66, 0.34
17.107, 1.38, 0.42
17.158, 2.65, 1.15
17.190, 4.30, 1.90
17.224, 6.05, 2.85
17.256, 7.57, 3.79
