session,method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
jin_20260409_182834,SinBP_M,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,2.417354986334964,2.853489201611716,0.29952798724598734,0.9997526900182934,3.825781037740022,-1.6231026314624288
yu_20260409_182115,RTBP,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,6.417885884129065,6.757150383570107,-0.29101685276421835,-6.417885884129065,4.249138850544911,4.0303396588769544
yu_20260409_182115,RTBP,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,10.44822554300602,10.576180314721416,0.05730829686710332,-10.44822554300602,4.249138850544911,4.0303396588769544
yu_20260409_182115,SinBP_D,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,2.0808382684971884,2.5374239030373897,-0.1420807149750689,-1.599434613249573,5.0944673948606,4.911335569868742
yu_20260409_182115,SinBP_D,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,6.510770183118314,6.721041720311483,-0.09371162492121889,-6.510770183118314,5.0944673948606,4.911335569868742
yu_20260409_182115,SinBP_D_EOnly,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,3.686202238653158,4.085670578945996,-0.12573200604034632,-3.5056415175326183,5.0513619837352195,4.902744161565473
yu_20260409_182115,SinBP_D_EOnly,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,8.40838567909809,8.566689036571766,-0.2303880828240868,-8.40838567909809,5.0513619837352195,4.902744161565473
yu_20260409_182115,SinBP_D_E2,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,4.606069476859751,5.017518610220025,-0.15548655668053304,-4.535103637270281,4.691050878023492,4.485580172200022
yu_20260409_182115,SinBP_D_E2,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,9.020683809470302,9.16391865300688,-0.216209647855173,-9.020683809470302,4.691050878023492,4.485580172200022
yu_20260409_182115,SinBP_D_LocalA,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,2.2042518305996235,2.584738333318872,-0.08653891462423118,-1.5781033573317276,4.919330149381865,4.750125129994771
yu_20260409_182115,SinBP_D_LocalA,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",48,6.3282284873264985,6.553166832986431,-0.25003460280534956,-6.3282284873264985,4.919330149381865,4.750125129994771
yu_20260409_182115,SinBP_M,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,3.6707600929906037,4.130735232817296,-0.14846723839291334,-3.48138899544679,2.292755338877447,1.0649985501745989
yu_20260409_182115,SinBP_M,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,4.546387545621389,4.77712587963729,0.13195388743520736,-4.546387545621389,2.292755338877447,1.0649985501745989
zawa_20260409_181339,RTBP,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,9.361352211645869,9.620142788350922,0.018566442158251005,9.361352211645869,19.364952111232732,19.364952111232732
zawa_20260409_181339,RTBP,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,10.003599899586865,10.176372939202857,-0.10781807798421247,-10.003599899586865,19.364952111232732,19.364952111232732
zawa_20260409_181339,SinBP_D,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,13.522699772621912,13.705275079192498,-0.09811197279022524,13.522699772621912,20.963435064930724,20.963435064930724
zawa_20260409_181339,SinBP_D,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,7.440735292308814,7.689828058519501,-0.11237425084914472,-7.440735292308814,20.963435064930724,20.963435064930724
zawa_20260409_181339,SinBP_D_EOnly,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,11.899628362989144,12.13347119492614,-0.024669108390544682,11.899628362989144,20.97912263859492,20.97912263859492
zawa_20260409_181339,SinBP_D_EOnly,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,9.079494275605777,9.273809093723147,-0.09753580985530975,-9.079494275605777,20.97912263859492,20.97912263859492
zawa_20260409_181339,SinBP_D_E2,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,11.149856000759168,11.415119122233836,-0.0342241586114298,11.149856000759168,20.672185098446732,20.672185098446732
zawa_20260409_181339,SinBP_D_E2,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,9.522329097687567,9.703758587839147,-0.0937684245443221,-9.522329097687567,20.672185098446732,20.672185098446732
zawa_20260409_181339,SinBP_D_LocalA,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,13.594170207200586,13.793974768148482,-0.022638363838200004,13.594170207200586,20.86669597884745,20.86669597884745
zawa_20260409_181339,SinBP_D_LocalA,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",37,7.272525771646864,7.524504083838573,-0.09968404460467274,-7.272525771646864,20.86669597884745,20.86669597884745
zawa_20260409_181339,SinBP_M,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,11.12673573706524,11.408212704166969,-0.3096512863423032,11.12673573706524,17.977055747545315,17.977055747545315
zawa_20260409_181339,SinBP_M,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,6.850320010480074,6.920858502834384,0.4081584044202483,-6.850320010480074,17.977055747545315,17.977055747545315
ALL,RTBP,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",399,9.410397134371808,10.388066277076254,-0.6689078621906951,5.64557144232898,13.157650126646814,12.155438565572398
ALL,RTBP,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",399,6.530126953922719,7.178313243743257,0.6729476033660439,-6.509867123243416,13.157650126646814,12.155438565572398
ALL,SinBP_D,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",380,9.33876274247697,10.798912809383184,0.03691953910193448,8.363167186803526,13.986185150669424,13.172682637662604
ALL,SinBP_D,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",380,5.581569499152781,6.064034783594112,0.2886036177815466,-4.8095154508590765,13.986185150669424,13.172682637662604
ALL,SinBP_D_EOnly,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",372,17.67417627978405,21.423393104513146,-0.8297196405928582,15.849715600044147,14.675622163246413,14.016317000770233
ALL,SinBP_D_EOnly,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",372,6.999544987511442,7.625427564270404,0.7902864949535378,1.8333985992739137,14.675622163246413,14.016317000770233
ALL,SinBP_D_E2,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",372,17.185178376927215,20.683264172432942,-0.8269299067016741,14.961061016841924,14.376422672642933,13.65171748457107
ALL,SinBP_D_E2,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",372,6.846749544705646,7.456808244004568,0.7883571634266164,1.3093435322708515,14.376422672642933,13.65171748457107
ALL,SinBP_D_LocalA,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",368,19.098133172087653,23.187593269566737,-0.8291731275348871,18.095496484898753,14.633710745485935,13.846970740650534
ALL,SinBP_D_LocalA,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",368,7.774107370281826,8.610398834193576,0.7807092388307304,4.2485257442482185,14.633710745485935,13.846970740650534
ALL,SinBP_M,current_app_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",341,9.130247811696922,10.393588989099594,-0.24089458163706112,7.478848111111463,13.300913090493077,11.9512589546699
ALL,SinBP_M,current_app_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",341,5.223974115483639,5.6183994111320485,0.26355169010690727,-4.4724108435584355,13.300913090493077,11.9512589546699
eitaro_20260410_155023,RTBP,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,3.9024175578890863,4.341426474186473,0.384554842160945,3.5999929815502516,5.8251128204932,5.373654019024398
eitaro_20260410_155023,RTBP,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,1.922695262604113,2.1392162519089686,0.39155249144123433,-1.7736610374741462,5.8251128204932,5.373654019024398
eitaro_20260410_155023,SinBP_D,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,3.775735992434942,4.2626611496535185,0.33581691004901454,3.3814609440183307,5.635390737627776,5.046477883250649
eitaro_20260410_155023,SinBP_D,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,1.8596547451928338,2.1010111101302007,0.3398170686271205,-1.6650169392323173,5.635390737627776,5.046477883250649
eitaro_20260410_155023,SinBP_M,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,3.2980424812248,3.722334873313943,0.3794775501997976,2.8763779789730552,4.915939218644216,4.288277543716127
eitaro_20260410_155023,SinBP_M,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.6178967374194173,1.8297477916590819,0.3902000190337354,-1.4118995647430714,4.915939218644216,4.288277543716127
jin_20260409_182834,RTBP,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",97,6.558162217874201,7.404529070866613,0.007479447441231443,-6.32567281457275,9.824244596607382,-9.474154041023255
jin_20260409_182834,RTBP,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",97,3.2662895181390814,3.6922737321322168,0.003294658245182168,3.148481226450505,9.824244596607382,-9.474154041023255
jin_20260409_182834,SinBP_D,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,6.770717042000563,7.57025667959412,0.038201064245516746,-6.656662547803975,10.144490486607674,-9.971928147592866
jin_20260409_182834,SinBP_D,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,3.37377344460711,3.7761805766071657,0.03714053610097624,3.31526559978889,10.144490486607674,-9.971928147592866
jin_20260409_182834,SinBP_M,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,6.510499518630711,7.269426150806456,0.016660122229679376,-6.288136994948728,9.748170629229296,-9.412728962668549
jin_20260409_182834,SinBP_M,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,3.237671110598584,3.615677490395123,0.019566775800042364,3.1245919677198204,9.748170629229296,-9.412728962668549
yu_20260409_182115,RTBP,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,6.652309562142493,6.923470427731069,-0.2147795918239869,-6.652309562142493,9.924938453156228,-9.924938453156228
yu_20260409_182115,RTBP,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",56,3.272628891013735,3.411366621549834,-0.20728172733712846,3.272628891013735,9.924938453156228,-9.924938453156228
yu_20260409_182115,SinBP_D,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,6.678281361907738,6.9727034199579085,-0.3245884010436246,-6.678281361907738,9.961469469998303,-9.961469469998303
yu_20260409_182115,SinBP_D,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",52,3.283188108090566,3.435069616276639,-0.3444126892524428,3.283188108090566,9.961469469998303,-9.961469469998303
yu_20260409_182115,SinBP_M,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,6.87942663100841,7.122910571261041,-0.03253153300330764,-6.87942663100841,10.268297637179694,-10.268297637179694
yu_20260409_182115,SinBP_M,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,3.3888710061712857,3.5166407402973077,-0.05728686079583667,3.3888710061712857,10.268297637179694,-10.268297637179694
zawa_20260409_181339,RTBP,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,5.997041710887309,6.363055396795487,0.07020470469348236,5.997041710887309,9.023070360511605,9.023070360511605
zawa_20260409_181339,RTBP,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",40,3.0260286496242967,3.2068039376602835,0.06530414293381248,-3.0260286496242967,9.023070360511605,9.023070360511605
zawa_20260409_181339,SinBP_D,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,5.864766225151242,6.213328089234464,0.0752530523515287,5.864766225151242,8.829880785858292,8.829880785858292
zawa_20260409_181339,SinBP_D,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",39,2.96511456070705,3.1354352889295156,0.07405068751160045,-2.96511456070705,8.829880785858292,8.829880785858292
zawa_20260409_181339,SinBP_M,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,5.6701525697322746,6.068951358600847,-0.11088529637176553,5.6701525697322746,8.536189741710494,8.536189741710494
zawa_20260409_181339,SinBP_M,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",41,2.86603717197822,3.061948579509288,-0.11349819946494458,-2.86603717197822,8.536189741710494,8.536189741710494
ALL,RTBP,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",399,5.143986857078751,5.817779409774543,0.5023442136776975,-0.01162750841777445,7.693344197217365,-0.017278077735625032
ALL,RTBP,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",399,2.549407697337542,2.888112309132959,0.49965617598629036,0.005650569317850012,7.693344197217365,-0.017278077735625032
ALL,SinBP_D,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",380,5.06513838335906,5.769908713882132,0.4852958225635171,-0.012055672404538522,7.575716485987063,-0.017847032064587678
ALL,SinBP_D,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",380,2.5105781026280027,2.865128127864013,0.48174947755716496,0.005791359660048706,7.575716485987063,-0.017847032064587678
ALL,SinBP_M,refit_map_pp_smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",341,4.73091323115196,5.453071942514301,0.5654751160478859,-0.004964127895646402,7.073260863272042,-0.007286225957498058
ALL,SinBP_M,refit_map_pp_smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",341,2.3423476321200822,2.706007635579319,0.5636600098766141,0.0023220980618516556,7.073260863272042,-0.007286225957498058
eitaro_20260410_155023,RTBP,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,3.6281251529244716,3.9662948666667455,0.3575907085351334,3.6158092993431366,5.416152492704462,5.397814077513607
eitaro_20260410_155023,RTBP,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",206,1.7880273397799908,1.9593505949748553,0.3637878024777457,-1.7820047781704706,5.416152492704462,5.397814077513607
eitaro_20260410_155023,SinBP_D,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,3.0685981674176244,3.3787534615730817,0.22908605874749935,2.9563146619420912,4.584947887232107,4.4159138739804344
eitaro_20260410_155023,SinBP_D,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",203,1.5163497198144809,1.6724110122573241,0.23519832356603684,-1.4595992120383423,4.584947887232107,4.4159138739804344
eitaro_20260410_155023,SinBP_M,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,3.3490130819238844,3.6528156634422113,0.27397433565629564,3.2779517457960576,5.001756234946072,4.895749784751753
eitaro_20260410_155023,SinBP_M,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",183,1.6539109629083961,1.807598112811148,0.28480060919526934,-1.6177980389556965,5.001756234946072,4.895749784751753
jin_20260409_182834,RTBP,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",97,3.9669971501361885,4.704180995414444,0.3058845785668911,-3.460487684714834,5.946734181413432,-5.178221836088889
jin_20260409_182834,RTBP,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",97,1.9797370312772458,2.346888683949656,0.3108662218244551,1.7177341513740556,5.946734181413432,-5.178221836088889
jin_20260409_182834,SinBP_D,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,3.70189552266735,4.418503875760272,0.5024985986041411,-3.331892331787205,5.55094421407472,-4.986944424586694
jin_20260409_182834,SinBP_D,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",86,1.8490486914073703,2.2088253363187,0.49801523945919185,1.6550520927994883,5.55094421407472,-4.986944424586694
jin_20260409_182834,SinBP_M,smartphone_initial_baseline,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,3.708234079905779,4.441244227814704,0.49097631069259573,-3.326240910141901,5.5623144079839815,-4.982603575425258
jin_20260409_182834,SinBP_M,smartphone_initial_baseline,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",75,1.8540803280782014,2.2168748595518295,0.4895146075086828,1.6563626652833565,5.5623144079839815,-4.982603575425258
