fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,PP_mae,PP_bias,SBP_corr,DBP_corr
leave_one_session_out,eitaro_20260410_155023,RTBP,206,12.555186343963598,12.812138179602366,12.555186343963598,6.214110127064679,6.347151761394334,-6.214110127064679,18.769296471028277,18.769296471028277,-0.2571141788545484,-0.2650013300604611
leave_one_session_out,eitaro_20260410_155023,SinBP_D,203,12.837621727738261,13.10433923307655,12.837621727738261,6.35137420978102,6.488810477145409,-6.35137420978102,19.188995937519277,19.188995937519277,-0.30078324042220717,-0.30645825079609096
leave_one_session_out,eitaro_20260410_155023,SinBP_M,183,12.456646023850954,12.682413092164245,12.456646023850954,6.1455731400036875,6.26136912961793,-6.1455731400036875,18.602219163854638,18.602219163854638,-0.27473004828391195,-0.28390886672930615
leave_one_session_out,jin_20260409_182834,RTBP,97,11.363954948175465,11.822806980850897,-11.363954948175465,5.65531885016589,5.886462077398517,5.65531885016589,17.019273798341356,-17.019273798341356,0.33087924589579154,0.33173305831076466
leave_one_session_out,jin_20260409_182834,SinBP_D,86,11.472987416792542,11.86382864391071,-11.472987416792542,5.713530783512143,5.911425621218615,5.713530783512143,17.186518200304686,-17.186518200304686,0.3958471359441819,0.39525266472694565
leave_one_session_out,jin_20260409_182834,SinBP_M,75,10.16481714194253,10.690637157909876,-10.16481714194253,5.049609473061882,5.314484079078538,5.049609473061882,15.214426615004417,-15.214426615004417,0.17587684422143615,0.17437856236256027
leave_one_session_out,yu_20260409_182115,RTBP,56,9.435342260716805,9.634654779011575,-9.435342260716805,4.6395229523848736,4.740963223697354,4.6395229523848736,14.074865213101676,-14.074865213101676,-0.155645324515454,-0.1408735227399448
leave_one_session_out,yu_20260409_182115,SinBP_D,52,9.382927763965112,9.601405770138605,-9.382927763965112,4.611585967413881,4.724243239653245,4.611585967413881,13.994513731378996,-13.994513731378996,-0.31937693572476855,-0.3364122170349939
leave_one_session_out,yu_20260409_182115,SinBP_M,42,9.275423900245507,9.467639230932981,-9.275423900245507,4.570323112223979,4.6717444114608755,4.570323112223979,13.845747012469483,-13.845747012469483,-0.009940757666474809,-0.04286336814610063
leave_one_session_out,zawa_20260409_181339,RTBP,40,7.74493858600965,8.096272558648277,7.74493858600965,3.9057404361774433,4.079277580013708,-3.9057404361774433,11.650679022187093,11.650679022187093,0.07893611070278225,0.07470065547604786
leave_one_session_out,zawa_20260409_181339,SinBP_D,39,7.670787518234061,8.003856133608329,7.670787518234061,3.8760309281291305,4.038993410698437,-3.8760309281291305,11.546818446363194,11.546818446363194,0.08384300231050326,0.08285959551405052
leave_one_session_out,zawa_20260409_181339,SinBP_M,41,7.955140682066678,8.306846489676186,7.955140682066678,4.020563970696769,4.193911099306892,-4.020563970696769,11.975704652763447,11.975704652763447,-0.13950995130081692,-0.1445953082985585
leave_one_session_out,ALL,RTBP,399,11.345485531002627,11.761401517483343,3.1716369266258786,5.625853427122972,5.834903751081961,-1.573827292788915,16.9713389581256,4.745464219414794,-0.8796766747456931,-0.8770855753741761
leave_one_session_out,ALL,SinBP_D,380,11.525755488190368,11.949078348756684,3.7647599009780297,5.714895495974077,5.927033986652482,-1.8666527713026757,17.240650984164446,5.631412672280706,-0.8834992224932527,-0.8811156538336246
leave_one_session_out,ALL,SinBP_M,341,11.019519295558533,11.436421225462086,4.263336952708086,5.4550067114729925,5.661660778088949,-2.1079434786691915,16.474526007031525,6.3712804313772775,-0.8986630446892035,-0.8971333903920232
