fit,session,method,n,SBP_mae,SBP_rmse,SBP_bias,DBP_mae,DBP_rmse,DBP_bias,PP_mae,PP_bias,SBP_corr,DBP_corr
smartphone_rich_baseline_loso,eitaro_20260410_155023,RTBP,206,32.42892277949836,32.4717667242643,32.42892277949836,16.04655258382241,16.067990322811095,-16.04655258382241,48.47547536332077,48.47547536332077,0.32081184765162973,0.32878358699330645
smartphone_rich_baseline_loso,eitaro_20260410_155023,SinBP_D,203,7.071037811137152,7.285950307039167,7.071037811137152,3.455625070272933,3.5643793428488206,-3.455625070272933,10.526662881410088,10.526662881410088,0.22773787991693767,0.233514604854686
smartphone_rich_baseline_loso,eitaro_20260410_155023,SinBP_M,183,59.74985689298002,59.7760653458587,59.74985689298002,29.659121106163695,29.672359160565588,-29.659121106163695,89.40897799914373,89.40897799914373,0.20148541799517272,0.20943339624992569
smartphone_rich_baseline_loso,jin_20260409_182834,RTBP,97,9.819653066454578,10.37256923087284,-9.819653066454578,4.9084943345043355,5.1871633575777985,4.9084943345043355,14.728147400958909,-14.728147400958909,-0.01656589148445984,-0.014008799868597415
smartphone_rich_baseline_loso,jin_20260409_182834,SinBP_D,86,9.505618728630218,10.009639157170884,-9.505618728630218,4.74161892075137,4.997209202340474,4.74161892075137,14.247237649381587,-14.247237649381587,0.07115800746446338,0.08200136032731842
smartphone_rich_baseline_loso,jin_20260409_182834,SinBP_M,75,26.324181237248848,26.52661200608689,-26.324181237248848,13.109096634904251,13.211328395652838,13.109096634904251,39.4332778721531,-39.4332778721531,-0.184035704493932,-0.18291456663571226
smartphone_rich_baseline_loso,yu_20260409_182115,RTBP,56,9.566293482360253,9.729104339354626,-9.566293482360253,4.796827270035039,4.879190203334085,4.796827270035039,14.363120752395291,-14.363120752395291,0.08554207918870628,0.0795871095627304
smartphone_rich_baseline_loso,yu_20260409_182115,SinBP_D,52,7.827879316202115,8.035203523617339,-7.827879316202115,3.885130946953432,3.9907310186774327,3.885130946953432,11.713010263155551,-11.713010263155551,0.019158883616401206,0.01852446967017618
smartphone_rich_baseline_loso,yu_20260409_182115,SinBP_M,42,13.717458974005066,13.835786886057807,-13.717458974005066,6.827563385164033,6.888855766365367,6.827563385164033,20.545022359169096,-20.545022359169096,-0.15296774279311082,-0.18500037220102936
smartphone_rich_baseline_loso,zawa_20260409_181339,RTBP,40,9.907788435935364,10.081620072435229,9.907788435935364,4.961503584374247,5.048307503138828,-4.961503584374247,14.869292020309612,14.869292020309612,-0.23384801387224324,-0.24459968199298493
smartphone_rich_baseline_loso,zawa_20260409_181339,SinBP_D,39,12.699961372847737,12.833008457938924,12.699961372847737,6.330407566014017,6.396743742138666,-6.330407566014017,19.030368938861756,19.030368938861756,-0.2306590971213514,-0.23589961925873318
smartphone_rich_baseline_loso,zawa_20260409_181339,SinBP_M,41,13.214313495552508,13.346269739640809,13.214313495552508,6.59611365443169,6.661984846364849,-6.59611365443169,19.810427149984196,19.810427149984196,-0.23728529194090792,-0.24321624506675993
smartphone_rich_baseline_loso,ALL,RTBP,399,21.465885745544725,24.372430819317827,14.006142475077212,10.648612163436765,12.072013559374028,-6.915548115472441,32.114497908981484,20.921690590549655,-0.8736157456898012,-0.8700152311366842
smartphone_rich_baseline_loso,ALL,SinBP_D,380,8.30329501133319,8.761904509933018,1.8583848265715655,4.100483738858285,4.33791074650741,-0.8909782839835683,12.403778750191476,2.7493631105551337,-0.5223868308473174,-0.5255033442322813
smartphone_rich_baseline_loso,ALL,SinBP_M,341,41.133306552594945,46.01444421915091,26.174673885721766,20.43401680954359,22.848822165565778,-12.985688892859086,61.567323362138524,39.16036277858085,-0.8792356320131134,-0.8754082645117164
