method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,117,0.44720132975434546,0.47760508916606637,0.06838311279595304,0.09995077044476285,0.0999507704447628,-0.205433721587523,0.004091513338709461,0.03025876881943446,0.5980392156862745,0.0
RTBP,M1,HR,dynamic,117,-1.7283737307056088,-1.7283174241366104,0.0804220997269926,0.09371964612113108,0.09371964612113108,0.5376209198237324,0.003315193267421402,0.03558588698460927,0.45871559633027525,0.0
RTBP,M1,P2V_relTTP,dynamic,117,13.347725215428847,13.261364598306677,1.354830492294418,0.03086849722100093,0.030868497221000938,0.7569610427709557,0.015296395835389229,0.5994974633310859,0.48623853211009177,0.0
RTBP,M1,V2P_relTTP,dynamic,117,-8.198935918465711,-8.209869271410083,1.3660128459888994,0.02040386779904409,0.020403867799044087,0.785792784394412,0.0118610891071479,0.6044455307919532,0.45871559633027525,0.0
RTBP,M1,intercept,baseline,117,29.27485815748572,29.27485815748574,3.552713678800501e-14,4.560249156586834e-15,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,101,0.2680351285488359,0.2705526695661507,0.013086326564122681,0.21195148301664474,0.21195148301664482,0.03837326350685898,0.0012265810951734989,0.005753982361976113,0.5,0.0
SinBP_D,M2,E,dynamic,101,-22.481520166006867,-23.25684980584228,3.458100235714204,-0.0970502529465709,-0.09705025294657088,0.06752899303959588,-0.1497355793823961,1.5205067415019753,0.47368421052631576,0.22767395789363745
SinBP_D,M2,HR,dynamic,101,-2.554217479849974,-2.5465290055028893,0.13001546194346547,0.05150903822814491,0.051509038228144906,-0.4207698996650615,0.00296607809759029,0.05716704922051046,0.4421052631578947,0.0
SinBP_D,M2,P2V_relTTP,dynamic,101,13.26020351534024,13.121475396293288,1.5408531235966896,0.11233634704650215,0.11233634704650214,0.7689843093047988,0.07571589791644129,0.6775042371232094,0.6,0.0
SinBP_D,M2,Stiffness,dynamic,101,19.218857817569837,19.959771671736853,3.0801199381067335,0.12325578329549298,0.12325578329549298,-0.06192152367931095,0.1689992969127948,1.3543109832843467,0.5263157894736842,0.0
SinBP_D,M2,V2P_relTTP,dynamic,101,-8.307511902618362,-8.432365948797521,1.3763008561717085,0.038261166412007636,0.03826116641200761,0.7289999311253963,0.022802447485442252,0.605151553599146,0.45263157894736844,0.0
SinBP_D,M2,intercept,baseline,101,33.03905629465873,33.03905629465872,6.394884621840902e-14,-2.304495557778361e-15,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,102,-1.9914549860604402,-2.0715253996594427,0.2730778435254402,-0.047110231285926084,-0.047110231285926056,0.23986228936911694,-0.009452953321813683,0.12055131794462465,0.53125,0.001139565981413657
SinBP_M,M3,HR,dynamic,102,-7.777815578741143,-7.7598270695306635,0.39433775799764365,0.04928884766714279,0.0492888476671428,-0.4623323056901888,0.009340784195006396,0.17408199738297597,0.4270833333333333,0.0
SinBP_M,M3,Mean,dynamic,102,10.399386922001796,10.238246756405193,1.482450358308689,-0.05352949496174763,-0.05352949496174761,0.16147982393733462,-0.0423439503443437,0.6544337034979718,0.43157894736842106,0.027711308244583066
SinBP_M,M3,cosPhi,dynamic,102,-0.3744261106058911,-0.9591246724362532,3.4564794423576326,0.15362011510342266,0.15362011510342263,0.8844838181328964,0.20355022552179267,1.5258768226866242,0.59375,0.0
SinBP_M,M3,intercept,baseline,102,31.87600115205457,31.87600115205457,3.907985046680551e-14,,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,102,1.0270410758590407,1.0477862707840446,0.06063954552237921,0.08359725441192614,0.08359725441192613,-0.21823315886353428,0.0032064298318219787,0.026769572506913593,0.5520833333333334,0.0
