経過時間_秒, Green, SinWave
7.601, 0.58, 6.40
7.630, 1.06, 6.16
7.670, 2.08, 5.97
7.704, 3.41, 5.93
7.733, 4.82, 5.99
7.772, 6.13, 6.21
7.802, 7.06, 6.48
7.834, 7.59, 6.83
7.872, 7.98, 7.33
7.904, 8.45, 7.78
7.939, 9.01, 8.29
7.971, 8.35, 8.73
8.002, 7.44, 9.12
8.040, 6.39, 7.49
8.068, 5.18, 2.84
8.103, 3.87, 1.54
8.135, 2.47, 0.83
8.167, 1.55, 0.56
8.204, 0.78, 0.84
8.235, 0.63, 1.53
8.271, 1.20, 2.76
8.304, 2.48, 4.14
8.332, 4.25, 5.38
8.371, 6.33, 6.99
8.404, 7.67, 8.12
8.437, 8.72, 8.85
8.469, 9.39, 8.99
8.506, 9.76, 8.44
8.537, 9.81, 7.45
8.572, 9.59, 5.89
8.603, 9.16, 4.43
8.641, 8.56, 3.43
8.672, 7.79, 9.54
8.705, 6.91, 9.81
8.736, 5.90, 9.44
8.774, 4.76, 8.22
8.806, 3.60, 6.71
8.839, 2.27, 4.94
8.869, 0.80, 3.36
8.899, 0.54, 2.01
8.936, 0.85, 1.24
8.975, 1.77, 0.75
9.008, 3.09, 0.62
9.037, 4.60, 0.71
9.072, 6.04, 1.09
9.108, 7.17, 1.76
9.139, 7.98, 2.52
9.175, 8.56, 3.57
9.206, 9.26, 4.57
9.237, 9.20, 5.60
9.272, 8.32, 6.73
9.311, 7.11, 6.92
9.342, 5.65, 2.46
9.376, 4.03, 1.34
9.407, 2.60, 0.84
9.440, 2.16, 0.56
9.470, 1.64, 0.57
9.509, 1.00, 0.94
9.540, 0.43, 1.50
9.575, 0.30, 2.37
9.608, 0.55, 3.37
9.638, 1.13, 4.38
9.673, 1.89, 5.59
9.712, 2.57, 6.88
9.744, 3.01, 7.81
9.775, 3.10, 8.90
9.808, 2.88, 9.40
9.836, 2.38, 8.92
9.880, 1.74, 6.58
9.911, 1.81, 8.83
9.941, 1.96, 9.25
9.973, 2.06, 9.05
10.000, 2.21, 8.41
10.039, 2.04, 6.83
10.077, 1.80, 4.87
10.110, 1.64, 3.13
10.140, 1.14, 1.77
10.169, 0.58, 1.06
10.204, 0.28, 0.53
10.233, 0.43, 0.32
10.276, 0.97, 0.41
10.314, 1.87, 0.89
10.346, 2.93, 1.55
10.377, 4.05, 2.38
10.410, 5.09, 3.41
10.446, 5.99, 4.63
10.479, 6.86, 5.76
10.510, 7.57, 6.77
10.542, 8.07, 7.69
10.573, 8.32, 8.63
10.610, 7.28, 9.24
10.635, 6.04, 9.16
10.682, 4.67, -6.43
10.716, 3.26, 0.28
10.748, 2.11, 0.65
10.779, 1.76, 1.39
10.810, 1.31, 2.44
10.847, 0.59, 3.93
10.878, 0.29, 5.23
10.908, 0.44, 6.39
10.942, 1.10, 7.50
10.977, 2.15, 8.20
11.011, 3.49, 8.27
11.043, 4.87, 7.76
11.074, 6.07, 6.80
11.113, 7.15, 5.15
11.144, 8.08, 3.70
11.179, 8.83, 2.16
11.215, 9.54, 0.99
11.249, 9.06, 0.39
11.282, 8.37, 0.27
11.319, 7.61, 2.20
11.346, 6.68, 2.93
11.377, 5.64, 3.83
11.414, 4.45, 4.93
11.445, 3.16, 5.82
11.482, 1.92, 6.77
11.513, 1.07, 7.88
11.544, 0.58, 8.23
11.576, 0.63, 6.77
11.615, 1.38, 3.53
11.647, 2.63, 1.34
11.683, 4.19, 0.72
11.716, 5.75, 0.37
11.748, 7.00, 0.26
11.785, 7.89, 0.41
11.816, 8.68, 0.75
11.853, 9.24, 1.41
11.884, 9.11, 2.15
11.916, 8.31, 2.99
11.948, 7.21, 28.86
11.981, 5.77, 7.34
12.015, 4.10, 5.13
12.048, 2.83, 2.93
12.083, 2.53, 1.53
12.114, 2.30, 1.01
12.146, 1.77, 0.68
12.178, 0.99, 0.57
12.211, 0.41, 0.70
12.245, 0.31, 1.08
12.281, 0.72, 1.73
12.317, 1.57, 2.60
12.348, 2.64, 3.47
12.379, 3.77, 4.42
12.411, 4.65, 5.43
12.447, 5.24, 6.53
12.476, 5.64, 7.35
12.507, 5.75, 8.12
12.550, 5.65, 9.36
12.582, 5.52, 9.04
12.621, 5.53, 7.68
12.652, 5.04, 3.13
12.681, 3.67, 2.05
12.713, 2.25, 1.07
12.749, 2.00, 0.62
12.782, 1.84, 0.37
12.816, 1.61, 0.30
12.848, 1.10, 0.41
12.880, 0.51, 0.68
12.916, 0.34, 1.17
12.949, 0.67, 1.74
12.981, 1.46, 2.39
13.019, 2.65, 3.20
13.053, 4.07, 3.91
13.085, 5.50, 4.53
13.116, 7.02, 5.09
13.148, 8.65, 5.68
13.176, 9.36, 5.78
13.210, 9.65, 5.36
13.250, 9.57, 4.20
13.285, 9.20, 2.94
13.324, 8.54, 1.56
13.357, 7.76, 7.81
13.389, 6.83, 6.43
13.420, 5.84, 4.94
13.450, 4.80, 3.50
13.482, 3.72, 2.13
13.521, 2.49, 1.03
13.553, 1.62, 0.51
13.585, 0.94, 0.33
13.620, 0.39, 0.51
13.649, 0.33, 0.95
13.686, 0.87, 1.87
13.722, 1.92, 3.05
13.753, 3.44, 4.21
13.785, 5.15, 5.47
13.817, 6.79, 6.69
13.850, 8.45, 7.82
13.883, 9.10, 8.83
13.917, 9.56, 9.52
13.954, 9.80, 9.62
13.987, 9.72, 9.13
14.018, 9.41, 8.22
14.055, 8.91, 17.65
14.086, 8.23, 7.94
14.116, 7.42, 6.63
14.151, 6.48, 4.91
14.185, 5.47, 3.26
14.216, 4.43, 1.95
14.254, 3.42, 1.00
14.288, 2.23, 0.51
14.321, 0.58, 0.33
14.355, 1.04, 0.47
14.386, 2.18, 0.87
14.420, 3.91, 1.60
14.453, 5.98, 2.53
14.487, 7.31, 3.67
14.515, 8.32, 4.72
14.548, 8.94, 5.89
14.581, 9.50, 7.05
14.617, 9.73, 8.16
14.650, 9.64, 9.16
14.684, 9.18, 9.73
14.724, 8.47, 11.83
14.753, 7.52, 9.76
14.788, 6.45, 9.59
14.820, 5.30, 9.01
14.852, 4.09, 8.07
14.886, 2.92, 6.78
14.917, 1.70, 5.45
14.953, 1.44, 3.88
14.987, 1.02, 2.54
15.022, 0.53, 1.52
15.053, 0.52, 0.95
15.088, 1.06, 0.60
15.120, 2.13, 0.58
15.152, 3.62, 0.85
15.187, 5.29, 1.45
15.217, 6.89, 2.19
15.256, 8.50, 3.38
15.284, 9.08, 4.35
15.325, 9.45, 5.83
15.357, 9.71, 6.94
15.389, 9.71, 7.93
15.418, 9.48, 8.75
15.454, 9.01, 9.51
15.492, 8.38, 7.29
15.523, 7.60, 5.12
15.550, 6.72, 3.90
15.579, 5.80, 2.65
15.617, 4.85, 1.43
15.648, 3.72, 0.84
15.684, 2.02, 0.53
15.720, 1.08, 0.66
15.754, 0.54, 1.17
15.791, 0.52, 2.11
15.824, 1.14, 3.20
15.854, 2.40, 4.34
15.889, 4.18, 5.72
15.919, 6.24, 6.87
15.951, 7.43, 7.96
15.989, 8.33, 9.08
16.021, 9.06, 9.63
16.055, 9.61, 9.69
16.084, 9.80, 9.30
16.124, 9.90, 8.17
16.148, 9.82, 7.18
16.184, 9.63, 5.60
16.223, 9.29, 9.56
16.250, 8.87, 9.74
16.287, 8.39, 8.93
16.323, 7.86, 7.61
16.354, 7.34, 6.21
16.389, 6.75, 4.51
16.421, 6.01, 3.03
16.455, 5.18, 1.78
16.487, 4.24, 1.16
16.521, 3.24, 0.72
16.549, 5.28, 0.53
16.597, 5.93, 0.59
16.624, 6.65, 0.84
16.649, 7.63, 1.21
16.688, 8.51, 1.99
16.721, 9.17, 2.83
16.754, 9.50, 3.79
16.788, 9.74, 4.85
16.825, 9.71, 6.02
16.858, 9.49, 7.03
16.895, 9.04, 10.68
16.923, 8.44, 9.69
16.961, 7.68, 9.16
16.991, 6.80, 8.35
17.023, 5.87, 7.23
17.059, 4.93, 5.86
17.094, 3.68, 4.63
17.126, 2.02, 3.94
17.156, 1.20, 3.59
17.186, 0.56, 3.35
17.225, 0.39, 3.24
17.257, 0.66, 3.32
17.297, 1.44, 3.62
17.333, 2.61, 4.08
17.363, 4.05, 4.57
17.390, 5.54, 5.08
17.415, 6.97, 5.59
17.453, 8.34, 6.42
17.487, 9.36, 7.19
17.517, 9.75, 7.79
17.556, 9.42, 8.54
17.592, 8.72, 9.26
17.631, 7.69, 8.01
17.664, 6.49, 5.51
17.695, 5.17, 3.84
17.724, 3.78, 2.41
17.755, 2.34, 1.39
17.793, 1.91, 0.70
17.826, 1.66, 0.42
17.856, 1.45, 0.42
17.888, 1.06, 0.70
17.924, 0.50, 1.34
17.962, 0.38, 2.32
17.993, 0.77, 3.31
18.027, 1.62, 4.50
18.060, 2.86, 5.70
18.091, 4.25, 6.79
18.129, 5.60, 7.98
18.160, 6.96, 8.94
18.192, 8.34, 9.63
18.225, 9.51, 9.69
18.255, 9.86, 9.13
18.289, 9.64, 7.96
18.332, 9.19, 5.83
18.367, 8.53, 8.78
18.399, 7.66, 9.22
18.431, 6.61, 8.30
18.462, 5.39, 7.14
18.494, 4.03, 5.76
18.525, 2.61, 4.38
18.565, 1.92, 2.70
18.596, 1.46, 1.65
18.626, 0.69, 0.99
18.659, 0.38, 0.54
18.694, 0.59, 0.38
18.732, 1.30, 0.62
18.764, 2.34, 1.13
18.793, 3.57, 1.82
18.829, 4.74, 2.90
18.859, 5.65, 3.97
18.884, 6.39, 4.86
18.924, 6.93, 6.34
18.962, 7.38, 7.64
18.995, 7.74, 8.62
19.028, 8.26, 9.45
19.060, 7.82, 9.88
19.099, 6.74, 9.81
19.138, 5.52, 8.09
19.170, 4.20, 6.98
19.207, 2.78, 5.82
