method,prefix,term,term_kind,n,pp_term_mean,pp_term_median,pp_term_std,corr_to_ref_pp,centered_corr_to_ref_pp,centered_corr_to_pred_pp,gain_to_ref_pp,amplitude_ratio_to_ref_pp,direction_agreement_to_ref_pp,inverse_strength
RTBP,M1,A,dynamic,110,0.39057516617415133,0.4024220880465081,0.08173332280543359,-0.022101371767162724,-0.022101371767162748,-0.09872421725816889,-0.00044421602441834825,0.0194268208547944,0.6161616161616161,8.629705127204227e-06
RTBP,M1,HR,dynamic,110,-1.8279421217704075,-1.852519952319601,0.15207003122084753,-0.18578846884032646,-0.1857884688403264,0.3923117767686438,-0.006684259156518992,0.036144832395263886,0.5784313725490197,0.0002416014268988869
RTBP,M1,P2V_relTTP,dynamic,110,13.611224861297554,13.512573796731104,2.1066361069532293,0.18594537543985196,0.18594537543985196,0.9291648445821461,0.09322717766221088,0.5007167315764776,0.5588235294117647,0.0
RTBP,M1,V2P_relTTP,dynamic,110,-7.855645495546782,-7.968068837695207,1.171582329057449,0.0005907915679729267,0.0005907915679729265,0.7610908963880001,0.00030561011574391494,0.2784680622543926,0.6568627450980392,0.0
RTBP,M1,intercept,baseline,110,29.27485815748572,29.27485815748574,3.197442310920451e-14,-2.2415733495108487e-15,,,0.0,0.0,,0.0
SinBP_D,M2,A,dynamic,100,0.26357592055807705,0.2705526695661507,0.022836074392219272,-0.05688591291625574,-0.05688591291625574,-0.3081230881729868,-0.0003401811672951683,0.005182374805228344,0.42105263157894735,1.7629463106036484e-06
SinBP_D,M2,E,dynamic,100,-19.53676989188137,-20.904790632319656,4.659015353783777,0.07955447778017559,0.07955447778017562,0.28860940527681983,0.09298938338294058,1.0573079843726418,0.5473684210526316,0.0
SinBP_D,M2,HR,dynamic,100,-2.6895139278418885,-2.7341724193221193,0.21234240155572906,-0.13718139014427772,-0.1371813901442777,0.3998615649554086,-0.006313053983975386,0.04818857624141531,0.6421052631578947,0.0003042170832229686
SinBP_D,M2,P2V_relTTP,dynamic,100,13.823385943786334,13.549450722383687,2.2248990821380694,0.24180938317336,0.24180938317335995,0.9206386113692284,0.12378286747910253,0.5049143188715747,0.49473684210526314,0.0
SinBP_D,M2,Stiffness,dynamic,100,16.630422376611506,17.82380713867925,4.176071163795798,-0.07386413399687014,-0.07386413399687018,-0.2965651854225206,-0.07774730010731404,0.9477095586739646,0.4421052631578947,0.07368185947279486
SinBP_D,M2,V2P_relTTP,dynamic,100,-7.767519416598434,-7.938137974839241,1.2213258757330505,0.11446985866246441,0.11446985866246442,0.7368320183388105,0.0328164140931713,0.27716534543822263,0.3723404255319149,0.0
SinBP_D,M2,intercept,baseline,100,33.03905629465873,33.03905629465872,6.394884621840902e-14,8.384958502367709e-16,,,0.0,0.0,,0.0
SinBP_M,M3,A,dynamic,108,-1.7512898051758843,-1.843446068705101,0.34277605632465225,0.021163432981714716,0.021163432981714695,0.06409885340471187,0.0022030684812590967,0.08401107224540635,0.5392156862745098,0.0
SinBP_M,M3,HR,dynamic,108,-8.30554549088884,-8.439603488077337,0.5894637589169379,-0.23369805431092955,-0.2336980543109295,0.19129154672710938,-0.03313147189602139,0.14447182503761757,0.5851063829787234,0.0047865642110007465
SinBP_M,M3,Mean,dynamic,108,9.934713157775287,9.626240088266327,2.256599400668614,-0.13957917402415546,-0.13957917402415548,0.35716579135389426,-0.07574462627531335,0.5530705303959622,0.5151515151515151,0.04189212062873149
SinBP_M,M3,cosPhi,dynamic,108,0.3998298415274437,0.15793360330575756,3.351329865781649,0.16804936154694608,0.16804936154694614,0.7382382343279049,0.1391005376230953,0.8213783030565817,0.4215686274509804,0.0
SinBP_M,M3,intercept,baseline,108,31.876001152054574,31.87600115205457,4.618527782440651e-14,1.5802237103078204e-15,,,0.0,0.0,,0.0
SinBP_M,M3,sinPhi,dynamic,108,1.029876986478725,1.0489039378580767,0.04592895947831214,-0.09877822553717445,-0.09877822553717448,-0.16015607560388623,-0.0011994251738343168,0.011256740550262642,0.5392156862745098,1.3501617991306573e-05
