method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
SinBP_D_INITIAL_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,2.0168406611609178,2.207210202313679,-0.0031090331532403308,2.016568679206895,6.139467197045975,-6.139467197045975
SinBP_D_INITIAL_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,4.122898517839081,4.49584786114164,-0.013562899010256972,-4.122898517839081,6.139467197045975,-6.139467197045975
SinBP_D_INITIAL_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,2.0168406611609178,2.207210202313679,-0.0031090331532403308,2.016568679206895,6.139467197045975,-6.139467197045975
SinBP_D_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.66733136721839,46.70175439638239,-0.01334356486174933,46.66733136721839,70.12064774548277,70.12064774548277
SinBP_D_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.45331637826437,23.470478260258165,-0.0032760336970010895,-23.45331637826437,70.12064774548277,70.12064774548277
SinBP_D_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.78031987296552,46.816377728189735,-0.05462805849859188,46.78031987296552,70.28857877996552,70.28857877996552
SinBP_D_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.508258907000002,23.526295043858237,-0.05442240390823496,-23.508258907000002,70.28857877996552,70.28857877996552
SinBP_D_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.78031987296552,46.816377728189735,-0.05462805849859188,46.78031987296552,70.28857877996552,70.28857877996552
SinBP_D_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.508258907000002,23.526295043858237,-0.05442240390823496,-23.508258907000002,70.28857877996552,70.28857877996552
SinBP_D_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,46.78031987296552,46.816377728189735,-0.05462805849859188,46.78031987296552,70.28857877996552,70.28857877996552
SinBP_D_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",87,23.508258907000002,23.526295043858237,-0.05442240390823496,-23.508258907000002,70.28857877996552,70.28857877996552
SinBP_M_INITIAL_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.4575253989305557,3.877159416869132,0.032002836739413225,-3.3690520453194446,5.146333496277778,-5.006708754249999
SinBP_M_INITIAL_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,1.6888080973472215,1.9064177179240989,0.02022980779732362,1.6376567089305547,5.146333496277778,-5.006708754249999
SinBP_M_INITIAL_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.4575253989305557,3.877159416869132,0.032002836739413225,-3.3690520453194446,5.146333496277778,-5.006708754249999
SinBP_M_INITIAL_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,1.6888080973472215,1.9064177179240989,0.02022980779732362,1.6376567089305547,5.146333496277778,-5.006708754249999
SinBP_M_INITIAL_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.4575253989305557,3.877159416869132,0.032002836739413225,-3.3690520453194446,5.146333496277778,-5.006708754249999
SinBP_M_INITIAL_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,1.6888080973472215,1.9064177179240989,0.02022980779732362,1.6376567089305547,5.146333496277778,-5.006708754249999
SinBP_M_RICH_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.6336353786527775,7.871096709579721,0.03217073327331856,-7.6336353786527775,11.371708754250001,-11.371708754250001
SinBP_M_RICH_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.738073375597222,3.86338875248203,0.019859611673202864,3.738073375597222,11.371708754250001,-11.371708754250001
