status,n_samples,n_groups,split,window_seconds,estimator,method,target,mape_mean,mape_std,mae_mean,mae_std,rmse_mean,rmse_std,corr_mean,corr_std,fold_details
ok,455,11,logo,30,huber,SinBP_M,ref_DBP,21.780695268412906,27.2359534098385,14.968650359714891,12.98407764314156,15.935585653866928,12.726916926827805,-0.2,1.0327955589886444,"[{'fold': 1, 'n_test_points': 24, 'n_eval_points': 2, 'mape': 9.692669805076157, 'mae': 6.719170303053389, 'rmse': 7.661463519386672, 'corr': -1.0}, {'fold': 2, 'n_test_points': 55, 'n_eval_points': 2, 'mape': 95.37054987772886, 'mae': 43.59105435919565, 'rmse': 43.5983709816363, 'corr': 1.0}, {'fold': 3, 'n_test_points': 41, 'n_eval_points': 2, 'mape': 27.630309147405406, 'mae': 17.355472184165343, 'rmse': 17.355914732246443, 'corr': 1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 13.480430726075685, 'mae': 9.210107273981876, 'rmse': 12.689735634438481, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 20.73954187690704, 'mae': 21.843694279121856, 'rmse': 24.42696433670566, 'corr': -1.0}, {'fold': 7, 'n_test_points': 48, 'n_eval_points': 2, 'mape': 23.754053320116807, 'mae': 26.507552983228862, 'rmse': 26.554571956740254, 'corr': -1.0}, {'fold': 8, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 6.170456393141481, 'mae': 4.936144677517653, 'rmse': 6.749673245541159, 'corr': -1.0}, {'fold': 9, 'n_test_points': 45, 'n_eval_points': 2, 'mape': 3.237310538020193, 'mae': 2.97861867347072, 'rmse': 2.9922552380991623, 'corr': 1.0}, {'fold': 10, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 2.3323657221008154, 'mae': 2.082949369611967, 'rmse': 2.7905887624734182, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 15.399265277556609, 'mae': 14.461739493801623, 'rmse': 14.536318131401744, 'corr': -1.0}]"
ok,446,11,logo,30,huber,SinBP_D_fit_only,ref_DBP,22.694694511841455,26.585509377553837,15.800675338428054,12.901407553285129,16.1376755348172,12.826731302125133,-0.2,1.0327955589886444,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 2, 'mape': 13.042130205414384, 'mae': 9.09602377174786, 'rmse': 9.422514358086493, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 93.52715326781063, 'mae': 42.787745226853545, 'rmse': 42.78931896818756, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 31.328620417203858, 'mae': 19.702106262140493, 'rmse': 19.758161231626644, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 11.362344341437472, 'mae': 7.615359582651017, 'rmse': 7.698989770109829, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 24.182301243238847, 'mae': 25.08188573091246, 'rmse': 26.267378713331503, 'corr': 0.9999999999999998}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 24.75838134701949, 'mae': 27.586348516252897, 'rmse': 27.643736808032408, 'corr': -1.0}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 4.98868845954178, 'mae': 4.058040004096753, 'rmse': 4.730984700857279, 'corr': 1.0}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 6.497577112439734, 'mae': 5.993178240257308, 'rmse': 6.328487121312385, 'corr': -0.9999999999999999}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 2.723591243934244, 'mae': 2.427851390476384, 'rmse': 2.9394080580631905, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.536157480374106, 'mae': 13.658214658891836, 'rmse': 13.797775618564696, 'corr': -1.0}]"
ok,455,11,logo,20,huber,SinBP_M,ref_DBP,25.02640219866046,28.11708419847889,15.86150785819653,12.624062130093215,17.234784503555073,12.94470138307122,-0.3348735192540104,0.6885890936087726,"[{'fold': 1, 'n_test_points': 24, 'n_eval_points': 3, 'mape': 10.738658359394957, 'mae': 7.265950283625405, 'rmse': 8.788430070927685, 'corr': -0.6946146563604941}, {'fold': 2, 'n_test_points': 55, 'n_eval_points': 3, 'mape': 95.09565862517383, 'mae': 43.547345665996495, 'rmse': 43.59003109981465, 'corr': -0.24524628477904095}, {'fold': 3, 'n_test_points': 41, 'n_eval_points': 3, 'mape': 28.448124173929944, 'mae': 17.599273624329886, 'rmse': 18.13209690981623, 'corr': -0.900842829637716}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 8.891636021862146, 'mae': 5.89511324769317, 'rmse': 6.954902119776043, 'corr': -0.725389855030298}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 59.071464490967266, 'mae': 25.399952415655154, 'rmse': 28.14450634855393, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 19.157924681571924, 'mae': 20.834257388027293, 'rmse': 27.851032961246283, 'corr': -0.621356862380881}, {'fold': 7, 'n_test_points': 48, 'n_eval_points': 3, 'mape': 23.92452963052135, 'mae': 26.798383609571903, 'rmse': 26.930185382560268, 'corr': -0.4408947275399056}, {'fold': 8, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 7.5913294006477114, 'mae': 6.196057606893646, 'rmse': 7.0522974788141655, 'corr': -0.5130630557556521}, {'fold': 9, 'n_test_points': 45, 'n_eval_points': 3, 'mape': 3.49936576448703, 'mae': 3.343014224036802, 'rmse': 4.184760847692201, 'corr': 0.997568004734192}, {'fold': 10, 'n_test_points': 64, 'n_eval_points': 3, 'mape': 3.45335147505971, 'mae': 3.0669722918168865, 'rmse': 3.183122399247639, 'corr': -0.5821912044109909}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 15.418381561649182, 'mae': 14.530266082515189, 'rmse': 14.771263920656684, 'corr': -0.9575772406333273}]"
ok,444,11,logo,30,huber,SinBP_D_no_stiffness,ref_DBP,22.946371219608714,26.786990126026385,15.98333137883775,12.967977682430536,16.363941628019393,12.85552525421325,-0.2,1.0327955589886444,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 2, 'mape': 14.809692057483185, 'mae': 10.33825439535633, 'rmse': 10.858344979974559, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 94.40058298447344, 'mae': 43.1872447173363, 'rmse': 43.188867622789786, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 31.258832348266708, 'mae': 19.656520476739157, 'rmse': 19.722418235632247, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 10.164384727833323, 'mae': 6.822872071606817, 'rmse': 6.997607676215462, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 24.44678274590059, 'mae': 25.33544527560538, 'rmse': 26.45735952677834, 'corr': 1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 24.938742264942732, 'mae': 27.787974827434248, 'rmse': 27.85118627179753, 'corr': -1.0}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 2, 'mape': 5.488701530650423, 'mae': 4.444952766938179, 'rmse': 5.315674484036542, 'corr': 1.0}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 6.777110442572296, 'mae': 6.250782684592799, 'rmse': 6.593906038742302, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 2.7234129387561734, 'mae': 2.4277925258477993, 'rmse': 2.944218419403853, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.455470155208266, 'mae': 13.58147404692049, 'rmse': 13.709833024823302, 'corr': -1.0}]"
ok,444,11,logo,30,huber,SinBP_D_full,ref_DBP,23.061602995424806,26.843113584509087,16.05830763324122,12.967601959888526,16.432515012861252,12.859086175559812,-0.2,1.0327955589886444,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 2, 'mape': 15.291859083465365, 'mae': 10.676754954651372, 'rmse': 11.174383275257856, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 94.67664652299315, 'mae': 43.30528129029189, 'rmse': 43.31194292364604, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 31.363747226132066, 'mae': 19.722915789460128, 'rmse': 19.786482497689253, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 10.25675879404924, 'mae': 6.878517065603148, 'rmse': 6.988934018279763, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 24.390672841102607, 'mae': 25.27303013706309, 'rmse': 26.376928260813216, 'corr': 1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 24.91275698768818, 'mae': 27.760274231496176, 'rmse': 27.834277682959957, 'corr': -1.0}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 2, 'mape': 5.494791013487191, 'mae': 4.447935859224501, 'rmse': 5.340178479453045, 'corr': 1.0}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 6.734615671499658, 'mae': 6.211570836863444, 'rmse': 6.5520449044669204, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 2.712416113295134, 'mae': 2.4179629006590346, 'rmse': 2.931004604576998, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.781765700535482, 'mae': 13.888833267099443, 'rmse': 14.028973481469487, 'corr': -1.0}]"
ok,455,11,groupkfold,20,huber,SinBP_M,ref_DBP,25.23995477886748,23.5205778022544,16.709237057200966,10.702608857282124,19.636533210849937,11.224026942941142,0.1379603071303508,0.8487072682554407,"[{'fold': 1, 'n_test_points': 89, 'n_eval_points': 6, 'mape': 10.898633602967948, 'mae': 9.44780435481057, 'rmse': 11.19507962151203, 'corr': 0.8946020117838605}, {'fold': 2, 'n_test_points': 89, 'n_eval_points': 8, 'mape': 23.830564876918473, 'mae': 16.141250422511472, 'rmse': 22.148925751794927, 'corr': 0.45291633359552835}, {'fold': 3, 'n_test_points': 88, 'n_eval_points': 6, 'mape': 6.852889414225154, 'mae': 4.960144224747012, 'rmse': 6.4973431562405635, 'corr': 0.8538321383128002}, {'fold': 4, 'n_test_points': 96, 'n_eval_points': 6, 'mape': 65.59437911912055, 'mae': 32.6398317553099, 'rmse': 35.166801394411, 'corr': -0.978839424397597}, {'fold': 5, 'n_test_points': 93, 'n_eval_points': 6, 'mape': 19.023306881105285, 'mae': 20.35715452862588, 'rmse': 23.174516130291163, 'corr': -0.5327095236428383}]"
ok,446,11,logo,30,ols,SinBP_D_fit_only,ref_DBP,23.552760365282012,26.111939316638512,16.74717342669301,12.922467337801876,16.995029189730634,12.978356417089119,-0.4,0.9660917830792958,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 2, 'mape': 12.038016908307222, 'mae': 8.392755340890687, 'rmse': 8.74473118212912, 'corr': -0.9999999999999998}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 93.43213727271642, 'mae': 42.73704542698468, 'rmse': 42.74282514771422, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 28.732284976106605, 'mae': 18.070996576360468, 'rmse': 18.113338829398973, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 12.963590365586859, 'mae': 8.676150997152739, 'rmse': 8.700175686472491, 'corr': 0.9999999999999999}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 24.91067679361204, 'mae': 25.88559780732775, 'rmse': 27.293348533612846, 'corr': -1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 28.590930039601115, 'mae': 31.856495596940476, 'rmse': 31.921458066294658, 'corr': -1.0}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 4.804773649528113, 'mae': 4.066086308813105, 'rmse': 4.123067042632548, 'corr': 1.0}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 8.957814111379214, 'mae': 8.252444032214626, 'rmse': 8.468198136064048, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 5.455189664235964, 'mae': 4.841047833045408, 'rmse': 5.045482127173954, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 15.642189871746549, 'mae': 14.69311434720018, 'rmse': 14.797667145813481, 'corr': -1.0}]"
ok,446,11,logo,30,ridge,SinBP_D_fit_only,ref_DBP,23.635468162043463,26.076457246814194,16.80510954784784,12.884397963245359,17.049033091483324,12.940617177090818,-0.4,0.9660917830792958,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 2, 'mape': 11.984843586146422, 'mae': 8.356648041329969, 'rmse': 8.690199255279664, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 93.4321372727574, 'mae': 42.737045427001874, 'rmse': 42.7428251477326, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 28.823084753713225, 'mae': 18.128485437847655, 'rmse': 18.169035879437853, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 13.597198985217357, 'mae': 9.094745954676242, 'rmse': 9.10326783153066, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 24.81701080584986, 'mae': 25.789289758815144, 'rmse': 27.195835250480773, 'corr': -1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 28.65660872261776, 'mae': 31.929605275786862, 'rmse': 31.994161773628583, 'corr': -0.9999999999999999}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 4.8760530316394615, 'mae': 4.127604201646228, 'rmse': 4.189279762300528, 'corr': 0.9999999999999999}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 8.966221292231879, 'mae': 8.259870733888263, 'rmse': 8.469423257724765, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 5.534855418714169, 'mae': 4.911531456748669, 'rmse': 5.113755765276221, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 15.666667751547115, 'mae': 14.71626919073752, 'rmse': 14.822546991441593, 'corr': -1.0}]"
ok,455,11,groupkfold,30,huber,SinBP_M,ref_DBP,25.22077300399717,23.165721671426375,16.817027291655844,10.452121761386877,18.79193449822828,11.027468337828834,0.11438952573491545,0.8134265979553545,"[{'fold': 1, 'n_test_points': 89, 'n_eval_points': 4, 'mape': 15.260557584254252, 'mae': 12.401249182680044, 'rmse': 13.004377730168605, 'corr': 0.5006688737624632}, {'fold': 2, 'n_test_points': 89, 'n_eval_points': 5, 'mape': 20.721986675958807, 'mae': 14.816692377003793, 'rmse': 17.79462950446209, 'corr': 0.6687867272416296}, {'fold': 3, 'n_test_points': 88, 'n_eval_points': 4, 'mape': 5.933075276775624, 'mae': 4.345839524676311, 'rmse': 5.592825641202012, 'corr': 0.8936088427723596}, {'fold': 4, 'n_test_points': 96, 'n_eval_points': 4, 'mape': 65.3935060622455, 'mae': 32.56905986007823, 'rmse': 35.03027017030466, 'corr': -0.9734615550986441}, {'fold': 5, 'n_test_points': 93, 'n_eval_points': 4, 'mape': 18.79473942075166, 'mae': 19.95229551384085, 'rmse': 22.53756944500404, 'corr': -0.5176552600032314}]"
ok,444,11,logo,30,ols,SinBP_D_no_stiffness,ref_DBP,23.759522642480366,26.196749491576814,16.89676959190319,12.927131958956116,17.145747704065645,12.97906042336819,-0.4,0.9660917830792958,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 2, 'mape': 13.165636342144465, 'mae': 9.190303077545423, 'rmse': 9.658534319573045, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 93.96202066445372, 'mae': 42.978930829103035, 'rmse': 42.98512415966577, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 28.69305410086301, 'mae': 18.046167545496086, 'rmse': 18.089248416759045, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 12.574862937738823, 'mae': 8.41585214970408, 'rmse': 8.438638584101225, 'corr': 1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 25.05368684342237, 'mae': 26.01945802086916, 'rmse': 27.376991353357756, 'corr': -0.9999999999999999}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 28.723827739210982, 'mae': 32.00510732494961, 'rmse': 32.074653859789755, 'corr': -1.0}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 2, 'mape': 5.212774052843554, 'mae': 4.383851455583532, 'rmse': 4.393532897842878, 'corr': 0.9999999999999999}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 9.036789945284795, 'mae': 8.324851787477748, 'rmse': 8.535489649295105, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 5.475443172040644, 'mae': 4.858845486088391, 'rmse': 5.059756428026394, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 15.697130626801293, 'mae': 14.744328242214827, 'rmse': 14.84550737224548, 'corr': -1.0}]"
