status,n_samples,n_groups,split,window_seconds,estimator,method,target,mape_mean,mape_std,mae_mean,mae_std,rmse_mean,rmse_std,corr_mean,corr_std,fold_details
ok,455,11,groupkfold,0,huber,SinBP_M,ref_SBP,19.451703771193916,14.926653437095666,21.452712692265703,10.679991394233742,26.129750193665153,11.068512944848395,0.02116561732131219,0.3274834897359852,"[{'fold': 1, 'n_test_points': 89, 'n_eval_points': 89, 'mape': 14.87224815393073, 'mae': 19.183191998124425, 'rmse': 23.199646334178084, 'corr': 0.15429581462470346}, {'fold': 2, 'n_test_points': 89, 'n_eval_points': 89, 'mape': 13.401129388829922, 'mae': 19.365292333367208, 'rmse': 27.76053058903543, 'corr': -0.27216039127334657}, {'fold': 3, 'n_test_points': 88, 'n_eval_points': 88, 'mape': 6.4517456813166785, 'mae': 7.138607414912982, 'rmse': 10.491293308590679, 'corr': 0.5166129398459951}, {'fold': 4, 'n_test_points': 96, 'n_eval_points': 96, 'mape': 45.149276616803185, 'mae': 36.59957053035678, 'rmse': 41.336497096877935, 'corr': -0.2549799755545371}, {'fold': 5, 'n_test_points': 93, 'n_eval_points': 93, 'mape': 17.38411901508907, 'mae': 24.976901184567108, 'rmse': 27.860783639643653, 'corr': -0.03794030103625391}]"
ok,446,11,logo,20,huber,SinBP_D_fit_only,ref_SBP,18.528062854679202,16.27177919750911,21.61938286738229,14.334151039052033,23.56505468342632,15.41477001460237,-0.40480472105966014,0.6811501711542841,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 3, 'mape': 17.615918806555282, 'mae': 18.036107781663357, 'rmse': 19.785485665229896, 'corr': -0.7716579472418732}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 3, 'mape': 63.23583656296749, 'mae': 48.64765785878262, 'rmse': 48.65665851877711, 'corr': 0.30577900243021844}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 3, 'mape': 11.024614808257766, 'mae': 12.097556073998367, 'rmse': 12.210859449378942, 'corr': 0.9385140129129816}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 19.158161671154573, 'mae': 19.493326493634274, 'rmse': 20.63707556591681, 'corr': -0.8815807380986629}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 18.518534991230712, 'mae': 28.165509864168847, 'rmse': 37.937911375970565, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 26.882262955418724, 'mae': 45.35548897627209, 'rmse': 49.00614228356651, 'corr': 0.006583315729492443}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 3, 'mape': 11.685953548705847, 'mae': 16.14652933597605, 'rmse': 16.431442323122113, 'corr': 0.35441806502162637}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 3, 'mape': 5.337408846187022, 'mae': 6.331693633189886, 'rmse': 6.726091359074406, 'corr': -0.6859852395474973}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 3, 'mape': 13.320924089454136, 'mae': 20.03044545686785, 'rmse': 23.202639872801473, 'corr': -0.9790025050203311}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 3, 'mape': 2.4673913771911264, 'mae': 3.1217378811655863, 'rmse': 3.562360670329126, 'corr': -0.9859412418812072}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 14.561683744348528, 'mae': 20.38715818548623, 'rmse': 21.058934433522605, 'corr': -0.7539786559610083}]"
ok,446,11,logo,30,huber,SinBP_D_fit_only,ref_SBP,18.977558594176354,17.59971730620689,21.64793554486261,16.486693804971107,21.999251815952352,16.518627234664393,-0.4,0.9660917830792958,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 2, 'mape': 16.48157696196386, 'mae': 17.0895260505267, 'rmse': 17.405377924996706, 'corr': -0.9999999999999999}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 63.355650253850804, 'mae': 48.668692734433016, 'rmse': 48.66907478996974, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 10.920990683354766, 'mae': 11.991694770030563, 'rmse': 12.127731309885155, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 22.448167785657773, 'mae': 22.82963595055397, 'rmse': 22.898831477043487, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 30.444110038383503, 'mae': 52.11447948571444, 'rmse': 52.66370356120204, 'corr': 1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 11.317447931745676, 'mae': 15.578889666979215, 'rmse': 15.57898409168443, 'corr': 1.0}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 5.461669302911833, 'mae': 6.472810726410721, 'rmse': 6.836137255778757, 'corr': -0.9999999999999999}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 13.485943767299327, 'mae': 19.764085906545453, 'rmse': 21.350477272532906, 'corr': -1.0}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 1.2945253785034367, 'mae': 1.6446223335299806, 'rmse': 1.7082186066665055, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.565503838092559, 'mae': 20.32491782390199, 'rmse': 20.753981869763777, 'corr': -1.0}]"
ok,455,11,logo,30,huber,SinBP_M,ref_SBP,19.09440653611983,18.060833145885148,21.697486688062614,16.451708438772716,22.176848115384498,16.49626625373357,2.2204460492503132e-17,1.0540925533894598,"[{'fold': 1, 'n_test_points': 24, 'n_eval_points': 2, 'mape': 13.008881044019502, 'mae': 13.44075740565772, 'rmse': 14.10526276292099, 'corr': -1.0}, {'fold': 2, 'n_test_points': 55, 'n_eval_points': 2, 'mape': 65.3814445970465, 'mae': 50.197569639513894, 'rmse': 50.20223790416884, 'corr': 0.9999999999999999}, {'fold': 3, 'n_test_points': 41, 'n_eval_points': 2, 'mape': 10.320916715363222, 'mae': 11.351460899942772, 'rmse': 11.375521530926903, 'corr': 1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 23.439810629497117, 'mae': 23.81707113862995, 'rmse': 26.049376491355638, 'corr': -0.9999999999999999}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 29.86260296842216, 'mae': 51.05505274548751, 'rmse': 51.42815479114207, 'corr': 0.9999999999999999}, {'fold': 7, 'n_test_points': 48, 'n_eval_points': 2, 'mape': 11.677071023431015, 'mae': 16.091160192073495, 'rmse': 16.091239736743617, 'corr': 1.0}, {'fold': 8, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 7.731766193452935, 'mae': 9.189651035950476, 'rmse': 9.284462429976475, 'corr': 1.0}, {'fold': 9, 'n_test_points': 45, 'n_eval_points': 2, 'mape': 13.010226334825564, 'mae': 19.016513816603904, 'rmse': 20.08772980631716, 'corr': -1.0}, {'fold': 10, 'n_test_points': 64, 'n_eval_points': 2, 'mape': 1.6107871231367228, 'mae': 2.046154790979962, 'rmse': 2.1187718020084683, 'corr': -0.9999999999999998}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.900558732003564, 'mae': 20.769475215786457, 'rmse': 21.02572389828485, 'corr': -1.0}]"
ok,446,11,logo,20,ols,SinBP_D_fit_only,ref_SBP,18.788922571271613,16.980087156606068,21.70437171675262,14.46466997103553,23.390102877235496,14.784645314898455,-0.39800534500675205,0.6630320186778177,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 3, 'mape': 17.857129945152128, 'mae': 18.30768491403613, 'rmse': 19.971217514347046, 'corr': -0.6206821478478445}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 3, 'mape': 65.31644694289143, 'mae': 50.250245811479864, 'rmse': 50.25733214871503, 'corr': 0.5325371489245876}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 3, 'mape': 11.33519105503541, 'mae': 12.438919858523528, 'rmse': 12.550906679294828, 'corr': 0.7049497708980061}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 23.02137648456395, 'mae': 23.436051707506127, 'rmse': 24.116858985610644, 'corr': -0.9270406461697345}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 14.317794164479894, 'mae': 21.822387530253053, 'rmse': 30.807696862335884, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 26.146685896211025, 'mae': 44.08831988303056, 'rmse': 45.87353357637069, 'corr': 0.09184468813857595}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 3, 'mape': 14.269437772003204, 'mae': 19.70842631491304, 'rmse': 20.08186703322972, 'corr': 0.2745102815802628}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 3, 'mape': 2.885379452720245, 'mae': 3.4102536470901774, 'rmse': 4.065365107971181, 'corr': -0.8473718688121534}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 3, 'mape': 15.046820853581758, 'mae': 22.548855828467705, 'rmse': 25.639242169935866, 'corr': -0.9872143118513905}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 3, 'mape': 2.7598899071516456, 'mae': 3.5286176868450334, 'rmse': 4.115040602630649, 'corr': -0.9695535559337332}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 13.72199581019706, 'mae': 19.20832570213358, 'rmse': 19.812070969148927, 'corr': -0.6300381540008483}]"
ok,446,11,logo,20,ridge,SinBP_D_fit_only,ref_SBP,18.828392248073655,16.992412745870418,21.763975908861912,14.500060032789527,23.393992231145077,14.819270429167469,-0.38084530828496777,0.6946458284701152,"[{'fold': 1, 'n_test_points': 23, 'n_eval_points': 3, 'mape': 17.58245029115404, 'mae': 18.03420439262047, 'rmse': 19.556667545315722, 'corr': -0.6007167543652396}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 3, 'mape': 65.37773281472056, 'mae': 50.29715388047176, 'rmse': 50.304097833216474, 'corr': 0.6045482471188331}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 3, 'mape': 11.37118501935976, 'mae': 12.47807063824799, 'rmse': 12.593053042331588, 'corr': 0.8292335254156908}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 23.161220796030022, 'mae': 23.579892915090536, 'rmse': 24.2100290594646, 'corr': -0.9214235845214059}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 14.595601923534844, 'mae': 22.229388596759485, 'rmse': 30.869571370275285, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 26.25947010629528, 'mae': 44.2783858605574, 'rmse': 46.01713615792409, 'corr': 0.09114064618320818}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 3, 'mape': 14.311240643829112, 'mae': 19.76604333816313, 'rmse': 20.142656216135908, 'corr': 0.2730821402179072}, {'fold': 8, 'n_test_points': 64, 'n_eval_points': 3, 'mape': 2.91807218651134, 'mae': 3.449784615843081, 'rmse': 4.06963006260512, 'corr': -0.8584340160562074}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 3, 'mape': 14.999950542986054, 'mae': 22.480614163844447, 'rmse': 25.574048055131666, 'corr': -0.9800416887287275}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 3, 'mape': 2.7790659284113657, 'mae': 3.55348971333351, 'rmse': 4.132666375317958, 'corr': -0.9784006456172}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 13.756324475977841, 'mae': 19.256706882549228, 'rmse': 19.86435882487745, 'corr': -0.6482862607815043}]"
ok,455,11,groupkfold,0,ridge,SinBP_M,ref_SBP,19.833691834220442,16.1676518214516,21.893376700305062,12.162338933819047,26.252794352648284,12.189588212622485,0.006825238512712889,0.2755794207795478,"[{'fold': 1, 'n_test_points': 89, 'n_eval_points': 89, 'mape': 15.055454875222326, 'mae': 19.068682673083064, 'rmse': 21.09907366950864, 'corr': -0.03950529506403082}, {'fold': 2, 'n_test_points': 89, 'n_eval_points': 89, 'mape': 10.459139024440608, 'mae': 15.885175112331062, 'rmse': 25.77334083628985, 'corr': -0.12311270959435835}, {'fold': 3, 'n_test_points': 88, 'n_eval_points': 88, 'mape': 6.290963967773568, 'mae': 7.045628737709425, 'rmse': 9.841972485045298, 'corr': 0.4746697098906955}, {'fold': 4, 'n_test_points': 96, 'n_eval_points': 96, 'mape': 47.24485262650169, 'mae': 38.569528873180474, 'rmse': 42.53167239936586, 'corr': -0.24703437991561386}, {'fold': 5, 'n_test_points': 93, 'n_eval_points': 93, 'mape': 20.118048677164023, 'mae': 28.897868105221292, 'rmse': 32.017912373031784, 'corr': -0.030891132753128048}]"
ok,444,11,logo,20,ridge,SinBP_D_full,ref_SBP,19.016363707628,17.106038512214226,21.928854065371787,14.455220315907109,23.616734034573245,14.755026235922623,-0.47005611715093637,0.5941834128930212,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 3, 'mape': 19.275003365860776, 'mae': 19.751885432957383, 'rmse': 21.963027140746494, 'corr': -0.6278276636330471}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 3, 'mape': 65.96576897802208, 'mae': 50.74755418999286, 'rmse': 50.75744974229953, 'corr': 0.06438456355687697}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 3, 'mape': 11.37036074505759, 'mae': 12.477375995043863, 'rmse': 12.591075433957752, 'corr': 0.5696136470573507}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 22.887035640733252, 'mae': 23.299123954212217, 'rmse': 23.975748576079294, 'corr': -0.9331619339553312}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 14.19568856744037, 'mae': 21.62778241568207, 'rmse': 30.266503747692074, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 26.100397873887292, 'mae': 44.01520793253794, 'rmse': 45.8143861686063, 'corr': 0.08314859285942745}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 3, 'mape': 14.391790361109482, 'mae': 19.87811648043554, 'rmse': 20.277143207749575, 'corr': 0.25238129323443365}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 3, 'mape': 3.3030523047141, 'mae': 3.907823384287871, 'rmse': 4.3822521990136485, 'corr': -0.9955684648973925}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 3, 'mape': 15.158239083184421, 'mae': 22.70417095560291, 'rmse': 25.74512675700836, 'corr': -0.9902885968067994}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 3, 'mape': 2.7581675894703506, 'mae': 3.5279569852304795, 'rmse': 4.137255599864495, 'corr': -0.963558356531739}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 13.77449627442827, 'mae': 19.28039699310653, 'rmse': 19.874105807288174, 'corr': -0.6297403695440794}]"
ok,444,11,logo,30,huber,SinBP_D_no_stiffness,ref_SBP,19.241007584472605,17.67208672725646,21.932199569009708,16.43011688665686,22.283835655647888,16.469953516512824,-0.4,0.9660917830792958,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 2, 'mape': 17.55044479425868, 'mae': 18.203304180107537, 'rmse': 18.642610304643238, 'corr': -1.0}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 2, 'mape': 63.94497106226316, 'mae': 49.12376235522679, 'rmse': 49.12377892762374, 'corr': 1.0}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 2, 'mape': 11.174205722284567, 'mae': 12.268160360283062, 'rmse': 12.423322154628849, 'corr': -1.0}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 2, 'mape': 22.232372672222827, 'mae': 22.61005685229243, 'rmse': 22.68892623563936, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 2, 'mape': 30.386522891134724, 'mae': 52.016176969172584, 'rmse': 52.56513968023364, 'corr': 1.0}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 2, 'mape': 11.641593651592137, 'mae': 16.023622644051102, 'rmse': 16.023693608596414, 'corr': 1.0}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 2, 'mape': 5.909920593378824, 'mae': 7.010010944339186, 'rmse': 7.2202286253119015, 'corr': -1.0}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 2, 'mape': 13.77945535044539, 'mae': 20.18891327734878, 'rmse': 21.76452982136828, 'corr': -0.9999999999999998}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 2, 'mape': 1.2458777364641886, 'mae': 1.5840246967295002, 'rmse': 1.6809586551101803, 'corr': -1.0}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 2, 'mape': 14.54471137068157, 'mae': 20.293963410546105, 'rmse': 20.705168543323282, 'corr': -1.0}]"
ok,444,11,logo,20,ols,SinBP_D_no_stiffness,ref_SBP,19.031332053341167,17.088527295663976,21.9337411926715,14.415658316317295,23.653815429995742,14.721760389323403,-0.4375990054310772,0.6303889788845873,"[{'fold': 1, 'n_test_points': 22, 'n_eval_points': 3, 'mape': 19.518988682130427, 'mae': 19.996816479045425, 'rmse': 22.287365212297907, 'corr': -0.6454962476452957}, {'fold': 2, 'n_test_points': 53, 'n_eval_points': 3, 'mape': 65.8791199328308, 'mae': 50.68276591393675, 'rmse': 50.69038477600264, 'corr': 0.45319902091903586}, {'fold': 3, 'n_test_points': 40, 'n_eval_points': 3, 'mape': 11.309521732170829, 'mae': 12.41051589045002, 'rmse': 12.524596408763692, 'corr': 0.5373609085242456}, {'fold': 4, 'n_test_points': 21, 'n_eval_points': 3, 'mape': 23.167039955758305, 'mae': 23.586074635401246, 'rmse': 24.222825123577678, 'corr': -0.9059973266881045}, {'fold': 5, 'n_test_points': 5, 'n_eval_points': 2, 'mape': 14.008387960530605, 'mae': 21.352440493546936, 'rmse': 30.195715556513928, 'corr': -1.0}, {'fold': 6, 'n_test_points': 16, 'n_eval_points': 3, 'mape': 26.00877203879169, 'mae': 43.86494270289537, 'rmse': 45.7561855154954, 'corr': 0.07416964837687978}, {'fold': 7, 'n_test_points': 46, 'n_eval_points': 3, 'mape': 14.405356929682315, 'mae': 19.896920934938844, 'rmse': 20.312953787423254, 'corr': 0.2454279347550488}, {'fold': 8, 'n_test_points': 63, 'n_eval_points': 3, 'mape': 3.3607481209622367, 'mae': 3.976392761998303, 'rmse': 4.44771591863649, 'corr': -0.9955447996683885}, {'fold': 9, 'n_test_points': 44, 'n_eval_points': 3, 'mape': 15.125758290961267, 'mae': 22.655458397623832, 'rmse': 25.68954221507505, 'corr': -0.9922873087864699}, {'fold': 10, 'n_test_points': 66, 'n_eval_points': 3, 'mape': 2.748864560668102, 'mae': 3.515918450824884, 'rmse': 4.1371715177101995, 'corr': -0.9534671268194193}, {'fold': 11, 'n_test_points': 68, 'n_eval_points': 3, 'mape': 13.812094382266254, 'mae': 19.332906458724878, 'rmse': 19.92751369845691, 'corr': -0.6309537627093822}]"
