経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.033, 1.43, 712.00, 693.22, 18.97, 86.55
0.062, 2.82, 712.00, 693.22, 18.97, 86.55
0.089, 4.57, 712.00, 693.22, 18.97, 86.55
0.122, 6.39, 712.00, 693.22, 18.97, 86.55
0.153, 8.09, 712.00, 693.22, 18.97, 86.55
0.185, 9.01, 712.00, 693.22, 18.97, 86.55
0.220, 9.56, 712.00, 693.22, 18.97, 86.55
0.248, 9.78, 712.00, 693.22, 18.97, 86.55
0.283, 9.72, 629.00, 661.11, 18.10, 90.76
0.323, 9.47, 629.00, 661.11, 18.10, 90.76
0.359, 8.98, 629.00, 661.11, 18.10, 90.76
0.384, 8.41, 629.00, 661.11, 18.10, 90.76
0.424, 7.65, 629.00, 661.11, 18.10, 90.76
0.456, 6.79, 629.00, 661.11, 18.10, 90.76
0.485, 5.87, 629.00, 661.11, 18.10, 90.76
0.523, 4.86, 629.00, 661.11, 18.10, 90.76
0.554, 3.91, 629.00, 661.11, 18.10, 90.76
0.587, 2.63, 629.00, 661.11, 18.10, 90.76
0.620, 0.93, 629.00, 661.11, 18.10, 90.76
0.658, 0.60, 629.00, 661.11, 18.10, 90.76
0.687, 1.05, 629.00, 661.11, 18.10, 90.76
0.722, 2.19, 629.00, 661.11, 18.10, 90.76
0.755, 3.75, 629.00, 661.11, 18.10, 90.76
0.794, 5.53, 629.00, 661.11, 18.10, 90.76
0.820, 7.17, 629.00, 661.11, 18.10, 90.76
0.855, 8.42, 629.00, 661.11, 18.10, 90.76
0.888, 9.54, 629.00, 661.11, 18.10, 90.76
0.921, 9.73, 629.00, 661.11, 18.10, 90.76
0.955, 9.50, 672.00, 666.56, 18.12, 90.02
0.992, 9.02, 672.00, 666.56, 18.12, 90.02
1.023, 8.32, 672.00, 666.56, 18.12, 90.02
1.058, 7.46, 672.00, 666.56, 18.12, 90.02
1.093, 6.41, 672.00, 666.56, 18.12, 90.02
1.121, 5.22, 672.00, 666.56, 18.12, 90.02
1.155, 3.91, 672.00, 666.56, 18.12, 90.02
1.191, 2.54, 672.00, 666.56, 18.12, 90.02
1.228, 1.76, 672.00, 666.56, 18.12, 90.02
1.258, 1.16, 672.00, 666.56, 18.12, 90.02
1.289, 0.59, 672.00, 666.56, 18.12, 90.02
1.326, 0.57, 672.00, 666.56, 18.12, 90.02
1.354, 1.18, 672.00, 666.56, 18.12, 90.02
1.390, 2.31, 672.00, 666.56, 18.12, 90.02
1.429, 3.80, 672.00, 666.56, 18.12, 90.02
1.453, 5.36, 672.00, 666.56, 18.12, 90.02
1.490, 6.70, 672.00, 666.56, 18.12, 90.02
1.526, 7.81, 672.00, 666.56, 18.12, 90.02
1.556, 8.72, 672.00, 666.56, 18.12, 90.02
1.596, 9.37, 672.00, 666.56, 18.12, 90.02
1.625, 9.71, 672.00, 666.56, 18.12, 90.02
1.661, 9.34, 706.00, 686.28, 17.71, 87.43
1.686, 8.81, 706.00, 686.28, 17.71, 87.43
1.725, 8.03, 706.00, 686.28, 17.71, 87.43
1.758, 7.04, 706.00, 686.28, 17.71, 87.43
1.796, 5.87, 706.00, 686.28, 17.71, 87.43
1.834, 4.45, 706.00, 686.28, 17.71, 87.43
1.854, 3.02, 706.00, 686.28, 17.71, 87.43
1.896, 1.80, 706.00, 686.28, 17.71, 87.43
1.922, 0.89, 706.00, 686.28, 17.71, 87.43
1.953, 0.47, 706.00, 686.28, 17.71, 87.43
1.985, 0.73, 706.00, 686.28, 17.71, 87.43
2.033, 1.69, 706.00, 686.28, 17.71, 87.43
2.066, 3.18, 706.00, 686.28, 17.71, 87.43
2.089, 4.91, 706.00, 686.28, 17.71, 87.43
2.122, 6.51, 706.00, 686.28, 17.71, 87.43
2.156, 7.77, 706.00, 686.28, 17.71, 87.43
2.191, 8.47, 706.00, 686.28, 17.71, 87.43
2.228, 8.85, 706.00, 686.28, 17.71, 87.43
2.255, 9.02, 706.00, 686.28, 17.71, 87.43
2.291, 8.60, 630.00, 658.14, 17.69, 91.17
2.323, 7.73, 630.00, 658.14, 17.69, 91.17
2.361, 6.61, 630.00, 658.14, 17.69, 91.17
2.389, 5.35, 630.00, 658.14, 17.69, 91.17
2.433, 3.88, 630.00, 658.14, 17.69, 91.17
2.456, 2.48, 630.00, 658.14, 17.69, 91.17
2.502, 2.17, 630.00, 658.14, 17.69, 91.17
2.528, 1.75, 630.00, 658.14, 17.69, 91.17
2.566, 1.29, 630.00, 658.14, 17.69, 91.17
2.600, 0.61, 630.00, 658.14, 17.69, 91.17
2.633, 0.38, 630.00, 658.14, 17.69, 91.17
2.665, 0.66, 630.00, 658.14, 17.69, 91.17
2.688, 1.44, 630.00, 658.14, 17.69, 91.17
2.732, 2.58, 630.00, 658.14, 17.69, 91.17
2.754, 3.83, 630.00, 658.14, 17.69, 91.17
2.801, 4.96, 630.00, 658.14, 17.69, 91.17
2.826, 5.90, 630.00, 658.14, 17.69, 91.17
2.866, 6.49, 630.00, 658.14, 17.69, 91.17
2.888, 6.96, 630.00, 658.14, 17.69, 91.17
2.933, 7.05, 630.00, 658.14, 17.69, 91.17
2.956, 7.04, 665.00, 661.57, 17.69, 90.69
3.000, 7.01, 665.00, 661.57, 17.69, 90.69
3.036, 5.65, 665.00, 661.57, 17.69, 90.69
3.064, 4.11, 665.00, 661.57, 17.69, 90.69
3.101, 2.58, 665.00, 661.57, 17.69, 90.69
3.121, 2.31, 665.00, 661.57, 17.69, 90.69
3.157, 1.95, 665.00, 661.57, 17.69, 90.69
3.202, 1.65, 665.00, 661.57, 17.69, 90.69
3.222, 1.33, 665.00, 661.57, 17.69, 90.69
3.259, 0.72, 665.00, 661.57, 17.69, 90.69
3.290, 0.41, 665.00, 661.57, 17.69, 90.69
3.321, 0.56, 665.00, 661.57, 17.69, 90.69
3.372, 1.20, 665.00, 661.57, 17.69, 90.69
3.397, 2.18, 665.00, 661.57, 17.69, 90.69
3.434, 3.35, 665.00, 661.57, 17.69, 90.69
3.465, 4.48, 665.00, 661.57, 17.69, 90.69
3.499, 5.46, 665.00, 661.57, 17.69, 90.69
3.534, 6.22, 665.00, 661.57, 17.69, 90.69
3.556, 6.69, 665.00, 661.57, 17.69, 90.69
3.599, 6.99, 665.00, 661.57, 17.69, 90.69
3.632, 7.28, 665.00, 661.57, 17.69, 90.69
3.666, 7.50, 665.00, 661.57, 17.69, 90.69
3.698, 6.46, 742.00, 701.78, 17.89, 85.50
3.732, 5.20, 742.00, 701.78, 17.89, 85.50
3.771, 3.83, 742.00, 701.78, 17.89, 85.50
3.796, 2.40, 742.00, 701.78, 17.89, 85.50
3.833, 1.91, 742.00, 701.78, 17.89, 85.50
3.864, 1.50, 742.00, 701.78, 17.89, 85.50
3.900, 0.80, 742.00, 701.78, 17.89, 85.50
3.932, 0.45, 742.00, 701.78, 17.89, 85.50
3.966, 0.59, 742.00, 701.78, 17.89, 85.50
3.998, 1.24, 742.00, 701.78, 17.89, 85.50
4.032, 2.22, 742.00, 701.78, 17.89, 85.50
4.065, 3.35, 742.00, 701.78, 17.89, 85.50
4.099, 4.37, 742.00, 701.78, 17.89, 85.50
4.130, 5.06, 742.00, 701.78, 17.89, 85.50
4.164, 5.55, 742.00, 701.78, 17.89, 85.50
4.198, 5.71, 742.00, 701.78, 17.89, 85.50
4.231, 5.60, 533.00, 617.39, 17.46, 97.18
4.266, 5.57, 533.00, 617.39, 17.46, 97.18
4.300, 5.42, 533.00, 617.39, 17.46, 97.18
4.335, 4.98, 533.00, 617.39, 17.46, 97.18
4.365, 3.34, 533.00, 617.39, 17.46, 97.18
4.397, 2.66, 533.00, 617.39, 17.46, 97.18
4.432, 2.49, 533.00, 617.39, 17.46, 97.18
4.466, 2.10, 533.00, 617.39, 17.46, 97.18
4.498, 1.67, 533.00, 617.39, 17.46, 97.18
4.535, 0.97, 533.00, 617.39, 17.46, 97.18
4.568, 0.50, 533.00, 617.39, 17.46, 97.18
4.597, 0.57, 533.00, 617.39, 17.46, 97.18
4.632, 1.27, 533.00, 617.39, 17.46, 97.18
4.664, 2.46, 533.00, 617.39, 17.46, 97.18
4.699, 4.01, 533.00, 617.39, 17.46, 97.18
4.733, 5.62, 533.00, 617.39, 17.46, 97.18
4.766, 7.10, 533.00, 617.39, 17.46, 97.18
4.799, 8.51, 533.00, 617.39, 17.46, 97.18
4.832, 9.22, 533.00, 617.39, 17.46, 97.18
4.861, 9.50, 533.00, 617.39, 17.46, 97.18
4.901, 9.72, 533.00, 617.39, 17.46, 97.18
4.933, 9.83, 533.00, 617.39, 17.46, 97.18
4.971, 9.91, 533.00, 617.39, 17.46, 97.18
5.002, 9.91, 771.00, 694.20, 16.51, 86.43
5.035, 9.70, 771.00, 694.20, 16.51, 86.43
