method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
RTBP,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,12.36073553850999,14.109311653920198,-0.021837414948900784,-12.226909391585291,5.895130417727173,7.046943310432899,-0.021837414948900805,-0.005066575281126099,0.22204231201525046,0.4672897196261682,0,18.499794058039846,-18.296640961194477
RTBP,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,6.139622665408852,7.011241651317814,-0.023447627522349707,6.069731569609185,2.942147413544767,3.513107350259109,-0.023447627522349704,-0.005429415373659135,0.21965027969597464,0.4392523364485981,0,18.499794058039846,-18.296640961194477
RTBP,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.04239192957105356,0.05429682274775127,0.09813940937597286,-0.029148750788974047,0.036843724305929026,0.04582590293135741,0.09813940937597285,0.017561148713147717,0.18063449917692054,0.5566037735849056,0,18.499794058039846,-18.296640961194477
RTBP,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,18.499794058039846,21.12032847396961,-0.022376796153406993,-18.296640961194477,8.836252567347401,10.558358317960716,-0.022376796153407007,-0.0051705102642586095,0.2212542829785568,0.4339622641509434,1,18.499794058039846,-18.296640961194477
RTBP,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,12.333181505687808,14.016070930298188,0.07845583891015763,-12.230781191385304,5.710795567625533,6.8499069524443925,0.07845583891015762,0.012737447245283483,0.16280080660938373,0.45794392523364486,0,18.458580044272193,-18.302397808848916
RTBP,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,6.125815513951232,6.965289868154944,0.07645540121421163,6.071616617463609,2.849243228267656,3.416088675453242,0.07645540121421161,0.012316620663220857,0.16145017233636613,0.4485981308411215,0,18.458580044272193,-18.302397808848916
RTBP,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,0.042093367804114525,0.05448285127315732,0.027590366854328977,-0.02918265215269591,0.037357825151169505,0.046014601779480094,0.027590366854328984,0.0029355281752918576,0.10890178426972819,0.5283018867924528,0,18.458580044272193,-18.302397808848916
RTBP,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,18.458580044272193,20.98112955996692,0.07779814642091282,-18.302397808848916,8.561131151425746,10.264620335062297,0.07779814642091282,0.012585046976141025,0.1623576278802623,0.44339622641509435,0,18.458580044272193,-18.302397808848916
RTBP,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,12.333181505687808,14.016070930298188,0.07845583891015763,-12.230781191385304,5.710795567625533,6.8499069524443925,0.07845583891015762,0.012737447245283483,0.16280080660938373,0.45794392523364486,0,18.458580044272193,-18.302397808848916
RTBP,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",113,6.125815513951232,6.965289868154944,0.07645540121421163,6.071616617463609,2.849243228267656,3.416088675453242,0.07645540121421161,0.012316620663220857,0.16145017233636613,0.4485981308411215,0,18.458580044272193,-18.302397808848916
